회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,1주당순이익,유동비율,당좌비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,총자본투자효율,부가가치율,종업원1인당부가가치율_계산,자기자본회전률,타인자본회전률,시장구분
동일고무벨트(주),163560,202012,201210,,0,0,0,제조업,1,-2.000806234,3.312787658,-7.150613925,-0.36,2.340219202,5.31,0.23,533.1120879,253.67,213.65,37.96,21.92,6.84,17.58,19.94,86.44956124,1.376351227,2.97,KOSPI
(주)넵튠,217270,201712,201506,,0,0,0,정보통신업,0,78.27578096,102.2875763,11.95983278,33.75,-176.2872733,-10.89,0.32,1685.404594,183.23,183.2,33.76,-7.37,-9.99,50.49,65.0,534.6116822,0.348038399,1.12,KOSDAQ
(주)국보디자인,066620,201512,200209,,0,0,0,건설업,1,6.876639592,12.04625559,9.204643859,5.96,-4.173664771,9.37,-0.78,1435.74,196.06,196.06,69.36,22.03,6.61,37.6,27.54,139.9295033,2.44336681,3.34,KOSDAQ
(주)초록뱀이앤엠,131100,201312,201106,,1,0,1,도매 및 소매업,1,16.84413014,-1.918837106,4.206968172,8.26,-432.3986363,-2.04,2.25,-332.53,62.26,37.11,133.03,4.32,4.62,13.8,25.83,92.59984733,1.180362835,1.08,KOSDAQ
(주)베셀,177350,201712,201506,,0,0,0,제조업,1,28.15576745,6.807119464,82.96258463,20.86,373.6832341,11.86,0.55,447.8794836,153.75,153.75,115.75,8.4,5.46,17.46,21.14,77.16593909,1.840100623,1.87,KOSDAQ
에스케이케미칼(주),285130,201812,201801,,0,0,0,제조업,1,2.007412828,-0.793231413,82.96258463,0.0,120.0754941,2.37,2.27,-1259.325865,120.67,65.32,168.87,2.31,2.07,15.31,21.84,167.7846176,0.636940625,1.14,KOSPI
(주)제우스,079370,201412,200602,,0,0,0,제조업,1,10.37870234,17.44694476,17.58131435,1.29,-9.337424706,9.09,0.19,1819.193962,188.61,129.07,77.22,17.31,7.41,26.72,26.27,80.11817021,1.919721182,2.36,KOSDAQ
(주)삼양패키징,272550,201712,201711,,0,0,0,제조업,1,1.106061569,12.72864085,7.517800422,0.0,4.148652765,8.62,2.36,1966.196156,130.79,109.21,102.38,21.15,15.96,20.45,30.51,243.3914593,1.356713203,1.27,KOSPI
(주)엘앤에프,066970,201312,200301,,1,0,1,제조업,1,10.58203384,6.726040853,-5.577202753,-1.75,-225.006234,-2.15,1.61,-871.0347269,90.5,51.39,204.59,1.19,0.56,13.4,9.37,49.98404762,4.500328952,2.26,KOSDAQ
(주)와이솔,122990,201812,201009,,0,0,0,제조업,1,8.018855339,18.31594485,-2.814586627,7.27,1.95359127,15.02,0.26,1878.12509,123.96,92.32,42.84,77.4,19.84,42.3,36.16,148.9128719,2.363701,3.69,KOSDAQ
경동제약(주),011040,201212,199212,,0,0,0,제조업,1,1.891537899,2.085154336,-2.074862314,2.65,-6.921478618,13.44,-1.37,610.2403766,337.31,267.63,23.07,64.89,18.46,26.14,39.68,104.6157419,0.845281348,3.53,KOSDAQ
(주)유아이디,069330,201112,200308,,0,1,1,제조업,1,6.353047381,75.6636912,82.96258463,19.9,258.7324882,20.54,1.56,684.3238845,77.75,54.88,61.59,61.13,17.87,50.49,41.67,97.97157895,0.348038399,2.67,KOSDAQ
(주)오르비텍,046120,201412,201006,,0,0,0,"전문, 과학 및 기술 서비스업",0,-14.89919107,-26.68631435,-12.87597402,29.03,62.3513407,-4.56,4.95,-471.8616749,159.62,151.92,228.25,-4.09,-5.8,32.32,65.0,42.77321875,1.085918532,0.73,KOSDAQ
대영포장(주),014160,201912,199003,,0,0,0,제조업,1,-2.963913428,7.262183453,-9.988025069,-0.27,41.0223229,6.22,0.37,99.54869594,120.46,95.04,40.99,36.63,8.37,24.22,19.03,141.2340934,2.22600964,3.86,KOSPI
코나아이(주),052400,201712,200110,,1,0,1,정보통신업,0,-22.31532553,-24.01130703,-13.37155977,17.09,-66.88467089,-4.33,0.53,-2238.020276,245.49,176.79,39.11,43.47,23.55,-3.59,-5.86,-26.6567382,0.594245955,1.67,KOSDAQ
영풍정밀(주),036560,201912,199912,,0,0,0,제조업,1,-0.344796976,-0.120572361,13.77378984,12.92,10.979653,3.01,-2.91,798.6691429,601.2,458.8,17.8,27.75,18.73,8.55,38.2,121.3922458,0.348038399,1.47,KOSDAQ
코웰패션(주),033290,202012,199710,,0,0,0,도매 및 소매업,1,2.17991892,12.80309152,8.050214675,5.57,5.224637069,20.54,-0.23,686.6739019,343.99,174.86,28.76,54.32,10.59,32.63,28.49,201.863032,1.659731908,4.46,KOSDAQ
(주)엠투엔,033310,201312,199711,,0,0,0,제조업,1,-0.656333482,27.15870277,-9.131985724,1.59,51.44250918,11.53,4.15,303.2128791,51.15,33.02,93.97,37.47,25.56,28.17,39.67,243.5082813,1.541869207,1.31,KOSDAQ
삼강엠앤티(주),100090,201812,200801,,1,0,1,제조업,1,1.43172128,-9.508265605,16.9802785,-21.82,-68.4774846,-6.61,5.3,-2238.020276,51.15,33.02,138.4,-4.78,-10.37,-1.12,-4.17,-53.720375,0.763438451,0.58,KOSDAQ
한솔홀딩스(주),004150,201812,197205,,0,1,1,"전문, 과학 및 기술 서비스업",0,-17.30870172,-17.4228142,-20.93029498,17.24,100.9187399,2.56,3.86,-894.790885,51.15,43.06,211.91,2.89,3.79,9.64,18.6,-75.62221774,1.544589945,0.69,KOSPI
진양제약(주),007370,201612,200007,,1,0,1,제조업,1,-11.64078708,-16.94823428,-10.00422876,-0.43,-432.3986363,-10.89,0.77,-758.2205,237.53,174.88,56.24,-5.01,-3.83,6.1,12.96,20.0983691,0.665519749,1.31,KOSDAQ
(주)네오팜,092730,202012,200701,,0,0,0,제조업,1,8.33966011,11.37727088,-1.940147212,3.13,-4.60969471,17.13,-1.6,2209.09681,763.29,708.91,12.96,118.93,22.23,25.63,41.75,249.8452273,0.730721888,5.05,KOSDAQ
(주)티에스넥스젠,043220,201112,200107,,1,0,1,제조업,1,-22.35143059,4.746747971,82.96258463,4.55,-432.3986363,-10.89,2.21,-122.8043717,181.49,125.56,63.41,10.51,2.08,3.07,1.57,17.4326087,0.564730883,2.38,KOSDAQ
(주)녹십자,006280,201412,198908,,0,0,0,제조업,1,20.47394545,9.675652715,9.813332465,11.97,23.03995633,7.97,0.38,7426.418585,198.25,109.01,44.5,10.55,4.43,19.94,27.2,117.0269497,1.108303967,2.89,KOSPI
(주)폴라리스우노,114630,201512,201001,,0,0,0,제조업,1,6.934492297,8.612674778,-18.57158581,-3.31,-14.21481182,4.78,-0.73,255.734351,940.59,800.02,10.42,121.58,20.93,20.38,36.77,82.0956,0.826023001,5.66,KOSDAQ
(주)씨씨에스충북방송,066790,201512,200305,,0,0,0,정보통신업,0,-11.10324107,-1.081347307,-8.83558684,0.0,69.97612616,-1.5,0.43,-36.27883387,181.07,177.17,65.55,-1.18,-1.11,7.59,18.03,125.8257143,0.693064084,0.92,KOSDAQ
(주)경보제약,214390,201912,201506,,0,0,0,제조업,1,7.30689031,0.101561507,-4.786547569,9.78,-64.1267999,2.7,0.67,221.0762518,148.16,73.81,59.43,12.71,5.88,26.68,33.1,128.4420243,1.285860712,2.38,KOSPI
(주)시디즈,134790,201312,201101,,0,1,1,제조업,1,-22.36308992,-10.91447938,-38.67458151,-30.12,-127.279294,-3.1,-2.71,-132.83,1062.09,940.6,8.48,65.26,4.32,6.21,6.29,98.56933333,0.994931515,4.01,KOSPI
디아이티(주),110990,201812,201808,,0,0,0,제조업,1,41.63667287,32.96649631,-10.60887498,0.0,-48.86700175,2.25,-0.73,399.6760847,187.29,105.55,85.43,11.27,20.41,11.51,45.22,92.24311429,1.304328014,0.67,KOSDAQ
(주)황금에스티,032560,201912,200910,,0,0,0,제조업,1,-3.930376349,5.453309832,-0.485919162,0.0,-21.7796814,4.72,0.49,1690.323857,306.96,205.78,37.9,19.48,8.58,20.64,33.07,182.336129,0.949311084,1.99,KOSPI
유진기업(주),023410,201112,199410,,1,0,1,제조업,1,6.772610313,-5.28179623,-9.855155589,-16.62,-158.0193684,-1.47,5.3,-1316.918375,137.01,135.11,219.8,-2.91,-4.41,4.76,10.49,-3.099381188,0.763765187,0.7,KOSDAQ
디에스알(주),155660,201812,201305,,0,0,0,제조업,1,-1.421931514,4.681522503,4.263255188,-0.56,-28.6921394,4.37,0.24,501.19625,163.29,77.22,52.59,7.08,2.33,15.46,14.74,148.6696023,1.65000928,2.86,KOSPI
(주)유비쿼스,264450,202012,201703,,0,0,0,제조업,1,11.19211863,15.77412102,6.337913346,4.23,55.1880305,14.06,-0.89,1571.251313,350.98,285.03,39.16,49.06,17.75,27.4,35.23,197.5427411,1.234749169,2.78,KOSDAQ
(주)다원시스,068240,202012,201009,,0,0,0,제조업,1,14.14131845,5.615200676,41.62318933,13.33,98.7983297,2.86,1.11,543.9635164,111.04,99.62,174.76,19.51,28.6,10.5,25.9,95.75550173,1.14441444,0.69,KOSDAQ
(주)노블엠앤비,106520,201612,201207,,1,0,1,제조업,1,-22.36308992,-21.6059944,-9.971002516,44.64,-72.88175398,-10.89,4.73,-2238.020276,58.21,38.96,82.53,-16.06,-13.66,-3.59,-5.86,-74.25300448,0.823046947,0.97,KOSDAQ
(주)넥스트아이,137940,202012,201106,,0,1,1,제조업,1,-4.84518578,7.842624716,-38.67458151,-8.87,-380.5884675,-6.08,2.33,543.1809615,294.17,278.61,37.69,-19.54,-13.66,38.5,65.0,640.8214159,0.348038399,0.64,KOSDAQ
콜마비앤에이치(주),200130,201712,201407,,0,0,0,제조업,1,70.89706815,38.20232432,63.9806748,11.34,34.68589635,20.54,-0.17,1605.660699,174.04,135.68,52.42,39.67,8.81,28.4,18.34,264.332963,2.229271089,6.81,KOSDAQ
유네코(주),064510,201812,201803,,1,0,1,제조업,1,-21.07988293,-31.51271657,-38.16318681,8.26,-432.3986363,-8.99,5.3,-2238.020276,52.11,33.02,358.54,-6.24,-13.66,-3.59,-5.86,-75.62221774,0.673295906,0.58,KOSDAQ
(주)이지,037370,201312,200001,,0,0,0,건설업,1,1.896294032,8.605222818,20.9683655,14.44,594.6717064,7.4,0.28,633.2506667,214.33,118.92,56.94,6.72,1.72,34.89,24.57,130.1268932,1.970551421,3.75,KOSDAQ
샘표(주),007540,201112,197606,,1,0,1,"전문, 과학 및 기술 서비스업",0,23.88129561,19.89200982,21.57002737,7.17,594.6717064,1.79,-0.46,809.2333483,204.74,114.32,44.07,3.85,1.17,15.63,15.49,70.51938815,0.629681817,3.52,KOSPI
에버테크노(주),070480,201112,200705,41837.0,0,1,1,제조업,1,22.4055847,8.368710596,-23.85802669,-22.02,-64.38505472,4.24,1.78,656.9246787,124.05,114.4,180.11,-1.32,-0.79,20.06,18.63,64.12002882,1.504488349,1.59,KOSDAQ
(주)아큐텍,013780,201112,199708,41387.0,1,1,1,제조업,1,-22.36308992,-31.51271657,-31.93879939,-12.5,-432.3986363,-10.89,5.3,-1245.104309,51.15,33.02,388.92,-1.2,-1.7,-3.59,-5.86,-45.89168831,3.602322768,0.7,KOSDAQ
(주)에스아이리소스,065420,201812,200208,,0,0,0,광업,0,-2.831957629,15.2253565,-15.47506801,-14.29,-108.7536689,-0.22,1.12,-36.51721873,167.76,143.92,57.03,5.87,2.18,0.62,0.64,-75.62221774,1.644860309,2.33,KOSDAQ
(주)모두투어네트워크,080160,201912,200507,,0,0,0,임대업,1,25.71539997,-4.262473658,-18.57789749,-6.39,-80.74721046,0.85,0.41,219.3952381,146.16,139.09,175.78,11.28,10.18,24.03,34.01,63.45751295,1.905912038,1.34,KOSDAQ
(주)디지텍시스템스,091690,201312,200707,42025.0,0,0,0,제조업,1,-22.36308992,-31.51271657,-2.087492425,21.64,-254.2498068,-9.06,1.92,-2238.020276,71.6,44.58,388.92,-19.54,-13.66,-3.59,-5.86,-75.62221774,2.775591717,1.45,KOSDAQ
보성파워텍(주),006910,201512,199409,,0,0,0,제조업,1,10.6441919,39.21619226,-14.54721646,9.01,340.347859,2.0,1.67,17.74426063,110.27,65.56,94.83,0.2,0.12,11.27,13.77,85.46677686,2.553260014,1.6,KOSDAQ
현대정보기술(주),026180,201112,200008,43663.0,1,0,1,정보통신업,0,-8.550162522,-10.90084062,0.946014423,1.38,411.8596593,1.83,1.56,0.004172186,97.08,96.63,189.12,9.22,5.47,28.18,25.54,72.58331316,1.362056605,1.69,KOSDAQ
코웨이(주),021240,201112,200108,,0,0,0,"협회 및 단체, 수리 및 기타 개인 서비스업",0,-19.69829073,-21.76344628,-27.92176053,2.18,-17.15222932,15.48,1.33,2166.018786,99.01,81.08,120.18,37.3,18.13,43.88,39.08,161.5720516,1.491254383,2.36,KOSPI
(주)네오셈,253590,202012,201804,,0,0,0,제조업,1,-0.256358783,15.29649569,78.64989362,11.11,127.762757,18.74,0.16,214.9155457,317.06,281.71,48.06,21.57,9.21,31.93,42.01,111.2782222,1.205052578,2.05,KOSDAQ
(주)하츠,066130,201512,200302,,0,0,0,제조업,1,6.034085221,4.593949483,7.28942549,14.71,19.47298146,5.28,-0.75,309.6996875,587.36,534.51,17.5,40.65,6.48,15.27,16.34,68.3585641,1.092682624,6.72,KOSDAQ
(주)모베이스전자,012860,201412,199410,,0,0,0,제조업,1,9.998153446,20.74779118,4.338943505,5.01,18.30218229,8.04,0.84,1204.736407,94.14,64.43,206.1,16.64,7.88,36.2,25.47,77.37432099,4.758824375,2.17,KOSDAQ
(주)인바이오젠,101140,201312,200804,,1,0,1,도매 및 소매업,1,18.27864554,-18.91132324,-21.65636835,11.43,-5.825408308,-10.89,1.29,-122.9445753,295.51,145.91,172.58,-6.02,-4.79,0.21,0.26,0.539230769,1.968591359,1.55,KOSPI
영신금속공업(주),007530,201812,199408,,0,0,0,제조업,1,4.185762127,73.71737921,-0.254140187,-30.12,329.936184,2.08,2.18,200.6963627,67.73,44.14,267.22,0.87,0.73,23.07,26.44,91.31083333,4.173696191,1.14,KOSDAQ
(주)시너지이노베이션,048870,201112,200408,,1,0,1,제조업,1,5.263290211,-5.676390684,82.96258463,-12.79,86.97608077,-1.68,1.73,-957.011555,136.89,122.37,77.3,-6.09,-7.88,6.31,18.72,39.41493333,0.597347649,0.77,KOSDAQ
(주)현대백화점,069960,201712,200211,,0,0,0,도매 및 소매업,1,2.884647453,7.12513306,0.891937661,8.99,2.740911263,5.89,0.13,12915.29884,57.47,54.0,46.77,20.36,23.79,12.93,47.4,230.1176178,0.4392034,0.83,KOSPI
신원종합개발(주),017000,201112,199412,,1,1,1,건설업,1,-22.36308992,-14.92868263,-31.26835177,-30.12,594.6717064,1.09,0.82,-55.67032701,293.47,215.56,88.68,16.02,7.37,2.43,2.38,26.12948052,1.194265459,1.41,KOSDAQ
피에스텍(주),002230,201112,199101,,0,0,0,제조업,1,7.366546565,9.594782726,37.71717346,9.33,594.6717064,3.13,-1.2,515.1043571,875.69,801.9,34.26,13.93,8.24,14.46,33.54,98.07195122,0.348038399,1.69,KOSDAQ
씨앤지하이테크(주),264660,201812,201801,,0,0,0,제조업,1,78.27578096,102.2875763,17.3822387,21.43,18.06292834,20.54,-0.27,2363.335586,773.1,704.27,14.23,14.86,1.35,35.31,25.82,223.4517647,0.798880132,8.17,KOSDAQ
한국주강(주),025890,201812,199707,,1,0,1,제조업,1,-22.36308992,-19.84631383,30.801791,-30.12,-324.9429288,-10.89,0.71,-894.8425357,102.22,69.32,33.62,-19.54,-7.58,1.79,2.77,24.59909091,0.502684174,1.79,KOSPI
화일약품(주),061250,201312,200204,,0,0,0,제조업,1,8.736874388,4.96909833,2.540808678,39.8,-27.14822925,4.71,0.33,292.1005668,286.32,180.26,42.54,10.86,4.24,11.67,15.24,105.110219,1.210636984,2.78,KOSDAQ
(주)아바텍,149950,201712,201211,,0,0,0,제조업,1,15.22417194,14.35584596,21.25819914,15.62,49.01217638,11.33,-1.02,924.9102034,736.33,726.64,9.24,121.58,28.21,35.28,55.42,99.23493433,0.742037214,8.17,KOSDAQ
(주)코데즈컴바인,047770,201212,200109,,0,0,0,제조업,1,-8.421668397,-23.12034198,-10.18089231,-21.91,-177.0300739,-4.31,1.55,-311.8321351,106.9,44.27,261.62,-10.15,-6.49,19.17,16.94,46.39192806,3.502829061,1.55,KOSDAQ
한솔테크닉스(주),004710,201112,198807,,0,1,1,제조업,1,21.48458385,-1.35782204,-38.67458151,-30.12,-201.1181489,-6.0,0.58,-2238.020276,90.77,62.36,160.39,-3.38,-1.05,13.78,6.92,56.91861937,2.42180758,3.95,KOSPI
(주)하이스틸,071090,201412,200302,,1,0,1,제조업,1,-0.337751211,-0.631791058,9.840169629,0.46,594.6717064,1.24,1.6,-239.3497018,103.31,59.96,89.36,4.74,2.92,6.23,8.11,71.01399083,1.298235104,1.63,KOSPI
(주)썬테크놀로지스,122800,201712,201011,43873.0,1,0,1,제조업,1,-22.36308992,-14.0303033,-38.67458151,-14.29,-432.3986363,-10.89,5.3,-435.7129452,231.52,162.52,76.83,1.8,1.69,-3.59,-5.86,-52.1196875,0.756143902,0.78,KOSDAQ
(주)케이엑스하이텍,052900,201112,200501,,0,0,0,제조업,1,8.29531368,-3.035816366,-4.64952553,40.48,-131.4462045,-1.05,2.78,-221.1963636,57.41,42.01,148.44,10.26,7.32,14.26,17.03,38.5300678,0.69325411,1.51,KOSDAQ
에스지에이(주),049470,201812,200110,,1,0,1,정보통신업,0,-9.749248128,-12.80986833,-9.37537574,-17.92,-75.2577873,-5.73,1.94,-148.2724144,165.02,146.76,93.17,1.09,0.79,-3.59,-5.86,43.27514085,1.19133256,1.34,KOSDAQ
(주)에프엔씨엔터테인먼트,173940,201912,201412,,1,0,1,"예술, 스포츠 및 여가관련 서비스업",0,36.71665262,2.063525861,13.74833137,30.52,17.755582,-4.94,-0.09,-526.8264684,187.27,185.52,72.4,-9.89,-5.69,11.17,15.3,41.46800995,1.271267008,2.5,KOSDAQ
현대엘리베이터(주),017800,201312,199607,,0,0,0,제조업,1,-4.882199905,-31.51271657,16.44715243,7.42,100.0949983,7.98,1.48,-2238.020276,88.43,86.74,388.92,9.75,9.55,-3.59,-5.86,-75.09344484,1.952255113,1.11,KOSPI
롯데제과(주),280360,201812,201710,,0,0,0,제조업,1,33.33065675,52.06728012,82.96258463,0.0,594.6717064,2.89,0.85,1311.964514,156.73,103.95,102.13,8.39,6.36,15.67,23.51,75.9650948,2.113929883,1.43,KOSPI
(주)켐트로스,220260,201912,201507,,0,0,0,제조업,1,4.896924085,24.69371673,-1.493077197,6.5,-32.93342163,3.88,0.32,10.73655693,127.04,92.02,52.81,19.37,10.41,13.92,21.64,72.32083969,1.349730443,1.66,KOSDAQ
(주)제주반도체,080220,201112,200502,,0,0,0,제조업,1,31.96831354,49.22205127,51.56278412,10.81,-10.98599616,20.54,-1.54,621.3726226,909.45,718.7,10.01,121.58,21.52,35.27,26.43,496.03,1.830830791,8.17,KOSDAQ
펌텍코리아(주),251970,202012,201907,,0,0,0,제조업,1,-2.838495122,20.01117796,12.21681632,-13.48,1.987518641,9.45,-0.59,1975.169113,279.54,268.64,27.92,20.9,6.63,27.74,40.29,90.16930769,0.94195426,2.31,KOSDAQ
(주)동구바이오제약,006620,201812,201802,,0,0,0,제조업,1,37.94721114,91.01476265,3.671850006,26.61,-57.39574989,6.31,0.15,475.7631195,205.51,153.33,44.63,13.54,4.16,19.7,19.6,74.43264493,1.454091035,3.0,KOSDAQ
고려신용정보(주),049720,201412,200201,,0,0,0,임대업,1,11.77301286,2.155828191,-0.942331052,-30.12,552.4718651,8.21,-0.18,83.12601399,133.6,130.98,84.3,34.01,4.39,50.49,29.78,77.67713826,6.550720162,8.17,KOSDAQ
태경케미컬(주),006890,201112,200301,,0,0,0,제조업,1,0.783067523,0.650423835,41.4909892,19.7,12.91657936,9.71,-2.79,674.729569,329.27,310.68,18.28,71.25,17.35,18.72,29.5,177.6121519,1.25039209,4.02,KOSPI
(주)그리티,204020,202012,201807,,0,0,0,제조업,1,-5.280853736,-3.001807617,0.310753595,11.46,-26.29401966,2.39,0.01,41.52569335,619.88,269.28,21.31,5.12,0.64,19.71,13.94,111.9297196,1.689697075,7.41,KOSDAQ
(주)인팩,023810,201112,200409,,0,0,0,제조업,1,21.55817201,16.67956171,-12.31456021,1.8,-35.63845854,8.92,0.07,1128.4855,116.85,90.69,128.42,24.34,9.88,28.69,20.71,71.51212389,0.348038399,2.66,KOSPI
(주)대한과학,131220,201912,201110,,0,0,0,도매 및 소매업,1,13.85607844,11.49936427,17.23431958,4.1,-15.07482674,5.27,-0.02,261.5708117,323.57,146.13,35.51,26.6,5.62,30.12,24.26,64.0892126,1.773405471,5.19,KOSDAQ
(주)이노인스트루먼트,215790,201812,201505,,0,0,0,제조업,1,45.86436951,-1.769522363,-27.17195152,44.64,-163.0847482,-4.89,3.87,-208.9830825,300.93,192.91,99.56,0.16,0.19,17.53,41.82,13.30126316,1.128428438,1.24,KOSDAQ
(주)부-스타,008470,201312,201102,,0,0,0,제조업,1,5.580121862,9.112688674,1.520499306,0.53,16.23978757,6.15,-0.59,512.1655637,396.86,348.35,23.55,35.42,6.44,26.94,25.71,46.04234211,1.351090286,5.29,KOSDAQ
(주)에스지글로벌,001380,201912,197606,,0,0,0,제조업,1,2.224653042,2.368522803,-6.503654452,-1.12,-25.52566925,1.91,1.32,16.7533307,84.79,56.52,56.9,13.12,7.72,7.37,11.95,137.1078409,0.978513968,1.72,KOSPI
(주)썬코어,051170,201312,200110,43174.0,0,0,0,제조업,1,4.006912967,-3.018819521,-6.618216666,6.71,-432.3986363,-1.97,3.28,-29.5403092,137.82,78.25,126.75,-4.44,-4.4,14.74,26.12,55.04262857,1.259761893,1.06,KOSDAQ
피에이치에이(주),043370,201612,200112,,0,0,0,제조업,1,3.308280383,14.76310247,6.387471488,4.0,594.6717064,7.74,0.21,2537.928143,124.03,90.58,89.15,18.61,6.56,25.11,18.78,185.7034154,2.739486818,2.73,KOSDAQ
(주)에스폴리텍,050760,201912,200205,,0,0,0,제조업,1,5.872951944,21.56497264,-1.355055509,5.99,288.9095573,14.03,0.63,657.1645918,132.6,106.04,94.32,20.08,7.9,27.14,22.0,177.8133333,2.630507621,2.45,KOSDAQ
일진디스플레이(주),020760,201312,200201,,0,0,0,제조업,1,-8.22261906,-0.310029376,10.49833037,3.3,-7.277462722,20.54,0.09,1699.34355,91.72,58.51,66.35,84.23,12.75,50.49,20.95,81.79639218,4.957558775,5.95,KOSPI
(주)시큐브,131090,201112,201112,,0,0,0,정보통신업,0,61.89209985,67.43506691,35.00408431,0.0,12.23422457,16.45,-0.58,502.0812903,317.55,309.8,41.2,27.78,11.68,27.37,39.43,108.7465625,0.980376118,2.81,KOSDAQ
(주)풍산홀딩스,005810,201812,198807,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.439396675,4.429956689,-2.763754878,0.57,-50.36843401,4.3,0.09,4526.111569,176.79,113.33,23.26,3.32,1.8,10.98,31.53,142.9060907,0.474558409,2.03,KOSPI
(주)미래아이앤지,007120,201312,199911,,0,1,1,정보통신업,0,-10.93657796,-27.58056355,-23.54925029,-25.0,-423.6413198,-10.89,2.14,-515.8373583,128.17,108.2,82.51,-17.39,-9.77,-3.59,-5.86,-57.30592593,1.233035876,1.97,KOSPI
(주)삼진,032750,201812,199707,,0,0,0,제조업,1,-1.545315586,2.331590917,-19.38985441,-6.85,-79.42687057,1.26,-0.2,266.8115,379.05,307.2,21.12,25.57,3.99,19.42,17.38,135.0477941,1.369570971,5.83,KOSDAQ
(주)삼진엘앤디,054090,201512,200402,,0,0,0,제조업,1,16.40186319,15.32937367,22.39409494,-2.67,114.6225244,6.78,0.5,419.7558602,149.07,112.98,97.24,11.93,4.21,33.5,23.95,140.2374176,2.954711154,3.07,KOSDAQ
(주)인지디스플레이,037330,202012,199912,,0,0,0,제조업,1,3.068713098,6.90341796,37.04446105,-5.39,45.20119838,7.72,0.42,505.5662699,61.98,50.53,125.9,17.2,5.71,27.93,16.63,110.5667458,3.095258083,3.02,KOSDAQ
마이크로로봇(주),182690,201512,201410,,0,0,0,도매 및 소매업,1,16.96948575,1.785180625,67.11166394,44.64,-66.09274873,6.32,-0.24,143.4655751,329.03,298.82,27.63,52.37,6.72,30.74,18.23,66.3865625,1.311206769,8.17,KOSDAQ
현대페인트(주),011720,201112,198905,42695.0,1,0,1,제조업,1,-6.962509664,-31.51271657,-7.893716579,-9.8,-432.3986363,-10.89,5.3,-469.0317302,53.11,38.72,388.92,-11.77,-13.66,-3.59,-5.86,-48.50014493,0.850652817,0.79,KOSPI
신라교역(주),004970,201312,197606,,0,1,1,"농업, 임업 및 어업",0,-1.571163496,3.636449859,-24.34763261,-3.03,-74.58663179,3.7,-2.91,1642.185125,395.91,322.21,21.87,20.94,5.69,11.63,17.6,112.62625,1.182755235,3.27,KOSPI
한전케이피에스(주),051600,201112,200712,,0,0,0,건설업,1,1.528341674,-5.12834051,9.845480344,1.06,4.241905992,17.47,-1.32,2325.856022,232.03,230.96,36.08,43.01,8.28,50.49,60.22,110.7072467,3.896823438,4.23,KOSPI
제이씨현시스템(주),033320,201312,199711,,0,0,0,도매 및 소매업,1,6.883225534,3.820442115,5.683799562,-2.04,137.2681353,2.98,-0.22,119.6930152,278.21,213.69,36.37,-2.95,-0.5,16.45,10.41,59.50784722,2.107734706,6.37,KOSDAQ
(주)에이치케이,044780,201712,200009,,0,0,0,제조업,1,0.482082894,1.540212248,-7.447737795,-4.0,33.11178141,3.45,1.14,18.04943257,231.41,127.38,75.32,20.49,12.49,10.32,14.65,66.34258333,1.244702736,1.63,KOSDAQ
(주)씨에스에이코스믹,083660,201712,200607,,1,0,1,제조업,1,-22.36308992,-24.90014321,-8.760805904,-19.6,-115.6312235,-10.89,0.09,-485.0839146,279.48,218.41,29.97,-19.54,-13.66,-1.41,-1.38,-2.69975,1.140407398,4.44,KOSDAQ
(주)에스제이그룹,306040,202012,201911,,0,0,0,제조업,1,36.1201338,18.9204693,-2.181004524,1.83,10.16265123,16.63,-0.21,1586.281861,450.4,344.84,51.47,34.13,13.54,24.66,28.78,241.5712613,1.40964314,3.3,KOSDAQ
