회사명,거래소코드,회계년도,상장일,상장폐지일,자기자본회전률
영신금속공업(주),7530,201712,199408,,4.173696191138417
영신금속공업(주),7530,201812,199408,,4.066958369926066
영신금속공업(주),7530,201912,199408,,3.04811479245607
영신금속공업(주),7530,202012,199408,,2.7355583166227357
영진약품(주),3520,201112,197306,,1.24728343863945
영진약품(주),3520,201212,197306,,1.5218552458884755
영진약품(주),3520,201312,197306,,1.6187255808468626
영진약품(주),3520,201412,197306,,1.6490292807368034
영진약품(주),3520,201512,197306,,1.6917755954219833
영진약품(주),3520,201612,197306,,1.8697142985816178
영진약품(주),3520,201712,197306,,1.7271350579066171
영진약품(주),3520,201812,197306,,1.6121446205168133
영진약품(주),3520,201912,197306,,1.939824296131667
영진약품(주),3520,202012,197306,,1.8112862528801923
영창케미칼(주),112290,201112,202207,,
영창케미칼(주),112290,201212,202207,,
영창케미칼(주),112290,201312,202207,,
영창케미칼(주),112290,201412,202207,,
영창케미칼(주),112290,201512,202207,,
영창케미칼(주),112290,201612,202207,,
영창케미칼(주),112290,201712,202207,,
영창케미칼(주),112290,201812,202207,,
영창케미칼(주),112290,201912,202207,,
영창케미칼(주),112290,202012,202207,,
영풍정밀(주),36560,201112,199912,,0.5258331651813221
영풍정밀(주),36560,201212,199912,,0.4937162834942729
영풍정밀(주),36560,201312,199912,,0.38130817743135315
영풍정밀(주),36560,201412,199912,,0.3149181657130621
영풍정밀(주),36560,201512,199912,,0.25015003494368865
영풍정밀(주),36560,201612,199912,,0.20267754606552105
영풍정밀(주),36560,201712,199912,,0.21512009495240803
영풍정밀(주),36560,201812,199912,,0.22102652933947262
영풍정밀(주),36560,201912,199912,,0.26351819831300827
영풍정밀(주),36560,202012,199912,,0.3210964210722622
영풍제지(주),6740,201112,199607,,1.2344216368555998
영풍제지(주),6740,201212,199607,,1.1615358660447088
영풍제지(주),6740,201312,199607,,0.9265138207306849
영풍제지(주),6740,201412,199607,,0.8249307235105972
영풍제지(주),6740,201512,199607,,0.8147752823633989
영풍제지(주),6740,201612,199607,,0.9539071291517253
영풍제지(주),6740,201712,199607,,1.0940101294261648
영풍제지(주),6740,201812,199607,,1.0652191858467026
영풍제지(주),6740,201912,199607,,0.863615442169912
영풍제지(주),6740,202012,199607,,0.7972469928583195
영화금속(주),12280,201112,199001,,4.886266108356958
영화금속(주),12280,201212,199001,,4.23803367387118
영화금속(주),12280,201312,199001,,3.5439260725925643
영화금속(주),12280,201412,199001,,3.1606637120509555
영화금속(주),12280,201512,199001,,3.0155288996053855
영화금속(주),12280,201612,199001,,2.4891699882509952
영화금속(주),12280,201712,199001,,2.618435167955199
영화금속(주),12280,201812,199001,,3.244875825931327
영화금속(주),12280,201912,199001,,3.316425540687229
영화금속(주),12280,202012,199001,,2.484653094760101
영화테크(주),265560,201112,201710,,
영화테크(주),265560,201212,201710,,
영화테크(주),265560,201312,201710,,
영화테크(주),265560,201412,201710,,
영화테크(주),265560,201512,201710,,
영화테크(주),265560,201612,201710,,2.2750669352019943
영화테크(주),265560,201712,201710,,1.5187588473032942
영화테크(주),265560,201812,201710,,1.134214509144962
영화테크(주),265560,201912,201710,,0.960763974321996
영화테크(주),265560,202012,201710,,0.7357196935871013
예스이십사(주),53280,201112,200805,,6.43729906578107
예스이십사(주),53280,201212,200805,,5.888223440429811
예스이십사(주),53280,201312,200805,,5.351933154935155
예스이십사(주),53280,201412,200805,,5.936617573785062
예스이십사(주),53280,201512,200805,,4.684768097106309
예스이십사(주),53280,201612,200805,,5.498946389109788
예스이십사(주),53280,201712,200805,,6.040397889714561
예스이십사(주),53280,201812,200805,,7.034820140171395
예스이십사(주),53280,201912,200805,,8.06178750997424
예스이십사(주),53280,202012,200805,,5.356045280839135
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,201512,201611,,1.462115862191594
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,201612,201611,,1.182039942971107
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,201712,201611,,1.0206454180675315
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,201812,201611,,1.0582950393748463
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,201912,201611,,1.1482472330235172
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,202012,201611,,1.0321538966654238
오로라월드(주),39830,201112,200101,,1.3858975189065428
오로라월드(주),39830,201212,200101,,1.4866838338510022
오로라월드(주),39830,201312,200101,,1.6907073964896755
오로라월드(주),39830,201412,200101,,1.6159944248761728
오로라월드(주),39830,201512,200101,,1.4723057148596295
오로라월드(주),39830,201612,200101,,1.6348199459720283
오로라월드(주),39830,201712,200101,,1.5364786879006567
오로라월드(주),39830,201812,200101,,1.4696723359402448
오로라월드(주),39830,201912,200101,,1.5073977829755574
오로라월드(주),39830,202012,200101,,1.3095044884372857
오상자이엘(주),53980,201112,200204,,1.0717589038822937
오상자이엘(주),53980,201212,200204,,1.168192165731989
오상자이엘(주),53980,201312,200204,,1.0483307619079218
오상자이엘(주),53980,201412,200204,,0.9816159158841645
오상자이엘(주),53980,201512,200204,,1.023774820844507
오상자이엘(주),53980,201612,200204,,1.245006971709781
오상자이엘(주),53980,201712,200204,,1.3816151814478321
오상자이엘(주),53980,201812,200204,,1.3016974200961784
오상자이엘(주),53980,201912,200204,,1.7002243505890111
오상자이엘(주),53980,202012,200204,,1.4295220282947192
오성첨단소재(주),52420,201112,200108,,0.6521116409777991
오성첨단소재(주),52420,201212,200108,,0.6198639403830629
오성첨단소재(주),52420,201312,200108,,-7.8064013925550615
오성첨단소재(주),52420,201412,200108,,5.245130227841407
오성첨단소재(주),52420,201512,200108,,0.5942652130839734
오성첨단소재(주),52420,201612,200108,,0.8974823483254857
오성첨단소재(주),52420,201712,200108,,0.7555865618587867
오성첨단소재(주),52420,201812,200108,,0.4226998245398452
오성첨단소재(주),52420,201912,200108,,0.434363676340671
오성첨단소재(주),52420,202012,200108,,0.4318776402084055
오션브릿지(주),241790,201512,201612,,2.9949823944388863
오션브릿지(주),241790,201612,201612,,1.7760681243375152
오션브릿지(주),241790,201712,201612,,1.560647011716279
오션브릿지(주),241790,201812,201612,,1.9680711293008992
오션브릿지(주),241790,201912,201612,,1.2333746092642377
오션브릿지(주),241790,202012,201612,,1.2314590358323287
오스템임플란트(주),48260,201112,200702,,2.5880300496480806
오스템임플란트(주),48260,201212,200702,,2.9516737181248107
오스템임플란트(주),48260,201312,200702,,2.96457855913131
오스템임플란트(주),48260,201412,200702,,2.8332594544465164
오스템임플란트(주),48260,201512,200702,,2.748908550538614
오스템임플란트(주),48260,201612,200702,,3.0794289944157196
오스템임플란트(주),48260,201712,200702,,3.427340149976453
오스템임플란트(주),48260,201812,200702,,3.9262937869264993
오스템임플란트(주),48260,201912,200702,,5.755862063963546
오스템임플란트(주),48260,202012,200702,,4.663964662236326
오토앤(주),353590,201412,202201,,
오토앤(주),353590,201512,202201,,
오토앤(주),353590,201612,202201,,
오토앤(주),353590,201712,202201,,
오토앤(주),353590,201812,202201,,
오토앤(주),353590,201912,202201,,
오토앤(주),353590,202012,202201,,
올리패스(주),244460,201512,201909,,0.07541469668426597
올리패스(주),244460,201612,201909,,0.00011760723219591256
올리패스(주),244460,201712,201909,,0.007422743829558204
올리패스(주),244460,201812,201909,,-0.04212754744500104
올리패스(주),244460,201912,201909,,-0.21476090670983794
올리패스(주),244460,202012,201909,,0.09230350023053942
올릭스(주),226950,201512,201807,,0.1280477034543978
올릭스(주),226950,201612,201807,,0.039897346293676805
올릭스(주),226950,201712,201807,,0.01562192690602303
올릭스(주),226950,201812,201807,,0.008204910187748993
올릭스(주),226950,201912,201807,,0.023367059265782072
올릭스(주),226950,202012,201807,,0.05677658777152744
옴니시스템(주),57540,201112,200709,,1.859246358193378
옴니시스템(주),57540,201212,200709,,1.493891279883559
옴니시스템(주),57540,201312,200709,,1.1804002235804893
옴니시스템(주),57540,201412,200709,,1.338146060277413
옴니시스템(주),57540,201512,200709,,1.2651955813226694
옴니시스템(주),57540,201612,200709,,1.0338975467176141
옴니시스템(주),57540,201712,200709,,1.687043309615129
옴니시스템(주),57540,201812,200709,,1.4984037059460749
옴니시스템(주),57540,201912,200709,,1.0837564935746355
옴니시스템(주),57540,202012,200709,,1.0087719186173156
옵티시스(주),109080,201112,201107,,0.8216610251171595
옵티시스(주),109080,201212,201107,,0.7594526293909699
옵티시스(주),109080,201312,201107,,0.6333229451576456
옵티시스(주),109080,201412,201107,,0.7127498833666506
옵티시스(주),109080,201512,201107,,0.5544828057609053
옵티시스(주),109080,201612,201107,,0.5605846655787774
옵티시스(주),109080,201712,201107,,0.5556231477351652
옵티시스(주),109080,201812,201107,,0.6217901311566288
옵티시스(주),109080,201912,201107,,0.5369712526859991
옵티시스(주),109080,202012,201107,,0.5295038038341775
와이더블유(주),51390,201112,200111,,0.661549709463036
와이더블유(주),51390,201212,200111,,0.9215284107439344
와이더블유(주),51390,201312,200111,,0.3601367410482597
와이더블유(주),51390,201412,200111,,0.22710195843889205
와이더블유(주),51390,201512,200111,,0.15788595122068297
와이더블유(주),51390,201612,200111,,0.42514850367099905
와이더블유(주),51390,201712,200111,,0.3784611728460457
와이더블유(주),51390,201812,200111,,0.41770778602359715
와이더블유(주),51390,201912,200111,,0.2709361348525455
와이더블유(주),51390,202012,200111,,0.2315257703886338
와이아이케이(주),232140,201512,201512,,
와이아이케이(주),232140,201612,201512,,
와이아이케이(주),232140,201712,201512,,
와이아이케이(주),232140,201812,201512,,2.425325672730054
와이아이케이(주),232140,201912,201512,,0.44167363682278726
와이아이케이(주),232140,202012,201512,,1.0700501743308475
와이엠씨(주),155650,201112,201211,,3.473394647424721
와이엠씨(주),155650,201212,201211,,1.9245118339860343
와이엠씨(주),155650,201312,201211,,1.2401497519393794
와이엠씨(주),155650,201412,201211,,1.1774666077959286
와이엠씨(주),155650,201512,201211,,1.3172897470989695
와이엠씨(주),155650,201612,201211,,2.7093607771398527
와이엠씨(주),155650,201712,201211,,2.3995442967083527
와이엠씨(주),155650,201812,201211,,2.8545372791781207
와이엠씨(주),155650,201912,201211,,1.8980314928179622
와이엠씨(주),155650,202012,201211,,1.650856278602227
와이엠티(주),251370,201212,201704,,2.1359001795314825
와이엠티(주),251370,201312,201704,,2.2925816975854865
와이엠티(주),251370,201412,201704,,1.9664699979766596
와이엠티(주),251370,201512,201704,,1.9189894198388335
와이엠티(주),251370,201612,201704,,1.4111020033543777
와이엠티(주),251370,201712,201704,,1.2613070523289018
와이엠티(주),251370,201812,201704,,1.0323759286419951
와이엠티(주),251370,201912,201704,,1.1585060872235784
와이엠티(주),251370,202012,201704,,1.0892819705247003
와토스코리아(주),79000,201112,200511,,0.34937251455635426
와토스코리아(주),79000,201212,200511,,0.34909945626456573
와토스코리아(주),79000,201312,200511,,0.3470819379445401
와토스코리아(주),79000,201412,200511,,0.33042563517368745
와토스코리아(주),79000,201512,200511,,0.30346434614895834
와토스코리아(주),79000,201612,200511,,0.2586979785910026
와토스코리아(주),79000,201712,200511,,0.3017958397310696
와토스코리아(주),79000,201812,200511,,0.2921215128453916
와토스코리아(주),79000,201912,200511,,0.24835718571742593
와토스코리아(주),79000,202012,200511,,0.24748601156924702
완리인터내셔널홀딩스,900180,201112,201106,2018/05/23,0.9872409185207942
완리인터내셔널홀딩스,900180,201212,201106,2018/05/23,1.1342395458217467
완리인터내셔널홀딩스,900180,201312,201106,2018/05/23,1.0660368246475111
완리인터내셔널홀딩스,900180,201412,201106,2018/05/23,0.9719599234271276
완리인터내셔널홀딩스,900180,201512,201106,2018/05/23,0.9394238107393332
완리인터내셔널홀딩스,900180,201612,201106,2018/05/23,0.6718333694507522
완리인터내셔널홀딩스,900180,201712,201106,2018/05/23,0.5159515472189355
우경(주),25920,201112,199508,2013/07/10,3.403721953192647
우경(주),25920,201212,199508,2013/07/10,5.444892139574696
우리바이오(주),82850,201112,200507,,1.5117299271456297
우리바이오(주),82850,201212,200507,,2.837074972368915
우리바이오(주),82850,201312,200507,,4.153164346120063
우리바이오(주),82850,201412,200507,,4.921837687925388
우리바이오(주),82850,201512,200507,,7.72172410824158
우리바이오(주),82850,201612,200507,,6.5676706582801465
우리바이오(주),82850,201712,200507,,7.501175483088682
우리바이오(주),82850,201812,200507,,9.067014716199923
우리바이오(주),82850,201912,200507,,13.513312231115002
우리바이오(주),82850,202012,200507,,11.921893970621753
우리산업(주),215360,201512,201505,,3.595783491700211
우리산업(주),215360,201612,201505,,4.267524558088636
우리산업(주),215360,201712,201505,,3.3813235686212892
우리산업(주),215360,201812,201505,,3.1688753295740137
우리산업(주),215360,201912,201505,,2.796581365775969
우리산업(주),215360,202012,201505,,2.4367278381871538
우리산업홀딩스(주),72470,201112,200310,,4.059333286293424
우리산업홀딩스(주),72470,201212,200310,,4.538073976514507
우리산업홀딩스(주),72470,201312,200310,,4.396368308030833
우리산업홀딩스(주),72470,201412,200310,,3.873824412179011
우리산업홀딩스(주),72470,201512,200310,,1.8593119427764941
우리산업홀딩스(주),72470,201612,200310,,1.9857921182052278
우리산업홀딩스(주),72470,201712,200310,,1.827639007064784
우리산업홀딩스(주),72470,201812,200310,,1.853343070499173
우리산업홀딩스(주),72470,201912,200310,,1.7037421437179296
우리산업홀딩스(주),72470,202012,200310,,1.5934849527235526
우리손에프앤지농업회사법인(주),73560,201112,201607,,0.0
우리손에프앤지농업회사법인(주),73560,201212,201607,,0.10305387642625286
우리손에프앤지농업회사법인(주),73560,201312,201607,,0.3568379892827772
우리손에프앤지농업회사법인(주),73560,201412,201607,,0.5253601825258862
우리손에프앤지농업회사법인(주),73560,201512,201607,,2.0389957668539296
우리손에프앤지농업회사법인(주),73560,201612,201607,,1.61485595943881
우리손에프앤지농업회사법인(주),73560,201712,201607,,1.3879209447580863
우리손에프앤지농업회사법인(주),73560,201812,201607,,1.3601612394814544
우리손에프앤지농업회사법인(주),73560,201912,201607,,1.212162709512544
우리손에프앤지농업회사법인(주),73560,202012,201607,,1.1911090928930255
우리엔터프라이즈(주),37400,201112,199912,,0.40453605040776724
우리엔터프라이즈(주),37400,201212,199912,,0.307919383401101
우리엔터프라이즈(주),37400,201312,199912,,5.016807569458863
우리엔터프라이즈(주),37400,201412,199912,,4.423618078514126
우리엔터프라이즈(주),37400,201512,199912,,6.925455684734262
우리엔터프라이즈(주),37400,201612,199912,,5.912625782168203
우리엔터프라이즈(주),37400,201712,199912,,6.499075896088672
우리엔터프라이즈(주),37400,201812,199912,,7.348384881247634
우리엔터프라이즈(주),37400,201912,199912,,10.476473865067046
우리엔터프라이즈(주),37400,202012,199912,,9.415168611401295
우리이앤엘(주),153490,201112,201302,,5.362850901304654
우리이앤엘(주),153490,201212,201302,,9.50796051670026
우리이앤엘(주),153490,201312,201302,,3.3533033766796017
우리이앤엘(주),153490,201412,201302,,2.2177630398384767
우리이앤엘(주),153490,201512,201302,,2.2488712960271617
우리이앤엘(주),153490,201612,201302,,1.7643673207879695
우리이앤엘(주),153490,201712,201302,,2.2995711267474976
우리이앤엘(주),153490,201812,201302,,2.5941079896686534
우리이앤엘(주),153490,201912,201302,,2.2741240686521347
우리이앤엘(주),153490,202012,201302,,2.019301555893433
우림피티에스(주),101170,201112,200904,,0.9612184490438066
우림피티에스(주),101170,201212,200904,,0.6931121288934804
우림피티에스(주),101170,201312,200904,,0.7140584635655531
우림피티에스(주),101170,201412,200904,,0.7375190908152517
우림피티에스(주),101170,201512,200904,,0.5764949728405695
우림피티에스(주),101170,201612,200904,,0.5249847301714795
우림피티에스(주),101170,201712,200904,,0.6292608941102104
우림피티에스(주),101170,201812,200904,,0.7424127532397831
우림피티에스(주),101170,201912,200904,,0.6337352487270834
우림피티에스(주),101170,202012,200904,,0.7243766086144703
우수AMS(주),66590,201112,200302,,7.611475026744802
우수AMS(주),66590,201212,200302,,7.394518497310944
우수AMS(주),66590,201312,200302,,8.303356048895038
우수AMS(주),66590,201412,200302,,7.68056090932599
우수AMS(주),66590,201512,200302,,7.176029571940243
우수AMS(주),66590,201612,200302,,5.561986329894197
우수AMS(주),66590,201712,200302,,4.030802334486989
우수AMS(주),66590,201812,200302,,4.109418301022786
우수AMS(주),66590,201912,200302,,4.21869305067898
우수AMS(주),66590,202012,200302,,3.121423215122797
우양에이치씨(주),101970,201112,201207,2015/03/17,3.3213206830335507
우양에이치씨(주),101970,201212,201207,2015/03/17,2.927640552945409
우양에이치씨(주),101970,201312,201207,2015/03/17,2.076264150470186
우원개발(주),46940,201112,200206,,2.6896357166972313
우원개발(주),46940,201212,200206,,3.6096952571835654
우원개발(주),46940,201312,200206,,4.2636209327413335
우원개발(주),46940,201412,200206,,4.862119475271772
우원개발(주),46940,201512,200206,,5.217348494915085
우원개발(주),46940,201612,200206,,3.694351258028872
우원개발(주),46940,201712,200206,,3.1077672181285934
우원개발(주),46940,201812,200206,,3.6190778787098834
우원개발(주),46940,201912,200206,,4.001042398467481
우원개발(주),46940,202012,200206,,3.4339054519962415
우진비앤지(주),18620,201112,200805,,1.0177467649587313
우진비앤지(주),18620,201212,200805,,1.1718794464866074
우진비앤지(주),18620,201312,200805,,1.0944167346815392
우진비앤지(주),18620,201412,200805,,1.113720675679226
우진비앤지(주),18620,201512,200805,,1.1042213700844785
우진비앤지(주),18620,201612,200805,,1.1005606377768995
우진비앤지(주),18620,201712,200805,,1.0152687954834312
우진비앤지(주),18620,201812,200805,,1.1353998871325541
우진비앤지(주),18620,201912,200805,,0.9094747569984579
우진비앤지(주),18620,202012,200805,,0.9793841785951977
울트라건설(주),4320,201112,199112,2015/04/13,8.396267896968565
울트라건설(주),4320,201212,199112,2015/04/13,7.018329390353614
울트라건설(주),4320,201312,199112,2015/04/13,9.16210584066916
울트라건설(주),4320,201412,199112,2015/04/13,-222.0906917192703
웅진에너지(주),103130,201112,201006,2020/06/01,0.9782494400632186
웅진에너지(주),103130,201212,201006,2020/06/01,0.6159873784371441
웅진에너지(주),103130,201312,201006,2020/06/01,1.0153690056342997
웅진에너지(주),103130,201412,201006,2020/06/01,1.991124526751703
웅진에너지(주),103130,201512,201006,2020/06/01,2.7029741079973117
웅진에너지(주),103130,201612,201006,2020/06/01,2.5186628208615636
웅진에너지(주),103130,201712,201006,2020/06/01,2.458624629222305
웅진에너지(주),103130,201812,201006,2020/06/01,2.2017225869439345
웅진에너지(주),103130,201912,201006,2020/06/01,-1.607761400570812
원텍(주),336570,201912,201912,,
원텍(주),336570,202012,201912,,
원풍물산(주),8290,201112,199707,,2.1696657649991136
원풍물산(주),8290,201212,199707,,2.195068856365918
원풍물산(주),8290,201312,199707,,2.2102001618544502
원풍물산(주),8290,201412,199707,,2.0947584773595938
원풍물산(주),8290,201512,199707,,1.861496305567
원풍물산(주),8290,201612,199707,,1.6176632592348736
원풍물산(주),8290,201712,199707,,1.487526457857561
원풍물산(주),8290,201812,199707,,1.5623262327733922
원풍물산(주),8290,201912,199707,,1.1648902330465618
원풍물산(주),8290,202012,199707,,0.7352960714632942
웨이포트유한공사,900130,201112,201007,2017/07/25,2.539710453271746
웨이포트유한공사,900130,201212,201007,2017/07/25,3.0112186010773065
웨이포트유한공사,900130,201312,201007,2017/07/25,4.3026442479924025
웨이포트유한공사,900130,201412,201007,2017/07/25,6.519249224460131
웨이포트유한공사,900130,201512,201007,2017/07/25,10.919886032245108
웨이포트유한공사,900130,201612,201007,2017/07/25,11.595387494668215
웰바이오텍(주),10600,201112,199707,,3.019025619618871
웰바이오텍(주),10600,201212,199707,,3.612123893745702
웰바이오텍(주),10600,201312,199707,,3.5908789944631687
웰바이오텍(주),10600,201412,199707,,3.156056877331781
웰바이오텍(주),10600,201512,199707,,3.1380201661064566
웰바이오텍(주),10600,201612,199707,,2.422027811511922
웰바이오텍(주),10600,201712,199707,,2.3320150352301416
웰바이오텍(주),10600,201812,199707,,1.4320760555600327
웰바이오텍(주),10600,201912,199707,,1.1025632893429782
웰바이오텍(주),10600,202012,199707,,1.2705415516979968
웹케시(주),53580,201112,201901,,
웹케시(주),53580,201212,201901,,
웹케시(주),53580,201312,201901,,
웹케시(주),53580,201412,201901,,
웹케시(주),53580,201512,201901,,
웹케시(주),53580,201612,201901,,6.814438966063123
웹케시(주),53580,201712,201901,,5.161479623073877
웹케시(주),53580,201812,201901,,4.011751349710508
웹케시(주),53580,201912,201901,,1.5985120948546647
웹케시(주),53580,202012,201901,,1.2004067886261731
위더스제약(주),330350,201106,202007,,
위더스제약(주),330350,201206,202007,,
위더스제약(주),330350,201306,202007,,
위더스제약(주),330350,201406,202007,,
위더스제약(주),330350,201506,202007,,
위더스제약(주),330350,201606,202007,,
위더스제약(주),330350,201706,202007,,
위더스제약(주),330350,201806,202007,,
위더스제약(주),330350,201906,202007,,1.071890566056032
위더스제약(주),330350,202006,202007,,0.8111138999778292
위즈코프(주),38620,201112,200005,,0.36672417565218024
위즈코프(주),38620,201212,200005,,0.33692370528669363
위즈코프(주),38620,201312,200005,,0.3377336545378155
위즈코프(주),38620,201412,200005,,0.34999254564367305
위즈코프(주),38620,201512,200005,,0.41966940951376025
위즈코프(주),38620,201612,200005,,0.8144664585045627
위즈코프(주),38620,201712,200005,,0.9117453152481783
위즈코프(주),38620,201812,200005,,0.9696548935904213
위즈코프(주),38620,201912,200005,,0.9133577451111216
위즈코프(주),38620,202012,200005,,0.6732959062488222
윈텍(주),320000,201912,201909,,
윈텍(주),320000,202012,201909,,
윙입푸드홀딩스,900340,201812,201811,,1.1450308912255547
윙입푸드홀딩스,900340,201912,201811,,1.2120402985714627
윙입푸드홀딩스,900340,202012,201811,,1.168985726165193
유네코(주),64510,201112,201803,,1.3046657286736891
유네코(주),64510,201212,201803,,1.3947228423924167
유네코(주),64510,201312,201803,,1.084896960100698
유네코(주),64510,201412,201803,,1.6445279154671997
유네코(주),64510,201512,201803,,1.3403776047516216
유네코(주),64510,201612,201803,,0.7421730257251771
유네코(주),64510,201712,201803,,0.5728001221033564
유네코(주),64510,201812,201803,,0.43695492730332547
유네코(주),64510,201912,201803,,1.1998210322314067
유네코(주),64510,202012,201803,,1.3373309085691292
유니셈(주),36200,201112,199912,,1.6591250740618175
유니셈(주),36200,201212,199912,,1.5908903654041806
유니셈(주),36200,201312,199912,,1.5365323292766395
유니셈(주),36200,201412,199912,,1.7462514963364673
유니셈(주),36200,201512,199912,,1.7897994163332214
유니셈(주),36200,201612,199912,,1.7463039918988346
유니셈(주),36200,201712,199912,,2.7032662547681405
유니셈(주),36200,201812,199912,,2.2436550967735993
유니셈(주),36200,201912,199912,,1.5703819579761578
유니셈(주),36200,202012,199912,,1.5879704894322466
유니슨(주),18000,201112,199601,,0.6979845761168605
유니슨(주),18000,201212,199601,,0.9953132768741606
유니슨(주),18000,201312,199601,,0.4176846705310858
유니슨(주),18000,201412,199601,,1.509377645576066
유니슨(주),18000,201512,199601,,2.67763358315324
유니슨(주),18000,201612,199601,,1.492665189117136
유니슨(주),18000,201712,199601,,5.060651960145108
유니슨(주),18000,201812,199601,,2.828957627901853
유니슨(주),18000,201912,199601,,1.0604144696197653
유니슨(주),18000,202012,199601,,1.0913443583753168
유니온머티리얼(주),47400,201112,200909,,1.0297572038006162
유니온머티리얼(주),47400,201212,200909,,1.1315668970702724
유니온머티리얼(주),47400,201312,200909,,1.0977658929175793
유니온머티리얼(주),47400,201412,200909,,1.1504967081030015
유니온머티리얼(주),47400,201512,200909,,1.1361883844916105
유니온머티리얼(주),47400,201612,200909,,1.104585132698476
유니온머티리얼(주),47400,201712,200909,,1.1542403645498749
유니온머티리얼(주),47400,201812,200909,,1.3241546738401284
유니온머티리얼(주),47400,201912,200909,,1.3253159754793682
유니온머티리얼(주),47400,202012,200909,,1.1046533779391277
유니온스틸(주),3640,201112,197306,2015/01/16,3.7845168812506063
유니온스틸(주),3640,201212,197306,2015/01/16,3.5704877094989493
유니온스틸(주),3640,201312,197306,2015/01/16,3.3073257925887547
유니퀘스트(주),77500,201112,200408,,2.183985180739549
유니퀘스트(주),77500,201212,200408,,1.8215968553152257
유니퀘스트(주),77500,201312,200408,,1.5950132787461733
유니퀘스트(주),77500,201412,200408,,1.77043922595873
유니퀘스트(주),77500,201512,200408,,1.731540084153686
유니퀘스트(주),77500,201612,200408,,1.4977918053563388
유니퀘스트(주),77500,201712,200408,,1.3549019017926895
유니퀘스트(주),77500,201812,200408,,1.4522203623110779
유니퀘스트(주),77500,201912,200408,,1.6513560632725044
유니퀘스트(주),77500,202012,200408,,1.7858298212151977
유비벨록스(주),89850,201112,201006,,1.7986484827095663
유비벨록스(주),89850,201212,201006,,1.4203970048793964
유비벨록스(주),89850,201312,201006,,1.174881229662321
유비벨록스(주),89850,201412,201006,,0.9186395266778088
유비벨록스(주),89850,201512,201006,,1.2381447739124036
유비벨록스(주),89850,201612,201006,,1.3800459220568746
유비벨록스(주),89850,201712,201006,,1.4077229545570689
유비벨록스(주),89850,201812,201006,,0.913605497226832
유비벨록스(주),89850,201912,201006,,1.5835734511508202
유비벨록스(주),89850,202012,201006,,1.5181742459810583
유성기업(주),2920,201112,198810,,1.397534394520349
유성기업(주),2920,201212,198810,,1.4240200112715884
유성기업(주),2920,201312,198810,,1.2123293620775222
유성기업(주),2920,201412,198810,,1.174132692008419
유성기업(주),2920,201512,198810,,0.9745259715754944
유성기업(주),2920,201612,198810,,0.9018834595324329
유성기업(주),2920,201712,198810,,0.8667215601181335
유성기업(주),2920,201812,198810,,0.8471925671068716
유성기업(주),2920,201912,198810,,0.8706807830938206
유성기업(주),2920,202012,198810,,0.8038197433702134
유아이엘(주),49520,201112,200108,,1.460840894158798
유아이엘(주),49520,201212,200108,,1.511038074691691
유아이엘(주),49520,201312,200108,,2.513832064691306
유아이엘(주),49520,201412,200108,,3.2133442093203137
유아이엘(주),49520,201512,200108,,3.206621849623678
유아이엘(주),49520,201612,200108,,2.7832451197080514
유아이엘(주),49520,201712,200108,,2.758523339562773
유아이엘(주),49520,201812,200108,,2.4763671572882067
유아이엘(주),49520,201912,200108,,2.420030059743585
유아이엘(주),49520,202012,200108,,1.8783348838897653
유엔젤(주),72130,201112,200307,,0.6135115775578287
유엔젤(주),72130,201212,200307,,0.6612488516633357
유엔젤(주),72130,201312,200307,,0.7192825167472428
유엔젤(주),72130,201412,200307,,0.6031101153221954
유엔젤(주),72130,201512,200307,,0.7785771525491921
유엔젤(주),72130,201612,200307,,0.6131953033160924
유엔젤(주),72130,201712,200307,,0.7414585071052789
유엔젤(주),72130,201812,200307,,0.8300155739706899
유엔젤(주),72130,201912,200307,,0.6952150762819237
유엔젤(주),72130,202012,200307,,0.7637651870935573
유일에너테크(주),340930,201912,202102,,4.344815371691713
유일에너테크(주),340930,202012,202102,,3.7954198280846296
유진기업(주),23410,201112,199410,,1.450319258320104
유진기업(주),23410,201212,199410,,1.421964908679639
유진기업(주),23410,201312,199410,,1.2246369090270326
유진기업(주),23410,201412,199410,,1.2742660066120974
유진기업(주),23410,201512,199410,,1.5238912510423974
유진기업(주),23410,201612,199410,,1.7322066303770947
유진기업(주),23410,201712,199410,,1.890806509963396
유진기업(주),23410,201812,199410,,1.9266830620218793
유진기업(주),23410,201912,199410,,1.8551476295291796
유진기업(주),23410,202012,199410,,1.8053365193688944
율촌화학(주),8730,201112,198808,,1.279600157621518
율촌화학(주),8730,201212,198808,,1.3557113462624817
율촌화학(주),8730,201312,198808,,1.4144580529872377
율촌화학(주),8730,201412,198808,,1.4279073177542445
율촌화학(주),8730,201512,198808,,1.3872584203866647
율촌화학(주),8730,201612,198808,,1.39461419460708
율촌화학(주),8730,201712,198808,,1.4985313063280181
율촌화학(주),8730,201812,198808,,1.4577801548147626
율촌화학(주),8730,201912,198808,,1.4940131335645417
율촌화학(주),8730,202012,198808,,1.5099598100600626
이건산업(주),8250,201112,198810,,1.7812753331011013
