,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률
9503,새론오토모티브(주),75180,201712,200510,,0,0,0,제조업,1,1.088765406,-41.18826868,2.56175122,-7.115305202,-0.51,-40.46717182,9.1,7.23,5.0,6.3,7.7,6.12,-0.84,89.94,63.14,9555.057552,690.9914063,453.2621354,9139.6875,2187.76,82.37591424,569.88,495.07,160.22,353.55,21.39,6467.9,50.49,23723.96,8.9,12.93,15.91986412,25.43,102.47,154.29,36.95,57.37234308,110.2946565,114.9262087,68.31066412,514.043257,0.69,0.95898449,3.8,1.1,1.25,9.17,3.62,0.92
9504,새론오토모티브(주),75180,201812,200510,,0,0,0,제조업,1,0.164404786,-44.28184594,1.241112976,-8.664896353,1.78,-42.83079579,5.7,4.41,2.77,3.58,4.32,3.35,-0.7,94.3,63.48,8727.121719,385.0076563,1661.241302,9461.875,2216.16,83.26140666,555.89,493.16,273.93,315.48,20.1,3577.07,45.41,20299.23,7.6,12.11,13.75916855,21.99,78.13,109.07,35.05,64.27373118,118.0088,108.7175,67.125915,519.3875,0.63,0.845883362,3.65,1.05,1.19,8.55,3.67,0.89
9505,새론오토모티브(주),75180,201912,200510,,0,0,0,제조업,1,-4.30810771,-212.5593011,-4.216572931,-8.852663975,-9.5,-140.0510854,-2.5,-5.45,-3.18,-1.46,-1.76,-3.82,-0.74,109.45,63.81,7954.538958,-433.3619271,841.3197917,9873.59375,2118.49,83.34105097,535.72,477.89,267.45,257.94,19.99,-35.92,56.43,1367.68,9.4,15.73,13.27249582,14.6,47.85,81.4,24.43,106.4560456,135.1659945,109.4033149,66.33675414,585.9834254,0.58,0.758234452,3.5,1.05,1.18,9.51,4.23,0.89
9507,샘표(주),7540,201112,197606,,1,0,1,"전문, 과학 및 기술 서비스업",0,23.88129561,733.1151065,19.89200982,21.57002737,7.17,1556.327486,1.73,1.51,1.57,1.79,2.55,2.23,-0.46,97.87,18.4,53538.05311,809.2333483,80.58280828,37929.11791,3582.63,69.412854,204.74,114.32,16.74,154.47,44.07,5.32,3.85,11.46,1.18,1.17,86.32865063,15.63,42.76,175.26,15.49,67.83266341,70.51938815,161.3824092,40.21001338,453.665392,1.04,0.629681817,3.52,2.29,3.94,5.45,8.85,1.54
9508,샘표식품(주),248170,201712,201608,,0,0,0,제조업,1,2.325353584,99.8759211,10.95586635,103.3599612,0.0,235.1916586,7.38,4.19,5.94,10.46,18.52,10.51,0.28,94.45,10.23,60125.21742,2517.367564,7333.71619,25184.93807,4940.93,58.70528555,114.86,66.77,18.84,169.24,70.34,20.64,28.49,57.3,11.76,8.39,323.6055823,32.52,63.39,223.16,23.21,57.62590426,87.07967468,136.748232,40.40101697,270.5388967,1.42,1.165755486,3.25,3.39,5.98,7.86,9.5,1.86
9509,샘표식품(주),248170,201812,201608,,0,0,0,제조업,1,4.865480332,56.44741699,14.47316591,0.343886041,-1.98,5.950650326,7.79,6.53,8.96,10.69,17.4,14.58,0.2,92.29,13.54,60331.97965,3938.35653,5769.542669,28830.06887,5669.94,64.08381358,160.8,94.66,27.18,190.04,56.05,25.64,40.55,89.84,14.56,10.86,108.7825192,34.21,65.79,199.21,25.51,52.40603074,98.45380952,152.030303,50.93000866,289.4011544,1.37,2.387340183,3.56,3.29,5.62,7.92,9.73,1.88
9510,샘표식품(주),248170,201912,201608,,0,0,0,제조업,1,9.878652353,49.04639898,19.23292508,1.884850167,-0.87,44.45387324,11.04,9.55,12.43,14.38,21.48,18.57,0.13,88.91,15.04,61469.14707,5869.978587,9302.970085,33812.90051,6778.91,69.53944538,176.64,112.73,24.95,194.92,43.8,37.33,50.05,117.81,15.25,12.26,83.38821804,37.41,71.3,231.91,30.08,44.50703298,114.5436827,167.6186317,53.02180786,317.3930131,1.3,2.233892433,3.94,3.13,5.1,8.14,9.69,1.97
9512,서암기계공업(주),100660,201112,201112,,0,0,0,제조업,1,60.84263905,107.3749032,71.2359824,43.29899608,0.0,136.4371942,17.64,14.95,13.34,15.75,20.83,17.65,-0.87,81.82,61.01,3659.007143,546.9078571,668.925873,3814.206349,662.84,77.46101659,366.02,306.01,86.38,105.16,29.1,126.69,41.92,363.98,9.45,12.72,-60.00316974,29.48,102.85,210.67,39.67,44.80661385,144.0164567,141.5275591,68.57333858,488.5275591,0.89,1.826677409,3.65,1.38,1.68,7.65,6.4,1.05
9513,서암기계공업(주),100660,201212,201112,,0,0,0,제조업,1,-1.87102796,-20.69333812,9.296990783,-11.24151556,-1.57,-21.69628217,15.56,13.36,8.89,10.36,12.66,10.87,-2.47,83.83,63.29,3247.679286,433.7343651,533.2899206,4168.809524,733.77,86.27682366,636.06,549.84,57.3,138.48,15.91,144.98,90.65,772.7,12.44,18.51,-86.21873523,26.43,87.74,169.84,39.32,51.32223834,128.72112,147.648,75.96612,487.056,0.67,0.95930653,3.66,0.96,1.13,6.4,6.53,0.79
9518,서암기계공업(주),100660,201712,201112,,0,0,0,제조업,1,6.923686738,145.6151752,2.99803126,28.53367619,9.09,5934.373371,5.67,5.62,3.46,3.49,4.11,4.07,-1.39,93.27,67.81,3241.906984,182.0770635,336.8215873,4540.31746,808.07,83.3888889,455.15,386.67,65.38,99.72,19.92,156.8566667,34.58,0.0,5.74,9.65,-68.47557208,20.65,89.64,213.26,34.68,69.16378975,98.38451389,109.7569444,46.13445833,476.4166667,0.62,0.573479987,4.08,0.82,0.97,5.58,5.73,0.68
9519,서암기계공업(주),100660,201812,201112,,0,0,0,제조업,1,-0.287062244,49.8162953,4.843708919,3.944085134,0.69,32.66579612,7.23,8.09,5.02,4.48,5.24,5.87,-1.59,90.23,69.58,3369.770556,272.7811111,146.0124603,4760.238095,852.05,87.67969926,626.89,511.79,36.57,138.73,14.05,156.8566667,36.09,0.0,4.45,7.16,-115.1002398,24.01,113.84,297.75,38.69,65.51076059,113.2902069,101.3862069,38.0483931,471.7724138,0.62,0.724567347,4.28,0.81,0.97,4.85,5.57,0.68
9520,서암기계공업(주),100660,201912,201112,,0,0,0,제조업,1,1.676748235,-36.44956914,2.752675391,-9.439856592,-2.07,-50.99697224,3.91,5.68,3.17,2.18,2.48,3.59,-1.9,93.63,70.14,3051.669048,173.3535714,179.8944444,4891.269841,878.26,88.60751188,671.43,520.69,33.59,139.56,12.86,156.8566667,25.91,2670.56,2.95,5.34,-150.7400575,21.69,104.77,266.76,39.24,75.17866515,106.2653521,110.3169014,39.83628873,489.8169014,0.56,0.724634174,4.7,0.73,0.91,3.56,5.92,0.63
9522,서울도시가스(주),17390,201112,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,50.99339087,17.19915044,56.59854929,6.109184015,-4.47,-15.3035861,0.83,3.26,4.38,1.12,2.21,8.63,-0.38,96.0,77.7,340462.101,11083.203,14406.8534,129996.6,1928.8,50.53062865,111.66,111.22,21.04,95.38,97.9,11.53,10.7,152.12,5.3,4.1,3.752051662,12.6,32.1,124655.81,9.76,37.35780295,192.8631773,876.8511706,0.0,2159.5301,1.35,0.51655323,2.73,3.07,3.08,800.92,4.78,1.62
9523,서울도시가스(주),17390,201212,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,15.27182464,16.84483809,9.263388554,13.2742662,-3.34,6.336045696,0.78,3.36,4.56,1.06,2.16,9.4,-0.42,95.94,79.36,385655.9466,12950.1506,20513.3934,139919.4,2082.69,47.89676688,127.33,125.4,31.48,87.01,108.78,11.16,11.03,153.6,5.75,4.53,7.039825655,11.43,31.6,42.57,9.01,33.37136831,212.7670242,917.1124567,0.0,2501.313149,1.36,2.55560281,2.67,2.89,2.92,286.26,4.75,1.58
9528,서울도시가스(주),17390,201712,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,5.404263746,55.6992792,2.923177773,6.161796087,-1.12,166.1262338,0.75,2.71,2.43,0.67,1.12,4.04,-0.48,96.58,81.88,270084.1506,7314.243,8962.2934,180842.8,2636.28,59.2894956,195.64,195.32,27.93,82.56,68.66,33.9,9.66,459.42,3.93,4.5,0.338137244,10.32,24.98,42.35,11.82,49.02237542,209.1384023,1058.095865,0.0,2869.347744,0.9,1.441714847,2.24,1.84,1.84,1058.09,4.95,1.22
9529,서울도시가스(주),17390,201812,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-11.46687683,14.26997162,3.37731772,2.85463852,-1.69,-57.15112404,0.31,3.01,2.87,0.3,0.47,4.46,-0.57,96.6,82.38,277794.0768,8357.9834,-30578.7018,184951.8,2725.63,69.23046205,305.66,304.93,22.49,190.04,44.45,15.39,-12.83,-400.29,-3.95,-3.89,0.354241829,12.18,26.69,44.5,12.0,51.17748573,212.9920841,1050.803059,0.0,2555.516252,0.95,1.494602188,2.64,2.01,2.02,1020.9,4.79,1.41
9530,서울도시가스(주),17390,201912,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,15.69328773,-29.49479416,2.144014722,-2.013593113,-1.53,140.8544851,0.77,2.16,2.0,0.71,1.09,3.06,-0.51,97.44,82.6,272200.4344,5892.8134,42276.9892,185979.0,2783.69,61.12262408,221.79,221.32,7.75,98.79,63.61,4.45,4.75,42.39,1.85,2.15,0.379576487,10.1,28.62,42.68,11.75,57.18514472,203.4258252,1069.275728,0.0,2978.438835,0.92,1.49027168,2.63,2.04,2.04,919.14,5.0,1.46
9532,서울반도체(주),46890,201112,200201,,0,0,0,제조업,1,-25.24649336,-81.67621128,3.913995059,-15.89682034,-15.58,-73.24120686,4.06,2.26,1.98,3.57,5.02,2.79,-0.47,90.47,31.07,12859.90603,289.9957465,-364.6822421,10442.77202,1980.93,69.26996774,268.44,223.69,9.74,452.75,44.36,5.49,2.46,3.59,0.76,0.88,26.56792457,13.17,56.74,124.12,15.38,54.09859867,83.56405274,125.2345593,45.3700118,609.7737682,0.88,1.966296254,3.04,1.53,1.88,8.21,4.68,1.18
9533,서울반도체(주),46890,201212,200201,,0,0,0,제조업,1,-1.505083809,-58.74322922,-0.491861991,14.51757625,-7.84,-41.11705619,2.09,0.81,0.8,2.06,2.96,1.15,0.01,97.73,31.25,14726.85269,119.6428804,1216.13751,10480.48723,1970.7,69.98255114,222.83,191.64,22.38,266.05,42.89,2.42,9.59,15.91,2.88,2.89,25.38986506,13.49,60.21,128.25,13.55,58.19308867,77.93943524,126.6423193,50.3507741,655.0406627,0.99,1.235975306,3.25,1.76,2.08,11.53,4.95,1.25
9538,서울반도체(주),46890,201712,200201,,0,0,0,제조업,1,12.5401783,23.52164148,3.679266999,16.41462471,35.98,70.77206611,8.85,4.18,4.0,8.48,14.8,6.73,0.28,93.87,35.94,19044.72783,795.4495295,2868.640761,11628.78567,2001.07,55.07164604,132.15,100.58,10.83,149.44,81.58,22.6,23.75,75.02,10.67,11.8,98.18984252,25.76,68.57,102.4,28.48,40.49545308,116.1990693,200.4899635,89.76171989,917.419708,0.96,1.49395692,2.24,2.06,2.67,9.03,3.9,1.16
9539,서울반도체(주),46890,201812,200201,,0,0,0,제조업,1,5.411685008,34.97775922,7.299053322,7.543984586,-4.01,-3.426327818,7.95,5.24,4.97,7.53,13.54,10.1,0.46,93.66,39.34,20481.45916,1073.679951,1776.484305,12338.13678,2185.99,56.05768929,145.76,108.16,5.25,185.55,78.39,15.62,23.82,57.76,10.47,11.34,82.16751571,23.49,57.93,87.75,25.45,37.17279448,155.0131464,214.269962,106.3593992,995.5931559,0.95,1.672493017,2.13,2.03,2.7,8.16,3.71,1.18
9540,서울반도체(주),46890,201912,200201,,0,0,0,제조업,1,2.193020476,-42.75381075,2.81854523,-5.382547423,-15.21,-47.79224918,4.38,3.17,2.74,3.79,6.74,5.27,0.56,95.9,40.01,19379.03491,614.6408566,2906.881644,12536.33454,2228.73,56.4008191,130.94,98.3,9.4,142.76,77.3,6.62,23.69,63.75,10.33,12.08,105.506132,20.32,47.64,71.28,23.78,50.71984078,114.1219058,153.4461883,53.38487108,1170.732063,0.86,1.704543241,1.97,1.85,2.48,7.3,3.38,1.07
9542,서울식품공업(주),4410,201112,197312,,0,0,0,제조업,1,-4.144131516,-113.546399,-8.672027984,-16.7285685,-40.09,88.97156742,-1.54,-3.87,-3.02,-1.2,-2.41,-5.96,2.45,103.83,-52.58,2747.110718,-106.3354823,-144.7201809,1676.690181,-33.18,48.87349572,120.93,89.18,13.14,165.86,104.61,-0.59,-8.95,-12.05,-4.57,-5.81,151.6816358,13.34,19.37,48.9,16.94,84.82145453,44.63992806,225.8273381,91.09323022,330.3453237,0.78,1.500920308,1.55,2.85,3.62,13.42,5.17,1.51
9543,서울식품공업(주),4410,201212,197312,,0,0,0,제조업,1,8.436213983,276.2920986,6.448052323,7.883754888,5.76,133.6554413,4.23,2.04,1.66,3.45,7.12,4.23,2.45,97.98,-40.36,2963.686193,60.31778123,39.25825493,1823.247438,-28.33,47.97740753,124.58,93.13,8.07,151.92,108.43,1.63,-2.68,-3.87,-1.39,-1.78,127.9263354,17.86,28.66,80.52,22.8,63.49318817,61.3644898,209.3401361,83.34717007,340.0136054,0.82,1.611143712,1.58,2.79,3.75,10.87,5.58,1.54
9548,서울식품공업(주),4410,201712,197312,,0,0,0,제조업,1,22.78384554,-34.87157999,-0.547144759,28.66820351,20.09,38.8739543,1.6,0.34,0.27,1.3,3.38,0.71,1.46,99.67,-30.6,166.3057817,0.558317839,10.83206211,78.62864344,-21.37,34.73150639,72.21,59.06,13.46,263.63,187.92,1.08,4.77,6.86,3.11,4.24,-13.15875902,19.75,30.97,78.98,26.88,75.06689735,59.08058366,192.3929961,79.76619066,299.1828794,0.81,1.664552314,1.31,2.7,3.44,12.52,5.36,1.11
9549,서울식품공업(주),4410,201812,197312,,0,0,0,제조업,1,0.666342968,228.7168291,3.141132856,25.28392656,-4.28,18.57892386,1.52,0.88,0.81,1.39,3.95,2.3,2.03,99.11,-26.62,208.3544133,1.835284696,17.01272397,81.09894607,-18.9,35.58534868,60.58,49.51,8.34,248.46,181.01,0.72,9.48,13.73,6.11,6.68,-11.07463424,23.67,36.88,96.41,25.89,68.92781538,74.46691057,203.2154472,82.05944309,314.6463415,0.92,2.109260446,1.41,2.94,3.6,16.13,6.0,1.17
9550,서울식품공업(주),4410,201912,197312,,1,0,1,제조업,1,-1.854420283,-421.9900983,-9.372814864,-12.17568078,12.2,-66.55398382,0.58,-3.23,-2.62,0.47,1.37,-7.64,2.57,103.18,-39.72,182.9858451,-5.909434996,13.26230404,73.49665596,-26.5,32.85935029,69.56,56.46,8.77,265.32,204.33,0.21,10.08,14.57,6.77,8.27,-13.09766565,22.6,34.54,89.49,27.62,77.76773871,62.1965942,180.0942029,73.47825362,275.2427536,0.81,2.608859535,1.23,2.69,3.31,14.53,5.92,1.06
9551,서울전자통신(주),27040,201112,199912,,0,0,0,도매 및 소매업,1,17.49098704,-468.3548849,-8.604037489,47.08614459,1361.7,-362.9683281,-2.02,-3.97,-5.6,-2.86,-5.37,-5.55,1.02,102.59,35.73,2911.148654,-115.5644319,203.8924517,1032.000489,87.17,49.52733098,195.4,136.52,49.07,214.44,101.91,-1.5,-5.64,-9.85,-2.85,-2.06,61.72004791,10.2,70.48,174.9,7.37,102.5751489,2.893296943,1.845705968,0.197973071,57.60189229,1.41,2.308929677,3.02,1.96,2.97,5.77,6.05,1.34
9552,서울전자통신(주),27040,201212,199912,,0,0,0,도매 및 소매업,1,-3.40592434,-20.5198772,-14.52125406,-35.01201232,-12.3,42.71342089,-1.78,-7.36,-6.73,-1.63,-3.49,-10.89,2.38,102.77,17.31,1891.896929,-139.2781114,179.0536127,803.8930166,64.18,43.82809311,150.12,115.88,37.46,210.72,128.16,-0.67,16.77,28.94,9.42,10.12,68.30882177,16.96,67.69,162.52,18.22,76.73893042,-6.685917012,2.716182573,0.65513112,56.46970954,0.91,2.793885875,1.72,1.4,1.91,5.2,4.31,0.88
9557,서울전자통신(주),27040,201712,199912,,0,0,0,도매 및 소매업,1,-2.210353045,-118.8019321,0.348408147,3.036495578,-26.83,-71.95852664,0.83,-1.72,-2.08,1.0,2.04,-4.23,1.33,101.98,-15.11,1417.879632,-24.45627209,-53.63940861,620.0485249,15.94,49.85896571,145.02,73.42,21.39,142.17,100.57,0.63,-18.44,-29.79,-9.25,-7.58,159.0409326,14.17,103.25,268.26,11.62,88.96432757,49.28466667,15.68888889,5.102688889,761.1111111,1.21,2.762522513,2.37,2.32,4.39,4.94,7.01,1.34
9558,서울전자통신(주),27040,201812,199912,,1,0,1,도매 및 소매업,1,7.470759694,-163.859238,-9.199498354,-7.851740192,-2.22,-321.3776147,-2.0,-4.94,-5.35,-2.16,-4.72,-11.67,1.51,105.23,-21.72,1306.551407,-64.53013317,31.65238323,585.4461207,5.27,42.12512418,107.29,60.15,15.5,92.99,137.39,-1.19,-1.52,-2.94,-0.88,-0.84,646.8664071,6.56,58.33,157.14,6.28,124.7529375,8.874090909,11.19318182,3.114625,761.9772727,1.08,2.450414909,2.0,2.06,3.85,4.43,5.8,1.13
9559,서호전기(주),65710,201112,200207,,0,0,0,제조업,1,-2.810214878,-38.14463087,-3.041089063,13.71903536,9.28,14.11170255,-2.6,2.87,1.24,-1.13,-1.25,1.2,0.0,99.09,3.28,4388.415146,125.8916505,745.7483495,8876.31068,1758.07,90.66438486,826.96,721.83,120.66,234.07,10.3,68.47888889,224.65,0.0,20.97,47.43,14.46143409,10.97,37.54,0.0,24.81,92.43288546,41.17509434,140.5188679,0.0,475.4716981,0.43,0.586531687,4.45,0.62,0.69,5.84,2.66,0.55
9560,서호전기(주),65710,201212,200207,,0,0,0,제조업,1,0.061914029,40.06650811,1.311977048,17.29555107,0.0,238.2807687,1.6,3.43,1.78,0.83,0.91,1.94,-2.53,96.26,4.47,5147.415728,176.3320388,449.3500971,9000.582524,1790.86,91.79704553,898.59,799.17,109.72,276.11,8.94,7.03,73.35,0.0,6.02,11.61,12.44979632,11.85,40.93,0.0,22.87,91.11279746,51.95688679,139.3584906,0.0,477.1226415,0.52,0.487679764,5.91,0.76,0.87,6.42,3.87,0.68
9565,서호전기(주),65710,201712,200207,,0,1,1,제조업,1,-2.338701305,-29.3721736,4.493003037,-24.7579559,-1.77,65.11857954,29.08,13.85,7.97,16.73,22.1,10.47,-0.75,83.63,18.23,8673.954563,1201.031262,231.9733981,11627.76699,2229.38,78.30623298,366.52,344.01,117.74,248.07,27.7,166.01,43.47,179.19,9.43,16.2,8.444767444,25.68,134.85,0.0,44.1,62.84778286,171.7941441,130.6666667,0.0,685.7027027,0.58,1.095870031,2.37,0.79,0.84,15.4,6.39,0.6
9566,선도전기(주),7610,201112,198911,,0,0,0,제조업,1,6.721296077,86.463659,-5.673701019,48.77277013,-1.27,152.4263584,3.06,3.19,2.13,2.04,2.81,2.92,-0.56,96.45,11.53,3742.248278,119.4227222,127.2346667,3890.333333,719.09,72.52269902,223.57,188.76,29.08,168.53,37.89,45.1,8.25,1534.87,2.27,3.4,28.16459856,4.1,20.55,290.19,6.16,38.03181479,17.02045161,131.0580645,9.219567742,627.116129,0.67,0.884295711,2.43,1.52,1.81,9.79,3.09,1.05
9567,선도전기(주),7610,201212,198911,,0,0,0,제조업,1,-2.073367663,-41.96805093,0.785926383,-15.06092542,8.39,-50.11621616,1.8,2.18,1.26,1.04,1.39,1.67,-0.53,97.91,10.73,3178.631056,69.30333333,-348.3311111,3846.0,725.34,74.64024066,224.03,167.52,3.97,179.84,33.98,16.27,-24.98,-212.96,-6.34,-10.96,45.55831091,8.41,42.49,744.83,14.54,76.3879708,37.76089286,117.1488095,6.649321429,557.452381,0.58,0.919137152,2.28,1.48,1.97,5.85,3.18,1.02
9572,선도전기(주),7610,201712,198911,,0,0,0,제조업,1,7.878861932,-22.97852547,10.62908819,15.37449902,1.59,-34.77001226,1.36,1.54,1.1,0.97,1.72,1.94,0.27,98.78,14.37,6021.895444,92.82033333,203.2652222,4397.944444,905.74,57.00972856,220.39,191.98,5.15,214.87,75.41,1.55,-4.33,-8.38,-1.86,-2.72,23.59175967,9.16,37.5,2839.92,13.37,73.83164091,71.315625,204.6145833,2.657619792,764.6354167,0.71,1.173425599,1.63,1.7,1.94,13.56,2.56,1.15
9573,선도전기(주),7610,201812,198911,,0,0,0,제조업,1,-5.727002256,-149.091734,-7.020725696,-22.71642452,-4.69,-23.34393477,1.35,-0.98,-0.53,0.74,1.3,-0.93,0.52,101.96,21.7,4653.936111,-45.56711111,137.0450556,4148.333333,835.61,56.22737493,285.93,257.9,13.32,291.55,77.85,0.96,4.69,7.99,2.05,3.66,15.07778319,7.95,31.27,2841.35,14.15,94.06340165,68.09568306,210.2185792,2.280300546,766.3387978,0.55,1.262883265,1.26,1.25,1.41,11.09,2.1,0.89
9574,선도전기(주),7610,201912,198911,,0,0,0,제조업,1,12.02776651,-162.6227737,3.207807466,6.658807927,2.19,-247.9710678,-1.87,-2.41,-1.36,-1.06,-1.96,-2.52,0.39,101.25,22.6,4963.832778,-119.6696111,-49.25333333,4299.222222,865.39,51.80058718,176.87,159.92,3.21,289.73,93.05,-1.42,0.98,1.62,0.47,0.88,22.05695576,6.73,24.87,1449.73,12.59,88.65393043,53.86770053,248.368984,4.149508021,841.2245989,0.57,0.962916792,1.23,1.26,1.39,12.95,2.14,0.86
9576,성문전자(주),14910,201112,199003,,0,0,0,제조업,1,12.17728434,-8.097808388,22.92924224,13.11177956,2.65,-17.92939743,8.2,5.53,7.68,11.4,17.54,11.89,0.48,92.42,29.37,5227.135163,288.9109162,142.7129172,2283.33186,431.76,67.14523313,218.96,154.73,16.93,478.79,48.93,11.62,17.45,29.24,5.73,4.26,53.99525972,30.08,143.86,209.22,22.33,52.10234434,85.77432258,44.43225806,18.52465806,310.8774194,1.39,0.958592235,3.97,2.1,2.92,7.4,4.19,1.4
9577,성문전자(주),14910,201212,199003,,0,0,0,제조업,1,-21.79933548,-156.7336818,-9.588629498,-26.79095502,-1.29,-129.648622,-3.32,-4.28,-4.74,-3.67,-5.12,-6.57,0.33,104.56,14.69,3826.735733,-163.9097999,546.6988933,2142.421041,382.51,77.62967984,277.84,194.53,30.9,288.05,28.82,-5.37,50.76,102.38,11.36,9.01,46.84731977,16.5,67.46,101.81,13.09,100.9258296,36.94444444,44.4379085,15.4405817,258.5490196,1.11,2.005604729,3.92,1.78,2.53,6.02,3.71,1.26
9579,성보화학(주),3080,201112,197612,,0,0,0,제조업,1,6.214667246,2881.799471,-1.972225506,16.97564481,-1.41,130.7525847,3.88,4.32,1.82,1.63,1.86,2.08,-0.69,95.53,2.51,20580.73526,890.1013986,1697.396603,42948.55145,758.97,85.48195688,435.85,183.5,95.04,40.73,16.98,457.74,14.77,387.55,2.14,5.23,-252.3488281,9.27,23.79,933.55,22.63,67.30369131,66.60428571,279.9357143,7.134492857,718.4714286,0.42,1.4045721,3.4,1.03,2.61,1.69,14.37,0.86
9580,성보화학(주),3080,201212,197612,,0,0,0,제조업,1,1.006295602,66.87948202,1.807928661,9.993419838,1.43,74.20325343,6.14,6.56,2.94,2.75,3.21,3.43,-0.39,92.25,3.19,22637.45455,1485.396603,1156.068432,43725.27473,774.5,86.16038155,453.16,170.39,77.81,37.4,16.06,81.81,20.31,0.0,2.81,6.3,-282.7706031,12.8,33.41,1254.88,28.7,51.6686813,91.58373239,274.0985915,7.298225352,715.4788732,0.45,0.479194573,3.16,1.02,2.57,1.7,14.11,0.84
9585,성보화학(주),3080,201712,197612,,0,0,0,제조업,1,-4.566116256,-87.64268973,0.538074436,0.615613949,-4.14,-315.1912323,-4.72,15.89,4.88,-1.45,-1.71,5.76,-3.58,85.17,7.17,2915.524925,463.1825674,232.2128372,8062.637363,1512.52,86.95766972,553.27,322.77,167.24,43.42,15.0,-3133.33,-7.79,0.0,-1.02,-3.23,-230.500929,10.97,44.74,163.26,34.88,42.99290959,146.4630935,327.3741007,89.71392086,1335.417266,0.31,0.463668223,2.01,0.51,0.81,1.38,9.73,0.43
9586,성보화학(주),3080,201812,197612,,1,0,1,제조업,1,-1.216276398,-33.8404698,-4.785925191,-15.16414015,6.47,1039.379862,0.59,12.39,3.33,0.16,0.19,3.89,-2.96,86.99,3.49,2473.410639,306.4394106,410.4974026,7676.723277,1445.96,83.81536723,714.04,429.04,215.3,25.38,19.31,-295.345,21.68,0.0,3.51,12.99,-285.0080406,10.43,45.82,171.59,38.64,48.5560031,129.2779054,282.1283784,75.34119595,1238.952703,0.27,0.362580492,1.84,0.51,0.86,1.25,11.56,0.44
9587,성신양회(주),4980,201112,197606,,0,0,0,제조업,1,-17.08664661,60.45513081,-36.05506906,-12.18492236,-7.8,878.8974403,1.52,-7.68,-3.11,0.62,2.07,-10.44,9.77,107.28,66.11,23828.66747,-1830.048332,-346.5763809,16615.7164,224.26,29.13911166,45.48,36.57,0.28,322.94,243.18,0.15,-3.18,-4.14,-2.25,-5.34,-16.34760199,11.27,18.22,51.7,26.7,40.48421787,188.1156706,1109.266764,360.058586,1665.686589,0.4,0.365214212,0.58,1.7,2.1,8.88,2.51,0.59
9588,성신양회(주),4980,201212,197606,,0,0,0,제조업,1,-2.485820526,1300.151877,-1.986569774,12.49148405,-9.18,116.7238675,2.93,0.57,0.27,1.41,4.82,1.03,8.25,98.46,67.3,26805.22167,152.4847285,583.9519486,16246.31042,216.23,29.28829738,60.74,48.33,0.81,348.81,241.43,0.34,0.3,0.42,0.22,0.44,-31.61341534,14.71,24.78,75.24,30.2,29.55055244,254.0235795,1079.600321,346.700122,1789.900482,0.48,1.448487433,0.68,1.91,2.39,9.53,2.6,0.66
9593,성신양회(주),4980,201712,197606,,0,0,0,제조업,1,0.704659793,-2.298145089,17.64795653,-5.741127514,-1.15,-10.89398403,5.07,1.87,1.19,3.22,9.49,3.53,1.59,96.48,53.97,25629.15632,479.9102778,2563.557022,14799.78511,191.34,36.52692194,53.96,42.94,1.36,241.19,173.77,2.58,13.61,27.01,8.64,13.66,-23.9310483,15.37,24.36,112.38,24.3,42.26894297,221.3933624,946.2343523,200.6533042,1478.227074,0.63,2.203960069,0.96,2.38,2.92,12.94,3.26,0.83
9594,성신양회(주),4980,201812,197606,,0,0,0,제조업,1,3.709643145,37.04853027,3.491353255,6.318204146,-9.32,-9.234038805,4.33,2.41,1.59,2.86,7.83,4.38,1.53,96.5,59.46,27248.45874,657.7099823,804.8839687,15318.7597,201.54,36.45003943,56.76,45.0,0.29,221.51,174.35,2.34,6.31,11.89,4.01,6.18,-27.18596713,13.73,23.09,106.97,21.18,44.37281978,222.4139486,855.1942215,207.3937737,1565.149278,0.66,1.871612054,1.04,2.53,3.19,12.31,3.82,0.9
