,회사명,거래소코드,회계년도,상장일,상장폐지일,1주당매출액,1주당순이익,1주당Cashflow,1주당순자산,노동소득분배율
4776,(주)심텍홀딩스,36710,Dec-18,2000-01-04,,25821.28264,39.63704171,2269.730527,3086.101319,69.84090941
4777,(주)심텍홀딩스,36710,Dec-19,2000-01-04,,25132.90546,-970.3175322,-889.3094455,2880.909494,81.76837223
4778,(주)심텍홀딩스,36710,Dec-20,2000-01-04,,29552.49601,1315.142796,5218.249013,3268.035015,58.4112437
4779,(주)심팩메탈,90730,Dec-11,2008-10-17,2018-07-17,12320.80654,1401.117308,1697.113538,12315.69231,33.62039886
4780,(주)심팩메탈,90730,Dec-12,2008-10-17,2018-07-17,14606.42415,978.9624615,602.9834615,13137.92308,35.72623212
4781,(주)심팩메탈,90730,Dec-13,2008-10-17,2018-07-17,13315.17131,583.8572308,1012.882769,13620.15385,42.33725888
4782,(주)심팩메탈,90730,Dec-14,2008-10-17,2018-07-17,12774.72946,320.0519231,841.3866154,13895.46154,46.41563477
4783,(주)심팩메탈,90730,Dec-15,2008-10-17,2018-07-17,10654.80485,-210.4622308,2023.487308,13970.15385,62.0303652
4784,(주)심팩메탈,90730,Dec-16,2008-10-17,2018-07-17,10580.267,520.8695385,1024.084769,13827.30769,44.57218565
4785,(주)심팩메탈,90730,Dec-17,2008-10-17,2018-07-17,17634.26015,1273.097,632.2343846,14868.84615,33.10216533
4786,(주)싸이맥스,160980,Dec-11,2015-06-17,,11380.59192,957.0236878,229.7787349,3389.23284,37.10185499
4787,(주)싸이맥스,160980,Dec-12,2015-06-17,,9307.637685,647.5687752,1768.317631,4025.841184,57.37467545
4788,(주)싸이맥스,160980,Dec-13,2015-06-17,,13204.76447,1143.104172,-571.4613728,5188.425303,44.94202631
4789,(주)싸이맥스,160980,Dec-14,2015-06-17,,14727.76151,1613.236878,1226.41965,7077.254374,36.18033692
4790,(주)싸이맥스,160980,Dec-15,2015-06-17,,10255.57325,290.6246422,1845.13518,9489.141697,64.95077614
4791,(주)싸이맥스,160980,Dec-16,2015-06-17,,13474.08727,1168.817553,-189.863379,10242.01863,37.90600619
4792,(주)싸이맥스,160980,Dec-17,2015-06-17,,15514.46783,1661.004791,718.1862569,9330.773142,26.26388536
4793,(주)싸이맥스,160980,Dec-18,2015-06-17,,12618.72722,1260.813192,1983.404111,9719.472624,37.49812973
4794,(주)싸이맥스,160980,Dec-19,2015-06-17,,7892.682919,299.7553775,61.62026131,9843.429088,67.0692465
4795,(주)싸이맥스,160980,Dec-20,2015-06-17,,15830.70314,2104.867587,2416.891038,11692.70951,28.22775675
4796,(주)싸이버원,356890,Dec-18,2021-03-11,,51037.0725,2214.485,6894.74,22400,
4797,(주)싸이버원,356890,Dec-19,2021-03-11,,5592.9165,475.806,1430.75625,2702.75,81.43720403
4798,(주)싸이버원,356890,Dec-20,2021-03-11,,5150.02025,491.91875,468.31825,3225,80.32556523
4799,(주)싸이토젠,217330,Dec-14,2018-11-22,,106.09941,-405.0380531,-302.7014749,143.0678466,
4800,(주)싸이토젠,217330,Dec-15,2018-11-22,,126.9885729,-987.9589907,-526.1305644,690.3695266,-148.4610358
4801,(주)싸이토젠,217330,Dec-16,2018-11-22,,220.3974889,-557.3686184,-612.7579355,123.4469927,1441.851485
4802,(주)싸이토젠,217330,Dec-17,2018-11-22,,46.81227068,-595.7753582,-495.4248244,1075.976883,-823.5842881
4803,(주)싸이토젠,217330,Dec-18,2018-11-22,,217.5208702,-461.3471323,-491.6874103,3912.235013,-1335.223529
4804,(주)싸이토젠,217330,Dec-19,2018-11-22,,141.8076475,-734.9829531,-597.8593022,3180.765457,-256.5120974
4805,(주)싸이토젠,217330,Dec-20,2018-11-22,,114.0725087,-867.7527537,-792.7106512,3254.782153,-760.5419667
4806,(주)쌍방울,102280,Dec-11,2008-06-10,,1910.856858,72.73144109,95.77718687,883.5205975,41.42749662
4807,(주)쌍방울,102280,Dec-12,2008-06-10,,1909.884496,41.32296604,23.71044963,919.4586647,61.98962051
4808,(주)쌍방울,102280,Dec-13,2008-06-10,,1638.34522,-23.1569288,-21.14431282,915.3799888,86.7468567
4809,(주)쌍방울,102280,Dec-14,2008-06-10,,1585.82723,-14.23873692,-31.52346658,897.9029947,85.78015407
4810,(주)쌍방울,102280,Dec-15,2008-06-10,,1104.652835,-4.002874349,-70.94424653,1393.317301,80.12236917
4811,(주)쌍방울,102280,Dec-16,2008-06-10,,881.0774475,-126.2662023,-76.10622959,1393.929115,322.22144
4812,(주)쌍방울,102280,Dec-17,2008-06-10,,849.0973262,1110.424193,20.86274865,2396.676757,6.235988475
4813,(주)쌍방울,102280,Dec-18,2008-06-10,,787.2787345,-737.8292559,30.16834651,1679.754672,-8.621023609
4814,(주)쌍방울,102280,Dec-19,2008-06-10,,747.6790972,-281.9263959,-18.37234044,1370.455594,-40.16859463
4815,(주)쌍방울,102280,Dec-20,2008-06-10,,406.2337839,-67.3080093,42.0886184,879.1206881,856.8034687
4816,(주)썬코어,51170,Dec-11,2001-10-23,2018-03-15,2316.552069,-23.19364092,-121.4012676,1673.940746,85.15079679
4817,(주)썬코어,51170,Dec-12,2001-10-23,2018-03-15,2118.377038,-24.73826254,-68.23014961,1600.132782,88.47330366
4818,(주)썬코어,51170,Dec-13,2001-10-23,2018-03-15,1973.466966,-29.5403092,-105.5570964,1600.960813,77.69914449
4819,(주)썬코어,51170,Dec-14,2001-10-23,2018-03-15,1874.922647,-154.4723402,-56.8889953,1347.04893,113.6895758
4820,(주)썬코어,51170,Dec-15,2001-10-23,2018-03-15,1442.13223,-471.5371315,31.73057148,1289.62671,451.6326452
4821,(주)썬코어,51170,Dec-16,2001-10-23,2018-03-15,1242.151054,-1058.820708,-111.2153255,463.7235242,-69.3613807
4822,(주)썬테크놀로지스,122800,Dec-11,2010-11-26,2020-02-12,5662.417857,473.637619,297.5461905,5153.095238,55.15062737
4823,(주)썬테크놀로지스,122800,Dec-12,2010-11-26,2020-02-12,5553.039286,64.50404762,700.5833333,5017.380952,69.75816726
4824,(주)썬테크놀로지스,122800,Dec-13,2010-11-26,2020-02-12,5230.276429,-381.382619,801.1547619,4360.238095,96.33432216
4825,(주)썬테크놀로지스,122800,Dec-14,2010-11-26,2020-02-12,4780.035952,124.232381,557.4797619,4255.714286,63.19536826
4826,(주)썬테크놀로지스,122800,Dec-15,2010-11-26,2020-02-12,5836.868359,393.829102,507.2360132,6068.641279,56.44099867
4827,(주)썬테크놀로지스,122800,Dec-16,2010-11-26,2020-02-12,1160.741414,-362.5700488,71.03450736,1003.522823,420.7327936
4828,(주)썬테크놀로지스,122800,Dec-17,2010-11-26,2020-02-12,513.5989392,-435.7129452,-34.36883549,643.8115967,-100.5074706
4829,(주)썬테크놀로지스,122800,Dec-18,2010-11-26,2020-02-12,374.0205163,-200.329331,-103.8841115,489.8858806,606.2448024
4830,(주)썸에이지,208640,Dec-14,2014-12-29,,,,,,
4831,(주)썸에이지,208640,Dec-15,2014-12-29,,,,,,
4832,(주)썸에이지,208640,Dec-16,2014-12-29,,81.44559165,-96.85420218,-37.55688511,463.056857,-246.3732007
4833,(주)썸에이지,208640,Dec-17,2014-12-29,,46.7618556,-114.5218813,-114.3034403,363.5070732,634.8346457
4834,(주)썸에이지,208640,Dec-18,2014-12-29,,46.5987059,-384.9908627,-306.5658714,110.5529539,-134.9378199
4835,(주)썸에이지,208640,Dec-19,2014-12-29,,29.20179676,-113.3333079,-94.36913742,203.9356947,-399.5497495
4836,(주)썸에이지,208640,Dec-20,2014-12-29,,51.89195832,-57.10992804,-90.70619304,209.1939841,-674.4893663
4837,(주)쎄노텍,222420,Dec-15,2015-08-06,,,,,,
4838,(주)쎄노텍,222420,Dec-16,2015-08-06,,1050.992109,77.3414166,117.0523462,911.0000647,44.29259626
4839,(주)쎄노텍,222420,Dec-17,2015-08-06,,1032.780339,59.70671894,6.408241749,992.8308593,49.32187296
4840,(주)쎄노텍,222420,Dec-18,2015-08-06,,824.3930266,-69.52170575,14.19750821,921.0108925,149.2200111
4841,(주)쎄노텍,222420,Dec-19,2015-08-06,,702.4107047,-53.65363341,23.392572,868.5404653,101.237737
4842,(주)쎄노텍,222420,Dec-20,2015-08-06,,582.9067182,-178.6088885,103.2188838,698.7369321,107.156151
4843,(주)쎄니트,37760,Dec-11,2000-04-07,,2234.500145,-228.0496106,124.8241621,1735.332547,409.714002
4844,(주)쎄니트,37760,Dec-12,2000-04-07,,2641.234869,0.836151542,83.16177186,1703.185836,65.92127119
4845,(주)쎄니트,37760,Dec-13,2000-04-07,,2091.993493,72.12573428,96.38933316,1530.248697,55.97276973
4846,(주)쎄니트,37760,Dec-14,2000-04-07,,2178.608897,147.4114875,230.5325823,1577.832555,46.80525432
4847,(주)쎄니트,37760,Dec-15,2000-04-07,,3017.380984,259.3941219,183.4588073,1717.34188,47.3421588
4848,(주)쎄니트,37760,Dec-16,2000-04-07,,3574.105729,220.1131378,203.1906382,1862.378467,43.41619521
4849,(주)쎄니트,37760,Dec-17,2000-04-07,,3730.905085,199.4030016,303.3810767,1888.367841,51.49049672
4850,(주)쎄니트,37760,Dec-18,2000-04-07,,3361.747719,94.79273161,131.4535922,1868.682873,59.90166969
4851,(주)쎄니트,37760,Dec-19,2000-04-07,,3243.794853,56.74682952,179.5282471,1833.303131,61.13957054
4852,(주)쎄니트,37760,Dec-20,2000-04-07,,2776.022384,259.2189424,-119.734474,1888.249613,41.03731771
4853,(주)쎄트렉아이,99320,Dec-11,2008-06-13,,7825.679032,1161.250987,2105.683895,10070.24609,59.20506604
4854,(주)쎄트렉아이,99320,Dec-12,2008-06-13,,9855.931027,1318.981746,73.87014719,11189.10161,58.0639398
4855,(주)쎄트렉아이,99320,Dec-13,2008-06-13,,8638.843549,865.897721,3919.739125,11795.11419,63.36438916
4856,(주)쎄트렉아이,99320,Dec-14,2008-06-13,,7128.736964,489.3032495,2082.058967,12281.45432,67.84885789
4857,(주)쎄트렉아이,99320,Dec-15,2008-06-13,,8336.73316,1197.044527,-1283.478917,13093.75162,53.48507853
4858,(주)쎄트렉아이,99320,Dec-16,2008-06-13,,9354.772554,867.3602933,2500.120492,13791.29451,66.26912023
4859,(주)쎄트렉아이,99320,Dec-17,2008-06-13,,11683.67646,1474.534903,3043.805038,15136.65338,59.77577532
4860,(주)쎄트렉아이,99320,Dec-18,2008-06-13,,12604.44619,1384.054328,67.48624996,15744.30531,58.02774175
4861,(주)쎄트렉아이,99320,Dec-19,2008-06-13,,9662.016731,1012.627112,4460.727384,8722.860755,53.17746523
4862,(주)쎄트렉아이,99320,Dec-20,2008-06-13,,12275.92909,1631.819249,1859.863545,10033.72504,48.92135302
4863,(주)쎌마테라퓨틱스,15540,Dec-11,1989-09-02,,6204.601241,-214.898104,-149.9854818,464.6068134,-60.56439406
4864,(주)쎌마테라퓨틱스,15540,Dec-12,1989-09-02,,2679.800341,-222.6912921,-41.26806268,331.2414111,-20.53995597
4865,(주)쎌마테라퓨틱스,15540,Dec-13,1989-09-02,,2091.884648,-83.13877472,-118.7751361,270.4055924,-116.4818716
4866,(주)쎌마테라퓨틱스,15540,Dec-14,1989-09-02,,4825.847218,-620.8975814,-77.07947767,487.9393078,-15.04420755
4867,(주)쎌마테라퓨틱스,15540,Dec-15,1989-09-02,,3528.64532,-954.4374569,-381.8193909,274.2897877,-15.11059326
4868,(주)쎌마테라퓨틱스,15540,Dec-16,1989-09-02,,20081.8036,-3124.797279,-830.1155793,1668.247639,-13.4075545
4869,(주)쎌마테라퓨틱스,15540,Dec-17,1989-09-02,,15312.49677,-1680.632403,-1213.552297,1700.689268,-77.87358082
4870,(주)쎌마테라퓨틱스,15540,Dec-18,1989-09-02,,6853.098729,-1896.971516,-1668.130768,640.6878506,-63.38923917
4871,(주)쎌마테라퓨틱스,15540,Dec-19,1989-09-02,,829.1890549,-2649.993199,-649.4681985,341.3254394,-34.44701038
4872,(주)쎌마테라퓨틱스,15540,Dec-20,1989-09-02,,786.5279646,-1599.338303,-467.6242268,60.81480158,-19.94350372
4873,(주)쎌바이오텍,49960,Dec-11,2002-12-13,,2480.644894,554.9717021,580.2842553,3290.957447,43.82384674
4874,(주)쎌바이오텍,49960,Dec-12,2002-12-13,,2754.169149,651.5811702,656.3021277,3806.808511,41.51089063
4875,(주)쎌바이오텍,49960,Dec-13,2002-12-13,,3361.470638,829.7610638,956.1571277,4640.106383,39.55034364
4876,(주)쎌바이오텍,49960,Dec-14,2002-12-13,,4336.994043,1106.669681,1053.985745,5796.702128,37.66723908
4877,(주)쎌바이오텍,49960,Dec-15,2002-12-13,,5266.437872,1862.248936,1939.975745,7513.93617,29.92358263
4878,(주)쎌바이오텍,49960,Dec-16,2002-12-13,,6199.556489,1967.927234,1913.961064,9107.553191,32.47403748
4879,(주)쎌바이오텍,49960,Dec-17,2002-12-13,,6495.397979,1935.951809,2396.62617,9871.702128,35.39848318
4880,(주)쎌바이오텍,49960,Dec-18,2002-12-13,,6653.581383,2062.151489,1486.815638,11629.04255,35.35118664
4881,(주)쎌바이오텍,49960,Dec-19,2002-12-13,,4889.327447,769.2652128,1088.397021,11590.53191,58.31578255
4882,(주)쎌바이오텍,49960,Dec-20,2002-12-13,,4849.17617,339.2753191,1017.443191,11089.46809,72.08288399
4883,(주)쏘카,403550,Dec-13,2022-08-22,,,,,,
4884,(주)쏘카,403550,Dec-14,2022-08-22,,,,,,
4885,(주)쏘카,403550,Dec-15,2022-08-22,,,,,,
4886,(주)쏘카,403550,Dec-16,2022-08-22,,,,,,
4887,(주)쏘카,403550,Dec-17,2022-08-22,,,,,,
4888,(주)쏘카,403550,Dec-18,2022-08-22,,,,,,
4889,(주)쏘카,403550,Dec-19,2022-08-22,,,,,,
4890,(주)쏘카,403550,Dec-20,2022-08-22,,,,,,
4891,(주)쏠리드,50890,Dec-11,2005-07-08,,3832.414219,-127.150042,-632.8035607,2922.791032,97.98819285
4892,(주)쏠리드,50890,Dec-12,2005-07-08,,8580.859107,279.5223667,669.6712871,3310.107518,45.42240653
4893,(주)쏠리드,50890,Dec-13,2005-07-08,,9086.226699,746.2199479,88.44006979,4023.940101,37.09339511
4894,(주)쏠리드,50890,Dec-14,2005-07-08,,9339.460823,667.3389551,610.7674518,4381.058034,39.59289688
4895,(주)쏠리드,50890,Dec-15,2005-07-08,,8845.40716,45.87233415,30.12059469,4647.455792,56.5189983
4896,(주)쏠리드,50890,Dec-16,2005-07-08,,9260.862433,-2269.725417,-1291.39694,2869.542016,163.1470698
4897,(주)쏠리드,50890,Dec-17,2005-07-08,,5727.155989,-571.1811425,428.4446725,1884.573995,58.88077826
4898,(주)쏠리드,50890,Dec-18,2005-07-08,,4461.270817,224.8932853,-216.1036643,2216.792173,60.65988554
4899,(주)쏠리드,50890,Dec-19,2005-07-08,,4393.583005,103.686708,387.7637662,2459.089195,72.72507697
4900,(주)쏠리드,50890,Dec-20,2005-07-08,,3312.487541,-227.2030706,-110.7504191,2335.030974,105.2457901
4901,(주)씨그널엔터테인먼트그룹,99830,Dec-11,2011-01-24,2018-05-04,10207.16294,556.5555882,-406.6411765,8009.705882,66.92277162
4902,(주)씨그널엔터테인먼트그룹,99830,Dec-12,2011-01-24,2018-05-04,2165.717128,51.59955108,-136.8797761,2082.688109,81.04257369
4903,(주)씨그널엔터테인먼트그룹,99830,Dec-13,2011-01-24,2018-05-04,1532.043649,-116.8041891,244.5961487,1956.467657,135.0229057
4904,(주)씨그널엔터테인먼트그룹,99830,Dec-14,2011-01-24,2018-05-04,315.6606895,-152.3337338,-90.77965786,1047.232871,-236.306502
4905,(주)씨그널엔터테인먼트그룹,99830,Dec-15,2011-01-24,2018-05-04,363.3141219,-351.5538372,-161.0437202,458.900819,-56.41237491
4906,(주)씨그널엔터테인먼트그룹,99830,Dec-16,2011-01-24,2018-05-04,263.5273023,-371.6121137,-13.5197961,349.0296061,-12.42585381
4907,(주)씨그널엔터테인먼트그룹,99830,Dec-17,2011-01-24,2018-05-04,2909.276436,-912.1979545,-571.6961275,3392.713717,-3.560022887
4908,(주)씨씨에스충북방송,66790,Dec-11,2003-05-30,,699.7407179,-63.15008496,-15.05802889,484.4307562,50.75501329
4909,(주)씨씨에스충북방송,66790,Dec-12,2003-05-30,,508.3663659,-4.530698794,77.90143365,519.4141298,44.77990497
4910,(주)씨씨에스충북방송,66790,Dec-13,2003-05-30,,455.4409689,-51.14753079,-163.7786823,500.6009099,62.00059059
4911,(주)씨씨에스충북방송,66790,Dec-14,2003-05-30,,363.6044172,-58.12730774,-10.09411853,464.6854627,87.95795343
4912,(주)씨씨에스충북방송,66790,Dec-15,2003-05-30,,310.5348924,-36.27883387,2.553175218,446.7747048,73.73801203
4913,(주)씨씨에스충북방송,66790,Dec-16,2003-05-30,,264.1994009,-26.65559458,52.00451498,428.3007217,44.82891217
4914,(주)씨씨에스충북방송,66790,Dec-17,2003-05-30,,262.573167,-87.86597541,58.12467614,387.1856124,276.241872
4915,(주)씨씨에스충북방송,66790,Dec-18,2003-05-30,,245.5760101,-87.96424351,58.42331387,287.7016458,337.4351316
4916,(주)씨씨에스충북방송,66790,Dec-19,2003-05-30,,220.96546,-15.60039775,20.32208317,266.605519,35.6094191
4917,(주)씨씨에스충북방송,66790,Dec-20,2003-05-30,,344.2594417,-52.19812568,94.91891433,474.2911389,57.11633107
4918,(주)씨아이테크,4920,Dec-11,1989-11-30,,3935.583125,-1652.52375,-555.9775,13654.375,-16.18833482
4919,(주)씨아이테크,4920,Dec-12,1989-11-30,,334.1440547,-410.9327994,-1.065691857,982.7120721,-168.7708508
4920,(주)씨아이테크,4920,Dec-13,1989-11-30,,369.4691562,-39.49771803,-54.45400905,946.3513152,120.7374555
4921,(주)씨아이테크,4920,Dec-14,1989-11-30,,555.4635633,-143.750495,-88.68668745,768.7421633,-421.8802651
4922,(주)씨아이테크,4920,Dec-15,1989-11-30,,575.7355101,29.76228886,-59.06080642,772.1314706,68.81426062
4923,(주)씨아이테크,4920,Dec-16,1989-11-30,,413.4121862,-34.16959423,-18.42840747,717.1414513,186.5101818
4924,(주)씨아이테크,4920,Dec-17,1989-11-30,,485.0705122,-249.8053811,20.47254752,461.5792902,-135.9407685
4925,(주)씨아이테크,4920,Dec-18,1989-11-30,,595.5101974,-55.87130791,-9.219842222,388.3803821,99.2110752
4926,(주)씨아이테크,4920,Dec-19,1989-11-30,,751.109176,-84.14921805,-4.460812927,497.5068765,108.5718019
4927,(주)씨아이테크,4920,Dec-20,1989-11-30,,2087.369388,-187.6996049,-4.246698107,996.2995954,101.2117092
4928,(주)씨앤씨인터내셔널,352480,Dec-16,2021-05-17,,,,,,
4929,(주)씨앤씨인터내셔널,352480,Dec-17,2021-05-17,,,,,,
4930,(주)씨앤씨인터내셔널,352480,Dec-18,2021-05-17,,,,,,
4931,(주)씨앤씨인터내셔널,352480,Dec-19,2021-05-17,,16319.6356,1327.3798,2994.7312,7785.4,65.84918843
4932,(주)씨앤씨인터내셔널,352480,Dec-20,2021-05-17,,17922.3608,1948.9394,3787.146,9124.8,61.27552352
4933,(주)씨앤에스자산관리,32040,Dec-11,1997-01-23,2018-10-11,6345.071816,768.7185655,559.3878381,3621.487801,83.06325274
4934,(주)씨앤에스자산관리,32040,Dec-12,1997-01-23,2018-10-11,6768.598307,937.0794998,-297.2234015,3559.180549,80.31337606
4935,(주)씨앤에스자산관리,32040,Dec-13,1997-01-23,2018-10-11,8544.812255,26.65863247,78.45559095,3297.708049,96.96473905
4936,(주)씨앤에스자산관리,32040,Dec-14,1997-01-23,2018-10-11,8950.251414,-504.1264162,2042.148699,2850.275879,104.3223018
4937,(주)씨앤에스자산관리,32040,Dec-15,1997-01-23,2018-10-11,7429.025607,-362.4721637,470.7932711,2832.899682,94.49871889
4938,(주)씨앤에스자산관리,32040,Dec-16,1997-01-23,2018-10-11,7609.446363,-898.2785441,285.0815734,1529.33788,100.9490439
4939,(주)씨앤에스자산관리,32040,Dec-17,1997-01-23,2018-10-11,27517.79022,-4322.53889,-58.46839655,1786.750936,106.9161151
4940,(주)씨앤케이인터내셔널,39530,Dec-11,2000-03-21,2015-05-19,427.6449562,-62.31420799,-25.7195553,330.9120881,-98.26448301
4941,(주)씨앤케이인터내셔널,39530,Dec-12,2000-03-21,2015-05-19,189.7092287,-54.69972529,18.34309217,273.0103955,-141.0580798
4942,(주)씨앤케이인터내셔널,39530,Dec-13,2000-03-21,2015-05-19,128.0499007,-20.15136742,-35.01825829,321.9359516,336.0754472
4943,(주)씨앤케이인터내셔널,39530,Dec-14,2000-03-21,2015-05-19,77.91925169,12.75700384,-19.17574546,335.094948,69.30673334
4944,(주)씨앤투스성진,352700,Dec-11,2021-01-28,,,,,,
4945,(주)씨앤투스성진,352700,Dec-12,2021-01-28,,,,,,
4946,(주)씨앤투스성진,352700,Dec-13,2021-01-28,,,,,,
4947,(주)씨앤투스성진,352700,Dec-14,2021-01-28,,,,,,
4948,(주)씨앤투스성진,352700,Dec-15,2021-01-28,,315338.2727,13740.93065,-23475.33318,191386.1908,60.59112389
4949,(주)씨앤투스성진,352700,Dec-16,2021-01-28,,319293.8032,20014.39651,38027.85935,221173.1044,61.50168374
4950,(주)씨앤투스성진,352700,Dec-17,2021-01-28,,311130.885,-34654.4993,-115997.6635,128389.214,96.88882027
4951,(주)씨앤투스성진,352700,Dec-18,2021-01-28,,309738.2321,-49400.30547,8863.5101,84307.52188,118.6058008
4952,(주)씨앤투스성진,352700,Dec-19,2021-01-28,,398469.1379,-3610.008476,21569.84365,71333.2606,67.68622224
4953,(주)씨앤투스성진,352700,Dec-20,2021-01-28,,20081.46567,4082.347249,9514.88339,8424.55816,30.29867561
4954,(주)씨에스,65770,Dec-11,2004-06-04,,5008.51525,-217.56775,-169.9545833,3191.166667,85.3367069
4955,(주)씨에스,65770,Dec-12,2004-06-04,,6845.9385,-191.554,238.0751667,2518.583333,88.16740468
4956,(주)씨에스,65770,Dec-13,2004-06-04,,5208.64475,-1394.701917,-520.0160833,1685.833333,-213.4293498
4957,(주)씨에스,65770,Dec-14,2004-06-04,,7183.920917,-1550.9415,-220.4634167,1726.25,-83.31596463
4958,(주)씨에스,65770,Dec-15,2004-06-04,,4569.743417,-730.099,-792.33125,1045.5,-955.0622276
