회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률,순운전자본회전률
(주)엔에이치엔벅스,104200,201712,200910,,0,0,0,정보통신업,0,-4.883794047,-7.375744826,27.1001827,-0.69,-43.57893318,-6.39,-0.43,103.1,50.77,6260.029809,4232.863824,893.61,71.0202775,251.48,250.93,33.72,90.96,40.8,60.46714286,0.0,-8.57,0.6875,0.152277778,604.3541667,973.2,7.65,1.06
(주)엔에이치엔벅스,104200,201812,200910,,0,0,0,정보통신업,0,-0.622939124,1.995656117,-3.41390983,-9.03,200.3735969,6.55,-0.08,93.54,58.23,6046.318036,4277.240677,955.72,72.89166874,284.97,284.33,55.62,78.24,37.19,60.46714286,0.0,-3.73,0.496183206,0.004854962,661.5496183,639.63,7.23,1.03
(주)엔에이치엔벅스,104200,201912,200910,,0,0,0,정보통신업,0,10.11992194,6.306129724,-5.358783465,-9.16,18.24074919,7.39,-0.64,93.74,61.13,5722.308945,4595.499594,1017.04,70.36720564,290.33,288.87,76.85,84.03,42.11,107.3,235.84,7.43,0.722689076,0.005344538,785.7310924,334.1,7.41,0.92
(주)엔에이치엔벅스,104200,202012,200910,,0,0,0,정보통신업,0,-11.6847184,-10.79698508,-19.00743663,-2.52,-79.18388214,1.56,-0.55,105.92,60.95,4634.644699,4063.449457,965.24,71.07452732,254.52,252.94,125.42,74.04,40.7,21.07,231.84,7.31,0.715517241,0.005482759,704.3103448,201.44,7.13,0.82
(주)엔이능률,53290,201112,200212,,0,0,0,정보통신업,0,9.936685764,5.818387131,5.31855824,30.3,22.23635569,8.31,-2.78,87.99,55.05,4120.339668,3923.806225,740.85,77.26643208,339.29,300.69,146.31,370.34,29.42,867.16,9820.1,14.97,7.677740864,0.0,193.7275748,9.48,3.17,0.91
(주)엔이능률,53290,201212,200212,,0,0,0,정보통신업,0,-13.77463166,-16.57648073,8.671341262,-4.32,-63.23907862,3.13,-0.48,100.82,61.27,4477.628382,3260.141132,714.1,74.75569905,253.69,186.52,18.05,389.53,33.77,3453.59,9101.99,10.83,8.520833333,0.0,174.2013889,8.37,3.21,1.09
(주)엔이능률,53290,201312,200212,,0,0,0,정보통신업,0,15.46678176,11.0450852,7.558340314,-16.67,278.8355918,11.88,-0.18,90.1,65.16,4816.062773,3624.399325,785.86,71.89299679,236.65,199.05,51.9,424.2,39.1,867.16,51127.83,11.22,9.35,0.0,242.75,8.58,2.92,1.26
(주)엔이능률,53290,201412,200212,,0,0,0,정보통신업,0,4.303585321,3.626748417,-4.865964272,-5.83,32.60518349,14.39,-0.3,92.42,66.16,4581.714879,3756.093337,812.02,71.42647559,262.5,216.81,51.93,505.66,40.0,867.16,66904.82,14.08,10.05309735,0.0,268.4026549,8.44,2.31,1.01
(주)엔이능률,53290,201512,200212,,0,0,0,정보통신업,0,8.563600902,10.37629635,0.421150175,8.85,8.435165909,14.65,-0.34,87.42,69.08,4601.01078,4124.507554,889.39,72.61908938,303.23,243.64,59.07,397.95,37.7,867.16,0.0,11.72,8.857723577,0.0,267.004065,6.67,2.07,0.92
(주)엔이능률,53290,201612,200212,,0,0,0,정보통신업,0,12.24063385,18.74535539,0.656863214,10.16,-16.9116186,11.02,-0.28,87.51,65.3,4631.233127,4901.943807,969.1,76.8276094,338.94,275.39,69.02,461.9,30.16,867.16,0.0,10.28,8.143911439,0.0,272.095941,5.72,1.92,0.84
(주)엔이능률,53290,201712,200212,,0,0,0,정보통신업,0,22.24712256,-1.85033873,7.464859642,94.1,-64.8945074,3.29,-0.3,97.78,65.95,4258.552071,4104.211621,841.38,61.68328285,192.32,133.59,24.26,447.18,62.12,867.16,0.0,4.62,6.173003802,0.0,171.0038023,4.13,1.92,0.73
(주)엔이능률,53290,201812,200212,,0,0,0,정보통신업,0,5.462895754,2.609875016,49.59719483,-14.07,-182.376408,-2.4,0.19,106.21,56.82,5906.717323,3914.669411,792.74,60.01460418,224.07,158.42,15.03,493.27,66.63,-7.43,27.84,1.26,5.362831858,0.0,210.090708,4.55,2.67,0.92
(주)엔이능률,53290,201912,200212,,0,0,0,정보통신업,0,-2.831600418,0.819953687,-1.578729345,-3.1,175.4646948,3.14,0.23,98.94,57.17,5724.207829,3886.150541,785.35,62.26993179,218.86,160.02,11.72,657.98,60.59,8.56,51.96,3.45,3.180365297,0.0,210.6666667,4.52,2.41,0.87
(주)엔이능률,53290,202012,200212,,0,0,0,정보통신업,0,-3.4549135,10.03510545,-10.95195336,-26.71,-13.71167108,2.8,0.19,98.5,53.81,4560.235811,3825.597576,761.85,70.9707636,304.3,235.41,28.22,844.03,40.9,13.92,825.75,8.36,2.295950156,0.0,277.5202492,4.54,1.99,0.81
(주)엔지스테크널러지,208860,201612,201607,,0,0,0,정보통신업,0,67.86292692,102.7946412,-41.80732091,0.0,-85.2510195,2.59,-0.52,90.99,26.48,1177.609859,2990.873567,498.17,76.09180639,233.22,233.22,88.42,0.0,31.42,17.8,-2.84,-0.46,79.58333333,0.000111111,341.4444444,0.0,7.33,0.39
(주)엔지스테크널러지,208860,201712,201607,,0,0,0,정보통신업,0,-10.08105962,0.167732781,-8.489712969,0.0,-96.24136351,0.1,-1.93,99.29,26.6,1077.634162,2995.989997,499.18,84.76460795,264.99,264.99,91.81,0.0,17.97,0.37,-52.74,-4.77,77.69444444,0.000111111,307.0277778,0.0,3.02,0.45
(주)엔지스테크널러지,208860,201812,201607,,1,0,1,정보통신업,0,180.4112006,13.12437424,24.30162293,175.0,-7248.050755,-4.07,22.46,124.83,14.74,446.5055844,1129.665279,125.94,34.19600647,90.84,90.84,35.4,0.0,192.43,-0.83,-2.05,-1.24,27.90909091,4.04e-05,313.0606061,0.0,2.5,0.19
(주)엔케이,85310,201112,200801,,0,0,0,제조업,1,15.26514193,12.46148748,-0.915375699,21.19,310.9993705,4.13,6.56,99.66,55.46,8247.779716,4509.981162,887.4,36.35529017,98.7,57.99,11.74,378.89,175.06,1.0,3.73,2.02,458.6939891,50.2205847,1476.852459,2.83,3.66,0.61
(주)엔케이,85310,201212,200801,,0,0,0,제조업,1,-5.786375412,-4.157651535,-7.192176123,3.28,-88.98267101,0.46,5.97,105.41,48.89,7654.584873,4348.619147,868.64,36.9837845,99.67,51.65,10.75,412.51,170.39,0.13,1.19,0.65,472.1693122,52.22689418,1449.518519,2.58,3.29,0.57
(주)엔케이,85310,201312,200801,,0,0,0,제조업,1,-30.5475417,-19.82663202,-9.074593746,16.93,-1635.61755,-8.52,5.94,117.17,41.89,6959.962392,3713.723117,681.74,42.69272301,93.2,44.64,12.87,281.91,134.23,-2.19,13.42,6.62,433.6606335,98.20102262,1125.909502,2.74,4.5,0.67
(주)엔케이,85310,201412,200801,,0,0,0,제조업,1,12.71445815,33.05151462,8.20428739,1.36,328.111538,4.28,2.88,96.02,36.9,5265.780985,3423.41778,614.95,50.39576601,127.76,90.06,8.81,548.93,98.43,1.84,6.33,2.48,423.2321429,88.76233036,1261.267857,4.24,4.26,0.87
(주)엔케이,85310,201512,200801,,0,0,0,제조업,1,-4.209861276,1.936696493,3.435016516,-5.8,-136.3493936,-1.5,1.8,101.33,36.66,5108.97919,3407.055524,588.48,53.62950689,137.8,97.97,41.32,220.21,86.46,-1.01,6.99,2.41,449.3127962,92.52938863,1338.312796,5.53,4.09,0.92
(주)엔케이,85310,201612,200801,,1,1,1,제조업,1,-18.82237823,-20.05488225,-34.23058494,-10.43,-512.9252866,-10.38,2.34,118.71,23.22,3360.145729,2769.410309,455.5,52.81526054,67.06,47.75,11.02,183.36,89.34,-7.18,22.38,7.25,545.984127,102.8115661,1224.402116,5.26,4.76,0.77
(주)엔터기술,68420,201112,200307,41370.0,1,0,1,제조업,1,-8.537805471,-20.90127065,10.99644729,-4.0,38.260364,-7.96,8.83,128.68,-123.1,2779.937117,2160.660579,560.82,38.3823251,66.98,37.23,10.04,218.07,160.54,-2.29,1.46,0.61,72.63888889,4.232916667,624.1111111,2.4,4.0,0.45
(주)엔텔스,69410,201112,200706,,0,0,0,정보통신업,0,-0.060704692,23.47100288,20.56362388,25.45,72.7699473,16.95,-1.47,84.7,40.93,13933.66515,7916.666667,1603.88,68.41816804,275.44,275.44,59.58,165.56,46.16,77.21,0.0,13.66,2.050724638,0.0,276.7028986,0.0,2.93,0.98
(주)엔텔스,69410,201212,200706,,0,0,0,정보통신업,0,32.31675147,33.60747383,17.42310834,130.43,9.265722255,14.04,-1.85,85.12,49.89,7825.866724,5057.378167,936.26,69.08557302,285.6,285.6,63.03,181.21,44.75,205.19,0.0,9.11,1.921383648,0.0,158.927673,0.0,2.86,0.92
(주)엔텔스,69410,201312,200706,,0,0,0,정보통신업,0,23.93912422,17.36519398,12.94975401,-38.68,7.163340668,13.44,-1.77,85.94,56.95,8839.297214,5923.12733,1111.98,65.42116325,250.05,250.05,82.93,199.85,52.86,205.19,0.0,12.78,4.569230769,0.0,320.5589744,0.0,3.12,0.91
(주)엔텔스,69410,201412,200706,,0,0,0,정보통신업,0,-5.714521057,10.63627012,5.665492562,14.87,-47.65519261,6.54,-1.18,90.71,59.76,9340.08694,6509.135009,1238.29,76.76636499,237.12,237.12,93.35,135.4,30.27,230.42,0.0,12.14,12.79464286,0.0,261.4375,0.0,4.05,1.07
(주)엔텔스,69410,201512,200706,,0,0,0,정보통신업,0,-13.4232674,-7.256705717,-29.69172888,-1.79,-188.0462453,-6.36,-0.62,105.54,56.76,6566.853649,6108.22053,1137.1,82.23416807,265.31,261.11,71.34,323.0,21.6,205.19,0.0,-1.59,12.30454545,0.0,232.5818182,240.57,4.47,1.16
(주)엔텔스,69410,201612,200706,,0,0,0,정보통신업,0,4.222338793,0.474525787,24.6196493,4.09,1469.34223,0.49,-0.51,97.37,57.66,8183.589988,6216.493529,1142.88,79.27704498,220.15,216.71,93.92,191.16,26.14,205.19,0.0,-3.39,10.43231441,0.0,234.930131,149.9,5.82,1.66
(주)엔텔스,69410,201712,200706,,0,0,0,정보통신업,0,4.221203579,-8.426291927,-16.86316677,0.87,-790.1291462,-3.25,-0.53,99.44,53.31,6803.57756,5629.616187,1039.71,69.65658354,168.75,166.71,92.6,89.12,43.56,205.19,0.0,4.43,9.805194805,0.0,240.8398268,131.17,4.77,1.17
(주)엔텔스,69410,201812,200706,,0,0,0,정보통신업,0,1.073515492,5.182493993,32.75255432,1.3,204.2077113,3.04,-0.35,94.75,55.26,9031.922997,5737.889187,1105.93,72.48835804,197.54,197.54,83.15,137.7,37.95,205.19,0.0,2.69,10.36324786,0.0,234.8888889,367.57,6.04,1.38
(주)엔텔스,69410,201912,200706,,0,0,0,정보통신업,0,17.3942074,3.60995632,-3.343408927,5.56,64.27485431,4.56,-0.5,94.36,58.28,8729.948877,5956.754286,1163.16,63.97688418,178.97,178.97,57.48,230.32,56.31,240.94,-53.39,-0.47,13.54251012,0.0,261.9352227,0.0,4.06,1.1
(주)엔텔스,69410,202012,200706,,0,0,0,정보통신업,0,-8.130610983,16.45516607,-5.875281312,-5.67,53.51936677,6.76,-0.56,87.11,65.33,8217.039822,6975.274187,1375.55,81.09816286,413.96,413.96,69.42,334.89,23.31,272.19,-667.26,-4.5,14.14592275,0.0,256.7725322,0.0,3.53,0.95
(주)엔피케이,48830,201112,200010,,0,0,0,제조업,1,29.80078948,14.11855415,37.66303698,5.23,142.8740017,2.62,0.07,98.61,54.48,7436.6607,1917.414404,324.26,49.39679373,137.28,101.1,23.51,101.53,102.44,4.16,63.1,9.36,114.136646,37.84275155,233.8571429,14.02,8.31,2.14
(주)엔피케이,48830,201212,200010,,0,0,0,제조업,1,-9.381163538,1.048729265,-7.89566917,-4.35,-32.67042098,1.95,0.32,98.05,55.96,6782.013406,1983.983048,342.42,55.08218193,181.47,128.57,17.04,193.08,81.55,2.48,-9.32,-1.32,108.5909091,33.87017532,224.4155844,13.13,7.57,2.47
(주)엔피케이,48830,201312,200010,,0,0,0,제조업,1,9.591001245,6.338996448,4.353267819,9.74,87.00733981,3.47,0.09,96.7,58.27,7077.252613,2101.039938,371.2,53.44767255,178.52,135.43,44.6,115.13,87.1,6.93,73.8,8.0,102.7159763,31.863,229.443787,13.79,8.42,2.34
(주)엔피케이,48830,201412,200010,,0,0,0,제조업,1,26.96780432,33.58875544,-7.081344481,-2.96,-80.01423153,0.58,-0.17,98.61,39.24,4846.755819,2150.740143,365.79,56.23479192,173.27,140.62,34.18,179.75,77.83,2.14,116.23,8.53,143.7256098,38.06888415,308.6646341,13.03,8.84,1.76
(주)엔피케이,48830,201512,200010,,0,0,0,제조업,1,3.693047318,-3.129476677,-5.698313125,42.07,-866.5496215,-3.93,-0.07,101.96,36.77,4570.572496,2071.275107,351.34,52.53480213,152.26,110.56,18.58,261.64,90.35,-23.52,21.55,4.17,150.7854077,49.64329614,224.5965665,13.12,9.18,1.8
(주)엔피케이,48830,201612,200010,,0,0,0,제조업,1,13.6592435,6.349358141,14.16598218,6.44,734.4484535,0.57,0.3,97.97,41.96,5218.038981,2261.929292,380.21,49.15607666,149.15,115.87,49.73,96.62,103.43,1.24,48.75,8.73,144.9435484,58.44905242,239.1814516,14.73,9.87,2.16
(주)엔피케이,48830,201712,200010,,0,0,0,제조업,1,19.09489467,36.70104894,8.385784095,4.03,486.1890039,2.87,0.16,97.36,34.98,3903.706504,2198.898169,355.45,56.4229664,181.62,157.8,52.6,83.26,77.23,7.53,66.79,10.29,134.3294574,56.48942248,274.8023256,15.34,9.52,1.6
(주)엔피케이,48830,201812,200010,,0,0,0,제조업,1,0.423049869,-4.071045776,-7.9595541,8.91,-95.35382543,0.12,-0.24,99.72,35.87,3592.988873,2234.093785,336.65,53.89794642,274.98,241.51,41.14,146.18,85.54,0.3,21.81,4.68,115.1316726,49.05743416,261.7046263,15.65,8.86,1.36
(주)엔피케이,48830,201912,200010,,0,0,0,제조업,1,-0.54637658,-2.796043598,-3.329847781,3.2,-442.3477918,-0.42,0.08,100.81,36.09,3473.347813,2246.537758,331.16,52.67876075,195.5,169.3,59.57,128.68,89.83,-0.82,12.71,2.61,103.8482759,42.12933448,263.5551724,17.5,8.85,1.56
(주)엔피케이,48830,202012,200010,,0,0,0,제조업,1,-4.065309966,-3.70930615,-5.264723537,3.79,163.1327156,0.68,0.52,99.83,37.17,3290.485653,2289.797923,315.18,52.87424624,131.32,109.48,40.42,138.05,89.13,1.3,44.61,8.91,90.31893688,34.8821495,250.6478405,17.56,9.14,1.61
(주)엘디티,96870,201112,200805,,1,0,1,제조업,1,24.5840798,18.36210632,137.6457963,25.0,294.4651798,11.48,-1.19,90.29,42.25,4863.722519,3363.856182,572.77,79.53924051,624.89,543.23,210.58,225.61,25.72,-9337.575,0.0,18.66,33.50769231,8.023292308,420.5692308,14.9,20.47,1.93
(주)엘아이에스,138690,201112,201106,,0,0,0,제조업,1,42.02762539,169.1882255,25.71150109,0.0,-30.62710448,14.3,0.01,88.44,43.01,8785.88375,5057.777778,923.33,68.52785793,272.39,203.49,14.67,306.45,45.93,23.37,-12.57,-1.04,66.93564356,20.86309901,263.0742574,8.43,3.9,1.26
(주)엘아이에스,138690,201212,201106,,0,0,0,제조업,1,-14.79826562,-37.45501113,-67.79250516,4.95,-337.1650579,-34.46,0.04,179.76,6.54,2829.713056,3181.666667,554.75,50.30501014,254.31,205.46,44.92,372.48,98.79,-38.81,-15.89,-5.71,62.22641509,21.39643396,214.1792453,4.41,3.01,0.61
(주)엘아이에스,138690,201312,201106,,1,0,1,제조업,1,3.660647285,-8.670184879,106.672089,11.32,80.02492066,-6.76,0.91,109.85,-8.08,5678.427893,2868.529356,491.38,44.32103595,103.39,80.88,14.52,221.57,125.63,-4.49,-1.31,-0.53,59.14830508,36.51963136,200.3220339,8.7,5.96,1.06
(주)엘앤씨바이오,290650,201812,201811,,0,0,0,제조업,1,180.0271668,214.0417243,18.65862407,0.0,12.43469488,9.55,-0.98,72.94,26.22,2936.12375,7270.74732,1350.38,92.01890988,1630.75,1448.39,706.53,3056.57,8.67,303.54,384.58,6.7,77.91071429,11.96139286,1016.785714,3.81,2.93,0.4
(주)엘앤씨바이오,290650,201912,201811,,0,0,0,제조업,1,15.41893865,14.15039329,37.24311698,17.86,64.90399133,14.61,-2.95,67.07,33.72,3961.183569,8032.930163,1524.58,91.00754933,1355.29,1172.11,375.39,4828.55,9.88,149.16,286.82,7.76,89.0,11.47989394,970.4393939,4.94,3.54,0.57
(주)엘앤씨바이오,290650,202012,201811,,0,0,0,제조업,1,21.6674098,1.629534867,13.1076767,6.06,-18.91152834,9.98,-0.27,67.49,26.11,1507.188323,2580.745959,465.49,76.01916506,1238.16,1018.16,605.9,3419.45,31.55,9.85,46.07,8.59,98.24285714,21.99502857,1050.414286,4.61,3.6,0.67
(주)엘앤에프,66970,201112,200301,,0,0,0,제조업,1,47.24422361,10.72276022,34.05487906,-6.49,49.84423081,4.23,1.05,98.85,36.64,20459.96227,3820.642157,697.12,39.22914661,115.24,48.68,14.34,110.37,154.91,1.88,-4.8,-2.29,195.3641618,94.42010983,426.7687861,9.13,16.71,2.56
(주)엘앤에프,66970,201212,200301,,0,0,0,제조업,1,18.58545489,2.829780477,13.46213933,-1.16,-41.17620262,1.96,1.23,99.79,35.59,23214.31089,3790.474343,705.78,34.01702627,108.71,53.19,13.77,163.37,193.97,0.84,-0.12,-0.06,194.5847953,103.6938596,424.3391813,7.69,16.79,2.19
(주)엘앤에프,66970,201312,200301,,1,0,1,제조업,1,10.58203384,6.726040853,-5.577202753,-1.75,-225.006234,-2.15,1.61,103.51,17.64,21919.60171,4211.950723,824.48,32.83085334,90.5,51.39,14.85,215.03,204.59,-0.88,1.44,0.8,285.3809524,115.9378214,522.5416667,7.48,12.69,1.75
(주)엘앤케이바이오메드,156100,201612,201611,,0,0,0,제조업,1,33.26829686,39.19441912,7.498631102,11.11,-57.28192021,3.07,1.87,92.84,15.14,3359.476263,5893.079072,956.9,64.03233598,220.73,177.44,31.74,580.69,56.17,3.27,-24.43,-5.95,58.19090909,11.74891818,788.2454545,3.15,1.39,0.49
(주)엘앤케이바이오메드,156100,201712,201611,,0,0,0,제조업,1,-0.228431533,-29.74361285,-8.518206225,0.91,-408.9255727,-8.3,3.56,154.9,0.0,3073.309147,4274.917907,690.04,45.0898052,117.34,86.21,8.95,396.11,121.78,-5.82,-22.11,-7.42,55.36936937,12.67893694,782.972973,2.56,1.16,0.36
(주)엘앤케이바이오메드,156100,201812,201611,,1,0,1,제조업,1,2.502798075,4.093355991,-0.606725333,-6.31,-10.71254049,-9.09,5.17,105.99,0.0,2533.031067,3816.785251,660.95,45.78947339,123.45,76.94,8.59,430.81,118.39,-4.4,-21.9,-8.33,55.98076923,12.95628846,875.0480769,1.88,1.34,0.33
(주)엘에스,6260,201112,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,-12.83902162,-16.27626595,-27.25735984,3.92,-43.67632994,3.6,1.69,99.17,15.36,383589.2236,51642.63975,1295.11,27.97867165,127.61,89.37,8.57,189.42,257.42,1.5,-3.58,-1.68,1021.830189,0.0,34533.67925,8.98,5.99,1.5
(주)엘에스,6260,201212,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.309542603,3.741114718,-3.80817083,5.66,32.42895433,4.47,1.82,97.78,4.37,368981.4907,52718.35404,1344.45,28.65019929,133.26,98.23,13.94,217.43,249.04,1.89,2.4,1.14,933.125,0.0,32648.51786,8.29,5.61,1.32
(주)엘에스,6260,201312,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.807118791,4.042455138,-3.667549181,7.14,1.199403984,4.51,1.6,98.24,3.9,355448.913,53575.18634,1448.86,30.05091735,122.62,80.36,14.24,236.19,232.77,2.21,9.4,4.31,867.4833333,0.0,30247.6,7.11,5.63,1.21
(주)엘에스,6260,201412,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.287062825,0.863645388,-4.884969623,5.0,-17.71955462,3.66,1.37,98.71,3.31,338085.3416,54134.62733,1442.36,29.34583468,134.46,94.56,16.96,199.79,240.76,2.17,9.49,4.39,797.9206349,0.0,34140.04762,6.26,5.18,1.13
(주)엘에스,6260,201512,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,-4.395149025,-2.621766188,-8.144136124,7.94,-27.03836754,2.69,1.31,99.84,6.28,310551.2112,56446.3354,1378.72,29.89017317,132.35,93.47,17.17,254.64,234.56,1.84,9.28,4.42,715.3676471,0.0,32521.79412,6.19,4.54,1.05
(주)엘에스,6260,201612,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.704484102,10.21290384,-3.78445499,17.65,68.85661231,4.69,1.26,97.34,2.44,298798.5404,56592.98137,1471.17,33.5140698,125.39,89.73,15.59,204.19,198.38,3.37,19.74,6.55,590.175,0.0,27573.6,6.29,4.37,1.02
(주)엘에스,6260,201712,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.73721803,11.57753943,-1.103789057,-11.25,15.88649301,5.4,1.14,96.28,4.07,295500.4348,57709.56522,1639.02,36.39788498,148.18,113.75,15.26,213.28,174.74,4.32,13.79,5.24,647.3943662,0.0,31112.66197,6.53,4.36,0.97
(주)엘에스,6260,201812,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,5.124660985,20.02833064,6.2536823,8.45,-4.336796532,4.97,1.07,97.47,9.01,313980.0932,63976.08696,1913.51,41.55806384,151.08,112.16,20.89,236.68,140.63,3.94,3.74,1.37,614.1038961,0.0,30073.35065,6.83,4.38,1.0
(주)엘에스,6260,201912,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.60453263,-2.023896443,0.653639572,-7.79,-30.86047992,3.31,1.2,98.52,37.48,316032.3913,99265.65217,1915.13,39.68340445,151.42,113.36,25.6,215.17,151.99,2.42,4.23,1.64,660.7183099,0.0,49337.42254,6.67,4.17,1.02
(주)엘에스,6260,202012,197706,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.333971291,4.147866893,2.634302267,5.63,19.08824624,3.74,0.97,97.35,3.99,324357.6398,102812.8261,1977.88,38.15000849,154.18,116.04,36.04,179.66,162.12,3.41,11.53,4.31,610.0666667,0.0,48259.85333,6.59,4.38,0.99
(주)엘에스네트웍스,680,201112,197311,,0,0,0,도매 및 소매업,1,9.416446729,-5.594924639,19.41666852,26.97,-76.84213669,0.45,3.06,95.15,42.81,5760.447307,8658.0147,103.01,59.03692609,240.7,67.44,8.19,208.86,69.39,0.37,5.25,1.17,351.9079646,1.250520354,2116.350442,3.59,13.6,1.75
(주)엘에스네트웍스,680,201212,197311,,1,0,1,도매 및 소매업,1,4.602415223,1.113354348,44.22976035,2.83,63.29961925,0.69,2.93,95.63,43.89,8308.279346,8814.805699,105.24,57.06772272,78.8,27.42,3.0,278.97,75.23,0.46,-8.18,-2.09,374.070568,1.017273666,2163.860585,3.96,11.65,1.42
(주)엘에프,93050,201112,200612,,0,0,0,제조업,1,35.06858979,29.0521924,26.26777378,16.42,8.166847463,10.99,-0.19,90.92,56.42,49224.34583,28595.93023,462.02,70.34247691,229.93,67.13,6.11,132.94,42.16,29.01,-58.42,-5.21,395.8959538,0.0,1332.151445,3.36,11.2,1.66
(주)엘에프,93050,201212,200612,,0,0,0,제조업,1,3.011539273,6.033453629,1.888185422,6.59,-39.56241544,6.54,-0.04,94.61,59.6,50153.79275,30946.61423,494.01,72.40602185,322.66,154.29,45.91,143.89,38.11,14.69,46.8,4.9,366.7223427,0.0,1304.175705,3.85,11.87,1.72
(주)엘에프,93050,201312,200612,,0,0,0,제조업,1,6.913610592,4.600377932,1.333468622,8.03,8.825520478,6.78,-0.39,94.06,62.62,50822.57784,33551.64159,525.48,70.83941145,295.25,187.1,88.71,162.35,41.16,14.53,96.43,13.61,328.5873494,0.0,1310.285141,4.94,12.56,1.63
(주)엘에프,93050,201412,200612,,0,0,0,제조업,1,8.624037369,7.433808544,-1.742611627,-4.12,12.88987559,7.1,-0.45,93.04,65.49,49936.93769,36457.66074,571.98,70.06320103,364.35,236.67,115.49,170.61,42.73,13.94,69.45,9.79,334.5078534,0.0,1485.811518,5.1,11.65,1.4
(주)엘에프,93050,201512,200612,,0,0,0,제조업,1,5.12386517,3.519154772,7.594516175,3.98,-22.57004929,5.15,-0.17,95.42,64.8,53729.4065,35672.81122,595.8,68.99368987,343.09,213.45,61.26,165.19,44.94,9.5,33.43,5.23,301.0866062,0.0,1384.108761,4.75,12.71,1.35
(주)엘에프,93050,201612,200612,,0,0,0,제조업,1,7.206455667,3.40322967,-2.657540132,-5.04,6.611596127,5.17,-0.11,95.21,66.1,52301.52596,37037.2435,620.12,66.54608918,268.49,190.4,32.56,147.54,50.27,10.08,32.5,6.1,295.4549311,0.0,1555.398727,4.59,12.84,1.14
(주)엘에프,93050,201712,200612,,0,0,0,제조업,1,0.865948928,4.860078486,4.757957684,9.12,39.44704682,6.94,-0.11,93.78,67.35,54790.01043,38317.06566,647.26,69.18120742,260.46,159.22,38.04,178.4,44.55,14.46,57.44,8.18,322.1000972,0.0,1419.389699,4.95,12.16,1.2
(주)엘에프,93050,201812,200612,,0,0,0,제조업,1,3.574770494,7.260457624,6.530479583,0.58,8.500022447,7.36,-0.23,93.07,69.32,58368.06088,40570.55404,702.53,71.6430066,324.88,200.88,112.64,148.42,39.58,19.66,65.7,7.39,327.2888889,0.0,1455.255072,4.81,12.46,1.38
(주)엘에프,93050,201912,200612,,0,0,0,제조업,1,46.32916387,17.58543439,8.498050164,4.93,-26.7556886,4.3,0.08,94.71,70.57,63328.20797,42516.45007,735.36,57.57002794,135.49,82.99,34.85,185.15,73.7,10.97,19.81,5.75,375.611418,0.0,1530.208103,4.98,14.35,1.26
