회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률
(주)경인양행,12610,201812,199510,,0,0,0,제조업,1,15.37781616,188.7876735,6.079813247,10.37185158,19.73,167.3687679,4.17,0.97,65.04,8196.331799,341.6614837,46.37575683,4907.297971,927.88,70.7,14.14,358.04,5.68,1.9,2.83,159.0304083,65.87,246.56,29.83,63.81009885,91.90100162,146.4911147,20.69646527,557.2019386,3.0,4.73
(주)경인양행,12610,201912,199510,,0,0,0,제조업,1,14.30627167,18.62787988,6.110920497,8.366114998,-0.32,19.6224429,4.56,1.36,65.4,8797.116046,401.4302329,165.941976,4930.226069,972.94,57.44,13.08,441.99,4.66,1.84,2.49,238.237236,67.05,225.4,30.94,63.64953216,95.34367909,193.7115073,25.52520583,617.6077796,2.71,4.97
(주)고려시멘트,198440,201812,201408,,0,0,0,제조업,1,10.05786164,362.8461357,11.77977786,-2.149836946,1.82,27.17180189,5.42,-0.49,41.21,2682.171053,145.2743843,54.0575723,2705.162858,2605.16,154.43,3.23,711.21,9.2,5.96,17.36,-14.33365528,39.49,361.16,22.21,45.41420933,170.0990179,435.5089286,55.11234821,1138.723214,22.65,2.81
(주)고려시멘트,198440,201912,201408,,0,0,0,제조업,1,-0.393031557,-26.89324645,2.236035706,-17.31718659,-13.39,-111.9770542,4.79,-0.22,42.34,2217.694487,106.2053861,89.50101876,2765.638231,2665.65,141.61,15.86,734.49,-1.08,5.95,19.01,-24.79437636,32.34,309.92,22.85,51.04598305,167.0939175,527.2061856,62.88927835,1309.649485,12.68,2.53
(주)고영테크놀러지,98460,201212,200806,,0,0,0,제조업,1,18.78689543,-2.638489468,19.79004528,25.20684062,24.69,13.93332957,14.12,-0.55,71.76,12043.78514,1699.988519,1272.912936,9391.30462,1804.37,385.1,49.28,400.28,1627.45,63.41,0.0,28.53395531,209.86,1754.14,30.26,36.28099004,141.3369307,75.92574257,0.0,510.0,6.73,4.19
(주)고영테크놀러지,98460,201812,200806,,0,0,0,제조업,1,35.98898305,58.26103773,40.01400942,17.13157024,20.0,5.107352973,17.76,-0.47,82.56,17402.81398,3091.015741,1590.107314,16749.84079,3360.11,484.7,57.35,524.41,3087.84,39.2,0.0,16.78231395,265.42,98570.99,36.25,35.10949992,186.2376471,79.35784314,0.0,686.2377451,8.87,3.17
(주)고영테크놀러지,98460,201912,200806,,0,0,0,제조업,1,9.468143553,-30.13493463,7.881592908,-6.780532706,15.93,-27.51433585,13.31,-0.57,85.1,16187.33257,2154.817436,2126.295829,18371.62124,3660.85,493.22,70.8,596.53,112.96,41.2,197.34,19.38888176,225.13,79746.09,36.36,41.24052502,155.317759,74.8794926,0.0,651.205074,6.56,2.73
(주)골드앤에스,35290,201212,199912,,0,0,0,정보통신업,0,11.29773444,-745.2737589,13.7318335,-7.646234414,-2.48,-279.9431809,-14.74,1.68,-41.42,646.7631768,-90.27850945,34.60374104,603.8792778,22.64,116.04,15.05,1092.8,-1.91,21.01,34.25,44.33353657,772.83,98570.99,17.4,84.17800675,50.27993631,5.420382166,0.0,325.2420382,15.93,6.26
(주)골드퍼시픽,38530,201212,200006,,0,0,0,도매 및 소매업,1,8.692078773,-74.29700627,5.032944988,-6.637732298,18.64,-57.88844654,2.43,0.33,8.08,646.7631768,10.98102778,-196.0175106,989.1061143,100.82,354.65,1.7,1216.83,2.66,-19.99,-45.55,-176.6297975,56.71,96.39,47.26,50.0367351,70.83057143,124.9,80.35682857,426.6,2.02,3.56
(주)골프존,215000,201812,201504,,0,0,0,정보통신업,0,0.151923887,-74.28021971,2.924081211,-0.699695037,46.15,-24.82090873,10.28,-0.61,57.56,31664.07226,3253.880261,5240.127705,31461.98299,6117.72,248.01,108.81,424.53,37.61,95.76,295.46,11.54618769,79.48,623.02,31.83,50.40191852,129.059383,173.9446809,11.46612979,541.6574468,16.82,11.28
(주)골프존,215000,201912,201504,,0,0,0,정보통신업,0,23.0378572,-20.59585937,2.62842681,24.31386117,-15.32,14.69172202,6.56,-0.37,59.23,39362.83082,2583.715659,6294.659875,32751.61882,6281.0,116.02,26.2,545.64,32.18,32.16,63.58,52.65195578,88.99,240.69,40.35,50.95102538,219.7963819,277.0527638,37.97764573,765.9824121,23.11,14.18
(주)골프존뉴딘홀딩스,121440,201212,201105,,0,0,0,도매 및 소매업,1,43.08073923,57.7957162,17.95811652,34.215835,27.95,26.74517366,24.25,-1.91,62.01,23579.64859,5972.030989,4988.183935,33460.81824,7035.94,194.96,53.59,166.36,31.08,41.54,60.75,12.872969,62.6,715.13,41.92,29.9297183,192.5151332,242.1971581,5.482477798,910.5062167,24.26,28.11
(주)골프존뉴딘홀딩스,121440,201812,201105,,0,0,0,도매 및 소매업,1,2.411416671,65.12695341,-2.983109179,4.341333034,-27.47,-93.95183368,-3.37,2.8,34.75,5206.661265,-175.7224358,-470.5785336,11309.92036,2169.84,33.23,7.58,78.56,0.15,-3.69,-4.76,-47.01221768,16.11,791.39,27.26,53.41655162,344.5559649,1160.551049,3.327736842,9883.982456,4.86,25.51
(주)골프존뉴딘홀딩스,121440,201912,201105,,0,0,0,도매 및 소매업,1,0.211858679,-362.9511026,-7.978347077,2.644787754,-26.32,-358.1124348,-15.22,3.97,29.47,5344.366405,-813.5089539,132.0434912,10506.59272,2002.19,90.62,39.3,85.91,-0.36,-2.2,-2.87,119.8104404,8.42,593.62,13.25,105.5902319,-77.36723404,1160.551049,2.676095238,12798.2381,4.59,21.94
(주)광림,14200,201212,199307,,0,0,0,제조업,1,3.952406962,-77.30121409,12.04219743,-19.88142338,-2.51,-74.892094,0.69,0.71,34.19,4462.654144,30.66988583,143.9919457,3321.365809,232.52,123.09,62.5,163.02,1.71,27.86,62.8,-134.1850639,43.06,3247.56,12.05,77.78428412,52.99257732,123.0721649,1.631762887,462.7113402,3.21,6.35
(주)광명전기,17040,201212,199009,,0,0,0,제조업,1,5.79387856,547.7497258,0.089139615,26.88155396,2.29,643.2236429,0.35,0.6,20.07,2704.729229,9.405616807,79.29324214,1272.266598,162.87,108.82,51.35,169.14,3.63,3.82,9.29,75.76063081,76.12,2889.0,11.45,75.49023258,43.64530726,65.0726257,2.501815642,582.2290503,8.04,4.72
(주)광명전기,17040,201812,199009,,0,0,0,제조업,1,-0.585409732,175.1725843,2.172960845,12.356589,1.05,48.22029591,2.38,0.64,52.44,2633.062618,62.71900288,-88.05036918,2030.337849,315.65,161.92,98.77,138.82,3.61,2.67,5.13,33.4289285,45.58,121.34,15.56,59.27798936,81.96979167,110.6302083,11.00218229,646.6614583,10.73,7.36
(주)광명전기,17040,201912,199009,,0,0,0,제조업,1,3.220580655,161.8822321,6.734807283,15.5582668,1.04,145.1511213,5.4,-0.05,55.57,3042.721525,164.2499247,472.9363164,2173.308337,350.94,175.5,75.96,152.61,21.67,16.25,51.48,18.85003552,80.41,1153.26,15.74,60.60614542,101.6181959,106.9845361,9.422659794,724.7010309,13.74,7.98
(주)광주신세계,37710,201212,200202,,0,0,0,도매 및 소매업,1,13.10801472,2.845257636,16.56956368,-2.645711957,-5.81,-1.206850899,24.25,-3.03,14.8,133626.9831,15144.68944,26708.71309,178680.7624,4420.2,429.24,66.05,123.35,153.8925,82.79,0.0,-7.032744711,66.74,0.0,36.92,18.51884605,270.3094178,405.2876712,0.0,1474.873288,44.6,36.3
(주)광주신세계,37710,201812,200202,,0,0,0,도매 및 소매업,1,6.287758496,-5.753877043,7.127280255,-35.1056083,-2.3,-11.05163946,24.25,-3.03,7.0,84508.35125,15144.68944,26708.71309,178680.7624,7658.21,100.09,62.74,210.35,715.98,69.6,0.0,-3.649515706,70.54,0.0,55.0,25.41307735,218.7081471,317.3323529,0.0,2047.661765,33.78,15.01
(주)광주신세계,37710,201912,200202,,0,0,0,도매 및 소매업,1,8.074939199,5.712125426,6.530686603,14.54451965,-27.47,10.05383831,24.25,-3.03,7.12,96799.685,15144.68944,26708.71309,178680.7624,8184.16,132.65,78.56,503.24,193.26,70.26,3402.53,-3.688040202,33.38,0.0,54.8,14.58643179,487.7442529,1160.551049,0.0,4324.270115,57.24,17.86
(주)구영테크,53270,201212,200202,,0,0,0,제조업,1,7.822031155,139.6741843,0.146388812,5.382228507,13.09,45.14395092,1.05,3.39,41.31,12114.34699,126.9848268,916.9146667,2278.56025,482.19,41.13,4.5,119.1,1.29,5.37,7.05,-38.19127938,43.07,84.74,21.87,55.24456314,73.12314815,147.962963,84.12642593,506.6712963,9.14,7.06
(주)구영테크,53270,201812,200202,,0,0,0,제조업,1,8.32218244,336.2279856,23.32308226,30.30365395,-6.6,-5.490222331,3.03,1.82,43.34,7397.024017,224.3262093,123.6388,2192.188322,437.85,38.86,6.08,109.49,1.47,3.28,4.6,-221.4099619,38.69,77.23,23.81,56.78635266,85.95865724,253.0600707,104.2346148,517.639576,7.55,11.07
(주)구영테크,53270,201912,200202,,0,0,0,제조업,1,1.973068273,-42.78769884,4.179062803,18.24180496,-12.37,-2.597088719,1.47,1.69,43.7,8746.374711,128.3421864,290.0688993,2222.801138,465.78,40.02,6.93,100.64,1.33,4.05,5.82,-179.3788924,40.32,80.9,20.81,59.05284009,96.65330645,288.4072581,136.4058992,568.6895161,7.0,10.58
(주)국동,5320,201212,199612,,0,0,0,도매 및 소매업,1,-3.453548116,240.2587015,61.63677595,-10.4481543,-13.04,497.1383112,3.72,1.43,10.46,34464.31492,1282.581313,1241.186295,692.1659782,370.06,46.6,5.87,146.97,3.42,3.56,5.16,-160.2156778,76.31,810.29,13.19,64.07614998,80.97066667,2.87434555,0.0,596.8833333,8.08,8.79
(주)국동,5320,201812,199612,,0,0,0,도매 및 소매업,1,15.82925803,524.6568622,13.70917337,14.58592329,16.44,201.6352771,0.96,1.01,28.57,15978.33948,153.6890269,-287.083639,3039.340693,607.63,80.84,3.43,0.0,2.53,-7.21,-12.12,158.7622038,145.32,503.16,21.52,84.30362171,105.0430588,2.87434555,0.0,949.7411765,6.84,6.91
(주)국동,5320,201912,199612,,0,0,0,도매 및 소매업,1,8.599544911,-314.1992394,35.08234185,1.606526136,-5.88,-173.7415059,-2.03,1.01,9.09,8083.632481,-163.9132639,141.3604489,1969.477198,375.59,133.41,14.66,0.0,-1.78,-0.03,-0.04,69.32597693,177.96,537.09,24.17,99.2891489,-19.003,2.87434555,0.0,1210.7,6.86,7.11
(주)국보,1140,201212,198912,,1,0,1,운수 및 창고업,0,-0.378907684,-945.0634599,-1.953087679,-6.348298643,-8.33,-21.39763399,-0.71,1.36,44.5,119091.3663,-851.3147033,-1855.01,30814.63715,562.28,72.1,2.28,136.99,0.64,-0.28,-0.56,-5.268504519,42.13,4893.37,12.82,67.70858438,76.02414773,218.7954545,1.821170455,533.8238636,172.5,4.18
(주)국보디자인,66620,201212,200209,,0,0,0,건설업,1,15.80611689,36.75182455,19.56848353,-8.63625382,-0.38,22.48927647,6.94,-1.43,73.14,15920.39907,1104.176533,2026.772533,7771.066667,1435.05,216.7,38.65,96.71,2003.29,43.42,0.0,0.0,1542.73,98570.99,28.88,72.45201765,129.1547925,8.418867925,0.03850566,350.4641509,0.0,24.61
(주)국보디자인,66620,201812,200209,,0,0,0,건설업,1,6.481906458,3.98728425,9.383816454,-6.05876991,-11.89,-29.08515421,5.46,-0.73,90.19,33901.31133,1849.7168,356.2770667,13813.2,2960.17,229.49,26.05,8.55,382.19,15.32,3402.53,0.0,974.71,98570.99,27.35,75.79675512,179.9128152,20.73900293,0.002829912,474.3431085,0.0,36.3
(주)국보디자인,66620,201912,200209,,0,0,0,건설업,1,27.12469626,14.92177974,13.59427851,5.799634457,-2.93,-29.80004066,5.93,-0.86,90.4,35867.46347,2125.727467,783.8706667,14943.46667,3370.98,206.55,16.28,13.73,592.26,4.31,737.2,0.0,945.33,98570.99,29.53,74.82541684,187.3210574,25.27794562,1.81e-05,597.4682779,0.0,36.3
(주)국순당,43650,201212,200008,,0,0,0,제조업,1,5.320206322,17.50510158,7.58582124,-7.039458995,-8.05,5.730517649,5.21,-1.17,76.46,6646.646064,346.3672698,418.876003,10432.45764,2065.16,515.25,306.52,498.45,172.69,41.32,623.37,21.93698637,38.39,132.85,26.19,60.27590804,74.44527851,197.3872679,61.06534748,539.7612732,7.35,9.81
(주)국영지앤엠,6050,201212,199410,,0,0,0,제조업,1,-1.352110151,136.2695864,40.40955604,2.846486555,-6.67,49.43133302,11.04,0.47,10.82,1488.522171,164.2972214,-250.4029539,1562.585422,217.98,313.98,115.92,374.57,-4.57,-17.58,-38.56,-25.49886299,39.75,229.02,29.11,42.51094114,130.032449,327.1632653,56.77655102,614.2653061,28.37,27.56
(주)국영지앤엠,6050,201812,199410,,0,0,0,제조업,1,-8.722808771,-124.7836024,-1.640772983,-10.43590146,-3.6,-165.2327558,-0.63,-0.08,0.1,1613.442841,-10.16780425,144.7642018,1482.952848,201.19,261.99,111.74,348.39,-17.38,30.81,311.23,-30.76437629,22.91,161.4,12.41,87.50611618,65.32383178,285.1588785,40.47251402,563.8785047,19.29,14.58
(주)국영지앤엠,6050,201912,199410,,0,0,0,제조업,1,13.79322941,132.5565988,2.083436235,29.68303498,7.48,192.8331206,1.49,-0.07,2.14,2092.361644,31.23116237,-68.12561815,1513.845311,207.37,240.15,77.08,599.8,15.75,8.45,28.61,-21.07021107,26.03,257.54,11.07,71.44176117,70.30286957,270.0782609,27.55682609,597.0173913,27.93,29.48
(주)그래디언트,35080,201212,199907,,0,0,0,도매 및 소매업,1,-4.843819424,196.3632672,20.61177124,5.985707338,-27.47,227.7145328,2.81,1.63,76.78,7465.637334,209.6639739,-606.852233,6765.990118,1271.21,76.37,15.91,176.18,1.38,-0.87,-2.35,-120.1935446,268.23,1805.84,30.62,50.39178811,686.434,38.92857143,0.0,14485.91667,12.07,12.37
(주)그래디언트,35080,201812,199907,,0,0,0,도매 및 소매업,1,0.284346808,93.40823643,-3.749864906,-2.840059544,-16.67,-33.04506335,-0.12,-0.06,63.9,58818.91111,-71.70365812,1533.172137,5559.282051,949.05,107.78,16.54,82.55,8.44,12.56,193.55,67.86210788,413.48,3798.6,6.61,62.70534115,686.434,24.6,0.0,14485.91667,22.57,7.0
(주)그래디언트,35080,201912,199907,,0,0,0,도매 및 소매업,1,-1.636357302,164.4602242,-6.283523543,-0.830376404,46.15,126.2322293,0.19,-0.04,65.08,58330.49275,111.2370598,2332.233709,5471.589744,931.44,114.41,14.6,87.81,10.13,10.18,84.45,37.71970106,206.58,1719.66,6.94,60.41679192,209.478125,88.09375,0.0,10504.5625,27.04,7.0
(주)그리티,204020,201812,201807,,0,0,0,제조업,1,30.7005586,-37.6581099,32.8002863,-5.198830132,0.0,-20.69154244,4.03,-0.08,52.65,11838.70121,477.5390211,539.2246058,7350.912747,1261.94,273.4,1.46,107.88,29.27,-0.22,-0.48,56.71203356,1874.95,3070.87,19.63,48.29090462,207.2871277,6.010638298,0.028085106,920.8191489,3.08,15.13
(주)그리티,204020,201912,201807,,0,0,0,제조업,1,-3.763179856,-67.50248202,-0.375346217,3.203201866,2.13,-63.77988225,1.27,-0.03,52.95,6108.959356,77.59416462,-83.72785015,3714.319891,606.09,233.61,6.18,165.27,4.95,10.42,24.96,64.61854672,599.19,3208.46,14.46,63.04280875,137.4159375,22.88541667,0.127854167,904.2083333,2.98,15.7
(주)그린플러스,186230,201912,201908,,0,0,0,제조업,1,13.50455404,11.59947502,55.82612377,5.33767654,4.4,-0.574981397,5.19,3.39,33.68,10122.96266,525.1147885,-433.1703729,7623.130884,1413.21,186.04,27.72,1018.22,3.03,-7.62,-8.93,28.6205659,44.61,545.59,29.33,48.74618449,116.3497895,182.1052632,26.63276842,595.6631579,7.93,4.32
(주)글로벌스탠다드테크놀로지,83450,201212,200602,,0,0,0,제조업,1,2.376332744,98.86160944,30.49005509,56.15814893,24.77,91.39883101,10.81,-0.12,71.64,7698.428911,831.9059057,475.2838681,3964.781989,768.16,89.16,54.87,85.64,25.45,23.84,140.7,111.1040418,149.48,12256.51,39.87,64.83654936,80.78670412,57.77902622,0.763097378,183.7116105,4.06,10.47
(주)글로벌스탠다드테크놀로지,83450,201812,200602,,0,0,0,제조업,1,2.565158046,-34.60749524,9.622755936,-20.25681761,3.6,-53.25518366,7.93,-0.08,82.67,13935.79638,1105.789867,251.7257126,7795.984973,1693.85,211.68,69.04,350.17,118.58,52.9,192.54,49.26731439,142.28,21337.31,41.06,74.1135627,68.43123967,51.78016529,0.064289256,178.5390728,6.28,8.22
(주)글로벌스탠다드테크놀로지,83450,201912,200602,,0,0,0,제조업,1,30.20559548,74.39192319,20.39776209,29.55833559,-1.82,110.5405427,10.68,-0.01,85.57,18054.98584,1928.408215,2072.149538,9702.240188,2086.47,216.14,82.31,344.31,122.37,32.38,174.37,37.71612852,186.83,15317.59,42.48,63.09612473,96.51902357,50.12457912,0.045572391,203.6767677,8.34,6.41
(주)금양,1570,201212,197612,,0,0,0,제조업,1,-2.492357292,25.41416241,0.812147029,11.92543569,5.33,-4.87021953,3.02,2.92,30.18,3123.125787,94.46270692,91.5552258,1150.144735,145.76,87.92,27.17,675.08,1.68,1.78,2.09,227.8487818,38.77,180.1,13.24,37.83614652,153.6311392,296.2151899,10.54046835,1610.088608,8.79,4.4
(주)금양,1570,201812,197612,,0,0,0,제조업,1,4.433366609,8.623353337,37.95593492,13.89764382,-4.59,2.932477587,9.86,1.46,10.36,4752.667574,468.5385414,401.7546396,1137.912033,278.68,91.66,19.65,372.63,3.72,-1.9,-3.29,164.3360724,97.83,521.31,21.95,23.78297004,323.8647115,246.7788462,23.88954808,1495.259615,8.74,4.61
(주)금양,1570,201912,197612,,0,0,0,제조업,1,9.495875604,-153.8380758,-14.05711937,-15.92547314,-7.69,-31.90157475,-6.31,1.4,-32.08,3921.252602,-247.5470755,-13.60282337,794.6987994,220.56,73.66,20.92,596.17,2.53,5.38,9.39,-272.816797,10.87,55.63,2.97,161.5413776,-37.7759375,322.5416667,52.57408333,1790.958333,6.72,3.99
(주)금호에이치티,214330,201812,201511,,0,0,0,제조업,1,58.74595123,57.96091596,37.57111775,16.44469807,8.47,17.58383501,3.72,1.24,5.19,13218.35354,492.2536572,92.833822,8278.999602,1477.31,122.32,50.23,187.65,3.66,6.89,11.1,71.85752975,89.83,349.22,22.3,60.99781116,78.38396484,88.12304688,12.42440039,449.7441406,5.17,7.95
(주)금호에이치티,214330,201912,201511,,0,0,0,제조업,1,35.11121627,-100.9652789,38.26840479,19.99190232,2.54,-61.31730225,-0.03,4.32,2.36,10635.75364,-3.186256591,305.6020476,7656.961354,1362.44,117.86,48.55,200.82,0.35,2.91,4.08,67.31912818,94.68,360.29,20.99,62.81783724,89.37020952,88.51238095,11.89217905,599.3638095,5.11,4.55
(주)금화피에스시,36190,201212,200012,,0,0,0,건설업,1,12.00899858,21.75561337,20.9049399,30.80329782,7.27,24.34610346,17.08,-2.23,19.79,18037.38083,3080.924333,1877.982833,15384.16667,3019.71,723.2,33.85,1149.46,1374.805,102.82,0.0,0.0,511.84,98570.99,64.5,62.88095901,128.0221034,25.01247772,0.016834225,188.026738,0.0,12.78
(주)금화피에스시,36190,201812,200012,,0,0,0,건설업,1,13.32991822,96.73442766,19.81230171,13.38548235,46.15,22.20939963,16.99,-1.03,19.78,38887.78883,6608.284833,3716.79,35227.66667,7248.29,486.58,66.66,829.24,431.66,82.35,637.41,0.804539406,544.12,7097.88,59.59,58.18219778,92.13024355,12.48567335,0.20897851,178.5390728,214.5,9.8
(주)금화피에스시,36190,201912,200012,,0,0,0,건설업,1,7.304871176,-30.19509677,8.464116209,-10.23946922,-27.47,-17.05335828,13.22,-1.07,10.45,34905.88567,4612.906833,3829.2945,37957.16667,7880.32,471.78,82.88,892.78,280.27,53.54,464.33,0.838168619,548.61,98570.99,62.79,67.21657205,136.6392808,20.00799087,0.077490868,291.2659817,177.69,8.7
(주)기가레인,49080,201812,201312,,0,0,0,제조업,1,-1.384368662,-945.0634599,-22.67870232,24.60868476,11.0,-147.7334722,-17.34,2.59,-37.16,2476.000071,-429.3481688,-194.7126019,1327.137985,172.25,74.65,8.13,229.41,-0.71,-5.82,-9.37,220.4642667,26.7,98.32,12.07,109.6633821,38.78238739,245.8333333,57.20454054,794.1261261,4.05,4.51
(주)기가레인,49080,201912,201312,,1,1,1,제조업,1,-20.81814264,-112.8859033,-27.0911252,-35.1056083,-10.36,-358.1124348,-33.34,5.02,-80.37,1392.020123,-881.0901995,153.2780168,603.8792778,22.64,68.18,9.39,281.69,-8.09,-1.0,-1.42,-431.3743671,-17.08,-70.14,-5.79,-64.05574513,-77.36723404,210.2713568,65.57770352,580.5979899,2.65,2.39
(주)기산텔레콤,35460,201212,199911,,0,0,0,제조업,1,-15.0997019,84.43430986,-6.999350313,13.14984448,-8.7,643.2236429,-2.53,2.42,-53.77,5183.381785,-131.2838365,867.8719344,2365.710794,326.27,116.13,38.57,215.88,0.71,10.29,18.83,69.26168074,515.09,1085.22,15.6,74.5660337,60.8052381,6.273809524,3.837035714,554.6190476,4.64,4.9
(주)까스텔바작,308100,201912,201906,,0,0,0,도매 및 소매업,1,12.2854985,-38.74406512,22.12495586,-11.89865492,0.0,-38.11790936,8.44,-0.04,29.84,12333.2298,1041.372808,311.416769,11719.95088,2224.74,292.61,152.27,239.31,214.89,51.68,600.5,66.00563753,631.35,1115.68,19.66,29.90912643,269.2766102,37.91525424,0.0,1501.932203,2.26,15.99
(주)나노신소재,121600,201212,201102,,0,0,0,제조업,1,-6.439724874,-130.8605283,-2.751691651,-29.37929179,-0.75,-115.5866049,-6.12,0.1,34.61,3269.306031,-200.0397665,147.8578783,7839.499396,1547.16,166.59,58.54,2096.89,-2.32,-4.37,-6.09,81.88489466,40.17,73.22,36.05,72.60503314,63.28518797,161.5789474,88.29846617,514.6691729,0.88,7.4
(주)나노신소재,121600,201812,201102,,0,0,0,제조업,1,10.6975453,12.35714289,7.166090248,14.66153228,1.56,2.560603141,14.68,-0.26,52.7,4782.196633,702.1479081,361.2331322,8127.726941,1573.48,401.62,96.42,1892.1,127.97,70.14,613.71,63.35876311,125.79,316.56,46.85,51.69116998,122.1752308,107.2358974,42.58371282,502.8564103,1.47,4.51
(주)나노신소재,121600,201912,201102,,0,0,0,제조업,1,3.465810626,-24.37991919,5.551223156,-6.424883387,9.23,-41.20938936,11.87,-0.31,54.14,4478.717305,531.4122824,1090.462779,8590.02414,1657.55,690.04,236.63,1742.46,42.91,97.77,549.02,54.5705056,124.02,320.15,47.02,60.31146971,104.6583099,95.27699531,37.1766338,477.8262911,1.26,4.73
(주)나노트로닉스,10670,201212,199605,41740.0,0,0,0,제조업,1,6.23859397,-87.15605769,13.78255897,13.53135034,-20.51,643.2236429,-16.38,6.06,5.58,1393.778436,-228.3566442,-180.4573456,1849.181057,315.9,116.35,11.65,1394.81,1.4,-9.74,-11.89,43.44966253,266.99,320.94,5.89,127.3137923,-45.60580645,2.87434555,0.854064516,1693.225806,5.84,1.86
(주)나무가,190510,201812,201511,,0,0,0,제조업,1,-16.60413012,767.8950912,15.79883943,21.45474732,-16.41,643.2236429,1.15,0.5,-45.29,91202.06063,1045.244634,7566.940426,11227.92287,1969.06,76.85,24.34,54.27,1.01,-10.43,-22.24,-153.7133015,81.4,141.03,11.73,50.22453158,143.3492523,43.24299065,6.931028037,728.9813084,17.01,13.94
(주)나무가,190510,201912,201511,,0,0,0,제조업,1,63.78072647,-116.3432268,24.9734321,15.74010645,36.45,43.55185749,-0.16,0.53,-29.02,105429.3415,-170.6195211,3022.20323,14456.70516,2248.84,51.97,5.68,41.21,1.15,12.09,36.2,-145.3227995,72.28,102.74,11.12,62.75809016,81.42273973,23.90410959,5.244061644,1076.123288,14.35,12.72
(주)나스미디어,89600,201812,201307,,0,0,0,"전문, 과학 및 기술 서비스업",0,-4.068323848,-22.79092124,11.09730051,-11.3642208,-0.31,-27.26650377,19.32,-1.01,60.01,12177.13224,2352.605477,2442.876054,14267.55096,2798.18,157.27,10.48,23.46,326.73,11.19,0.0,0.0,626.37,0.0,64.5,58.68154498,134.5101567,33.39498433,0.0,718.4858934,0.0,3.08
(주)나스미디어,89600,201912,201307,,0,0,0,"전문, 과학 및 기술 서비스업",0,17.52604067,9.165485469,7.87793697,9.755274113,10.03,22.49787062,19.22,-0.32,68.0,13365.04487,2568.233191,3702.855075,15140.56864,3180.57,147.79,15.24,21.07,35.89,13.25,292.26,0.0,807.95,0.0,64.5,52.28431916,158.4166952,28.78917379,0.0,796.5441595,0.0,3.77
(주)나이스디앤비,130580,201212,201112,,0,0,0,임대업,1,9.491634058,21.80325598,11.27087893,10.53667071,6.19,12.0860189,15.68,-3.03,39.48,1252.300519,196.4123377,200.2737013,1332.532468,166.5,610.17,61.12,0.0,344.49,76.92,0.0,0.0,1874.95,0.0,57.4,69.24754379,107.4747573,2.87434555,0.0,240.6893204,0.0,19.08
(주)나이스디앤비,130580,201812,201112,,0,0,0,임대업,1,20.73854055,44.98688201,17.29174642,23.07781906,28.43,23.29026894,17.87,-1.0,71.41,3379.281104,603.8696104,740.8586364,2659.415584,487.01,342.55,113.3,0.0,344.49,84.21,0.0,0.005519525,1874.95,16680.08,64.5,62.27326755,110.493626,3.194656489,0.0,195.0458015,711.59,10.52
(주)나이스디앤비,130580,201912,201112,,0,0,0,임대업,1,38.85466773,21.29959035,32.94364825,48.59540651,12.21,22.78374872,14.59,-0.88,75.44,5021.456494,732.4913636,872.473961,3041.363636,608.04,317.02,87.44,0.0,323.47,66.84,412.41,0.003886205,970.44,11646.2,63.51,63.972565,114.6137755,11.1292517,0.0,205.8605442,711.59,9.93
(주)나이스홀딩스,34310,201212,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,16.01594247,32.52261818,22.45693244,8.773742459,7.89,-3.598904427,21.15,-0.78,35.77,55936.97954,11831.94104,9806.6865,83494.66637,1999.75,130.45,42.14,2096.89,42.71,36.25,146.47,9.22469524,61.85,159.44,19.95,0.0,316.6239024,228.7073171,31.25182927,7965.195122,106.89,9.41
(주)나이스홀딩스,34310,201812,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,24.71411731,7.062935627,18.46061408,11.15968705,5.71,4.675956957,6.16,0.43,27.79,42550.00747,2621.328087,6558.193668,8878.816756,3301.59,120.89,51.78,304.95,9.62,16.65,38.72,34.06376175,154.04,350.16,38.04,55.14538709,-77.36723404,539.6756757,22.16427027,11442.97297,19.57,10.58
(주)나이스홀딩스,34310,201912,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,18.0328379,-21.78827589,17.65495317,16.49313469,29.73,20.18534388,4.14,0.53,27.17,49567.83751,2050.185892,6890.2583,8836.026324,3520.06,125.45,47.31,300.0,8.47,18.99,47.47,22.12991557,134.25,302.0,35.78,50.08747868,287.3758333,426.7916667,16.622125,9128.0625,20.76,9.92
(주)남선알미늄,8350,201212,197805,,0,0,0,제조업,1,-8.804721256,-166.8208531,-17.3786307,2.0290893,-2.24,-179.8449515,-5.36,1.6,0.38,2792.611193,-149.6732285,-34.89878174,603.8792778,22.64,69.6,1.14,269.65,-0.73,-1.7,-3.17,-12.6214041,46.18,318.76,10.24,120.811296,48.22667176,104.4687023,16.04603511,361.4045802,15.33,3.8
