회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,자본집약도_계산,총자본회전률,타인자본회전률,유동자산회전률,재고자산회전률,순운전자본회전률,유동비율,당좌비율,현금비율,총자본투자효율,당좌자산회전률
(주)HJ중공업,97230,201112,200708,,0,0,0,건설업,1,5.65,-5.07,5.3,102.53,45.63,59879.70419,-2007.104595,-1992.098136,38826.60176,672.79,26.53023869,276.93,0.55,-0.99,-1.51,-0.73,-1.77,15.81,125.15,17.09,41.14505949,130.7116697,2103.094794,0.4,0.58,1.12,8.86,0.52,96.33,81.81,34.4,7.02,1.29
(주)HJ중공업,97230,201212,200708,,1,0,1,건설업,1,2.95,-2.95,5.3,100.5,45.51,52793.53982,-1102.00231,-1747.643045,38591.59739,610.26,26.05150755,283.85,0.27,-4.99,-6.56,-3.69,-9.54,19.11,156.53,21.33,39.22391682,185.285877,2254.406986,0.37,0.58,1.09,8.72,0.53,92.89,83.75,29.88,8.26,1.25
(주)MH에탄올,23150,201112,199612,,0,0,0,제조업,1,1.35,-9.74,5.3,106.81,85.36,6397.879857,-622.4731429,25.54571429,8023.0,852.03,31.7922205,214.54,0.12,2.62,20.09,1.79,5.35,11.62,358.35,19.52,50.38883707,238.3558824,2665.235294,0.33,0.58,0.98,4.99,0.36,58.36,45.92,5.22,6.51,1.22
(주)MH에탄올,23150,201212,199612,,0,0,0,제조업,1,13.24,1.01,5.3,98.31,85.99,8538.310714,41.05271429,-700.886,8387.571429,787.71,29.5256308,238.69,1.08,-2.5,-3.09,-1.76,-3.95,21.39,728.46,25.71,37.65607508,220.6909615,2676.942308,0.45,0.64,1.25,3.94,0.47,61.27,36.07,1.01,11.43,1.83
(주)MH에탄올,23150,201312,199612,,0,0,0,제조업,1,7.04,16.85,5.07,98.82,82.42,8885.698143,1004.033429,873.4357143,6731.428571,939.04,35.37876115,182.66,0.87,0.72,0.81,0.47,0.97,18.55,648.66,20.98,40.05949384,-75.62221774,2402.372549,0.47,0.7,1.33,3.76,0.5,57.37,40.78,1.01,10.06,2.07
(주)MH에탄올,23150,201412,199612,,0,0,0,제조업,1,17.72,-0.38,2.46,90.72,82.1,6638.694639,-27.53842705,699.2214976,7116.326486,1048.39,61.71599972,62.03,5.62,17.21,19.17,6.59,11.51,31.73,668.75,23.06,38.67303873,208.1232075,1608.566038,0.46,0.84,1.36,5.03,0.55,90.87,68.77,1.01,13.21,1.87
(주)MH에탄올,23150,201512,199612,,0,0,0,제조업,1,20.04,14.06,1.17,80.41,84.97,6828.762682,1054.22045,1813.921371,7802.371368,1178.69,73.27498721,36.47,12.69,43.92,49.79,11.74,18.4,44.99,773.64,32.66,26.63980529,350.0610638,1674.276596,0.61,1.87,1.97,9.52,0.97,109.55,92.01,15.38,20.83,2.48
(주)MH에탄올,23150,201612,199612,,0,0,0,제조업,1,19.55,13.41,0.6,78.78,86.9,6626.936735,1103.836186,1659.658176,8573.257043,1314.52,87.8935173,13.77,29.41,121.58,233.68,17.71,26.21,46.21,828.18,34.95,28.31500723,392.6251163,1675.0,0.65,3.27,2.32,10.7,1.39,257.95,185.46,17.87,23.63,2.96
(주)MH에탄올,23150,201712,199612,,0,0,0,제조업,1,9.53,10.42,-1.46,88.65,90.08,7044.378782,583.8656664,452.2434427,8768.553502,1410.23,21.35977561,368.17,3.46,1.98,3.07,1.56,14.99,3.65,614.75,27.32,38.05332824,310.0485417,2238.270833,0.26,0.58,0.99,9.33,0.34,51.15,41.69,7.8,2.84,1.11
(주)MH에탄올,23150,201812,199612,,0,0,0,제조업,1,1.24,-0.93,5.3,112.24,90.82,9865.908584,-1630.871532,-1527.360478,9279.902246,1355.58,20.80648561,380.62,0.1,-1.14,-1.81,-0.9,-5.45,4.32,814.98,23.15,35.78520565,320.945,2193.14,0.26,0.58,1.27,11.99,0.34,51.15,33.02,4.89,3.83,1.42
(주)MH에탄올,23150,201912,199612,,0,0,0,제조업,1,9.16,-0.88,5.3,105.78,90.82,10961.44975,-1023.516486,1540.813301,8060.959601,1277.63,19.72428395,388.92,0.73,0.01,0.02,0.01,0.06,5.62,1121.61,27.91,30.96013195,108.437234,2150.191489,0.26,0.58,2.59,11.0,0.34,51.15,33.02,3.21,5.0,3.39
(주)MH에탄올,23150,202012,199612,,0,0,0,제조업,1,19.75,11.49,5.3,94.65,90.82,12827.12008,515.3906078,2573.11501,7807.656976,1363.18,19.72428395,388.92,1.29,4.11,6.34,3.38,16.04,11.5,2584.8,47.78,22.02879444,205.4540741,1805.851852,0.26,0.58,2.68,11.45,0.38,51.15,33.02,8.54,10.06,3.5
(주)SH에너지화학,2360,201112,198512,,0,0,0,제조업,1,6.57,3.31,0.77,98.0,4.5,1553.726486,16.15512027,52.25331551,594.1197573,18.83,62.307196,60.5,2.82,8.32,11.28,3.13,1.9,44.34,108.63,8.2,59.35306122,130.4706422,939.293578,1.73,4.71,3.88,20.16,2.27,147.77,115.16,15.37,13.57,4.8
(주)SH에너지화학,2360,201212,198512,,0,0,0,제조업,1,3.36,0.61,0.65,99.59,6.05,1745.097978,1.897193583,-7.699526588,594.1197573,18.83,62.57224245,59.82,1.72,6.4,8.7,2.4,1.28,45.27,108.26,7.49,70.259756,117.5369643,915.1160714,1.86,4.96,3.85,15.32,2.36,171.22,123.05,7.42,14.0,5.14
(주)SH에너지화학,2360,201312,198512,,0,0,0,제조업,1,9.55,7.35,0.52,97.71,12.26,2086.668367,41.45108937,53.53362135,627.875035,23.54,62.99194659,58.75,5.3,6.23,9.1,2.31,1.1,66.7,159.25,8.98,57.97240075,161.4256897,948.1465517,2.17,5.82,4.23,17.73,2.53,168.09,134.09,15.75,18.86,5.56
(주)SH에너지화학,2360,201412,198512,,0,0,0,제조업,1,27.66,21.7,0.34,90.96,26.39,2077.674023,150.5583726,222.6870176,750.441223,49.06,76.06657643,31.46,26.68,57.91,160.41,13.86,6.65,122.0,292.95,16.07,35.16254844,241.4039286,779.2714286,2.09,6.85,3.87,17.87,2.53,291.69,224.49,37.69,33.51,4.94
(주)SH에너지화학,2360,201512,198512,,0,0,0,제조업,1,26.1,14.62,0.09,91.94,31.84,1947.466811,113.2861496,221.6185629,816.4480909,62.33,79.33314148,26.05,84.87,103.42,358.77,18.84,11.41,112.7,263.46,16.81,45.24632793,239.0107534,781.1506849,1.91,8.17,3.37,16.78,2.53,399.36,329.69,115.03,31.5,4.21
(주)SH에너지화학,2360,201612,198512,,0,0,0,제조업,1,24.63,18.66,-0.07,89.41,39.53,1965.069059,162.2177984,105.1445227,927.5062657,84.85,83.61310459,19.6,210.93,89.01,510.0,14.59,8.31,130.53,304.32,18.72,38.24387805,266.2941892,830.7905405,1.82,8.17,2.87,18.61,2.4,673.11,580.63,211.38,32.85,3.39
(주)SH에너지화학,2360,201712,198512,,0,0,0,제조업,1,13.39,9.21,-0.1,93.35,40.46,1692.594085,88.888442,127.8424185,951.2151121,90.76,85.94016507,16.36,162.17,73.48,364.34,10.33,6.88,94.63,223.37,15.48,50.02467638,184.1913514,832.8513514,1.51,8.17,2.19,11.92,1.95,1057.37,816.13,305.29,23.24,2.68
(주)SH에너지화학,2360,201812,198512,,0,0,0,제조업,1,1.97,2.21,-0.11,98.53,39.13,1651.960128,18.29738091,46.81270776,936.3419724,87.25,86.07927729,16.17,22.72,56.94,277.3,7.93,5.29,67.41,164.52,10.85,75.98243207,127.2395513,774.974359,1.48,8.17,2.12,8.69,1.95,1062.09,940.6,305.29,16.27,2.8
(주)SH에너지화학,2360,201912,198512,,0,1,1,제조업,1,-3.06,-2.84,-0.2,102.32,35.02,1267.344236,-27.80414243,144.6976537,876.2465702,76.79,80.21659328,24.66,-21.04,43.59,121.45,8.62,7.56,44.32,102.46,9.73,107.577529,82.02468354,766.6202532,1.15,6.79,1.66,7.22,1.54,1062.09,887.83,305.29,11.1,2.16
(주)SIMPAC,9160,201112,198907,,0,0,0,제조업,1,17.4,15.9,-0.29,84.89,20.24,7404.719008,858.747719,633.5605473,5357.861504,1075.2,54.34303724,84.02,20.93,14.71,47.94,6.72,9.7,74.79,533.38,24.95,33.45089233,185.7798054,1155.459144,0.74,1.62,1.5,9.05,0.84,130.69,108.07,54.55,17.28,1.8
(주)SIMPAC,9160,201212,198907,,0,0,0,제조업,1,14.12,10.81,-0.95,82.16,17.53,7748.114221,663.0876992,452.3649279,6114.163953,1205.3,58.95239649,69.63,15.51,12.07,39.15,4.96,7.01,59.15,353.46,19.42,41.96925117,165.4670909,1117.698182,0.72,1.65,1.47,8.7,0.85,140.97,117.58,22.15,13.74,1.78
(주)SIMPAC,9160,201312,198907,,0,0,0,제조업,1,11.9,10.11,-1.49,86.97,14.48,7074.151094,689.1403708,414.6669795,6804.24653,1349.5,57.69038318,73.34,16.58,8.23,19.01,3.48,6.13,62.56,349.24,22.41,38.70562658,159.2655235,1262.949458,0.6,1.45,1.57,8.07,0.82,81.19,62.03,7.16,12.74,1.96
(주)SIMPAC,9160,201412,198907,,0,0,0,제조업,1,8.1,6.7,0.53,94.06,11.14,9047.720219,492.0871895,1184.249229,7010.676493,1417.16,57.37175067,74.3,8.48,14.28,56.94,6.09,8.84,30.95,284.41,19.65,54.55637683,114.8911475,1079.757377,0.71,1.67,2.08,7.93,1.0,105.96,76.17,19.44,13.54,2.81
(주)SIMPAC,9160,201512,198907,,0,0,0,제조업,1,9.42,7.29,0.44,92.04,14.09,9266.932543,565.5841643,352.6441275,7567.081572,1508.53,54.86979418,82.25,14.66,11.71,42.01,5.29,8.29,34.11,295.6,22.25,52.02996624,163.8898649,1247.800676,0.67,1.52,1.69,5.56,0.86,102.82,69.62,14.76,14.18,2.43
(주)SIMPAC,9160,201612,198907,,0,0,0,제조업,1,9.98,6.85,0.42,92.06,12.76,9182.562994,556.4340634,1211.818906,7872.084937,1585.77,57.53443355,73.81,16.75,12.82,41.51,5.44,8.52,33.07,247.21,22.13,51.45748802,149.7325817,1196.879085,0.64,1.45,1.52,5.23,0.79,113.8,84.21,33.41,14.14,2.15
(주)SIMPAC,9160,201712,198907,,0,0,0,제조업,1,4.86,5.36,0.37,95.9,8.35,7929.702827,443.380858,-328.1269936,7694.088948,1643.73,63.18270675,58.27,10.1,9.16,23.27,3.37,5.57,25.07,218.27,18.77,60.24502511,109.5472459,1124.606557,0.58,1.45,1.41,5.41,0.75,115.32,85.28,23.55,11.36,1.9
(주)SIMPAC,9160,201812,198907,,0,0,0,제조업,1,3.02,20.48,0.5,80.75,17.66,4679.093286,1057.604614,570.9998222,6283.402738,1277.69,63.81112525,56.71,4.07,5.64,12.26,2.04,4.54,32.0,292.53,37.32,27.54291805,189.48468,1256.668,0.58,1.58,1.33,4.1,0.75,135.98,87.82,49.22,16.76,1.96
(주)SIMPAC,9160,201912,198907,,0,0,0,제조업,1,2.54,2.17,0.35,97.01,15.52,6573.259108,145.0036097,572.6821363,6407.138943,1296.53,64.96328955,53.93,3.47,15.72,29.05,5.51,8.7,24.96,199.32,15.22,57.1257515,103.31222,1239.700611,0.63,1.77,1.43,4.34,0.82,131.76,91.59,58.26,9.64,2.14
(주)SIMPAC,9160,202012,198907,,0,0,0,제조업,1,1.72,7.54,0.6,89.67,18.28,5591.716482,521.7749739,-260.4751195,6636.347425,1389.64,62.93234829,58.9,2.64,3.74,7.06,1.39,2.79,42.37,372.74,26.37,39.734838,142.1464256,1356.657025,0.52,1.43,1.14,3.33,0.66,141.82,88.93,49.68,13.08,1.73
(주)SNT에너지,100840,201112,200802,,0,0,0,제조업,1,-4.02,-2.53,0.15,102.62,76.67,27569.43457,-586.5906277,-1992.098136,22668.28445,4775.29,58.07919994,72.18,-9.21,-14.12,-40.41,-5.92,-8.38,-4.14,-62.13,-2.6,0.0,-27.57027174,1502.782609,0.74,1.93,1.46,18.73,0.91,151.52,135.46,21.28,-1.83,1.58
(주)SNT에너지,100840,201212,200802,,0,0,0,제조업,1,8.8,5.29,-0.27,95.11,72.32,32564.60114,1282.740819,3759.590081,25873.82344,5074.77,62.60417905,59.73,77.44,4.27,96.23,1.6,2.03,-3.2,-62.13,-1.7,-49.52426252,-20.0574359,1501.548718,0.81,2.05,1.5,14.06,0.94,182.56,162.88,51.29,-1.34,1.68
(주)SNT에너지,100840,201312,200802,,0,0,0,제조업,1,8.81,8.49,-0.56,90.16,74.22,28336.2002,2285.190495,2841.211911,27971.186,5494.23,63.58049045,57.28,50.81,20.6,450.13,7.5,11.65,30.03,880.31,18.01,39.89592521,172.9437321,1491.267943,0.66,1.8,1.17,11.41,0.77,197.1,177.76,71.62,11.6,1.31
(주)SNT에너지,100840,201412,200802,,0,0,0,제조업,1,6.79,5.55,-0.31,93.92,75.09,34263.96364,1589.960466,-1992.098136,29318.89566,5763.77,68.2116401,46.6,41.09,-2.4,-40.41,-0.76,-0.96,26.6,763.41,13.15,49.05022201,146.4270642,1396.844037,0.79,2.31,1.38,13.66,0.93,222.54,199.37,50.89,10.48,1.54
(주)SNT에너지,100840,201512,200802,,0,0,0,제조업,1,15.45,12.31,-0.18,86.36,77.63,36712.53203,3815.301671,311.2161965,32662.33917,6432.47,73.18241494,36.64,359.1,-13.31,0.0,-3.57,-4.34,45.23,1511.99,20.65,30.11322367,231.4545259,1362.913793,0.84,2.86,1.47,18.29,1.05,286.28,269.65,49.36,16.98,1.6
(주)SNT에너지,100840,201612,200802,,0,0,0,제조업,1,0.52,0.72,-0.09,98.68,77.51,35865.04187,234.274227,4942.792209,32436.49758,6387.29,66.02632399,51.45,389.0242857,15.74,0.0,5.35,7.32,17.82,701.11,8.28,75.91191483,96.55591743,1596.522936,0.77,2.5,1.28,29.08,0.9,207.24,200.61,57.56,6.05,1.34
(주)SNT에너지,100840,201712,200802,,0,1,1,제조업,1,8.28,1.98,-0.1,96.8,78.47,25984.76035,646.7223611,-787.5415054,33003.50111,6500.71,77.86988416,28.42,389.0242857,22.15,0.0,4.9,8.0,19.42,993.38,12.33,63.94620718,116.3751282,1539.830769,0.57,1.99,0.96,40.44,0.69,351.97,347.24,116.39,7.56,0.98
(주)SNT홀딩스,36530,201112,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.31,6.88,-0.01,92.91,70.91,111492.2538,5842.934158,5828.544162,25988.60865,6053.63,61.69945603,62.08,16.87,9.54,91.32,3.65,4.66,32.51,253.03,19.0,48.60095359,-75.62221774,12986.62694,0.8,2.11,1.67,6.44,1.06,174.28,128.31,39.04,14.88,2.25
(주)SNT홀딩스,36530,201212,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.52,5.6,-0.11,95.25,71.43,111820.854,4238.56571,3840.31559,26040.40641,6539.94,63.52211605,57.43,20.28,9.53,105.76,3.48,4.32,29.63,224.92,17.33,57.84897304,685.3952381,12986.62694,0.79,2.12,1.64,6.01,1.05,184.89,132.96,35.94,13.94,2.25
(주)SNT홀딩스,36530,201312,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.3,4.41,-0.19,95.53,70.47,105630.4887,3602.595799,6310.49867,26592.55856,6793.14,63.94846622,56.38,30.38,9.78,94.02,3.52,4.8,29.4,217.13,18.23,61.3042469,685.3952381,12986.62694,0.75,2.06,1.52,5.33,0.99,188.1,133.44,48.56,13.37,2.13
(주)SNT홀딩스,36530,201412,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.8,5.51,-0.24,95.25,70.78,104022.7035,4488.598092,6384.500526,26727.31316,7118.65,66.49251459,50.39,34.38,13.86,284.03,4.64,6.1,30.84,236.39,18.05,59.10541609,685.3952381,12986.62694,0.74,2.13,1.5,5.22,1.0,208.24,148.81,50.97,13.74,2.11
(주)SNT홀딩스,36530,201512,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,11.2,5.75,-0.28,89.46,72.73,104927.7134,7574.453828,7824.511993,27451.06791,7370.38,70.49468131,41.85,218.55,16.84,1448.33,4.97,6.68,42.17,312.8,23.78,43.88689703,685.3952381,12986.62694,0.77,2.44,1.51,5.84,1.06,263.0,201.03,82.77,17.68,2.04
(주)SNT홀딩스,36530,201612,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.72,0.47,-0.3,97.69,72.56,97137.71797,640.9665634,9088.106807,26953.89576,7190.35,69.26556669,44.37,286.46,19.44,1852.23,5.98,8.59,25.68,197.68,14.98,65.42289175,685.3952381,12986.62694,0.7,2.33,1.31,6.08,0.94,247.45,198.81,88.69,10.42,1.67
(주)SNT홀딩스,36530,201712,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.98,1.14,-0.3,98.05,72.48,95271.13888,1633.789921,6582.950903,26856.17057,7297.38,70.79074157,41.26,178.66,19.79,1902.41,5.78,8.22,25.21,214.2,14.61,66.72353576,629.3057143,12986.62694,0.69,2.31,1.26,6.66,0.91,264.63,216.54,92.09,10.27,1.55
(주)SNT홀딩스,36530,201812,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.81,4.36,-0.48,92.95,73.84,85949.29344,4522.376874,7908.720902,25918.54482,7828.36,71.11604263,40.62,59.79,19.09,1804.58,5.51,8.32,33.17,309.23,20.23,50.58828112,685.3952381,12986.62694,0.66,2.26,1.19,6.43,0.88,306.08,248.36,70.44,13.41,1.46
(주)SNT홀딩스,36530,201912,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.07,8.78,-0.61,90.6,75.51,92745.6537,7636.787021,5470.220474,25573.04437,7828.36,72.69407138,37.56,184.05,17.86,3052.28,4.88,7.21,37.79,346.3,21.18,43.94839327,685.3952381,12986.62694,0.7,2.48,1.24,6.72,0.94,312.26,255.6,92.67,14.32,1.52
(주)SNT홀딩스,36530,202012,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.84,4.62,-0.43,93.0,77.06,88062.11593,4777.35308,16026.38776,25986.68808,7828.36,71.24154257,40.37,152.96,26.84,3052.28,7.72,12.21,35.33,269.56,18.88,49.39128789,685.3952381,12986.62694,0.64,2.27,1.14,6.44,0.85,269.15,222.26,79.06,11.94,1.39
(주)STX,11810,201112,199009,,0,0,0,도매 및 소매업,1,13.26,14.56,2.05,97.59,39.81,99556.19535,3709.57162,930.9004014,19429.24483,1050.65,36.60446966,173.19,1.66,-0.52,-0.67,-0.33,-0.29,66.29,164.13,8.78,26.9641995,604.1530612,8424.102041,1.05,1.53,3.21,16.02,1.39,70.06,54.61,11.42,10.01,4.01
(주)STX,11810,201212,199009,,0,0,0,도매 및 소매업,1,-23.25,-35.59,1.78,108.17,37.31,101994.1332,-2238.020276,4150.003908,18603.35503,655.36,29.73416967,236.31,-3.12,4.3,5.44,3.02,2.49,-16.56,-43.1,-2.27,-49.52426252,245.7466667,8605.008,1.2,1.79,4.23,24.74,1.68,62.81,55.08,12.95,-2.76,5.1
(주)STX,11810,201312,199009,,1,1,1,도매 및 소매업,1,0.0,-42.5,3.01,128.63,0.0,39841.75539,-2238.020276,2127.240468,594.1197573,18.83,19.72428395,8.48,-10.71,10.3,13.35,14.21,7.79,-17.67,-62.13,-5.86,-10.3417342,-75.62221774,6138.79661,0.76,0.91,2.15,17.71,0.83,62.06,54.71,5.09,-3.59,2.45
(주)TCC스틸,2710,201112,198412,,0,0,0,제조업,1,5.07,2.02,1.36,98.75,45.48,32151.50269,284.86675,-640.3749375,12851.0625,1343.62,49.62080671,101.53,1.41,-6.46,-10.31,-3.25,-2.87,60.97,221.99,9.88,62.27496014,150.4366667,1294.425397,1.18,2.46,2.88,6.96,1.55,110.8,62.71,3.21,11.18,4.91
(주)TCC스틸,2710,201212,198412,,0,0,0,제조업,1,2.63,0.07,1.78,99.86,43.11,29490.43971,7.328294118,-271.1984118,12338.58824,1254.33,41.31499211,142.04,0.57,-2.31,-3.27,-1.36,-1.48,39.33,130.33,9.94,62.90922628,138.7078683,1375.056426,1.0,1.82,2.49,5.56,1.32,113.94,61.44,8.23,9.11,4.52
(주)TCC스틸,2710,201312,198412,,1,0,1,제조업,1,-3.59,-8.85,2.24,104.23,41.41,27824.04189,-1108.657222,-1623.335444,11671.44444,1064.71,37.83977371,164.27,-0.59,-5.0,-6.63,-3.11,-3.38,26.42,80.14,8.0,100.605043,119.2485209,1428.311897,0.92,1.52,2.28,4.6,1.27,141.27,66.03,8.87,7.37,4.54
(주)가비아,79940,201112,200510,,0,0,0,정보통신업,0,19.05,18.06,-0.44,83.57,77.31,4148.883091,550.8066155,757.7789304,1907.946208,351.5,74.92288749,33.47,22.28,61.1,263.28,15.32,18.83,116.43,1336.55,48.81,48.11902948,78.62586387,195.2670157,0.9,3.3,2.03,643.87,1.41,207.38,207.27,86.37,39.7,2.03
(주)가비아,79940,201212,200510,,0,0,0,정보통신업,0,14.16,21.3,-2.91,84.5,0.0,5178.44784,706.3112773,991.6991134,2336.962993,447.19,69.14843377,44.62,15.43,43.49,86.47,13.42,16.56,82.09,823.51,44.97,52.29388203,82.08246445,245.478673,0.92,3.24,2.27,525.34,1.54,215.35,213.68,87.48,36.43,2.28
(주)가비아,79940,201312,200510,,0,0,0,정보통신업,0,11.03,15.65,-2.91,85.09,79.33,5299.733032,712.8028079,960.8388291,2611.264634,534.07,75.19374547,32.99,15.81,57.53,122.06,14.27,18.42,88.61,1037.87,46.45,51.85906385,73.94438596,228.7368421,0.8,2.89,2.04,413.22,1.42,249.42,248.8,82.18,35.98,2.05
(주)가비아,79940,201412,200510,,0,0,0,정보통신업,0,11.63,8.18,-0.32,90.17,79.74,5942.222573,498.8840608,1198.581837,2818.328206,582.67,76.62531136,30.51,24.59,63.03,161.32,14.73,18.05,92.13,1216.31,42.5,55.4201535,78.66740891,226.6558704,0.85,3.52,2.03,643.87,1.45,258.29,258.29,98.0,34.68,2.03
(주)가비아,79940,201512,200510,,0,0,0,정보통신업,0,14.22,11.99,-0.42,89.16,81.04,6770.889598,630.2068665,1422.749452,3137.63235,664.04,80.02939964,24.95,64.83,84.54,295.19,16.88,19.36,112.95,1815.71,45.5,54.92115711,85.64938931,220.0648855,0.9,4.16,1.95,0.0,1.48,395.42,395.42,175.75,39.68,1.95
(주)가비아,79940,201612,200510,,0,0,0,정보통신업,0,13.94,10.68,-0.36,89.16,82.65,7548.859592,751.9150861,1320.317762,3355.131518,699.68,76.27529165,31.1,83.64,62.2,197.5,14.76,18.17,105.07,2491.32,44.44,58.27443668,86.31679104,228.2126866,0.89,4.02,1.82,149.85,1.4,295.5,288.81,124.81,36.1,1.84
(주)가비아,79940,201712,200510,,0,0,0,정보통신업,0,12.98,8.88,-0.28,90.55,83.08,8586.041237,714.3793398,1510.443358,3521.284924,745.49,74.89472539,33.52,53.72,57.21,199.56,14.36,16.48,108.49,1454.76,41.89,59.9664236,82.95625455,236.3127273,0.9,3.67,1.84,76.48,1.32,224.87,219.17,101.89,36.5,1.88
(주)가비아,79940,201812,200510,,0,0,0,정보통신업,0,16.99,12.58,-0.28,86.32,84.14,9510.301659,1133.348488,1615.753589,3681.601905,853.3,75.40089093,32.62,62.3,56.79,178.4,13.97,16.44,137.57,2088.21,48.35,57.61979066,88.59203571,247.5571429,0.9,3.64,1.79,70.39,1.27,262.0,255.35,101.66,41.1,1.83
(주)가비아,79940,201912,200510,,0,0,0,정보통신업,0,19.05,15.73,0.03,83.72,85.34,10956.73318,1559.019108,2729.863301,3995.660655,1007.26,67.50787859,48.13,34.25,45.28,83.67,14.71,19.83,209.21,5613.2,65.0,61.72431114,106.8301805,299.5126354,0.84,2.9,1.8,64.12,1.25,201.58,195.45,66.71,50.49,1.85
(주)가비아,79940,202012,200510,,0,0,0,정보통신업,0,18.53,14.99,-0.29,84.09,86.22,12488.83728,1754.749815,3700.06488,4311.566375,1231.0,66.61030919,50.13,58.63,50.12,86.36,16.74,25.74,87.57,4559.04,54.25,48.46402049,104.7991611,329.1375839,0.74,2.23,1.61,59.27,1.11,244.16,238.12,102.41,35.27,1.65
(주)강원랜드,35250,201112,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,22.43,17.5,-2.91,71.93,17.36,5916.067435,1781.688427,1953.009173,10648.76449,2166.21,83.25445203,20.11,1142.61,99.17,0.0,16.61,28.6,64.84,320.29,61.49,32.49743563,249.0287059,868.1348172,0.48,2.63,1.13,600.07,0.8,263.97,263.46,12.14,28.7,1.13
(주)강원랜드,35250,201212,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,17.49,13.23,-2.91,71.93,12.44,6058.652864,1431.374555,2087.214618,11139.36351,2280.19,81.60675168,22.54,565.68,80.84,0.0,14.87,28.6,53.88,260.6,54.99,39.58936737,217.9085835,915.6363065,0.46,2.62,1.11,643.87,0.79,224.82,224.59,17.1,24.52,1.11
(주)강원랜드,35250,201312,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,15.87,12.17,-2.91,71.93,11.69,6362.921457,1391.023892,1983.762434,11797.49977,2416.09,81.16268829,23.21,1421.81,74.52,0.0,14.04,28.6,63.73,319.6,61.55,39.79571704,225.4613809,849.1741865,0.45,2.43,1.21,643.87,0.82,189.47,189.21,29.28,27.01,1.21
(주)강원랜드,35250,201412,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,19.65,13.76,-2.91,71.93,12.46,6995.129211,1679.665926,2385.771469,12695.93649,2591.54,80.1557172,24.76,2073.72,69.79,0.0,13.85,28.6,68.77,381.02,60.41,32.30880889,250.6071039,941.3706488,0.46,2.39,1.22,643.87,0.82,219.66,219.47,16.33,26.79,1.22
(주)강원랜드,35250,201512,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,20.88,15.49,-2.49,71.93,15.17,7636.314017,2064.26133,2687.577041,14010.6338,2864.9,81.22254906,23.12,2623.81,78.31,0.0,14.7,28.6,79.18,471.26,62.51,29.3702341,276.6015608,1018.801105,0.46,2.4,1.05,643.87,0.74,263.38,263.14,15.91,27.67,1.05
(주)강원랜드,35250,201612,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,19.79,14.55,-2.29,71.93,13.99,7929.92683,2124.579773,2788.096929,15203.93754,3103.31,81.7476154,22.33,836.02,80.65,3052.28,14.72,28.6,82.57,544.04,61.49,29.9242168,286.0012565,1095.613117,0.44,2.39,0.95,643.87,0.69,251.71,251.53,12.94,26.22,0.95
(주)강원랜드,35250,201712,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,15.72,12.96,-2.33,71.93,12.83,7499.608793,2045.150437,2164.386827,16363.38141,3335.69,83.64840993,19.55,2241.82,77.4,3052.28,12.66,28.6,82.84,592.77,62.33,32.17510842,273.9177633,1132.555375,0.39,2.27,0.81,643.87,0.6,317.65,317.46,15.49,23.89,0.81
(주)강원랜드,35250,201812,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,12.15,8.39,-2.91,72.47,7.99,6721.77217,1389.343677,1701.027585,16763.78713,3415.74,84.76890796,17.97,1834.66,64.16,0.0,9.77,28.6,64.76,420.96,57.96,39.7815375,162.9483288,814.3301887,0.34,2.16,0.73,643.87,0.55,276.57,276.38,7.68,19.7,0.73
