,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당순이익,1주당 CASH FLOW,이자보상배율,CASH FLOW 대 부채비율,설비투자효율,부가가치율,종업원1인당부가가치율_계산,재고자산회전률
830,(주)스페코,13810,201212,199711,,0,0,0,제조업,1,-9.849568723,552.4996802,-12.75974723,18.10707573,-4.0,155.6937218,1.41,2.43,32.93,86.11874341,165.5059925,1.12,4.09,57.96,17.18,116.589375,11.95
831,(주)스페코,13810,201812,199711,,0,0,0,제조업,1,-17.64036986,-945.0634599,-27.0911252,-20.18657568,-27.47,-358.1124348,-11.29,0.51,34.86,-422.8868811,67.68148684,-3.62,7.02,58.51,12.14,27.48228571,3.53
832,(주)스페코,13810,201912,199711,,0,0,0,제조업,1,7.530115741,162.8800296,39.06298926,36.07867211,-7.14,162.4226199,13.19,0.07,37.98,672.5297107,504.1977501,7.29,9.09,164.43,22.95,124.3463077,4.54
833,(주)승일,49830,201212,200101,,0,0,0,제조업,1,2.601526246,41.90474868,5.942623275,4.568198734,-21.29,35.12151344,4.57,-0.44,43.51,1066.722852,1739.564607,68.11,28.38,45.7,17.77,87.00777397,8.77
834,(주)승일,49830,201812,200101,,0,0,0,제조업,1,5.721091647,190.3394616,5.595137896,11.19860655,-0.84,-40.67606119,5.25,0.02,57.92,1293.727023,394.1958333,11.35,11.74,43.2,24.4,103.7874648,9.15
835,(주)승일,49830,201912,200101,,0,0,0,제조업,1,-4.324486378,-107.3860002,-1.138612535,-9.52865074,1.97,-162.07404,-0.43,-0.31,57.45,-95.55468002,1117.498832,-13.35,15.21,31.71,20.08,75.79798343,7.83
836,(주)시공테크,20710,201212,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-18.53651816,-81.26617576,3.291518886,-4.009302731,-6.49,-68.12423476,2.07,-0.95,56.53,118.9117846,-1022.795668,319.62,22.35,69.17,14.97,127.5598844,711.59
837,(주)시공테크,20710,201812,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-5.671123702,-92.32234242,-1.057383693,-35.1056083,9.5,-131.7740673,1.97,-1.48,56.1,71.67783072,-458.8021131,-17.38,20.38,82.18,25.89,69.07581633,402.46
838,(주)시공테크,20710,201912,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,27.10207664,767.8950912,14.69788561,64.16704164,-4.59,158.9015623,12.81,-1.4,61.06,765.2035593,729.1792137,72.76,5.78,134.96,29.69,140.6008021,506.86
839,(주)시노펙스,25320,201212,199504,,0,0,0,제조업,1,6.79946956,-945.0634599,3.816842127,37.51684076,35.32,-69.71028782,-5.47,1.04,-43.04,-530.7245727,66.37451587,0.47,8.56,31.61,4.72,14.75391544,13.43
840,(주)시디즈,134790,201212,201101,,0,0,0,제조업,1,-17.12813748,83.06742858,-18.93877927,77.87372983,-27.47,135.3697233,4.33,-0.7,19.58,1772.4085,2422.346,45.50333333,23.98,221.91,8.45,79.55977011,26.2
841,(주)시스웍,269620,201812,201712,,0,1,1,제조업,1,9.429566742,-13.12988782,12.66481048,-28.7105867,4.35,-22.91983603,21.53,-1.05,62.55,267.5294444,48.99022222,209.5,117.39,231.32,36.68,339.2970833,9.71
842,(주)시큐브,131090,201212,201112,,0,0,0,정보통신업,0,19.68028315,3.08403343,12.35022022,15.95912596,20.31,2.201631644,15.68,-0.94,60.71,517.5656452,520.323871,46.42,25.53,212.91,35.12,93.37012987,76.34
843,(주)시큐브,131090,201812,201112,,0,0,0,정보통신업,0,-1.089138764,-16.41343755,9.452127454,-8.576674672,-20.95,-17.4017315,18.62,-1.02,77.02,72.13836111,75.74247222,441.34,59.84,257.04,49.73,83.78578313,711.59
844,(주)시큐브,131090,201912,201112,,0,0,0,정보통신업,0,14.04792389,98.15146896,18.19573801,30.58096884,-6.02,119.4700938,24.25,-0.77,79.84,135.4198947,171.1086579,798.55,77.6,278.22,56.86,132.8246154,711.59
845,(주)시티랩스,139050,201212,201107,,0,0,0,정보통신업,0,7.207985061,-41.27440455,3.821278265,30.66150379,7.77,26.17950316,2.15,-0.26,40.44,87.56728571,550.5740737,14.69,27.53,121.57,24.64,50.88173077,152.05
846,(주)신도리코,29530,201212,199612,,0,0,0,제조업,1,-1.117518979,-20.73703925,1.826972795,1.10888182,1.32,-30.29304928,6.85,-2.21,7.46,5156.745085,8258.790327,218.46,75.41,91.46,22.74,157.0136967,7.55
847,(주)신도리코,29530,201812,199612,,0,0,0,제조업,1,1.027571055,10.59210021,1.835530833,-0.088077905,-6.61,-23.7026587,6.28,-2.12,4.05,3475.59635,4907.476457,376.87,68.54,111.01,26.42,144.1257279,8.24
848,(주)신도리코,29530,201912,199612,,0,1,1,제조업,1,-0.284827193,-58.64884202,-0.105535222,-23.45758157,-1.77,-74.78790732,3.39,-3.03,1.28,1437.199337,4504.62206,48.64,61.71,97.24,27.55,112.7731856,7.15
849,(주)신세계,4170,201212,198508,,0,0,0,도매 및 소매업,1,68.12971504,-94.49951134,42.25816116,5.089275681,0.82,-11.62262855,8.44,0.92,6.35,15144.68944,25823.0387,4.54,2.51,18.19,33.3,199.5434712,11.09
850,(주)신세계,4170,201812,198508,,0,0,0,도매 및 소매업,1,9.353851353,33.36430435,1.679854252,33.94796423,-13.53,14.94225624,5.49,1.24,5.18,15144.68944,26708.71309,4.75,5.65,21.11,27.41,285.1769121,7.51
851,(주)신세계,4170,201912,198508,,0,0,0,도매 및 소매업,1,17.27015266,108.2010502,10.25480645,23.30533056,1.21,17.72941348,9.28,1.81,17.88,15144.68944,26708.71309,3.44,7.47,33.11,32.51,522.858878,6.41
852,(주)신세계아이앤씨,35510,201212,200605,,0,0,0,정보통신업,0,4.007352502,-12.47322661,10.453955,-11.85294864,0.87,-9.133560515,5.05,-0.98,10.64,8725.787791,15487.81686,1267.0675,32.37,184.18,19.96,102.4353886,23.72
853,(주)신세계아이앤씨,35510,201912,200605,,0,0,0,정보통신업,0,-5.235106428,-63.57103966,3.62280719,22.08878898,18.93,24.16759815,2.34,-0.29,5.0,6196.193605,-1368.455233,224.24,6.3,107.59,21.5,113.0951672,27.47
854,(주)신세계인터내셔날,31430,201212,201107,,0,0,0,도매 및 소매업,1,16.14168022,6.890497577,12.99878196,-0.263091365,1.45,-45.20252017,6.24,-0.02,60.28,6911.373249,8652.270728,14.28,29.1,85.95,17.34,157.2378359,4.76
855,(주)신세계인터내셔날,31430,201812,201107,,0,0,0,도매 및 소매업,1,3.32510144,138.9464657,9.804333185,14.52145028,13.36,118.2591016,4.57,0.6,67.64,8078.158543,14949.89202,6.84,13.39,64.53,16.6,130.801745,5.56
856,(주)신세계인터내셔날,31430,201912,201107,,0,0,0,도매 및 소매업,1,14.90177764,28.30017734,9.995940062,12.85795437,6.56,52.17304205,5.19,0.68,70.3,10364.29174,14422.45336,8.05,19.8,83.91,19.21,159.356676,5.71
857,(주)신세계푸드,31440,201212,201004,,0,0,0,숙박 및 음식점업,1,6.226046111,-11.51130536,15.20502715,3.278253444,-12.07,-12.56465139,3.84,-0.14,14.49,8077.445021,8022.806102,3087.84,23.69,81.56,13.08,93.11971372,13.25
858,(주)신세계푸드,31440,201812,201004,,0,0,0,숙박 및 음식점업,1,4.970563477,-58.7061817,0.584512173,5.884789403,2.37,-8.227915622,0.67,0.17,1.21,2198.207609,7750.342416,8.79,18.44,99.56,20.02,50.35797479,14.94
859,(주)신세계푸드,31440,201912,201004,,0,0,0,숙박 및 음식점업,1,17.32977511,-48.86656881,-0.569320155,3.248243171,-1.9,-19.01582683,0.33,0.4,1.02,1124.018975,7425.562172,3.72,7.03,84.02,18.91,49.99421529,12.04
860,(주)신영와코루,5800,201812,197612,,0,0,0,제조업,1,1.23630701,-70.31167836,1.15783557,-6.012469463,-13.34,-87.37417952,1.58,-1.17,1.17,3010.452222,4949.454444,23.37,9.84,69.66,21.69,53.90320373,3.43
861,(주)신영와코루,5800,201912,197612,,0,0,0,제조업,1,3.75015129,6.019545974,1.963163867,3.861703,-24.73,-71.40595217,1.61,-1.3,0.96,3191.667778,3673.536667,5.49,11.43,77.2,18.27,62.20150826,3.36
862,(주)신원,9270,201212,198808,,0,0,0,제조업,1,4.621230766,-945.0634599,-5.803679112,7.970242504,-3.1,-45.10637654,-1.75,1.08,78.55,-159.4065127,-361.3566308,0.08,-9.41,54.59,13.29,62.03097691,4.55
863,(주)신원,9270,201812,198808,,0,0,0,제조업,1,-2.220075407,35.43760793,8.157376696,-2.881587324,1.3,74.31368975,-1.02,0.96,64.44,-82.53080104,65.1294047,0.23,1.37,108.36,17.37,62.09590032,3.61
864,(주)신원,9270,201912,198808,,0,0,0,제조업,1,-2.137143302,767.8950912,10.19076766,8.588628044,2.73,512.6247841,0.08,0.73,59.59,6.240664707,353.135313,1.69,8.69,114.62,17.62,88.55312989,3.81
865,(주)신일건업,14350,201212,198911,42109.0,0,1,1,건설업,1,-20.81814264,-945.0634599,-27.0911252,-35.1056083,-14.88,-299.0715,-33.34,6.06,0.0,-2136.550778,-1855.01,-3.61,2.47,-17.08,-5.79,-77.36723404,1.01
866,(주)신진에스엠,138070,201212,201111,,0,0,0,제조업,1,9.585428297,3.47672452,8.728240764,-10.58506964,38.66,-19.67661911,19.49,-0.69,68.64,839.4556821,493.8346665,24.35,47.57,52.96,41.37,104.5778182,2.9
867,(주)신진에스엠,138070,201812,201111,,0,0,0,제조업,1,11.4243568,-34.86131898,2.681667557,-1.299064291,-1.09,-25.46714195,5.41,1.22,76.87,339.3592173,802.6636327,5.03,15.78,34.83,34.81,80.95620879,2.52
868,(주)신진에스엠,138070,201912,201111,,0,0,0,제조업,1,8.507526351,-22.18259172,2.146131351,-7.930237794,-6.59,-26.80627923,4.58,1.49,76.75,264.0805476,638.7237086,3.2,14.38,34.55,36.71,81.82817647,2.24
869,(주)신화다이나믹스,1770,201212,198811,,0,0,0,제조업,1,2.685341882,-29.31722906,0.864462996,-2.32437724,0.0,-10.04181748,0.62,1.57,2.0,472.9832954,6104.069709,2.27,8.16,41.3,8.01,87.74576471,3.72
870,(주)신화다이나믹스,1770,201812,198811,,0,0,0,제조업,1,-8.063156022,193.3564481,-7.605130401,16.92169243,-7.23,156.816166,3.11,0.74,-7.31,1832.5124,5046.170891,5.83,13.19,62.38,12.73,118.4509091,4.31
871,(주)신화다이나믹스,1770,201912,198811,,0,0,0,제조업,1,1.131328233,-56.73403917,0.37273388,3.444848722,9.09,-68.13046985,1.3,0.63,0.55,792.8540973,2059.419135,2.15,13.86,51.81,9.85,86.93107143,4.79
872,(주)신화콘텍,187270,201812,201408,,0,0,0,제조업,1,-3.871572129,-112.3130369,-2.517066548,-30.08377914,9.76,-104.4204877,-1.96,2.11,46.17,-74.78702602,784.8328716,-0.51,24.81,32.23,31.63,92.53577778,5.56
873,(주)신화콘텍,187270,201912,201408,,1,0,1,제조업,1,0.540195369,-255.5699236,-6.12391578,14.58714735,31.11,-67.83868531,-6.08,1.75,47.43,-265.9201713,121.875975,-0.82,12.0,23.8,22.63,-29.85067797,5.54
874,(주)신흥,4080,201212,199102,,0,0,0,도매 및 소매업,1,-0.723278385,-63.94768454,-0.692029588,-9.612894021,-8.14,-78.53329616,0.67,1.41,32.32,107.2319792,85.94979167,0.58,1.29,64.6,16.85,65.35277143,4.0
875,(주)신흥,4080,201812,199102,,0,0,0,도매 및 소매업,1,1.090664293,-3.90728731,1.08635094,0.328550741,-3.45,-72.50848519,2.51,0.64,43.64,318.1361458,206.193125,1.36,4.99,56.58,22.77,80.20892857,4.39
876,(주)신흥,4080,201912,199102,,0,0,0,도매 및 소매업,1,10.55769449,-33.06701435,0.743205244,1.208487958,-8.12,170.4893063,1.66,0.59,41.96,212.9380208,94.5459375,3.89,2.46,40.7,20.36,74.84367491,4.17
877,(주)실리콘화일,82930,201212,200804,41782.0,0,0,0,제조업,1,56.98045831,115.74111,19.36840208,62.61813162,23.28,124.203815,2.65,-0.4,-6.07,396.5043303,2581.553824,30.23,39.97,1512.12,14.5,128.2895105,233.24
878,(주)심텍,222800,201812,201508,,0,0,0,제조업,1,11.69972513,-85.62070365,-0.082566029,24.1484107,-1.39,-8.998336766,0.23,1.11,69.11,95.08615254,3716.720465,2.69,18.66,61.48,30.1,95.73634303,7.03
879,(주)심텍,222800,201912,201508,,0,0,0,제조업,1,3.270030148,-945.0634599,-24.72323147,-0.730333964,9.5,-158.2821131,-3.94,1.31,39.21,-1702.031595,-1366.066984,-1.35,4.34,52.59,25.93,58.11258594,6.6
880,(주)심텍홀딩스,36710,201212,200001,,0,0,0,제조업,1,10.62725659,-53.70248006,20.42718975,2.881188616,8.26,-27.36685699,3.12,1.05,43.82,612.7543669,2241.513641,6.62,22.27,65.34,23.83,82.13370569,8.83
881,(주)심텍홀딩스,36710,201812,200001,,0,0,0,제조업,1,11.43642103,-84.17694577,0.263861679,23.95949786,46.15,8.42588305,0.15,1.14,51.98,39.63704171,2269.730527,2.55,17.88,64.36,31.0,237.2,7.01
882,(주)심텍홀딩스,36710,201912,200001,,0,0,0,제조업,1,2.974263106,-945.0634599,-19.61569917,-0.67094903,-5.56,-157.5877464,-3.86,1.36,53.14,-970.3175322,-889.3094455,-1.24,3.91,54.97,26.79,81.07411765,6.6
883,(주)심팩메탈,90730,201212,200810,43298.0,0,0,0,제조업,1,-0.092426873,-30.12987163,6.651037696,18.55087659,4.55,-25.21817318,6.7,0.46,63.0,978.9624615,602.9834615,3.37,14.14,33.23,21.41,156.9192547,5.75
884,(주)싸이맥스,160980,201812,201506,,0,0,0,제조업,1,-7.164028904,-24.09334402,5.018109757,-18.6647756,18.75,-34.12298584,9.99,-0.84,49.06,1260.813192,1983.404111,38.47,47.07,67.82,22.02,133.626,6.2
885,(주)싸이맥스,160980,201912,201506,,0,0,0,제조업,1,9.654057208,-76.22523469,-1.116878957,-35.1056083,-0.53,-87.38323006,3.8,-1.42,51.22,299.7553775,61.62026131,5.02,24.14,40.04,19.02,83.68248677,3.7
886,(주)쌍방울,102280,201212,200806,,0,0,0,제조업,1,-3.845572485,-43.1841781,3.646261387,-0.050886132,5.36,-33.72071912,2.16,0.92,30.19,41.32296604,23.71044963,2.82,11.14,65.49,14.11,43.33077434,3.21
887,(주)썬코어,51170,201212,200110,43174.0,0,0,0,제조업,1,23.29074777,-12.50021578,-0.038341278,-3.547323306,1.86,74.71297396,-1.17,2.8,-23.96,-24.73826254,-68.23014961,0.2,-5.16,29.9,21.71,43.6279878,3.16
888,(주)썬테크놀로지스,122800,201212,201011,43873.0,0,0,0,제조업,1,30.23066645,-86.38113929,-2.63546786,-1.931658422,0.0,-84.86515616,1.16,0.29,65.17,64.50404762,700.5833333,3.68,13.66,46.19,28.44,67.44681356,3.1
889,(주)쎄노텍,222420,201812,201508,,0,0,0,제조업,1,29.52695607,-218.2202678,-5.814454583,-18.95596159,28.21,-138.3161616,-8.43,1.04,63.85,-69.52170575,14.19750821,-3.58,1.21,11.31,10.63,34.8787,1.81
890,(주)쎄노텍,222420,201912,201508,,1,0,1,제조업,1,20.98367295,22.09772602,-4.808484895,-13.99410322,8.0,92.8414333,-7.64,2.08,60.9,-53.65363341,23.392572,-0.18,1.49,10.01,17.44,45.55814815,1.53
891,(주)쎄니트,37760,201212,200004,,0,0,0,제조업,1,-1.217909705,767.8950912,-0.141879258,18.20249259,46.15,203.2552039,0.03,1.26,-1.89,0.836151542,83.16177186,1.63,5.32,16.9,10.81,33.59757895,9.92
892,(주)쎄니트,37760,201812,200004,,0,0,0,제조업,1,-4.848457934,-52.46173284,3.766115856,-9.8945794,0.33,-27.38677467,2.82,1.13,13.75,94.79273161,131.4535922,3.63,10.8,29.91,19.62,38.33986928,11.47
893,(주)쎄니트,37760,201912,200004,,0,0,0,제조업,1,7.524181205,-40.13588537,1.357271991,-3.508676913,-1.96,-7.532114931,1.75,1.21,11.95,56.74682952,179.5282471,3.1,6.74,35.21,21.13,42.0409,9.77
894,(주)쎄트렉아이,99320,201212,200806,,0,0,0,제조업,1,-1.645536557,13.58283098,11.11184307,25.9434611,14.89,20.52923375,13.38,-0.55,61.03,1318.981746,73.87014719,147.28,62.11,130.84,41.58,92.59481481,14.57
895,(주)쎄트렉아이,99320,201812,200806,,0,0,0,제조업,1,10.02893279,-6.136211147,6.744754361,7.880821864,0.44,4.283995518,10.98,0.48,73.97,1384.054328,67.48624996,24.67,29.67,137.55,50.92,77.64595652,28.25
896,(주)쎄트렉아이,99320,201912,200806,,0,0,0,제조업,1,23.99651139,45.29829981,10.23055683,52.23276515,6.09,65.14312122,10.48,-0.03,77.22,1012.627112,4460.727384,108.65,51.29,209.62,55.79,138.5722131,30.15
897,(주)쎌바이오텍,49960,201212,200212,,0,0,0,제조업,1,9.68571688,17.40799895,14.65835111,11.02633658,8.11,12.21386983,23.66,-2.0,63.61,651.5811702,656.3021277,671.59,117.39,135.38,52.4,140.401375,9.19
898,(주)쎌바이오텍,49960,201812,200212,,0,0,0,제조업,1,16.13932269,6.518740823,17.10544326,2.435315046,2.22,-4.232190031,24.25,-1.61,91.63,2062.151489,1486.815638,1275.596,117.39,165.53,60.74,230.22,24.06
899,(주)쎌바이오텍,49960,201912,200212,,0,0,0,제조업,1,-3.341418661,-62.69598927,-1.914789267,-26.51585416,1.45,-73.26538083,15.73,-1.72,91.63,769.2652128,1088.397021,108.05,117.39,73.52,52.34,126.234,16.82
900,(주)쏠리드,50890,201212,200507,,0,0,0,제조업,1,19.23070816,142.9578178,16.39700732,77.87372983,2.6,126.7942986,3.26,3.25,47.61,279.5223667,669.6712871,2.25,0.52,146.13,18.95,170.1563924,7.24
901,(주)쏠리드,50890,201812,200507,,0,0,0,제조업,1,-4.12371978,330.486555,38.55755304,-14.1636285,5.47,-94.75619923,5.04,2.46,21.67,224.8932853,-216.1036643,0.17,2.71,184.26,30.24,171.1538679,5.36
902,(주)쏠리드,50890,201912,200507,,1,0,1,제조업,1,5.344769764,-51.77595969,12.08713731,3.009491843,10.85,-358.1124348,2.36,0.96,26.36,103.686708,387.7637662,-1.32,2.95,128.85,24.27,136.1949787,6.21
903,(주)씨그널엔터테인먼트그룹,99830,201212,201101,43224.0,0,0,0,정보통신업,0,24.15857086,-63.38191471,2.700582442,-16.19789263,8.67,-70.2181815,2.38,-0.12,2.64,51.59955108,-136.8797761,2.0,-11.06,77.57,21.94,39.15441718,7.31
904,(주)씨씨에스충북방송,66790,201212,200305,,0,0,0,정보통신업,0,78.45578966,90.07442049,40.35164999,0.508845475,-25.53,-39.15085318,-0.89,3.92,-6.37,-4.530698794,77.90143365,0.37,6.65,16.38,26.23,189.7954286,260.34
905,(주)씨씨에스충북방송,66790,201812,200305,,0,0,0,정보통신업,0,-15.92274191,-5.797093301,-21.61062568,-1.162012225,-5.41,-227.298823,-33.34,1.64,-80.37,-87.96424351,58.42331387,-10.49,42.95,3.63,3.89,3.632857143,0.0
906,(주)씨씨에스충북방송,66790,201912,200305,,0,0,0,정보통신업,0,-7.672847515,80.94102757,-0.491367664,-3.304016248,2.86,643.2236429,-7.06,2.12,-80.37,-15.60039775,20.32208317,1.35,39.56,33.56,30.42,154.6927778,0.0
907,(주)씨앤에스자산관리,32040,201212,199701,43384.0,0,0,0,임대업,1,6.326433818,26.51636087,-2.135169758,10.71330698,25.59,-53.44955037,13.84,-1.2,19.95,937.0794998,-297.2234015,7.51,-15.91,1874.95,64.5,22.3731383,0.0
908,(주)씨앤케이인터내셔널,39530,201212,200003,42143.0,0,1,1,광업,0,-13.28418884,12.21949688,-13.68079093,-35.1056083,0.0,197.1027514,-28.83,-3.03,-80.37,-54.69972529,18.34309217,6.01,-10.58,-17.08,-5.79,-77.36723404,7.67
909,(주)씨에스,65770,201212,200406,,1,0,1,제조업,1,27.29208006,11.95662041,25.58200803,36.68598693,-3.23,75.69919338,-2.8,2.59,45.36,-191.554,238.0751667,-0.25,0.62,43.39,18.4,30.51325,8.66
910,(주)씨에스에이코스믹,83660,201212,200607,,0,0,0,제조업,1,-20.81814264,-136.7768733,-27.0911252,-5.936061616,-15.74,2.105078637,-26.61,2.21,-80.37,-1048.346716,222.1115796,-2.21,-6.48,-15.2,-2.61,-9.06967033,12.4
911,(주)씨엔플러스,115530,201212,201111,,0,0,0,제조업,1,5.880656189,-19.65947673,17.79845477,-0.76625678,10.92,-50.22248337,9.57,0.34,56.93,1135.816142,1060.326068,7.78,34.91,55.83,30.67,70.92818653,27.44
912,(주)씨유메디칼시스템,115480,201212,201112,,0,0,0,제조업,1,7.481288603,-64.65759755,0.955563023,-5.950377039,21.95,-66.03162122,10.07,0.24,46.76,356.5066252,-990.2695759,16.92,-19.99,121.09,42.07,62.3658,2.83
913,(주)씨유메디칼시스템,115480,201812,201112,,0,0,0,제조업,1,70.06110371,282.0101125,15.17248068,30.77585834,-8.47,136.7361292,2.27,1.31,24.26,108.9251959,196.0467005,2.41,8.93,30.53,16.99,69.59648148,5.79
914,(주)씨유메디칼시스템,115480,201912,201112,,0,0,0,제조업,1,23.27946691,-270.1007783,14.66624998,7.195007144,-6.48,-32.41345404,-3.6,5.84,12.71,-160.4108903,-278.8020469,0.47,-1.36,27.71,15.42,53.60287129,5.7
915,(주)씨제이이엔엠,35760,201212,199911,,0,0,0,정보통신업,0,22.8672545,52.62402435,43.43279141,24.66766941,6.91,3.614447128,9.42,1.51,91.63,15144.68944,26708.71309,7.52,20.13,85.74,32.3,200.986275,26.91
916,(주)씨제이이엔엠,35760,201812,199911,,0,0,0,정보통신업,0,78.45578966,28.42753006,95.66329653,51.62861701,46.15,11.82054288,5.38,0.53,28.85,8401.703354,26708.71309,7.55,13.77,102.7,38.58,172.7709439,40.15
917,(주)씨제이이엔엠,35760,201912,199911,,0,0,0,정보통신업,0,-19.54183252,-68.18142685,-7.991328684,10.59020356,5.9,7.317720471,1.55,0.47,36.38,2672.964447,26708.71309,9.09,29.13,168.23,35.95,352.1964484,35.29
918,(주)씨젠,96530,201212,201009,,0,0,0,제조업,1,6.533313874,-2.650891077,2.958198171,31.25269262,37.88,23.7524103,17.6,0.62,46.54,695.0876979,280.4605951,8.86,1.01,501.83,43.47,123.5005495,13.98
919,(주)씨젠,96530,201812,201009,,0,0,0,제조업,1,-8.856740807,164.4347094,-8.46749322,16.65731699,6.27,-24.00284654,10.47,-0.05,32.59,408.3000242,534.0265045,26.71,47.04,220.15,40.0,80.96136646,4.77
920,(주)씨젠,96530,201912,201009,,0,0,0,제조업,1,19.48007718,149.3600294,19.06348959,19.25248883,-2.48,111.0462542,21.9,-0.27,43.88,1018.13706,1034.563136,46.17,47.97,263.84,50.66,154.5895223,5.77
921,(주)씨티씨바이오,60590,201212,200202,,0,0,0,제조업,1,34.31615421,110.4246751,39.22628866,38.12077305,21.38,643.2236429,6.3,1.26,35.07,574.4634925,-131.0598784,5.66,-4.36,108.57,20.29,136.5817614,5.25
922,(주)씨티케이,260930,201812,201712,,0,0,0,제조업,1,3.858133186,-48.99316579,-0.485273979,-2.233214336,43.56,-78.62361224,7.06,-1.89,31.8,770.8736019,-1663.759215,1032.53,12.51,80.66,15.95,133.2662069,14.47
923,(주)씨티케이,260930,201912,201712,,0,0,0,제조업,1,5.248419146,-7.841854675,2.351503473,5.305556009,-19.31,-24.3992572,6.18,-1.12,36.1,710.4228143,3029.685489,10.42,25.14,109.55,23.38,233.0113675,12.99
924,(주)아가방앤컴퍼니,13990,201212,200201,,0,0,0,도매 및 소매업,1,-3.539844165,-64.07768624,-1.042222527,-0.809965713,-4.6,-52.0837447,1.26,-0.15,65.73,91.49757143,157.3241786,13.09,7.06,44.75,13.2,89.13694779,5.7
925,(주)아가방앤컴퍼니,13990,201812,200201,,1,0,1,도매 및 소매업,1,-9.546253831,-219.2993686,-9.523498999,-19.87772831,-7.58,-266.7211641,-13.85,-0.03,53.01,-475.3647096,-233.1957615,-17.38,-16.85,-4.7,-1.59,-26.43136612,2.6
926,(주)아나패스,123860,201212,201011,,0,0,0,제조업,1,20.91848897,-0.185018826,18.92795122,-2.517863905,13.79,8.67228627,17.21,-2.55,58.01,1668.844231,1622.151852,299.6977778,117.39,1630.14,23.0,342.1810606,11.27
927,(주)아나패스,123860,201812,201011,,0,0,0,제조업,1,-3.656458219,-720.3490428,-8.868724537,-35.1056083,9.91,-260.9300334,-8.18,-1.97,33.91,-415.6951726,-192.6292248,-16.74,33.11,2.24,0.13,0.561557377,10.62
