회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,자기자본정상영업이익률,금융비용부담률,1주당순이익,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,총자본투자효율
(주)경방,50,201712,195603,,0,0,0,도매 및 소매업,1,-0.463331815532528,0.004434511597429922,-0.14808917197452234,0.9285714285714286,0.42351253937591427,-0.025607420102833008,1.2980847046128947,-0.6144906482658434
(주)경방,50,201812,195603,,0,0,0,도매 및 소매업,1,-0.3792831376586446,-0.0015808592790025817,-0.1735668789808917,1.24025974025974,0.27828937031915,-0.2292569815505595,0.4898840032371189,-0.7851824950063554
(주)경방,50,201912,195603,,0,0,0,도매 및 소매업,1,-0.3587908834462866,-0.20747377427239785,-0.285031847133758,1.409090909090909,0.942129844677798,-0.21393285613469099,0.6549770704073375,-0.6580715453059742
(주)경보제약,214390,201712,201506,,0,0,0,제조업,1,-0.1377363933934594,0.6672028723726291,0.8081210191082803,0.10389610389610392,0.28991158588693167,1.1599959673354168,0.8556784461828972,1.1607045578354822
(주)경보제약,214390,201812,201506,,0,0,0,제조업,1,-0.02658607435306741,-0.2944711255654802,0.3097133757961784,0.058441558441558454,0.13243589048001084,0.21796552071781417,0.07769085513892633,0.9260940621027782
(주)경보제약,214390,201912,201506,,0,0,0,제조업,1,-0.4805738928646804,-0.6723128343068557,-0.3065286624203822,0.20779220779220783,-0.1219680400301528,0.04536747656013711,0.05071486377124357,0.6057744688578173
(주)경인양행,12610,201112,199510,,0,0,0,제조업,1,-1.047929008079851,-0.46796713759943964,-0.34952229299363063,0.6818181818181817,-0.23389216203265906,-0.4538763988305273,-0.5611006204478015,-0.06101325585618303
(주)경인양행,12610,201212,199510,,0,0,0,제조업,1,-0.5465598938208157,-0.43649407857235034,-0.4721337579617835,0.577922077922078,-0.2503135491216557,0.08206472426655906,0.17264634475316964,-0.05520246958416572
(주)경인양행,12610,201712,199510,,0,0,0,제조업,1,0.16190671391210457,-0.30105183452646306,-0.3574840764331211,0.25974025974025977,-0.2017849456851742,-0.13327956447222505,-0.14567035338548698,0.23243145088069725
(주)경인양행,12610,201812,199510,,0,0,0,제조업,1,0.21891095149605036,1.8737680163649502,0.08439490445859878,0.40259740259740256,-0.028312431227255647,-0.39056356487549143,-0.4661451308335582,0.40530234247321606
(주)경인양행,12610,201912,199510,,0,0,0,제조업,1,0.1263561686922575,0.24879483690162787,0.17595541401273893,0.655844155844156,0.018108498645448532,-0.39298316362536545,-0.4542756946317777,0.3755220628291267
(주)고려시멘트,198440,201812,201408,,0,0,0,제조업,1,-0.35890279147564547,0.3318257067448563,-0.26433121019108285,-0.5454545454545454,-0.18084150187327788,-0.22683738280068555,-0.2762341516050715,-0.2469584165607409
(주)고려시멘트,198440,201912,201408,,0,0,0,제조업,1,-1.0588006567326125,-1.1985890707411597,-0.679140127388535,-0.3701298701298701,-0.21118543996658176,-0.2272406492589979,-0.23415160507148636,-0.4053023424732159
(주)고영테크놀러지,98460,201112,200806,,0,0,0,제조업,1,0.7073715960661172,0.03312190775321979,1.7651273885350323,-0.5454545454545454,1.1140534145358254,2.24760560540377,0.8826544375505799,1.0866170328672597
(주)고영테크놀러지,98460,201212,200806,,0,0,0,제조업,1,0.9034720253758148,0.18622369290750643,1.5947452229299366,-0.5844155844155844,1.0266670504223196,2.089928420203649,0.6819530617750202,0.9609587797348829
(주)고영테크놀러지,98460,201712,200806,,0,0,0,제조업,1,0.588422440862219,0.3831179073010669,1.549363057324841,-0.33766233766233766,1.223483769551293,1.7919145075108376,0.7207984893444834,0.9929181042309786
(주)고영테크놀러지,98460,201812,200806,,0,0,0,제조업,1,0.5308383990012412,0.0891520719876902,1.2539808917197452,-0.5324675324675324,2.1070439695947307,1.113620324629499,0.3603992446722417,0.9151988378427457
(주)고영테크놀러지,98460,201912,200806,,0,0,0,제조업,1,-0.5725864048392095,-0.2696343100503973,0.49363057324840764,-0.5974025974025974,1.3799215779595126,1.194273616291965,0.6538980307526302,0.5876157617577629
(주)골드앤에스,35290,201112,199912,,0,0,0,정보통신업,0,-0.5306491566016649,3.2773904804727696,-0.16878980891719747,0.4415584415584416,-0.27860325814467135,0.9974795846355478,1.4157000269759914,1.090975122571273
(주)골드앤에스,35290,201212,199912,,0,0,0,정보통신업,0,-0.6125342396026943,-3.0459477170278833,-1.410828025477707,0.8636363636363636,-0.3637896898216596,0.3800786369593709,0.7812247100080928,-0.26439077537679323
(주)골드퍼시픽,38530,201112,200006,,0,0,0,도매 및 소매업,1,-0.036315102469168255,1.3857484164860938,0.00398089171974528,-1.8896103896103897,-0.25926526575712616,0.11593910676479482,0.1996223361208524,-0.15979662248047935
(주)골드퍼시픽,38530,201212,200006,,0,0,0,도매 및 소매업,1,-0.5659968751545319,-0.6037009287720487,-0.37818471337579623,-0.012987012987012962,-0.2851438767569233,-1.2797661054541787,-2.0210412732667926,-0.12638460141637903
(주)골프존,215000,201712,201504,,0,0,0,정보통신업,0,-0.618264370311145,-0.16027826335379966,1.2866242038216562,-0.5064935064935066,9.532264562518993,3.158987801189636,2.429997302400863,1.1476302887234429
(주)골프존,215000,201812,201504,,0,0,0,정보통신업,0,-0.29198594375661996,-0.24001092123961545,0.5302547770700637,-0.6233766233766234,2.2335368703642122,3.3944954128440368,2.429997302400863,0.47648447430542934
(주)골프존,215000,201912,201504,,0,0,0,정보통신업,0,0.8622654582798568,0.1945647964223145,0.6648089171974524,-0.4675324675324675,1.7130363678606277,0.8297207379776185,0.9970326409495549,0.9834755765389503
(주)골프존뉴딘홀딩스,121440,201112,201105,,0,0,0,도매 및 소매업,1,0.5286051205586645,-0.1056377998714201,1.0573248407643314,-2.2337662337662336,2.6457803704366105,4.143764492388345,2.4008632317237657,-0.009442527692028255
(주)골프존뉴딘홀딩스,121440,201212,201105,,0,0,0,도매 및 소매업,1,1.3191923774920684,0.327133478824115,0.8073248407643313,-1.4675324675324675,4.344658250965695,1.207984675874584,1.4167790666306985,0.2978027964408935
(주)골프존뉴딘홀딩스,121440,201712,201105,,0,0,0,도매 및 소매업,1,-0.8196133604774309,-0.5193292085711413,-0.35191082802547774,1.396103896103896,-0.6850330757457577,-0.3510434519608832,-0.21257081197734018,-1.1084074813873253
(주)골프존뉴딘홀딩스,121440,201812,201105,,0,0,0,도매 및 소매업,1,-0.05936753194404225,-1.0003404855468279,-0.6186305732484076,1.5909090909090906,-0.43015190362455197,-0.6159895150720838,-1.0995414081467496,-0.7619393499182858
(주)골프존뉴딘홀딩스,121440,201912,201105,,0,0,0,도매 및 소매업,1,-0.13765467159955258,-4.645471829634352,-0.6990445859872612,2.3506493506493507,-0.9255051379946678,-0.5559028127835467,-0.9258160237388724,-1.0481205738151442
(주)광림,14200,201112,199307,,0,0,0,제조업,1,0.3853447924264657,1.1156906164205744,0.11385350318471336,0.4480519480519481,-0.16174966048751746,0.04778707531001103,-0.19962233612085245,-0.011621572544034875
(주)광림,14200,201212,199307,,0,0,0,제조업,1,-1.1771274506325828,-0.7907138448330718,-0.46178343949044587,0.23376623376623376,-0.26985202087828836,0.6563161609033167,0.3420555705422174,-0.5004539676775014
(주)광명전기,17040,201112,199009,,0,0,0,제조업,1,-0.279604796490016,-0.9300341339542342,-0.5724522292993631,0.37012987012987014,-0.3263811975187226,-0.13690896259703603,-0.0010790396547072875,-0.5876157617577629
(주)광명전기,17040,201212,199009,,0,0,0,제조업,1,0.9807517294173871,7.6524172326543916,-0.107484076433121,0.16233766233766234,-0.2863674600387752,-0.31313640487952416,-0.34421364985163205,-0.588342110041765
(주)광명전기,17040,201712,199009,,0,0,0,제조업,1,-0.03986889498446119,-0.3985291195846488,-0.45700636942675166,-0.12987012987012986,-0.33029088301156906,-0.06633733239237831,0.008632317237658492,-0.8788814236426367
(주)광명전기,17040,201812,199009,,0,0,0,제조업,1,0.31049672725504296,0.563325463172599,-0.3718152866242039,0.18831168831168832,-0.24496025327442258,-0.3595120475854421,-0.44995953601294847,-0.48302160886144907
(주)광명전기,17040,201912,199009,,0,0,0,제조업,1,0.4582382582447418,1.629409452212546,-0.014331210191082782,-0.2597402597402597,-0.16610366241711833,0.18812380280270183,0.09819260857836527,-0.3704376248411113
(주)광무,29480,201112,199608,,0,1,1,제조업,1,-1.898753746926334,-4.023248871000817,-2.646496815286624,3.961038961038961,-0.6040852535862192,0.42806734549853803,1.1804693822497978,-1.7323406573451972
(주)광주신세계,37710,201112,200202,,0,0,0,도매 및 소매업,1,-0.11845942388752204,0.1617670655739481,1.0063694267515926,-2.2337662337662336,12.232070160741227,2.867022885371509,2.2821688697059614,0.21645178863264938
(주)광주신세계,37710,201212,200202,,0,0,0,도매 및 소매업,1,-0.3817849607259909,0.019705932182429654,0.7420382165605096,-2.2337662337662336,12.232070160741227,2.871458816412945,2.3015915834906933,-0.0007263482840022926
(주)광주신세계,37710,201712,200202,,0,0,0,도매 및 소매업,1,-0.27672098681532065,0.03773568112825983,0.16799363057324837,-2.2337662337662336,12.232070160741227,2.235910878112713,2.0264364715403294,-0.4517886326493554
(주)광주신세계,37710,201812,200202,,0,0,0,도매 및 소매업,1,-1.8980493734378006,-0.08857099023247521,0.027070063694267506,-2.2337662337662336,12.232070160741227,2.339550357898981,2.429997302400863,-0.5563827855456691
(주)광주신세계,37710,201912,200202,,0,0,0,도매 및 소매업,1,0.4114588615242336,0.14355549627072123,0.04777070063694265,-2.2337662337662336,12.232070160741227,2.3661659441475953,2.429997302400863,-0.5128018885055384
(주)구영테크,53270,201112,200202,,0,0,0,제조업,1,-0.34288045646019955,-0.15051794929088486,0.4864649681528663,1.9675324675324675,-0.3328016414086424,-0.31515273717108583,-0.2729970326409496,0.13437443254040324
(주)구영테크,53270,201212,200202,,0,0,0,제조업,1,-0.011335374935218107,0.5294905904640809,0.9896496815286625,1.974025974025974,-0.19504655514065145,-0.250630103841113,-0.12085244132721878,0.20337751952061017
(주)구영테크,53270,201712,200202,,0,0,0,제조업,1,-0.2120367553576338,0.37619249220675266,0.160828025477707,0.7402597402597403,-0.2404155541895358,-0.08609738884968247,0.30860534124629074,0.14018521881242055
(주)구영테크,53270,201812,200202,,0,0,0,제조업,1,1.1386646498625463,-0.027404300134207697,0.050159235668789874,0.9545454545454547,-0.11944387729935955,-0.33491279362839,-0.3409765308875101,0.3348465589250045
(주)구영테크,53270,201912,200202,,0,0,0,제조업,1,0.5820702179215335,0.004415540556272062,-0.04299363057324841,0.87012987012987,-0.19399232704240574,-0.3038612763383406,-0.3280280550310224,0.3573633557290722
(주)국동,5320,201112,199612,,0,0,0,도매 및 소매업,1,-0.14320795686410553,-0.5910507168115894,-0.6369426751592357,0.7012987012987013,-1.6908591032293303,-0.44218167153946975,-0.5567844618289722,-1.014708552751044
(주)국동,5320,201212,199612,,0,0,0,도매 및 소매업,1,-0.7418289280526446,5.500705358233648,2.1600318471337583,0.7012987012987013,0.7024770531839737,-0.3236213327956447,-0.42729970326409494,0.6798619938260395
(주)국동,5320,201712,199612,,0,0,0,도매 및 소매업,1,-0.3945020152764563,-1.6766128440786512,-1.6250000000000002,0.6168831168831169,-0.8280962807997809,-0.6595422925698154,-0.7553277582951173,0.44452514980933366
(주)국동,5320,201812,199612,,0,0,0,도매 및 소매업,1,0.41336943390042535,2.250644790821663,0.3702229299363058,0.4285714285714286,-0.17430605418084955,-0.7579393083980239,-0.848125168599946,1.4548756128563645
(주)국동,5320,201912,199612,,0,0,0,도매 및 소매업,1,-0.18556528927980817,-1.8778992157262064,-1.2308917197452232,0.4285714285714286,-0.42098000781006484,-0.4683939913297711,-0.5848394928513623,1.5957871799527876
(주)국보,1140,201112,198912,,0,0,0,운수 및 창고업,0,0.676962403499069,-0.2724136124369983,-0.23805732484076436,0.6818181818181817,-0.3223284878643051,-0.3937896965419901,-0.486646884272997,-0.24187397857272563
(주)국보,1140,201212,198912,,1,0,1,운수 및 창고업,0,-0.5526409492991431,-0.2023603763720238,-0.3184713375796179,0.655844155844156,-0.9548679415529264,-0.47847565278757936,-0.5999460480172647,-0.17577628472852733
(주)국보디자인,66620,201112,200209,,0,0,0,건설업,1,0.2650065083452612,0.07756149467120946,0.8606687898089171,-0.857142857142857,0.33343934116435436,1.1083778606714385,0.44995953601294847,2.075903395678228
(주)국보디자인,66620,201212,200209,,0,0,0,건설업,1,-0.6582187187691964,0.28032541921042703,0.9450636942675161,-1.1558441558441557,0.56391441146593,1.283798770037302,0.8017264634475316,1.3648084256400945
(주)국보디자인,66620,201712,200209,,0,0,0,건설업,1,1.3268503789194674,1.361104178445499,1.3479299363057327,-0.564935064935065,1.0878712742253793,0.4744429882044561,0.02158079309414623,2.054112947158162
(주)국보디자인,66620,201812,200209,,0,0,0,건설업,1,-0.5392806360662101,-0.28691079868595937,0.624203821656051,-0.7012987012987013,1.1429573547250496,0.15062002217965517,-0.1521445913137308,1.5529326311966587
(주)국보디자인,66620,201912,200209,,0,0,0,건설업,1,0.007925836826068322,-0.29477340581078465,0.15605095541401282,-0.7857142857142857,1.357328108478841,-0.29337634842222,-0.41219314809819263,1.260940621027783
(주)국순당,43650,201112,200008,,0,0,0,제조업,1,0.805022555119102,-0.6517481798724004,-0.3980891719745223,-1.1363636363636362,-0.06473356745068977,1.0059481802601067,0.06474237928243859,-0.11839477029235511
(주)국순당,43650,201212,200008,,0,0,0,제조업,1,-0.5845345672527857,0.09600588635423335,-0.40207006369426757,-0.987012987012987,-0.024657561927363323,1.1991128137917126,0.0960345292689506,-0.255674595968767
(주)국영지앤엠,6050,201112,199410,,0,0,0,제조업,1,-0.1907069662860512,-2.5565862771553163,-1.3304140127388537,-0.3116883116883117,-0.36036036417593675,-0.08085492489162216,0.1035878068519018,-0.9173778826947521
(주)국영지앤엠,6050,201212,199410,,0,0,0,제조업,1,-0.1283472735663943,0.576644933711611,-0.9386942675159236,0.07792207792207792,-0.16606692822369287,-1.17612662566791,-1.2009711356892365,0.2055565643726168
(주)국영지앤엠,6050,201712,199410,,0,0,0,제조업,1,0.7630846067691013,5.166878750885964,-0.4195859872611465,-0.2662337662337662,-0.26180841780276537,-0.9240850892227037,-0.8459670892905314,-0.26729616851280186
(주)국영지앤엠,6050,201812,199410,,0,0,0,제조업,1,-0.7412635203340503,-1.7843165787079533,-0.7770700636942676,-0.2792207792207792,-0.3015696588202065,0.775279766105454,-0.07661181548421904,-0.49101143998547303
(주)국영지앤엠,6050,201912,199410,,0,0,0,제조업,1,1.1100261663808386,2.1538351528564634,-0.4856687898089172,-0.2727272727272727,-0.2694160910779951,-0.12642403468091545,-0.38629619638521717,-0.4764844743054295
(주)그래디언트,35080,201112,199907,,0,0,0,도매 및 소매업,1,0.4241781550317494,-0.1569935773386793,-1.0485668789808917,-1.5974025974025974,-0.45059138026225665,-0.37362637362637363,-0.3215538171027785,-0.7692028327583076
(주)그래디언트,35080,201212,199907,,0,0,0,도매 및 소매업,1,0.016512176249293256,2.53747487646248,-0.32961783439490455,0.831168831168831,-0.13083167795422887,-0.5022683738280068,-0.6549770704073375,0.032685672780098006
(주)그래디언트,35080,201712,199907,,0,0,0,도매 및 소매업,1,-0.6247957434094522,-0.404441790129574,-0.3367834394904459,-0.2597402597402597,-1.1385220887601435,0.10343784655711258,-0.12624763960075533,-0.6420918830579263
(주)그래디언트,35080,201812,199907,,0,0,0,도매 및 소매업,1,-0.39075313673905926,-0.3304634633333655,-0.41878980891719747,-0.2662337662337662,-0.3493630557942265,0.03931847968545214,-0.1521445913137308,-0.4191029598692573
(주)그래디언트,35080,201912,199907,,0,0,0,도매 및 소매업,1,-0.2980162398821098,1.4213319106211513,-0.11703821656050954,-0.2532467532467532,-0.20727746171546538,-0.056658937392882386,-0.2265983274885352,-0.3660795351370982
(주)그리티,204020,201812,201807,,0,0,0,제조업,1,-0.4995986857585741,-0.1945944990752742,0.34474522292993637,-0.2792207792207792,0.07722033831112946,-0.4760560540377054,-0.5880766118154842,0.44379880152533135
(주)그리티,204020,201912,201807,,0,0,0,제조업,1,-0.11188663340622373,-0.6684972952284222,-0.32484076433121023,-0.24675324675324675,-0.23340707792408963,-0.04698054239338646,-0.4197464256811438,0.07045578354821129
(주)그린플러스,186230,201912,201908,,0,0,0,제조업,1,-0.013391226967918727,0.026655485707167723,0.6799363057324841,1.974025974025974,0.11417127658031255,-0.7744732331888295,-1.171837065012139,0.10677319774832024
(주)글로벌스탠다드테크놀로지,83450,201112,200602,,0,0,0,제조업,1,-0.7290062401361108,-0.3131867436214196,0.6775477707006371,-0.3831168831168831,0.07007415439177933,-0.2647444298820446,-0.25789047747504723,0.9580533865988743
(주)글로벌스탠다드테크놀로지,83450,201212,200602,,0,0,0,제조업,1,2.3317212001845937,1.0382202632024182,1.3964968152866242,-0.3051948051948052,0.35244845533562374,0.4942030446617602,0.12301052063663336,2.155075358634465
(주)글로벌스탠다드테크놀로지,83450,201712,200602,,0,0,0,제조업,1,3.399413605886788,3.952359468994401,1.9124203821656056,-0.24025974025974026,1.019688988191339,1.0495009577578382,0.017264634475316985,2.2821863083348464
(주)글로벌스탠다드테크놀로지,83450,201812,200602,,0,0,0,제조업,1,-1.194450030145393,-0.5527424503570831,0.3726114649681529,-0.2792207792207792,0.565167448637992,1.6660953725173906,0.2611275964391691,2.2821863083348464
(주)글로벌스탠다드테크놀로지,83450,201912,200602,,0,0,0,제조업,1,1.1042719087874977,1.2487484648701725,1.2078025477707008,-0.23376623376623376,1.2040750576415908,0.83859260006049,0.111141084434853,2.2821863083348464
(주)금양,1570,201112,197612,,0,0,0,제조업,1,0.145610030703251,1.3658873946995689,0.6441082802547772,1.5324675324675323,-0.23517289558908536,-0.46597439257989715,-0.5816023738872405,-0.637007445069911
(주)금양,1570,201212,197612,,0,0,0,제조업,1,0.29060114309892454,-0.020585261333634242,0.5238853503184714,1.6688311688311688,-0.22030569250705895,-0.39540276237523947,-0.4553547342864851,-0.4060286907572181
(주)금양,1570,201712,197612,,0,0,0,제조업,1,0.06014929388477352,0.12489522706881996,1.6353503184713376,0.883116883116883,0.0453913306629591,-0.67244681923581,-1.0056649581872135,0.5847103686217542
(주)금양,1570,201812,197612,,0,0,0,제조업,1,0.3816087543446692,0.06523192256316178,0.9347133757961783,0.7207792207792206,0.07022988523043493,-0.5438048190341768,-0.708929053142703,0.26802251679680417
(주)금양,1570,201912,197612,,0,0,0,제조업,1,-0.9945799922416523,-0.31788691832608995,0.355891719745223,0.6818181818181817,-0.4859363496314284,-0.2502268373828007,-0.06042622066360944,-1.1657889958234975
(주)금호에이치티,214330,201712,201511,,0,0,0,제조업,1,-0.898356779922041,-0.3802628447897896,0.1656050955414013,0.11688311688311691,0.09871531974645113,0.8103639479786268,0.5459940652818992,0.6290176139458871
(주)금호에이치티,214330,201812,201511,,0,0,0,제조업,1,0.49914265935185603,0.22637341190379925,0.13773885350318477,0.577922077922078,0.08864883731174869,-0.1893336021776389,-0.18019962233612086,0.08934083893226805
(주)금호에이치티,214330,201912,201511,,0,0,0,제조업,1,0.6628285201302786,-0.6414128553800348,-0.4195859872611465,2.577922077922078,-0.29614726101835687,-0.3498336525859462,-0.39708659293229026,-0.14381696023243148
(주)금화피에스시,36190,201112,200012,,0,0,0,건설업,1,-0.9645571526635068,0.3656916577422114,1.2149681528662424,-1.7922077922077924,1.671640340621734,2.5778808347615687,1.171837065012139,2.2821863083348464
(주)금화피에스시,36190,201212,200012,,0,0,0,건설업,1,1.1617207332396489,0.3007475451594387,1.2945859872611467,-1.6753246753246753,2.099206219108815,3.6792015324125407,0.7671971944968977,2.2821863083348464
(주)금화피에스시,36190,201712,200012,,0,0,0,건설업,1,-0.8337476051618378,0.18229000725663186,0.8909235668789811,-0.8636363636363636,2.3151710995565566,2.882750277245689,1.4815214459131374,2.1659705828944977
(주)금화피에스시,36190,201812,200012,,0,0,0,건설업,1,0.3579750458897663,0.27724722177605465,0.9904458598726117,-0.8961038961038961,4.8388210947409585,2.8537150922472017,1.007823037496628,2.2821863083348464
(주)금화피에스시,36190,201912,200012,,0,0,0,건설업,1,-0.732199147937385,-0.15458029444481525,0.550955414012739,-0.922077922077922,3.2890596651084856,1.6919044258493796,0.5826814135419477,2.0584710368621755
(주)기가레인,49080,201712,201312,,0,0,0,제조업,1,1.2501993622045366,3.0474569283189896,-0.06767515923566877,1.3766233766233766,-0.30838759673722915,-0.5712269381994153,-0.8427299703264095,-0.3864172870891593
(주)기가레인,49080,201812,201312,,0,0,0,제조업,1,0.8758701028691653,-1.5918524581295064,-0.8901273885350319,1.4545454545454544,-0.6271368250608231,-0.7018852706926101,-1.1405449150256273,-0.7219901942981659
(주)기가레인,49080,201912,201312,,1,1,1,제조업,1,-2.0624290954045574,-4.910348869129189,-2.646496815286624,3.0324675324675323,-0.9779938432913079,-0.5075108377860671,-0.7175613703803615,-1.7323406573451972
(주)기산텔레콤,35460,201112,199911,,0,0,0,제조업,1,-1.666843799867151,-4.179537256701361,-2.646496815286624,1.922077922077922,-0.9487347847992835,-0.5772759350741002,-0.8179120582681414,-1.6611585255129835
(주)기산텔레콤,35460,201212,199911,,0,0,0,제조업,1,0.34710152836312713,7.6524172326543916,-0.2197452229299363,1.344155844155844,-0.3956375273098724,-0.052223006351446784,0.0399244672241705,-0.18231341928454692
(주)기산텔레콤,35460,201712,199911,,1,0,1,제조업,1,0.07526420466442027,-0.08631550248311357,-1.3240445859872614,0.03896103896103896,-0.5887627820481302,-0.5514668817421111,-0.708929053142703,-0.7837297984383511
(주)까뮤이앤씨,13700,201112,198911,,0,1,1,건설업,1,-2.0624290954045574,-4.910348869129189,-2.646496815286624,3.961038961038961,-2.0092341829734064,-0.9430386127633834,-2.287564067979498,-1.7323406573451972
(주)까스텔바작,308100,201912,201906,,0,0,0,도매 및 소매업,1,-0.8087623285029669,-0.3862566528411081,0.392515923566879,-0.2532467532467532,0.5151362899058824,1.6168968646032864,0.2611275964391691,-0.026874886508080696
(주)나노신소재,121600,201112,201102,,0,0,0,제조업,1,0.6790718517428636,-0.4968297384870447,0.21337579617834396,-0.025974025974025962,0.20977314413989873,0.04093154551870143,0.01942271378473156,-0.11839477029235511
(주)나노신소재,121600,201212,201102,,0,0,0,제조업,1,-1.6154069114927907,-1.2382883531254292,-0.7340764331210192,-0.1623376623376623,-0.4490385813319726,-0.6434116342373223,-0.8179120582681414,-0.42636644270927904
(주)나노신소재,121600,201712,201102,,0,0,0,제조업,1,0.24057505977014873,0.42367967618375246,0.20939490445859882,-0.24675324675324675,0.1916914564530832,4.143764492388345,1.3282978149446991,0.4234610495732705
(주)나노신소재,121600,201812,201102,,0,0,0,제조업,1,0.4168584133159008,0.06114189865984112,0.17436305732484075,-0.39610389610389607,0.2516685831175163,2.361326746647847,0.8103587806851902,0.4735790811694207
(주)나노신소재,121600,201912,201102,,0,0,0,제조업,1,-0.55617495491614,-0.42025798644346524,-0.1886942675159236,-0.4285714285714285,0.11906238651014324,3.4755519709648146,1.1653628270838954,0.30651897584891946
(주)나노엔텍,39860,201112,200008,,1,0,1,제조업,1,-0.8534312341019118,-4.910348869129189,-2.646496815286624,-0.948051948051948,-0.7807920978680641,-1.3882447827401954,-2.287564067979498,-1.7323406573451972
(주)나노트로닉스,10670,201112,199605,41740.0,0,0,0,제조업,1,-0.6255708007536112,5.165915377934164,-0.4729299363057325,3.961038961038961,-0.3986997237605576,-0.9873979231777396,-2.287564067979498,-1.022698383875068
(주)나노트로닉스,10670,201212,199605,41740.0,0,0,0,제조업,1,0.3647061292501813,7.404579282871101,0.5899681528662422,3.961038961038961,-0.4710316096539646,-0.8599657223510435,-2.125708119773402,-1.1708734338115128
(주)나무가,190510,201712,201511,,0,0,0,제조업,1,-0.8124054244874005,-4.910348869129189,-2.646496815286624,0.14285714285714285,-2.0092341829734064,-1.0732936787982659,-1.2883733477205288,-1.4418013437443256
(주)나무가,190510,201812,201511,,0,0,0,제조업,1,0.730331552415609,7.6524172326543916,-0.1886942675159236,0.09740259740259742,0.5181434427345936,-0.8877911079745942,-0.8837334772052873,0.9122934447067368
(주)나무가,190510,201912,201511,,0,0,0,제조업,1,0.46662925507947356,0.5119801100988348,-0.10429936305732482,0.11688311688311691,-0.42618859422614996,0.020364956144772618,-0.04208254653358517,0.17141819502451422
(주)나스미디어,89600,201712,201307,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.0609900407037,1.3773682911980396,1.7149681528662422,-0.4285714285714285,2.0729031309886667,-0.12642403468091545,0.8427299703264095,0.5556564372616669
(주)나스미디어,89600,201812,201307,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.7841008478561846,-0.26690855370410166,0.8359872611464969,-0.883116883116883,1.5335387257803097,-0.01592902510333708,1.240895602913407,0.4619575086253858
(주)나스미디어,89600,201912,201307,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.1904589633077541,0.28041994110970464,1.0119426751592357,-0.435064935064935,1.701011512549043,0.06714386530900288,1.8969517129754516,0.506991102233521
(주)나이스디앤비,130580,201112,201112,,0,0,0,임대업,1,0.06541969980046493,0.2784044846414137,0.945859872611465,-1.5194805194805194,-0.16843070565422202,2.327855630607924,1.216077690855139,-0.41619756673324865
(주)나이스디앤비,130580,201212,201112,,0,0,0,임대업,1,0.22651653585640985,0.16590623125229148,0.6711783439490446,-2.2337662337662336,-0.14112390061193153,2.634741405383607,1.2538440787698948,1.9110223352097329
(주)나이스디앤비,130580,201712,201112,,0,0,0,임대업,1,0.8703963558616546,0.3713203255128882,1.2261146496815287,-0.961038961038961,0.02981241574990778,3.009375945155761,1.2624763960075531,2.2821863083348464
(주)나이스디앤비,130580,201812,201112,,0,0,0,임대업,1,0.8052282530685336,0.2891350547847947,1.3455414012738853,-0.8766233766233766,0.1753382260897262,2.9287226534932955,1.417858106285406,2.2821863083348464
(주)나이스디앤비,130580,201912,201112,,0,0,0,임대업,1,1.9827381939584392,0.2835641428020034,1.2985668789808917,-0.7987012987012987,0.27523560499290495,2.2282488154047786,1.1491772322632856,2.2821863083348464
(주)나이스홀딩스,34310,201112,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.694470765352979,1.466115717026268,0.5453821656050956,-0.6168831168831168,7.3014450191975415,0.6885774775683031,1.087671971944969,-0.5440348647176321
(주)나이스홀딩스,34310,201212,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.1451661517460125,-0.006602829316989148,0.355891719745223,-0.7337662337662337,8.895907477004801,0.9946567194273614,1.2872943080658215,-0.7132740148901399
(주)나이스홀딩스,34310,201712,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.09556299655998611,-0.004528678215392628,0.5453821656050956,-0.051948051948051924,1.6079393944255962,0.15908861780421404,0.4154302670623145,0.8120573815144362
(주)나이스홀딩스,34310,201812,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.25526564605831675,0.08440740604945228,0.4283439490445861,0.05194805194805196,1.7422490234021986,0.20425446113519496,0.6797949824656057,0.7176321045941528
(주)나이스홀딩스,34310,201912,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.5013777688293826,0.2549858470346625,0.4482484076433122,0.11688311688311691,1.2986568094724928,0.29861881238028015,0.8804963582411653,0.5709097512257126
(주)남선알미늄,8350,201112,197805,,0,0,0,제조업,1,0.2774187684857452,7.6524172326543916,0.031050955414012787,0.9090909090909091,-0.1197036085751906,-0.5345296904929933,-0.694901537631508,0.7314327219901943
(주)남선알미늄,8350,201212,197805,,0,0,0,제조업,1,-0.16606609770306327,-1.9450273517547232,-1.232484076433121,0.8116883116883117,-0.40992011959864777,-0.5357394898679302,-0.6873482600485568,-0.3631741420010895
