,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당순이익,1주당 CASH FLOW,유보율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,설비투자효율,노동소득분배율,종업원1인당부가가치율_계산,순운전자본회전률,유동비율,당좌자산회전률
9292,삼양식품(주),3230,201412,197506,,0,0,0,제조업,1,5.89,2.49,0.32,65.82,540.0877338,1630.028216,335.61,80.37,5.41,10.16,4.31,43.73,77.29400794,58.17559675,1.66,71.42,4.57
9293,삼양식품(주),3230,201512,197506,,0,0,0,제조업,1,4.35,-1.94,0.25,63.44,-451.7876308,1735.252087,326.76,82.45,4.87,9.46,4.36,39.1,86.30342035,45.63053297,1.6,67.76,4.83
9294,삼양식품(주),3230,201612,197506,,0,0,0,제조업,1,14.86,10.9,0.18,67.81,2494.767102,4934.360279,365.38,84.01,24.36,16.84,6.99,58.13,64.62480796,67.48189059,1.78,79.94,5.06
9295,삼양식품(주),3230,201712,197506,,0,0,0,제조업,1,22.76,15.28,0.12,71.5,3863.496356,5785.249067,431.21,96.04,34.29,20.7,8.81,61.17,62.81988539,73.22613011,1.77,73.5,4.91
9296,삼양식품(주),3230,201812,197506,,0,0,0,제조업,1,25.22,16.16,0.11,75.41,4686.64021,5043.394179,513.05,75.81,35.19,22.95,8.69,64.75,55.24333398,90.32602451,1.67,93.52,4.46
9297,삼양식품(주),3230,201912,197506,,0,0,0,제조업,1,29.99,23.15,0.01,79.64,7968.766424,6971.095239,653.23,63.52,50.45,24.77,8.32,74.7,49.00954996,97.76893473,1.8,123.48,4.13
9298,삼양식품(주),3230,202012,197506,,0,0,0,제조업,1,30.03,21.46,-0.03,82.72,9023.442539,10737.13832,809.4,60.17,104.07,31.92,10.28,75.2,49.99350282,105.1763832,1.86,122.28,4.02
9299,삼양통상(주),2170,201112,198911,,0,0,0,제조업,1,6.0,5.68,-1.61,58.13,3938.616333,1541.081,1286.22,20.15,28.2,11.03,2.82,65.37,42.7919378,98.51733624,0.91,463.96,1.47
9300,삼양통상(주),2170,201212,198911,,0,0,0,제조업,1,2.52,2.81,-1.62,58.47,1997.773,3780.09,1319.58,21.43,15.37,24.85,6.98,49.0,57.94220404,68.1357438,0.84,437.96,1.31
9301,삼양통상(주),2170,201312,198911,,0,0,0,제조업,1,0.84,1.59,-1.23,58.31,1130.435667,-1992.098136,1329.01,27.58,4.29,-3.88,-1.38,40.74,69.54011988,55.29389558,0.81,346.31,1.43
9302,삼양통상(주),2170,201412,198911,,0,0,0,제조업,1,4.38,4.68,-0.77,59.73,3404.524667,-771.1276667,1383.63,34.36,18.53,-11.93,-4.58,65.36,47.11002893,90.76544218,0.82,299.13,1.63
9303,삼양통상(주),2170,201512,198911,,0,0,0,제조업,1,5.31,4.65,-0.5,61.23,3508.841,-1992.098136,1437.17,36.05,14.27,-13.73,-5.31,68.06,49.82679769,106.2735789,0.77,292.68,1.59
9304,삼양통상(주),2170,201612,198911,,0,0,0,제조업,1,12.95,9.51,-0.2,64.64,7618.028667,14511.742,1565.97,15.73,62.73,29.3,5.88,108.01,33.19313874,167.2212371,0.76,665.13,1.5
9305,삼양통상(주),2170,201712,198911,,0,0,0,제조업,1,11.57,9.56,-0.67,67.54,8310.049333,10898.043,1710.48,14.43,110.48,97.24,22.34,112.41,30.35787028,168.2912715,0.72,753.18,1.24
9306,삼양통상(주),2170,201812,198911,,0,0,0,제조업,1,11.38,8.96,-1.02,70.65,8431.510667,14232.77933,1863.75,11.85,98.01,108.66,20.58,111.32,32.86457735,181.0480657,0.73,913.16,1.09
9307,삼양통상(주),2170,201912,198911,,0,0,0,제조업,1,15.91,14.22,-1.44,75.61,14733.27733,17393.009,2142.13,13.06,140.13,110.46,24.69,175.8,24.85691644,290.7302264,0.69,859.78,0.93
9308,삼양통상(주),2170,202012,198911,,0,0,0,제조업,1,16.38,14.17,-1.53,78.77,16360.35769,13551.65633,2456.04,12.39,301.72,99.77,23.39,191.14,21.60497632,305.2076515,0.61,949.5,0.79
9309,삼영무역(주),2810,201112,198803,,0,0,0,도매 및 소매업,1,4.64,8.27,-0.18,77.6,965.95775,188.1954375,2250.71,28.06,12.49,5.72,1.07,81.76,21.09143838,160.2758228,1.8,335.34,2.7
9310,삼영무역(주),2810,201212,198803,,0,0,0,도매 및 소매업,1,2.51,10.66,-0.49,79.41,1334.91852,433.0206625,2420.92,20.86,28.17,16.51,2.6,110.61,17.6129805,133.33575,1.85,497.76,2.55
9311,삼영무역(주),2810,201312,198803,,0,0,0,도매 및 소매업,1,1.97,9.32,-0.64,80.79,1220.574067,482.2500643,2646.11,21.61,1341.79,15.45,2.83,103.18,19.9761966,114.937625,1.68,466.92,2.35
9312,삼영무역(주),2810,201412,198803,,0,0,0,도매 및 소매업,1,2.12,9.16,-0.68,81.79,1306.740611,847.743159,2883.87,20.83,291.04,21.44,4.14,109.84,18.99579155,130.4174684,1.51,485.83,2.09
9313,삼영무역(주),2810,201512,198803,,0,0,0,도매 및 소매업,1,1.16,7.5,-0.88,82.61,1154.957516,606.4307782,3082.66,15.77,291.04,29.02,5.32,99.07,22.4438876,109.8052,1.25,676.36,1.61
9314,삼영무역(주),2810,201612,198803,,0,0,0,도매 및 소매업,1,1.9,8.95,-0.78,81.71,1488.586458,243.7159094,3377.37,16.89,291.04,14.46,3.13,125.3,17.93993809,151.0886111,1.19,607.9,1.47
9315,삼영무역(주),2810,201712,198803,,0,0,0,도매 및 소매업,1,3.33,9.58,-0.77,82.56,1735.165249,76.35414985,3655.66,17.11,291.04,4.98,1.02,147.02,15.91027904,238.780303,1.23,609.64,1.53
9316,삼영무역(주),2810,201812,198803,,0,0,0,도매 및 소매업,1,2.11,8.99,-1.22,85.69,1757.230915,540.6599155,3971.35,15.54,291.04,9.77,1.89,147.99,15.25655183,168.7881818,1.09,681.11,1.34
9317,삼영무역(주),2810,201912,198803,,0,0,0,도매 및 소매업,1,2.51,10.32,-1.36,87.58,1979.468822,463.7875066,4049.47,28.51,46.43,7.53,3.11,52.4,8.215528764,205.6579412,0.82,384.78,1.09
9318,삼영무역(주),2810,202012,198803,,0,0,0,도매 및 소매업,1,5.46,7.62,-0.71,89.39,1877.114128,996.687379,4125.66,26.57,26.32,11.87,3.39,108.7,34.93747462,161.5953968,1.0,376.46,1.42
9319,삼영엠텍(주),54540,201112,200111,,0,0,0,제조업,1,16.53,12.78,1.36,70.17,616.3541255,1333.586025,954.16,99.24,5.2,9.65,5.42,57.35,39.67735217,110.2450769,0.88,137.58,2.09
9320,삼영엠텍(주),54540,201212,200111,,0,0,0,제조업,1,9.8,7.8,1.77,73.07,353.4452673,1063.758068,991.84,104.16,2.6,21.35,14.02,-13.56,-49.52426252,125.5805236,0.77,137.18,1.82
9321,삼영엠텍(주),54540,201312,200111,,0,0,0,제조업,1,7.97,2.81,1.67,69.83,144.6548561,-446.1852484,1016.66,103.2,2.61,5.21,4.05,43.3,53.98189047,111.502659,0.69,171.8,1.52
9322,삼영엠텍(주),54540,201412,200111,,0,0,0,제조업,1,3.74,0.41,1.27,69.68,33.14682425,375.3667729,1003.34,104.83,1.4,-0.6,-0.45,33.31,68.40387057,73.16944099,0.73,193.17,1.51
9323,삼영엠텍(주),54540,201512,200111,,0,0,0,제조업,1,6.7,1.36,1.45,71.96,49.60055968,1427.365665,1017.03,90.12,2.7,18.0,12.56,38.55,62.2536412,114.9919858,0.68,177.9,1.31
9324,삼영엠텍(주),54540,201612,200111,,0,0,0,제조업,1,4.3,3.84,0.79,71.07,196.4563846,1326.630692,1003.38,67.58,2.45,35.81,25.47,36.61,54.75806061,113.6200763,0.54,172.56,1.01
9325,삼영엠텍(주),54540,201712,200111,,0,0,0,제조업,1,0.64,2.36,-0.03,69.69,130.6231538,288.2403077,1013.47,49.18,0.54,27.62,16.54,28.88,64.88191662,83.67247934,0.56,193.94,1.04
9326,삼영엠텍(주),54540,201812,200111,,0,0,0,제조업,1,1.09,1.87,-0.11,70.22,97.96692308,213.4555385,1022.05,43.62,0.93,9.62,4.72,29.87,69.18737374,83.92072,0.69,189.75,1.3
9327,삼영엠텍(주),54540,201912,200111,,0,0,0,제조업,1,3.98,4.57,-0.13,71.07,269.9419231,762.3696923,1057.89,50.2,3.85,15.82,9.09,41.34,61.14118922,90.5648951,0.67,188.15,1.39
9328,삼영엠텍(주),54540,202012,200111,,0,0,0,제조업,1,1.14,9.14,-0.41,79.08,536.6387692,631.4088462,1145.97,42.35,1.55,27.28,13.32,55.53,48.8948048,139.5530714,0.68,185.99,1.5
9329,삼영이엔씨(주),65570,201112,200301,,0,0,0,제조업,1,18.97,16.23,0.51,80.07,944.0782955,537.5143182,1196.8,19.24,34.18,59.95,14.28,250.93,32.9548151,72.07857143,0.8,502.95,1.9
9330,삼영이엔씨(주),65570,201212,200301,,0,0,0,제조업,1,17.22,13.32,0.56,81.73,869.7573864,596.6272727,1331.14,18.51,39.23,44.62,11.49,189.04,37.00896361,59.69342466,0.71,476.71,1.62
9331,삼영이엔씨(주),65570,201312,200301,,0,0,0,제조업,1,13.98,11.48,0.23,78.39,851.0814773,704.4625,1493.04,11.26,78.71,72.54,12.75,133.5,37.92732658,65.37414815,0.72,1062.09,1.54
9332,삼영이엔씨(주),65570,201412,200301,,0,0,0,제조업,1,10.87,9.99,0.13,79.7,826.4394318,915.3920455,1616.33,16.5,120.26,57.2,16.67,101.49,40.49636627,65.84217082,0.67,795.32,1.38
9333,삼영이엔씨(주),65570,201512,200301,,0,0,0,제조업,1,6.38,6.81,0.36,80.34,597.8540909,1461.948409,1693.9,12.11,32.47,109.4,28.6,89.38,46.65087006,59.3710566,0.52,1006.42,1.06
9334,삼영이엔씨(주),65570,201612,200301,,0,0,0,제조업,1,9.8,9.27,0.01,81.68,858.6072727,681.9148864,1812.54,10.63,74.05,105.43,26.32,108.72,39.1076832,71.54727626,0.53,986.17,1.07
9335,삼영이엔씨(주),65570,201712,200301,,0,0,0,제조업,1,6.13,3.7,0.11,81.69,357.4563636,194.7443182,1833.03,8.69,63.57,23.19,4.51,79.31,59.69640988,50.89476868,0.58,996.35,1.41
9336,삼영이엔씨(주),65570,201812,200301,,0,0,0,제조업,1,1.1,0.72,0.41,81.22,68.35306818,829.2394318,1790.51,12.82,5.96,42.26,12.77,66.86,78.02993402,47.10762963,0.52,584.99,1.31
9337,삼영이엔씨(주),65570,201912,200301,,0,0,0,제조업,1,-3.08,-11.79,-0.02,78.86,-1070.156818,516.3301136,1608.72,14.68,-21.04,58.65,17.48,-8.47,-49.52426252,-4.958071429,0.56,484.06,1.5
9338,삼영이엔씨(주),65570,202012,200301,,0,0,0,제조업,1,-3.51,-3.25,0.85,76.36,-276.0067045,83.74147727,1592.52,34.36,-5.84,10.32,7.48,51.19,116.4771361,32.51705455,0.49,447.8,1.23
9339,삼영전자공업(주),5680,201112,197612,,0,0,0,제조업,1,5.42,4.81,-1.16,8.05,1003.50875,1911.92505,4173.48,9.82,84.33,83.47,10.88,45.16,52.46154633,78.85571429,1.18,667.52,1.79
9340,삼영전자공업(주),5680,201212,197612,,0,0,0,제조업,1,2.7,2.02,-1.59,2.51,431.08985,1421.8687,4162.94,8.48,160.69,111.32,11.61,42.82,61.09151421,70.2740374,1.06,1023.05,1.58
9341,삼영전자공업(주),5680,201312,197612,,0,0,0,제조업,1,2.51,2.99,-1.53,3.4,644.39205,1812.41385,4271.69,8.48,253.26,108.44,11.92,46.08,61.32718365,73.7631352,0.98,1062.09,1.35
9342,삼영전자공업(주),5680,201412,197612,,0,0,0,제조업,1,3.2,4.16,-1.77,4.34,925.49,1765.2642,4429.17,8.48,378.79,121.58,14.25,50.89,58.54151317,80.46903919,0.84,1062.09,1.1
9343,삼영전자공업(주),5680,201512,197612,,0,0,0,제조업,1,2.55,3.02,-1.86,2.61,691.4168,1543.6313,4532.74,8.48,647.44,121.58,14.95,42.98,63.86879466,69.44248563,0.7,1062.09,0.89
9344,삼영전자공업(주),5680,201612,197612,,0,0,0,제조업,1,2.07,2.83,-1.69,2.34,660.38405,1086.0952,4586.3,8.48,548.52,109.83,12.24,40.7,70.18171982,61.00004249,0.66,1062.09,0.81
9345,삼영전자공업(주),5680,201712,197612,,0,0,0,제조업,1,1.9,2.25,-1.7,2.83,528.98215,735.9205,4608.33,8.48,567.38,68.07,7.94,42.14,73.31339489,68.63916293,0.68,1062.09,0.82
9346,삼영전자공업(주),5680,201812,197612,,0,0,0,제조업,1,2.75,3.18,-1.71,3.31,756.502,578.3972,4704.71,8.48,688.0,47.71,5.26,47.42,68.28637521,78.75062402,0.72,1062.09,0.89
9347,삼영전자공업(주),5680,201912,197612,,0,0,0,제조업,1,0.96,1.77,-2.22,1.98,427.71425,1124.29145,4743.93,8.48,500.77,93.1,8.47,39.82,75.76182366,68.20326957,0.58,1062.09,0.72
9348,삼영전자공업(주),5680,202012,197612,,0,0,0,제조업,1,1.9,2.34,-1.78,2.41,571.2086,1024.0571,4808.94,8.48,1547.6,93.49,10.71,41.89,68.87452182,83.82280808,0.57,1062.09,0.69
9349,삼영화학공업(주),3720,201112,197606,,0,0,0,제조업,1,20.78,16.92,0.1,49.72,551.0397059,299.24,651.78,59.51,26.33,17.75,6.11,52.44,24.79830349,153.4352381,1.5,162.37,3.14
9350,삼영화학공업(주),3720,201212,197606,,0,0,0,제조업,1,4.97,4.81,0.0,50.59,149.3745882,431.8712059,640.15,52.41,7.72,17.39,5.76,31.75,50.14450218,82.24624088,1.38,157.72,2.98
9351,삼영화학공업(주),3720,201312,197606,,0,0,0,제조업,1,-5.56,-5.71,0.14,49.16,-249.3465882,222.0347059,577.54,45.23,-9.99,17.97,6.05,15.1,83.45447751,40.75044118,1.42,144.74,3.32
9352,삼영화학공업(주),3720,201412,197606,,1,0,1,제조업,1,-8.51,-14.97,0.54,43.92,-506.5237353,-113.1468824,486.56,55.13,-12.1,2.79,1.16,4.21,170.9206997,-6.163536122,1.38,107.97,3.79
9353,삼익티에이치케이(주),4380,201112,198909,,0,0,0,제조업,1,32.28,23.01,1.06,25.11,1171.69619,2638.635619,1012.1,130.06,8.61,18.59,10.13,64.84,38.0937101,143.6304393,0.91,112.38,2.62
9354,삼익티에이치케이(주),4380,201212,198909,,0,0,0,제조업,1,3.96,8.12,1.15,7.24,452.01,1129.890762,1032.36,70.53,1.79,47.56,21.18,47.63,53.17463489,103.1916701,0.89,160.26,2.66
9355,삼익티에이치케이(주),4380,201312,198909,,0,0,0,제조업,1,14.82,13.93,0.64,13.74,823.6051905,1246.812667,1150.99,57.72,11.53,33.15,12.69,63.98,44.96580338,128.3398384,1.37,168.13,3.74
9356,삼익티에이치케이(주),4380,201412,198909,,0,0,0,제조업,1,12.56,13.09,0.47,11.75,840.1443333,1001.188429,1233.74,55.45,15.35,30.6,12.52,65.17,47.151053,119.2298141,1.16,162.42,3.02
9357,삼익티에이치케이(주),4380,201512,198909,,0,0,0,제조업,1,16.96,12.29,0.29,12.08,847.5079524,1051.324,1342.22,45.73,31.48,31.32,9.37,66.34,49.00211514,124.0832075,1.34,190.0,3.5
9358,삼익티에이치케이(주),4380,201612,198909,,0,0,0,제조업,1,13.97,10.66,0.27,10.28,787.4786667,-321.438619,1430.62,64.33,30.12,7.46,3.05,67.51,50.88603498,119.4879496,1.21,166.17,3.35
9359,삼익티에이치케이(주),4380,201712,198909,,0,0,0,제조업,1,20.49,16.56,0.26,20.86,1344.53981,1968.770714,1635.57,69.13,32.62,13.8,4.66,88.27,45.13325193,148.5907179,1.49,170.42,4.29
9360,삼익티에이치케이(주),4380,201812,198909,,0,0,0,제조업,1,13.81,9.8,0.28,23.84,862.1537143,1009.097381,1700.04,89.69,24.9,18.54,11.05,54.96,51.6435302,129.5522586,1.07,165.78,3.33
9361,삼익티에이치케이(주),4380,201912,198909,,0,0,0,제조업,1,3.96,1.74,1.09,23.95,155.4963333,-333.0679524,1702.79,108.44,2.8,3.48,3.06,35.3,64.82002954,102.4856478,0.79,139.13,2.94
9362,삼익티에이치케이(주),4380,202012,198909,,0,0,0,제조업,1,3.03,2.36,1.03,24.58,212.3,1556.671619,1718.28,104.03,2.04,6.5,4.87,29.47,61.49687732,101.5848993,0.9,137.83,3.4
9363,삼일제약(주),520,201112,198505,,1,0,1,제조업,1,-9.84,-9.58,1.56,2.2,-1232.494727,-828.4790909,1145.13,81.98,-3.56,-16.07,-9.29,52.78,114.5800102,51.09661202,0.88,112.56,2.52
9364,삼정펄프(주),9770,201112,200610,,0,0,0,제조업,1,13.19,14.01,-1.24,69.32,10549.68375,11350.29875,1480.45,27.57,155.37,42.9,9.12,91.78,41.23773571,131.3499071,1.43,273.6,2.33
9365,삼정펄프(주),9770,201212,200610,,0,0,0,제조업,1,12.72,12.56,-1.31,71.81,8431.928967,11422.89036,1320.38,18.05,187.85,79.98,12.72,76.11,44.99670804,132.5035583,1.42,487.27,2.21
9366,삼정펄프(주),9770,201312,200610,,0,0,0,제조업,1,9.03,8.99,-1.22,74.01,5292.669395,6867.474863,1119.92,18.93,105.9,69.33,13.8,64.22,46.71784361,127.5913084,1.29,430.36,1.87
9367,삼정펄프(주),9770,201412,200610,,0,0,0,제조업,1,4.47,4.25,-1.15,74.15,2626.252865,4417.315241,1151.11,15.57,74.6,57.93,9.7,47.39,52.99250477,105.4379063,1.31,529.55,1.94
9368,삼정펄프(주),9770,201512,200610,,0,0,0,제조업,1,4.76,4.98,-1.01,74.93,3172.071596,7383.190445,1195.0,17.63,72.6,51.69,9.7,54.34,50.63103557,114.1165017,1.22,523.1,1.73
9369,삼정펄프(주),9770,201612,200610,,0,0,0,제조업,1,6.68,10.87,-1.21,77.08,7729.26886,10068.25159,1322.41,19.02,105.1,74.44,16.55,93.15,36.63768427,165.1845667,0.92,471.71,1.25
9370,삼정펄프(주),9770,201712,200610,,0,0,0,제조업,1,4.24,5.77,-1.42,77.48,4171.720792,2924.205521,1367.23,12.55,120.19,70.55,11.33,79.72,48.45218773,123.5668092,0.93,692.5,1.24
9371,삼정펄프(주),9770,201812,200610,,0,0,0,제조업,1,-2.36,-0.1,-1.35,77.2,-69.6640081,734.1545162,1342.78,11.91,-21.04,21.29,3.37,54.66,75.81950631,97.37618026,0.84,893.17,1.09
9372,삼정펄프(주),9770,201912,200610,,0,0,0,제조업,1,3.67,2.56,-1.07,77.73,1868.225271,6727.490439,1377.02,11.73,80.75,43.06,6.34,73.76,58.50462693,119.0912054,0.97,544.33,1.27
9373,삼정펄프(주),9770,202012,200610,,0,0,0,제조업,1,6.86,13.58,-0.58,80.7,10742.70702,5517.958808,1587.81,10.34,197.5,70.19,10.46,159.0,29.13581917,240.1587179,1.06,814.72,1.39
9374,삼지전자(주),37460,201112,199912,,0,0,0,제조업,1,2.13,-1.51,0.43,12.8,-80.40723069,-93.94078846,998.98,42.06,1.14,5.28,2.23,133.79,97.0977238,30.01422819,0.67,232.61,1.08
9375,삼지전자(주),37460,201212,199912,,0,0,0,제조업,1,3.76,5.98,0.6,16.44,312.1570955,165.9116267,1029.84,33.46,1.84,2.02,0.62,198.76,44.32085666,72.03248408,0.88,435.99,1.41
9376,삼지전자(주),37460,201312,199912,,0,0,0,제조업,1,6.04,-5.11,0.3,9.95,-264.2588291,576.9811347,1005.42,27.29,4.69,26.2,7.93,42.15,170.9206997,14.2063125,0.8,312.21,1.17
9377,삼지전자(주),37460,201412,199912,,0,0,0,제조업,1,-5.85,-4.08,-0.08,5.08,-209.243214,48.80786943,948.31,36.74,-5.21,16.36,11.61,67.61,149.6721477,19.60601307,0.48,199.58,0.77
9378,삼지전자(주),37460,201512,199912,,0,0,0,제조업,1,16.39,13.93,0.45,9.86,1938.377516,2880.490812,1371.09,114.97,4.99,22.54,4.81,163.99,27.21017184,66.555,2.39,124.92,6.41
9379,삼지전자(주),37460,201612,199912,,0,0,0,제조업,1,16.53,17.07,0.42,10.29,2683.277666,1267.444639,1684.23,76.83,5.9,17.8,2.64,196.32,27.24825931,66.97905172,2.53,167.93,7.52
9380,삼지전자(주),37460,201712,199912,,0,0,0,제조업,1,21.74,17.28,0.25,16.71,2675.833632,204.381561,1914.99,73.85,11.75,5.41,0.82,307.25,39.5373606,77.11525547,2.53,161.31,7.52
9381,삼지전자(주),37460,201812,199912,,0,0,0,제조업,1,11.34,7.62,0.35,19.49,1822.930716,-1278.74669,2190.19,87.38,5.6,-3.31,-0.61,198.9,71.64332815,44.16684564,2.53,163.46,6.64
9382,삼지전자(주),37460,201912,199912,,0,0,0,제조업,1,11.41,7.12,0.37,19.28,2080.361322,2978.491373,2359.54,68.78,5.71,6.08,0.93,259.9,69.90660139,31.86552448,2.53,217.33,6.01
9383,삼지전자(주),37460,202012,199912,,0,0,0,제조업,1,13.91,12.77,0.26,39.55,3049.920759,1048.555868,2658.04,70.42,9.43,12.97,2.07,327.79,65.72863816,108.2627815,2.53,189.38,5.71
9384,삼진제약(주),5500,201112,198806,,0,0,0,제조업,1,20.16,5.96,1.03,4.84,508.0909353,911.5332374,814.1,73.59,10.03,20.51,8.97,157.2,61.99229458,126.3670228,0.93,208.89,1.63
9385,삼진제약(주),5500,201212,198806,,0,0,0,제조업,1,14.89,9.15,0.76,6.97,765.3556115,2441.11518,848.78,81.11,10.0,25.48,12.55,135.26,68.42574031,116.8753014,0.89,188.52,1.62
9386,삼진제약(주),5500,201312,198806,,0,0,0,제조업,1,26.66,6.98,0.81,7.35,566.7765468,530.5278417,871.15,80.51,15.68,22.7,10.76,138.87,57.97815621,141.9918992,0.94,184.41,1.83
9387,삼진제약(주),5500,201412,198806,,0,0,0,제조업,1,26.42,17.33,0.5,15.48,1490.411367,2331.395108,964.21,66.06,23.39,23.89,9.88,138.16,58.55890088,148.7525329,1.02,201.07,2.04
9388,삼진제약(주),5500,201512,198806,,0,0,0,제조업,1,26.24,19.73,0.33,20.35,1945.551871,1362.276331,1121.84,49.08,39.46,35.32,11.86,140.34,57.47016031,156.2988189,1.12,236.74,2.3
9389,삼진제약(주),5500,201612,198806,,0,0,0,제조업,1,26.47,18.99,0.08,19.12,2170.815252,3500.564173,1277.21,34.11,98.42,58.39,14.12,158.17,56.90330708,168.26475,1.23,312.53,2.42
9390,삼진제약(주),5500,201712,198806,,0,0,0,제조업,1,25.85,19.71,-0.05,20.18,2575.239209,2682.278705,1483.42,25.01,323.42,88.82,17.52,161.91,55.06832759,178.9690045,1.25,364.0,2.34
9391,삼진제약(주),5500,201812,198806,,0,0,0,제조업,1,29.86,12.8,-0.22,13.09,1836.416187,2164.16,1568.18,21.89,1706.8,74.93,12.95,188.79,50.45523493,193.889476,1.29,426.32,2.5
9392,삼진제약(주),5500,201912,198806,,0,0,0,제조업,1,22.29,5.9,-0.16,5.65,854.7307194,1700.221799,1511.15,23.64,1859.3,57.54,11.1,142.43,71.61012396,140.0567564,1.26,488.84,2.5
9393,삼진제약(주),5500,202012,198806,,0,0,0,제조업,1,15.69,13.57,-0.13,12.61,2005.705612,1716.582734,1591.27,26.04,772.32,42.73,10.1,157.41,64.56460421,154.167409,1.3,432.76,2.79
9394,삼천당제약(주),250,201112,200010,,0,0,0,제조업,1,8.2,6.87,-0.89,69.21,283.22185,567.56475,760.8,17.17,127.5,76.92,14.32,96.93,65.59106308,78.16188854,1.08,631.61,1.56
9395,삼천당제약(주),250,201212,200010,,0,0,0,제조업,1,6.88,1.63,-1.28,68.47,67.0205,80.1158,741.31,40.91,203.8,4.52,2.09,47.83,68.99072475,78.09049342,0.95,233.51,1.87
9396,삼천당제약(주),250,201312,200010,,0,0,0,제조업,1,15.42,9.95,0.15,69.62,379.4455,797.0696,851.11,30.32,17.31,24.27,8.39,71.79,60.04278907,84.7160815,1.06,291.26,1.87
9397,삼천당제약(주),250,201412,200010,,0,0,0,제조업,1,14.63,11.93,-0.88,68.52,820.025757,928.6054415,920.56,23.49,37.97,54.08,14.92,93.94,51.53644328,96.50488166,1.0,354.73,1.61
9398,삼천당제약(주),250,201512,200010,,0,0,0,제조업,1,14.12,10.58,-0.72,70.6,841.6614533,816.5818358,995.3,19.41,147.24,61.6,13.97,87.83,53.23739835,92.18565934,1.09,455.69,1.67
9399,삼천당제약(주),250,201612,200010,,0,0,0,제조업,1,14.97,7.28,-0.7,71.02,709.6933105,807.4243053,1055.92,19.95,197.13,51.46,11.91,101.91,54.08940837,102.9840872,1.12,445.96,1.65
9400,삼천당제약(주),250,201712,200010,,0,0,0,제조업,1,14.34,11.09,-0.76,69.87,1041.717353,1295.182177,1241.98,18.31,134.14,63.75,14.4,122.05,52.73112996,109.5111598,1.08,553.63,1.56
9401,삼천당제약(주),250,201812,200010,,0,0,0,제조업,1,7.66,5.94,-0.89,75.17,660.1402536,1132.463755,1261.69,26.92,66.83,48.44,16.77,103.81,65.01366293,86.7012987,0.95,370.32,1.4
9402,삼천당제약(주),250,201912,200010,,0,0,0,제조업,1,11.75,6.82,-0.66,75.46,886.6319461,1384.392513,1346.32,30.0,30.86,41.55,14.91,114.22,61.12310872,88.45651741,0.96,359.45,1.44
9403,삼천당제약(주),250,202012,200010,,0,0,0,제조업,1,2.3,-0.56,-0.6,59.38,329.1888837,142.7322184,1556.83,23.04,8.65,28.5,10.14,104.49,63.69577028,79.01744417,0.84,703.89,1.19
9404,삼천리자전거(주),24950,201112,199501,,0,0,0,도매 및 소매업,1,2.74,1.66,-0.1,18.19,89.4572729,-73.63697065,1004.05,22.71,4.3,-18.86,-3.42,32.03,70.41335731,79.12609756,2.31,190.69,5.44
9405,삼천리자전거(주),24950,201212,199501,,0,0,0,도매 및 소매업,1,10.82,10.32,-0.05,25.06,577.0168056,454.0985448,1098.66,23.2,19.5,14.17,2.32,66.27,44.39712781,156.021938,2.34,174.4,6.33
9406,삼천리자전거(주),24950,201312,199501,,0,0,0,도매 및 소매업,1,10.71,10.97,0.24,30.71,661.2589056,741.2426206,1195.4,20.14,15.42,47.33,7.16,63.91,41.22537338,171.1334109,2.44,173.73,6.63
9407,삼천리자전거(주),24950,201412,199501,,0,0,0,도매 및 소매업,1,16.05,11.6,0.15,36.44,761.133265,763.2158234,1312.85,30.5,22.41,35.98,8.19,64.32,39.15617496,202.4045522,2.22,161.35,5.25
9408,삼천리자전거(주),24950,201512,199501,,0,0,0,도매 및 소매업,1,15.78,13.2,0.2,43.1,943.2713578,1044.521232,1453.3,31.04,27.99,39.15,9.47,75.47,37.77177371,217.1365926,2.03,110.97,4.97
9409,삼천리자전거(주),24950,201612,199501,,0,0,0,도매 및 소매업,1,5.6,7.47,1.01,47.32,487.0847549,-401.1546398,1537.1,55.36,3.78,-9.3,-3.73,68.97,55.82180517,164.9420805,1.42,94.76,4.45
9410,삼천리자전거(주),24950,201712,199501,,0,1,1,도매 및 소매업,1,0.24,3.62,1.55,48.26,251.6675799,338.757292,1548.87,60.67,0.14,-0.66,-0.37,53.44,63.94483978,110.1262963,1.09,79.05,3.43
9411,삼현철강(주),17480,201112,200101,,0,0,0,제조업,1,19.62,15.48,-0.2,74.77,1059.065561,295.4085522,1218.17,45.27,54.92,14.49,3.46,151.33,22.35620806,188.5954545,1.5,301.45,2.61
9412,삼현철강(주),17480,201212,200101,,0,0,0,제조업,1,9.32,7.43,-0.13,76.8,540.2335494,1367.588196,1271.64,44.85,23.2,25.0,5.28,39.58,40.98004863,143.2511111,2.01,333.02,3.26
9413,삼현철강(주),17480,201312,200101,,0,0,0,제조업,1,8.02,6.28,0.01,78.44,475.4650895,482.7193593,1330.63,42.18,12.39,28.35,5.93,44.85,37.87711013,169.157395,2.06,373.0,3.29
