,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,유동비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,노동소득분배율
1415,(주)씨제이이엔엠,35760,201512,199911,,0,0,0,정보통신업,0,-5.246245505,6.610574961,-11.37476312,6.36,-10.57277164,3.65,6.83,0.99,79.0,76.74,28.16,19.98,36.72331496
1416,(주)씨제이이엔엠,35760,201612,199911,,0,0,0,정보통신업,0,-7.852096768,0.94503383,-4.332018041,-4.46,-14.67868803,1.13,6.23,0.73,78.88,67.73,30.79,19.39,44.34119503
1417,(주)씨제이이엔엠,35760,202012,199911,,0,0,0,정보통신업,0,15.54782405,20.09221283,-10.51633186,-7.53,0.995856958,1.12,4.64,0.4,36.7,112.93,26.25,19.31,44.70103635
1418,(주)씨젠,96530,201312,201009,,0,0,0,제조업,1,54.32397828,101.3610255,14.07782101,-2.2,15.24194087,9.0,13.25,0.95,34.5,626.43,0.87,0.66,42.53123674
1419,(주)씨젠,96530,201412,201009,,0,0,0,제조업,1,7.295675952,12.3034873,9.184242926,12.92,-21.0782802,6.61,8.03,1.5,41.32,780.8,15.54,10.52,44.42925496
1420,(주)씨젠,96530,201512,201009,,0,0,0,제조업,1,40.15382216,42.67246413,1.126704112,6.97,-22.33056891,4.08,5.19,1.28,35.28,1083.24,3.15,2.84,49.42009021
1421,(주)씨젠,96530,201612,201009,,0,0,0,제조업,1,6.993456861,5.119436033,13.13699578,9.3,16.75475636,3.57,5.02,1.43,38.87,1060.68,10.31,9.15,50.94811012
1422,(주)씨젠,96530,202012,201009,,0,0,0,제조업,1,74.29506522,102.2875763,79.59517381,42.07,522.1526616,17.6,20.35,0.05,87.13,208.6,45.77,18.23,10.73780809
1423,(주)씨티씨바이오,60590,201312,200202,,0,0,0,제조업,1,20.03128208,47.79936287,-4.928552897,3.98,-81.16644009,0.62,1.53,0.51,24.46,206.85,0.75,0.35,73.92154614
1424,(주)씨티씨바이오,60590,201412,200202,,0,0,0,제조업,1,7.739989642,-7.304114199,-1.241660679,37.16,-94.7468677,-2.27,0.07,0.27,22.07,130.21,1.58,0.99,85.43035785
1425,(주)씨티씨바이오,60590,201512,200202,,0,0,0,제조업,1,19.42417314,15.99891487,-2.350516275,2.79,522.1526616,1.53,1.67,1.25,21.15,104.63,0.59,0.47,68.09309334
1426,(주)씨티씨바이오,60590,201612,200202,,0,0,0,제조업,1,-2.550697959,-8.313654379,3.492045972,3.88,-188.9371804,-1.43,-1.38,1.58,20.26,93.42,4.25,3.37,85.82648709
1427,(주)씨티케이,260930,202012,201712,,0,0,0,제조업,1,1.358587463,-3.196665794,6.76489741,-7.69,-86.64617485,-0.98,0.26,-0.42,38.15,392.67,12.76,3.68,83.66002287
1428,(주)아가방앤컴퍼니,13990,201312,200201,,0,0,0,도매 및 소매업,1,-0.241121286,0.833832359,-4.169731116,-2.01,-20.06970871,1.19,1.89,-0.03,66.92,424.99,3.95,1.17,65.76219091
1429,(주)아가방앤컴퍼니,13990,201412,200201,,0,0,0,도매 및 소매업,1,12.7282911,12.16851636,-17.69470679,-7.38,-286.6453073,-3.28,-3.32,-0.03,56.85,435.21,3.56,1.46,122.4858483
1430,(주)아가방앤컴퍼니,13990,201512,200201,,0,0,0,도매 및 소매업,1,-4.903250204,1.305827863,-1.764495853,-7.96,522.1526616,0.09,0.05,-0.14,56.61,477.7,8.04,2.65,70.22818957
1431,(주)아가방앤컴퍼니,13990,201612,200201,,0,0,0,도매 및 소매업,1,1.701445396,0.963231966,-4.488977837,13.46,522.1526616,0.83,0.73,-0.03,57.04,415.95,6.52,2.35,64.08757208
1432,(주)아나패스,123860,201312,201011,,0,0,0,제조업,1,3.696121975,-1.478224067,-7.173790765,28.79,-31.45892718,2.76,12.31,-1.87,58.59,499.57,101.34,16.31,40.69523108
1433,(주)아나패스,123860,201412,201011,,0,0,0,제조업,1,21.49312444,12.97168101,47.06644639,20.0,87.74937383,10.11,20.35,-0.91,61.4,388.65,88.56,16.7,21.71131934
1434,(주)아나패스,123860,201512,201011,,0,0,0,제조업,1,-0.867767104,4.16448582,-25.82526733,8.82,-55.15818775,1.94,8.41,-0.41,57.83,366.19,105.64,21.34,35.30641797
1435,(주)아나패스,123860,201612,201011,,0,0,0,제조업,1,-19.41316207,-25.68455277,-0.125240873,0.0,-30.85734551,-16.92,6.47,-0.9,41.93,339.82,58.05,13.24,0.0
1436,(주)아라온테크,41060,201312,200006,41767.0,0,0,0,정보통신업,0,-18.69838018,8.241193807,-37.25156403,40.63,-308.4845838,5.81,-9.98,-0.51,-62.5,378.69,-16.38,-6.48,57.93979205
1437,(주)아리온테크놀로지,58220,201312,200508,,0,0,0,제조업,1,-19.85291941,10.42392027,-37.25156403,6.15,-74.15613609,2.52,2.85,0.13,51.71,288.84,8.41,2.68,66.84488714
1438,(주)아리온테크놀로지,58220,201412,200508,,0,0,0,제조업,1,20.25005396,1.100483142,47.22579321,11.59,-65.09477047,0.44,1.33,0.13,52.23,180.65,-11.36,-3.65,79.08632331
1439,(주)아리온테크놀로지,58220,201512,200508,,0,0,0,제조업,1,-3.662322018,8.343856192,0.27862441,9.09,164.2934798,4.43,3.27,0.14,55.01,248.16,44.13,11.93,65.54434741
1440,(주)아리온테크놀로지,58220,201612,200508,,0,0,0,제조업,1,38.46350785,12.73177408,-37.25156403,-16.67,-417.5185649,-16.92,-9.98,0.82,2.32,137.44,-16.38,-11.04,0.0
1441,(주)아모레퍼시픽,90430,201312,200606,,0,0,0,제조업,1,12.41349369,9.571879261,8.80694998,0.28,1.529946878,8.32,11.51,-0.29,23.82,178.29,42.11,11.32,47.35804563
1442,(주)아모레퍼시픽,90430,201412,200606,,0,0,0,제조업,1,13.30831042,12.07846016,24.95133594,4.2,52.43182807,10.61,15.54,-0.29,23.9,219.2,51.87,13.07,46.1212144
1443,(주)아모레퍼시픽,90430,201512,200606,,0,0,0,제조업,1,15.26818089,17.16307058,23.04124077,17.73,37.10126997,14.1,18.63,-0.26,25.64,210.25,56.67,12.73,41.78059405
1444,(주)아모레퍼시픽,90430,201612,200606,,0,0,0,제조업,1,16.62072565,15.54714962,18.43678787,7.85,9.728624853,13.42,17.62,-0.23,24.43,180.7,50.76,11.55,41.74795772
1445,(주)아모레퍼시픽,90430,202012,200606,,0,0,0,제조업,1,-4.793608975,-0.765598529,-20.57229214,-3.2,-66.57373667,0.37,2.45,0.24,37.23,189.01,51.42,14.36,61.53025632
1446,(주)아모레퍼시픽그룹,2790,201312,197304,,0,0,0,제조업,1,8.988161795,7.559650105,13.510875,42.07,4.600374597,7.52,9.95,-0.61,19.14,240.92,43.75,11.38,46.11899221
1447,(주)아모레퍼시픽그룹,2790,201412,197304,,0,0,0,제조업,1,11.74087618,10.60179471,20.96211532,-3.74,40.30665324,9.55,12.65,-0.57,19.67,271.37,52.33,13.07,44.47096383
1448,(주)아모레퍼시픽그룹,2790,201512,197304,,0,0,0,제조업,1,11.78684369,13.05554475,20.1457839,31.07,38.6212976,11.57,15.69,-0.43,19.18,259.37,56.66,12.61,41.38736769
1449,(주)아모레퍼시픽그룹,2790,201612,197304,,0,0,0,제조업,1,15.29653102,13.89323251,18.30626218,25.19,18.51607803,12.26,16.36,-0.36,18.55,222.73,53.01,12.04,40.2562387
1450,(주)아모레퍼시픽그룹,2790,202012,197304,,0,0,0,제조업,1,-5.948872684,-3.211409517,-21.54864798,-17.54,-69.761946,0.27,1.88,0.22,21.18,243.82,49.33,15.18,61.37731476
1451,(주)아모텍,52710,201312,200308,,0,0,0,제조업,1,2.714381701,16.24540393,32.31837467,8.0,36.51842161,3.73,7.48,2.44,66.07,84.29,16.59,11.52,55.53955707
1452,(주)아모텍,52710,201412,200308,,0,0,0,제조업,1,5.092906796,-3.057294187,-28.01276388,-8.75,-88.61191893,-0.74,0.82,3.15,65.79,89.43,10.68,11.46,71.81403397
1453,(주)아모텍,52710,201512,200308,,0,0,0,제조업,1,12.38961045,17.84790879,75.88603213,1.08,522.1526616,4.6,6.34,1.48,65.92,109.91,10.83,7.19,54.77985374
1454,(주)아모텍,52710,201612,200308,,0,0,0,제조업,1,-1.329740841,9.499388037,-5.73707507,-11.52,34.68668526,4.58,8.13,1.26,70.32,129.39,19.17,12.26,54.26770979
1455,(주)아모텍,52710,202012,200308,,0,0,0,제조업,1,1.154305817,-7.823387371,-9.92104356,-8.42,-170.7491057,-3.82,-1.14,2.41,74.08,103.49,0.92,1.03,83.75108229
1456,(주)아바코,83930,201312,200510,,0,0,0,제조업,1,10.4615962,-9.253986241,76.17075125,-2.11,109.5823855,-11.41,7.24,0.01,30.31,175.53,12.39,4.38,0.0
1457,(주)아바코,83930,201412,200510,,0,0,0,제조업,1,-9.83247663,8.915949756,-10.49616468,0.72,-6.447646109,5.47,6.79,-0.16,37.94,267.92,44.59,11.5,57.99118731
1458,(주)아바코,83930,201512,200510,,0,0,0,제조업,1,16.36861484,10.81435748,-7.816796441,1.79,7.67811527,7.36,7.12,-0.43,45.41,256.46,14.36,5.17,58.25884584
1459,(주)아바코,83930,201612,200510,,0,0,0,제조업,1,20.36389932,8.53263948,45.01240016,28.42,27.30849909,8.63,7.65,-0.2,55.2,206.17,-3.91,-1.39,54.5025035
1460,(주)아바코,83930,202012,200510,,0,0,0,제조업,1,5.826450949,7.648323001,-11.38371914,0.29,-1.118504771,7.11,11.29,-0.35,67.52,222.24,63.92,22.28,57.75764572
1461,(주)아바텍,149950,201312,201211,,0,0,0,제조업,1,15.41049587,14.15751265,23.10589359,5.54,-7.049983991,15.06,17.42,-0.45,57.02,299.73,127.32,19.27,46.02926895
1462,(주)아바텍,149950,201412,201211,,0,0,0,제조업,1,16.6809007,15.01653229,13.86120939,-13.04,61.29970717,17.6,20.35,-0.45,68.59,330.89,127.32,26.11,39.06655481
1463,(주)아바텍,149950,201512,201211,,0,0,0,제조업,1,-1.935402819,6.155082927,-37.15165138,-25.0,-66.96309381,6.04,7.5,-1.07,71.07,641.79,127.32,29.22,47.48098786
1464,(주)아바텍,149950,201612,201211,,0,0,0,제조업,1,0.639680696,0.561533517,3.766252291,28.06,8.701880932,6.27,8.21,-0.75,69.91,811.11,127.32,26.05,53.01897156
1465,(주)아바텍,149950,202012,201211,,0,0,0,제조업,1,3.606906337,2.348724098,0.419229273,-2.33,-31.89307973,3.55,2.51,-2.55,78.83,408.93,119.33,16.89,78.30996331
1466,(주)아스트,67390,201412,201412,,0,0,0,제조업,1,19.70836696,70.81107376,9.307018631,0.0,25.92441748,-7.35,-2.84,4.47,-17.62,106.26,-7.66,-8.1,99.73228946
1467,(주)아스트,67390,201512,201412,,0,0,0,제조업,1,15.28591651,24.17083219,21.41682967,-4.34,192.3463897,1.99,2.62,2.51,-11.66,140.62,-2.95,-2.81,64.26606001
1468,(주)아스트,67390,201612,201412,,0,0,0,제조업,1,66.28382052,59.65396123,8.768441892,-28.0,122.6439044,2.76,3.28,3.3,5.8,147.17,-10.39,-11.04,59.61672564
1469,(주)아스트,67390,202012,201412,,0,0,0,제조업,1,-10.0755318,-14.90626374,-37.25156403,-4.38,-233.3839581,-6.85,-3.47,4.47,-9.29,135.68,1.87,11.52,163.5949843
1470,(주)아시아경제,127710,201512,201507,,0,0,0,정보통신업,0,42.94630203,61.02062664,6.735880364,0.0,0.14039725,8.38,12.84,-0.14,8.17,334.77,28.92,7.43,66.9546315
1471,(주)아시아경제,127710,201612,201507,,0,0,0,정보통신업,0,18.43256655,33.25152622,-25.06600994,0.45,7.029125925,7.47,10.69,-1.22,13.73,579.7,64.38,16.18,66.77059723
1472,(주)아시아경제,127710,202012,201507,,0,0,0,정보통신업,0,29.63990722,24.53096746,79.59517381,7.32,65.9938801,2.79,3.51,-0.68,53.48,142.08,2.74,1.8,78.70465791
1473,(주)아이디스,143160,201312,201109,,0,0,0,제조업,1,17.83252815,52.25089717,-22.81953477,6.69,-38.41683662,14.9,14.53,-1.27,33.44,1046.5,127.32,26.4,32.6255263
1474,(주)아이디스,143160,201412,201109,,0,0,0,제조업,1,6.828480685,5.19168165,-0.126201538,19.14,-52.77486543,6.97,6.13,-1.48,29.42,849.33,127.32,15.65,47.46688325
1475,(주)아이디스,143160,201512,201109,,0,0,0,제조업,1,29.02620969,25.24583626,24.79294406,7.48,46.35603639,7.23,7.59,-0.98,26.15,800.68,63.12,9.95,49.42258308
1476,(주)아이디스,143160,201612,201109,,0,0,0,제조업,1,-8.026577071,-6.624939288,-11.63553317,-3.61,-108.8608679,-4.15,-0.62,-1.11,15.74,945.44,83.97,12.16,119.1489183
1477,(주)아이디스,143160,202012,201109,,0,0,0,제조업,1,7.533820247,6.098166043,34.96835217,4.81,332.5154145,6.33,8.07,-0.84,26.05,639.14,89.12,12.94,54.12182561
1478,(주)아이디스홀딩스,54800,201312,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,74.29506522,102.2875763,79.59517381,18.18,156.2709841,8.25,11.16,-0.8,16.25,786.29,28.61,7.55,39.83450483
1479,(주)아이디스홀딩스,54800,201412,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,-11.48642397,-9.687996443,-7.392794925,-15.38,-64.96808948,-6.97,2.99,-0.87,8.88,759.06,44.64,10.01,163.5949843
1480,(주)아이디스홀딩스,54800,201512,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,19.75325408,19.78578291,43.96855803,42.07,179.5976783,7.55,8.09,-0.41,8.19,717.13,34.38,6.4,42.31285298
1481,(주)아이디스홀딩스,54800,201612,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.879042846,1.450222256,10.3456811,-23.53,-22.51205192,3.8,5.7,-0.4,8.93,694.34,49.66,8.76,64.90657459
1482,(주)아이디스홀딩스,54800,202012,200109,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.569408201,-0.439326406,-14.88851447,0.0,-66.92963623,0.6,1.95,-0.78,6.94,603.73,44.07,17.68,74.52612851
1483,(주)아이마켓코리아,122900,201312,201007,,0,0,0,도매 및 소매업,1,15.86420351,9.105819041,22.06227031,13.49,4.588986022,5.23,6.71,-0.05,11.15,168.21,1.8,0.32,38.56500109
1484,(주)아이마켓코리아,122900,201412,201007,,0,0,0,도매 및 소매업,1,37.73410062,25.60324421,9.489751889,1.02,14.8674615,4.69,6.04,-0.07,9.97,140.17,20.62,4.96,39.87185257
1485,(주)아이마켓코리아,122900,201512,201007,,0,0,0,도매 및 소매업,1,16.12302915,3.680854021,15.00252959,6.29,12.04523326,4.21,5.4,-0.05,11.04,131.86,10.75,2.79,39.80022809
1486,(주)아이마켓코리아,122900,201612,201007,,0,0,0,도매 및 소매업,1,5.350918542,1.871621719,8.145786429,-5.53,-5.032879988,2.74,4.65,-0.03,6.06,131.61,4.57,1.18,44.65043803
1487,(주)아이마켓코리아,122900,202012,201007,,0,0,0,도매 및 소매업,1,1.271246745,-2.248966294,-2.885868996,1.13,-22.14327028,2.61,3.67,0.01,7.81,137.28,7.99,1.95,49.23125022
1488,(주)아이센스,99190,201312,201301,,0,0,0,제조업,1,53.63477266,52.43164858,24.51284707,17.45,133.8267872,15.97,15.9,-0.22,43.77,451.8,28.7,12.85,41.94920897
1489,(주)아이센스,99190,201412,201301,,0,0,0,제조업,1,15.62438044,13.8888776,15.38145018,2.22,-2.334507686,9.41,11.89,0.48,50.41,573.14,38.07,17.8,50.09803308
1490,(주)아이센스,99190,201512,201301,,0,0,0,제조업,1,9.962635331,11.29050259,6.602628619,11.5,7.111029401,8.42,11.31,0.33,55.91,426.06,38.76,18.09,50.94502688
1491,(주)아이센스,99190,201612,201301,,0,0,0,제조업,1,21.00962874,16.75982692,29.97182427,21.01,32.37905434,8.83,12.93,0.38,61.6,294.81,24.34,11.61,56.15006812
1492,(주)아이센스,99190,202012,201301,,0,0,0,제조업,1,13.69707109,10.95769499,7.302503757,5.77,0.938410111,9.46,10.56,-0.08,75.2,505.74,43.24,17.81,55.20775246
1493,(주)아이스크림에듀,289010,202012,201907,,0,0,0,정보통신업,0,4.333907741,-1.625409895,8.534789686,11.53,-128.9892539,0.77,-1.6,-0.63,43.45,302.25,12.27,2.81,83.71152489
1494,(주)아이씨디,40910,201612,201108,,0,0,0,제조업,1,74.29506522,28.00593905,79.59517381,0.0,143.3947803,4.29,6.69,0.21,39.68,167.91,-7.09,-3.94,41.06042567
1495,(주)아이에스시,95340,201312,200710,,0,0,0,제조업,1,18.33260965,14.3131705,7.104393278,-0.34,10.05823943,10.79,20.35,-0.21,61.32,387.93,83.05,29.0,38.59848226
1496,(주)아이에스시,95340,201412,200710,,0,0,0,제조업,1,68.0715717,51.02265637,30.20774821,42.07,-15.00145725,5.75,12.19,0.9,56.15,206.42,32.42,21.0,45.03065193
1497,(주)아이에스시,95340,201512,200710,,0,0,0,제조업,1,10.19899285,21.42419561,33.8565235,-15.3,-8.704863887,2.44,8.44,0.6,47.73,235.92,41.64,16.11,36.58027256
1498,(주)아이에스시,95340,201612,200710,,0,0,0,제조업,1,0.639033204,3.726675658,-5.455553354,29.58,-31.54737198,4.48,5.5,0.26,50.73,267.94,51.35,18.49,48.74432134
1499,(주)아이에스시,95340,202012,200710,,0,0,0,제조업,1,14.87642592,-3.192384417,38.88126396,-28.87,522.1526616,2.46,8.07,0.04,62.15,135.15,27.49,15.07,54.3020402
1500,(주)아이에이치큐,3560,201312,197312,,0,0,0,정보통신업,0,74.29506522,24.45196678,37.92353747,-25.26,-118.8817878,0.1,-0.67,0.49,-58.77,122.54,5.78,3.52,54.87827105
1501,(주)아이에이치큐,3560,201412,197312,,0,0,0,정보통신업,0,-1.081811726,-4.774098563,14.80587445,11.27,-417.5185649,-10.0,-5.13,0.6,-62.5,112.68,2.85,1.56,92.96830794
1502,(주)아이에이치큐,3560,201512,197312,,0,0,0,정보통신업,0,74.29506522,102.2875763,49.30776537,42.07,156.3281099,2.27,4.38,-0.61,30.14,220.31,44.41,17.0,18.74856305
1503,(주)아이에이치큐,3560,201612,197312,,0,0,0,정보통신업,0,0.374987541,3.031362679,3.038928635,0.85,52.35367791,1.65,4.38,-0.77,32.03,309.5,109.5,29.22,19.60808622
1504,(주)아이에이치큐,3560,202012,197312,,0,0,0,정보통신업,0,-11.7534177,-13.28932593,-18.36903096,-13.65,-130.4581422,-11.69,-9.98,-1.12,-37.44,574.27,127.32,29.22,29.25917991
1505,(주)아이엠,101390,201312,200807,,0,0,0,제조업,1,-3.15489552,-7.61305148,3.324470696,11.82,100.8336161,-3.76,2.51,0.4,65.86,99.75,12.28,4.09,85.64659274
1506,(주)아이엠,101390,201412,200807,,0,0,0,제조업,1,-19.85291941,-17.40912725,-27.51975347,9.76,-216.118802,-6.97,-3.29,0.51,64.82,85.56,17.73,6.4,87.58481169
1507,(주)아이엠,101390,201512,200807,,0,0,0,제조업,1,11.11360772,5.545917513,-3.691458409,0.74,201.226198,1.45,3.47,0.54,66.12,88.68,5.28,2.26,63.90766199
1508,(주)아이엠,101390,201612,200807,,0,0,0,제조업,1,-7.293540801,-7.934661409,-20.14835655,-0.74,-308.0802495,-10.27,-7.11,0.74,52.62,70.34,5.03,2.52,89.57349975
1509,(주)아이엠비씨,52220,201312,200501,,0,0,0,정보통신업,0,14.10094152,4.180721073,5.588831532,7.77,36.58572956,5.25,5.6,-2.61,6.83,259.07,45.43,16.25,64.07924243
1510,(주)아이엠비씨,52220,201412,200501,,0,0,0,정보통신업,0,9.984333457,5.945585161,5.760515665,0.0,-67.73902635,2.84,1.54,-1.95,3.91,206.21,13.75,5.61,68.10911817
1511,(주)아이엠비씨,52220,201512,200501,,0,0,0,정보통신업,0,-8.042718791,0.691273589,17.75870631,8.11,-53.20854939,1.3,0.75,-1.25,3.99,284.6,-8.67,-2.15,74.33766459
1512,(주)아이엠비씨,52220,201612,200501,,0,0,0,정보통신업,0,3.605488868,2.098402758,4.294392913,4.17,255.9994855,2.55,2.74,-1.27,4.08,224.51,24.34,6.29,63.34014413
1513,(주)아이엠비씨,52220,202012,200501,,0,0,0,정보통신업,0,4.38773281,3.477354346,-15.17032182,-1.01,-35.23049181,1.91,1.64,-2.38,2.31,152.29,56.78,18.49,72.11455341
1514,(주)아이오케이컴퍼니,78860,201312,200606,,0,1,1,정보통신업,0,-19.85291941,-8.965456055,-28.53435253,7.69,-162.4995764,-11.74,-5.15,2.59,-13.41,145.99,22.02,11.58,114.5182921
1515,(주)아이윈,90150,201312,200610,,0,0,0,제조업,1,2.885549585,5.667444851,-2.223331171,9.17,-46.88333531,2.69,2.22,1.66,68.23,142.31,5.28,3.69,63.67946274
1516,(주)아이윈,90150,201412,200610,,0,0,0,제조업,1,-3.173153846,1.573198913,2.788370873,-7.56,14.19986464,0.81,2.54,1.5,67.89,137.13,7.46,4.76,70.38277472
1517,(주)아이윈,90150,201512,200610,,0,0,0,제조업,1,-2.860376106,2.146529266,2.342492685,-10.0,-40.74229239,0.93,1.55,1.12,67.78,189.17,3.73,2.18,73.92844766
1518,(주)아이윈,90150,201612,200610,,0,0,0,제조업,1,-0.93339895,3.806850198,9.073551572,-4.55,-1.883619023,2.12,1.55,0.78,68.2,153.24,7.83,4.0,70.43312949
1519,(주)아이윈,90150,202012,200610,,0,0,0,제조업,1,-0.65343504,2.224425958,-10.70798448,1.56,-14.21059432,2.11,3.32,0.92,56.27,112.76,9.6,5.74,64.02851829
1520,(주)아이즈비전,31310,201312,199707,,0,0,0,정보통신업,0,7.070056362,8.924905407,15.31705665,6.98,154.2492184,4.58,4.79,-0.04,75.04,240.59,1.2,0.26,72.74440125
1521,(주)아이즈비전,31310,201412,199707,,0,0,0,정보통신업,0,0.846419309,3.890937335,-23.42725081,21.74,-29.67853144,2.92,3.24,-0.31,74.82,277.99,20.5,5.63,79.57086105
1522,(주)아이즈비전,31310,201512,199707,,0,0,0,정보통신업,0,8.0224828,0.854412203,7.600584701,7.14,-68.63767615,1.5,0.97,-0.24,75.21,229.62,15.41,4.79,85.63517308
1523,(주)아이즈비전,31310,201612,199707,,0,0,0,정보통신업,0,4.499958626,4.911244492,16.75950411,-16.67,341.2579314,3.52,4.04,-0.09,75.45,266.39,6.13,1.69,75.52734314
1524,(주)아이즈비전,31310,202012,199707,,0,0,0,정보통신업,0,30.5927926,23.6536927,2.825936035,10.87,107.9774692,8.68,3.14,0.17,81.42,338.59,1.97,0.93,39.67163259
1525,(주)아이컴포넌트,59100,201312,200812,,1,0,1,제조업,1,-10.58147112,-10.843756,-13.80963626,0.87,39.95216557,-5.25,-2.37,4.47,13.72,101.05,5.3,6.04,65.38708247
1526,(주)아이톡시,52770,201312,200208,,0,0,0,도매 및 소매업,1,-5.984806497,2.858847982,-5.772357298,13.16,522.1526616,3.45,17.36,1.56,-62.5,96.82,8.14,4.11,49.1443512
1527,(주)아이톡시,52770,201412,200208,,0,0,0,도매 및 소매업,1,-19.85291941,-26.87745177,-20.49751395,31.4,-157.5636187,-16.92,-9.98,1.72,-62.5,64.47,14.79,8.95,114.6793695
1528,(주)아이톡시,52770,201512,200208,,0,0,0,도매 및 소매업,1,18.51734117,7.557448408,60.03928184,-11.95,170.9621286,0.59,16.55,1.37,-62.5,101.97,29.26,13.83,56.62218887
1529,(주)아이톡시,52770,201612,200208,,0,0,0,도매 및 소매업,1,-19.85291941,-16.37044949,-14.85021557,33.17,-120.0709835,-13.78,-3.38,1.29,-62.5,71.27,25.93,10.58,92.20902764
1530,(주)아이티센,124500,201612,201412,,0,0,0,정보통신업,0,22.30391503,5.632249155,14.37237359,0.0,-162.7833642,-5.08,-2.58,0.65,21.36,97.42,-12.41,-4.61,107.630483
1531,(주)아이티센,124500,202012,201412,,0,0,0,정보통신업,0,37.90271793,34.2122164,47.50420196,-16.36,-39.62259731,0.67,3.12,0.18,17.01,137.77,3.86,0.54,72.92567196
1532,(주)아이티엑스에이아이,99520,201312,200912,,0,0,0,제조업,1,11.54838419,47.88541858,79.59517381,19.21,183.6841722,4.39,6.32,0.99,31.63,184.93,3.89,0.95,52.32072404
1533,(주)아이티엑스에이아이,99520,201412,200912,,0,0,0,제조업,1,-12.24397004,-5.94829975,-18.32256977,3.32,-147.6851429,-3.92,-3.05,0.28,26.18,442.65,26.56,6.05,82.29227593
1534,(주)아이티엑스에이아이,99520,201512,200912,,1,1,1,제조업,1,-16.0365761,-26.87745177,-37.25156403,-28.87,-417.5185649,-16.92,-9.98,1.0,-28.04,231.86,5.97,3.44,0.0
1535,(주)아이티엠반도체,84850,202012,201911,,0,0,0,제조업,1,1.355454784,0.415924835,-1.670744201,18.43,-52.61750604,3.39,5.85,0.3,20.51,149.97,21.01,9.07,46.08826221
1536,(주)아즈텍더블유비이,32080,201312,200010,,0,0,0,제조업,1,-19.58396391,-3.890663371,-2.854010488,1.59,-162.8708515,-2.69,-2.03,0.62,23.46,929.24,41.67,9.75,163.5949843
1537,(주)아즈텍더블유비이,32080,201412,200010,,0,0,0,제조업,1,5.129416226,3.71745236,-2.960269713,1.56,233.3888252,2.29,1.67,-0.31,25.84,552.28,43.53,11.96,69.62158082
