,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산
889,(주)바이오로그디바이스,208710,201712,201412,,0,0,0,제조업,1,21.43320811,14.52213072,2.048476444,15.38,-14.96091242,5.9,11.42,16.95,0.85,31.64,284.71,9.96,23.09,7.25,58.47777778
890,(주)바이오로그디바이스,208710,201812,201412,,0,0,0,제조업,1,19.75972152,9.831570231,16.34404624,8.89,20.00497609,8.32,11.37,18.15,1.41,35.91,148.54,6.72,14.9,5.58,108.4120408
891,(주)바이오로그디바이스,208710,201912,201412,,0,0,0,제조업,1,16.15073074,21.87315298,10.99221825,0.0,-11.76930435,7.42,8.52,13.79,1.24,29.43,104.23,5.93,38.6,14.0,92.11428571
892,(주)바이오빌,65940,201112,200301,44043.0,0,0,0,제조업,1,60.70613988,18.34470972,35.18810836,36.92,-449.4588517,-4.36,-6.29,-8.33,0.37,18.19,200.84,-8.69,8.13,7.35,10.91258427
893,(주)바이오빌,65940,201212,200301,44043.0,1,0,1,제조업,1,22.47820332,-36.05506906,20.24714855,-14.61,50.94489281,-6.8,-2.25,-4.92,5.91,-2.78,62.23,-0.77,2.37,4.62,-10.89210526
894,(주)바이오스마트,38460,201112,200006,,0,0,0,제조업,1,52.05041958,69.8916242,5.901143124,-1.32,-17.08583161,-0.11,5.84,11.79,5.09,-44.89,97.43,1.9,2.7,2.71,70.66026667
895,(주)바이오스마트,38460,201212,200006,,0,0,0,제조업,1,-0.023336144,8.803990087,25.79105117,-0.67,103.3466531,3.2,11.36,21.32,3.69,-36.69,84.84,4.1,12.0,8.69,86.20536913
896,(주)바이오스마트,38460,201712,200006,,0,0,0,제조업,1,0.508191841,10.81924963,27.69137475,6.04,322.4012739,3.65,3.86,7.19,1.55,12.35,70.84,2.74,-4.97,-3.04,113.1253797
897,(주)바이오스마트,38460,201812,200006,,0,0,0,제조업,1,25.41183317,29.98032365,46.37411091,4.43,120.3130905,3.77,7.53,13.1,0.86,14.6,70.65,7.59,3.45,1.72,93.19709091
898,(주)바이오스마트,38460,201912,200006,,0,0,0,제조업,1,29.81980515,28.32860748,35.0242489,1.21,-67.26505243,12.24,1.93,3.32,0.74,34.89,110.7,1.96,2.56,1.25,252.4513772
899,(주)바이오톡스텍,86040,201112,200709,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.433705074,44.40893499,23.2427342,4.94,93.29058969,6.93,11.45,27.77,2.18,17.16,79.08,7.02,21.07,20.49,37.09835294
900,(주)바이오톡스텍,86040,201212,200709,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.100872048,19.24725,-23.26677044,4.12,-94.99727208,2.58,0.57,1.07,1.47,19.51,85.0,0.47,13.1,13.87,23.67813559
901,(주)바텍,43150,201112,200609,,0,0,0,제조업,1,11.25255719,-3.898516261,18.16101521,-31.65,-91.99617779,0.98,0.65,1.4,1.05,58.8,107.77,0.5,4.8,3.09,120.6706154
902,(주)바텍,43150,201212,200609,,0,0,0,제조업,1,16.85871585,16.0763756,17.54807909,34.87,692.7769383,2.85,6.49,14.92,1.25,58.92,103.5,4.28,1.56,1.0,61.48231939
903,(주)바텍,43150,201712,200609,,0,0,0,제조업,1,-17.60539336,-22.73256264,-8.194006189,-31.65,-13.7817713,18.05,10.98,17.15,0.66,79.93,111.17,22.69,33.87,19.02,522.8109843
904,(주)바텍,43150,201812,200609,,0,0,0,제조업,1,8.751328747,12.62917874,7.122242093,34.65,0.715872395,8.69,11.73,18.64,0.56,81.93,131.92,23.77,33.45,17.97,164.8073099
905,(주)바텍,43150,201912,200609,,0,0,0,제조업,1,10.68941126,13.44114106,15.91765465,14.04,8.92948206,9.66,11.64,17.96,0.4,84.03,140.29,25.23,27.74,13.6,152.3229231
906,(주)배럴,267790,201812,201802,,0,0,0,제조업,1,80.33282474,102.2831019,41.89347873,25.0,17.88723005,10.62,16.13,17.36,-0.07,43.87,854.04,64.94,64.69,3.78,114.1074545
907,(주)배럴,267790,201912,201802,,0,0,0,제조업,1,41.00542613,19.04131244,19.72966657,-1.82,26.63905233,13.79,16.95,20.07,-0.19,52.99,547.66,67.47,36.55,7.66,160.7505556
908,(주)백금티앤에이,46310,201112,200202,,0,0,0,제조업,1,23.38888377,2.081534893,26.00031249,-3.13,-81.52629619,-0.45,0.64,1.38,1.1,23.48,101.81,0.32,-1.9,-0.73,85.94145161
909,(주)백금티앤에이,46310,201212,200202,,0,0,0,제조업,1,6.016971472,3.027146125,1.453668062,-6.45,365.508654,2.78,2.88,6.51,1.0,17.23,108.02,1.42,14.22,5.87,81.22172414
910,(주)백산,35150,201112,199908,,0,0,0,제조업,1,-3.325445866,28.44859575,18.73565638,-3.34,32.05262664,3.51,8.52,18.01,1.65,44.31,99.14,3.11,6.44,2.53,69.52663522
911,(주)백산,35150,201212,199908,,0,0,0,제조업,1,3.714848173,8.912071555,4.075139011,-11.64,64.46914653,7.5,14.38,25.78,1.2,49.43,102.27,7.43,17.91,6.59,115.3925267
912,(주)백산,35150,201712,199908,,0,0,0,제조업,1,2.716385907,1.611907281,5.272157941,1.94,-14.32044572,4.61,12.51,19.09,0.27,64.27,164.25,27.87,32.33,10.22,130.3935741
913,(주)백산,35150,201812,199908,,0,0,0,제조업,1,53.6290444,10.43628616,52.86773612,-11.41,-9.087759418,6.14,8.85,16.36,0.68,66.51,98.13,8.76,4.21,2.04,149.7312876
914,(주)백산,35150,201912,199908,,0,0,0,제조업,1,12.16586717,3.000879577,45.11126767,10.73,48.82649085,2.0,10.25,22.86,0.71,70.04,89.12,8.21,-0.59,-0.24,194.6370543
915,(주)버킷스튜디오,66410,201112,200312,,0,0,0,정보통신업,0,-25.32298956,-9.758808771,40.29183464,48.62,219.9859742,-18.8,7.69,11.75,1.18,-112.34,92.47,4.14,-22.21,-4.93,-74.97582278
916,(주)버킷스튜디오,66410,201212,200312,,0,0,0,정보통신업,0,14.33365576,26.38880446,-39.06662204,-31.65,-348.3470606,-20.27,-11.54,-25.24,-0.21,-30.6,240.32,-21.15,-22.84,-15.79,-88.28790698
917,(주)베노홀딩스,206400,201712,201412,,0,0,0,건설업,1,-12.19812401,-20.83309237,-6.782933363,48.62,-146.6471437,-20.27,-11.54,-25.24,-0.26,-99.93,482.44,-21.15,-22.84,-15.79,-36.38287356
918,(주)베노홀딩스,206400,201812,201412,,0,0,0,건설업,1,39.46810368,-36.05506906,-20.11371983,-31.65,-9.847487055,-20.27,-11.54,-25.24,6.45,-112.34,103.21,-8.56,-22.84,-15.79,-88.28790698
919,(주)베노홀딩스,206400,201912,201412,,0,0,0,건설업,1,78.54832034,102.2831019,5.686234118,-31.65,502.4694357,5.43,7.91,13.37,3.3,-88.12,295.92,3.63,-22.84,-15.79,328.6957143
920,(주)베셀,177350,201712,201506,,0,0,0,제조업,1,28.15576745,6.807119464,83.26950047,20.86,373.6832341,5.77,11.86,23.54,0.55,57.57,153.75,20.69,8.4,5.46,77.16593909
921,(주)베셀,177350,201812,201506,,0,0,0,제조업,1,-12.7189744,-32.53197419,-6.021005094,-25.89,-74.51386343,1.4,2.87,6.94,1.0,45.43,77.86,3.11,5.24,3.78,72.44431507
922,(주)베셀,177350,201912,201506,,0,0,0,제조업,1,1.16712301,-36.05506906,-39.06662204,-31.65,-379.5772015,-12.88,-8.57,-25.24,4.46,13.96,59.43,-3.72,-12.38,-15.79,-12.09
923,(주)베스파,299910,201912,201812,,0,0,0,정보통신업,0,-5.229318337,-6.84469642,-19.21016855,0.0,-130.8235154,-7.65,-8.19,-10.31,-0.77,33.81,427.65,-21.15,-22.84,-12.35,71.36053459
924,(주)벽산,7210,201112,197201,,0,0,0,제조업,1,-13.64731216,-22.75999557,-20.94296004,-7.65,-17.2470416,4.84,6.7,13.78,0.87,6.16,106.27,4.88,10.67,5.61,169.6154967
925,(주)벽산,7210,201212,197201,,0,0,0,제조업,1,-4.804905194,4.721611538,-5.328704586,-5.96,-32.83431564,1.47,4.53,9.04,0.87,6.83,126.83,3.41,11.66,5.6,143.4392254
926,(주)벽산,7210,201712,197201,,0,0,0,제조업,1,-1.472335918,4.128561583,-6.553538638,0.3,-38.44992406,2.94,4.75,7.56,0.02,4.53,164.29,13.23,17.36,6.69,126.9428701
927,(주)벽산,7210,201812,197201,,0,0,0,제조업,1,5.071218592,1.324323207,4.268718136,4.53,-54.32142161,1.82,2.13,3.36,0.01,4.91,161.08,5.73,3.34,1.38,130.8795376
928,(주)벽산,7210,201912,197201,,0,0,0,제조업,1,-2.494912657,-1.406459441,0.262542324,-3.18,-138.5656542,-0.37,-0.81,-1.3,0.13,0.72,128.66,-1.5,2.91,1.15,83.92137313
929,(주)보광산업,225530,201712,201512,,0,0,0,제조업,1,3.000132051,7.445707243,-11.86339963,6.67,-20.00136985,10.24,10.41,16.41,0.34,58.72,259.62,14.44,39.95,27.93,248.856875
930,(주)보광산업,225530,201812,201512,,0,0,0,제조업,1,2.276560736,-1.582976424,-11.18365189,37.5,-48.75920897,4.99,5.2,8.18,0.34,61.89,174.5,5.3,27.43,25.61,129.2226364
931,(주)보광산업,225530,201912,201512,,0,0,0,제조업,1,8.771694162,17.61402084,33.28859065,4.55,56.28380952,6.49,7.69,11.85,-0.87,58.77,170.5,9.5,27.46,18.11,167.7941739
932,(주)보라티알,250000,201712,201706,,0,0,0,도매 및 소매업,1,80.33282474,102.2831019,9.689449778,0.0,7.826593845,12.53,15.06,19.41,-0.37,33.64,297.9,65.84,47.25,15.3,156.3729213
933,(주)보라티알,250000,201812,201706,,0,0,0,도매 및 소매업,1,-4.484526742,8.099328004,-0.127060783,-8.99,-44.73256781,8.08,8.52,10.31,-1.19,40.28,399.6,47.12,59.34,9.98,119.8897531
934,(주)보라티알,250000,201912,201706,,0,0,0,도매 및 소매업,1,49.02978287,8.153865375,11.36483903,13.58,-36.65196085,4.6,4.43,6.04,-1.05,42.48,149.39,11.94,6.38,4.28,87.88706522
935,(주)보락,2760,201112,198911,,0,0,0,제조업,1,50.23674256,50.7812995,8.999888916,1.71,-35.58173957,0.27,0.99,1.25,-0.01,0.63,169.21,12.59,13.0,4.93,56.52705882
936,(주)보락,2760,201212,198911,,0,0,0,제조업,1,6.385758136,4.503827457,24.23888823,7.56,340.3438398,4.01,4.25,5.4,0.16,41.71,153.08,22.93,21.0,7.29,66.10257813
937,(주)보락,2760,201712,198911,,0,0,0,제조업,1,-2.468156504,1.097497418,-6.308093672,4.03,-37.03147252,2.36,2.44,2.98,-0.02,47.04,189.39,35.19,35.76,9.2,86.98891473
938,(주)보락,2760,201812,198911,,0,0,0,제조업,1,2.866033141,1.255877849,0.918213075,2.33,3.349054871,2.1,2.51,3.04,-0.03,47.79,217.57,44.26,21.37,6.05,81.80840909
939,(주)보락,2760,201912,198911,,0,0,0,제조업,1,4.319904819,0.423871391,6.991438358,0.0,-52.22235502,1.19,1.16,1.44,0.15,47.99,161.2,7.13,20.74,6.7,85.13515152
940,(주)보령,3850,201112,198810,,0,0,0,제조업,1,23.11414576,4.143009719,2.341393683,9.12,-43.36356162,2.43,3.85,7.13,0.77,32.33,99.17,4.12,13.38,5.4,64.50680115
941,(주)보령,3850,201212,198810,,0,0,0,제조업,1,4.047431736,5.670478333,1.321239192,-2.5,-65.53257149,3.51,1.26,2.38,0.73,37.28,103.0,1.38,10.83,4.42,69.98918227
942,(주)보령,3850,201712,198810,,0,0,0,제조업,1,1.160015922,27.7990545,3.319412614,-3.5,-95.36621222,14.03,0.25,0.41,-0.24,67.39,144.43,2.82,-15.87,-5.74,140.6049139
943,(주)보령,3850,201812,198810,,0,0,0,제조업,1,11.80108532,2.583039112,8.913825754,13.24,692.7769383,4.76,5.85,9.87,-0.01,70.22,114.63,258.48,3.78,1.59,97.00044035
944,(주)보령,3850,201912,198810,,0,0,0,제조업,1,12.80202029,10.48448145,13.87201745,9.61,56.53264455,6.73,8.16,14.49,0.01,73.14,105.44,628.75,19.12,8.19,111.8503579
945,(주)보루네오가구,4740,201112,198809,42921.0,1,0,1,제조업,1,-1.189841576,-2.639773234,0.124214313,-2.66,54.3241305,-0.38,0.89,1.87,0.9,-53.6,57.58,0.62,-1.41,-0.73,62.62986348
946,(주)부-스타,8470,201112,201102,,0,0,0,제조업,1,29.37551385,37.92211769,6.116871179,1.81,10.08667031,5.75,6.33,8.29,-0.35,31.66,288.38,333.92,34.45,6.82,45.89010178
947,(주)부-스타,8470,201212,201102,,0,0,0,제조업,1,5.503043484,4.843211514,7.352330386,-3.82,-0.741454963,6.09,5.59,7.11,-0.65,34.75,308.89,333.92,37.58,7.48,50.89291005
948,(주)부-스타,8470,201712,201102,,0,0,0,제조업,1,2.0012463,4.991277304,-8.531720093,13.47,-49.07445288,5.54,3.95,4.89,-0.18,52.34,246.68,333.92,20.14,3.9,71.31223744
949,(주)부-스타,8470,201812,201102,,0,0,0,제조업,1,1.39079428,2.554753945,3.792030414,48.62,-39.64232318,3.51,2.34,2.85,-0.15,54.26,344.02,333.92,-6.07,-1.09,56.05538462
950,(주)부-스타,8470,201912,201102,,0,0,0,제조업,1,9.856041099,3.732541025,17.81647228,-10.02,63.47433942,3.88,3.63,4.51,-0.22,55.69,296.66,315.61,4.49,0.95,69.0642228
951,(주)부방,14470,201112,199402,,0,0,0,"전문, 과학 및 기술 서비스업",0,38.76676546,67.77381055,-4.568899177,-16.1,10.86762909,3.05,4.16,7.48,0.42,72.02,58.98,6.28,7.56,2.27,64.63909789
952,(주)부방,14470,201212,199402,,0,0,0,"전문, 과학 및 기술 서비스업",0,-6.099490714,8.183802444,-1.699209846,-0.38,25.59181233,4.8,5.33,8.85,0.24,73.6,64.87,12.22,26.96,6.24,69.56707129
953,(주)부방,14470,201712,199402,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.38635409,-0.453525166,49.15186375,-2.04,-133.0639747,-0.66,-1.4,-1.99,-0.11,43.91,114.24,-14.91,20.23,4.26,-88.28790698
954,(주)부방,14470,201812,199402,,0,0,0,"전문, 과학 및 기술 서비스업",0,-5.905875488,0.41685753,-9.060435192,-31.25,196.6042372,0.68,1.5,2.06,-0.19,44.12,120.82,367.08,20.73,3.79,99.82515152
955,(주)부방,14470,201912,199402,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.39704643,-5.964417616,-5.260007784,-18.18,-205.9594199,-3.63,-1.63,-2.24,-0.15,32.88,94.59,-21.15,6.78,1.62,-88.28790698
956,(주)뷰웍스,100120,201112,200904,,0,0,0,제조업,1,19.68137238,15.36595245,16.82810481,27.54,-4.79482781,13.26,14.6,15.83,-1.43,68.77,553.0,2566.65,102.46,13.75,148.4069318
957,(주)뷰웍스,100120,201212,200904,,0,0,0,제조업,1,8.061996339,8.938305582,31.41173821,27.27,3.266048074,9.8,13.37,14.6,-0.77,72.04,615.33,133.5,112.77,11.41,170.8813393
958,(주)뷰웍스,100120,201712,200904,,0,0,0,제조업,1,5.920146273,14.22189652,5.249215296,12.13,-6.008329255,14.66,20.79,24.22,-0.12,89.98,717.02,2866.93,114.34,15.69,177.9067164
959,(주)뷰웍스,100120,201812,200904,,0,0,0,제조업,1,13.61277691,11.63190017,6.433812295,3.73,-21.21712538,14.15,15.35,16.91,-0.17,90.73,616.12,350.06,114.34,17.77,182.0188489
960,(주)뷰웍스,100120,201912,200904,,0,0,0,제조업,1,15.75435075,14.71146038,3.505261779,4.32,17.13916771,14.42,15.66,17.49,-0.19,90.73,540.13,392.62,114.34,17.1,198.2172069
961,(주)브리지텍,64480,201112,200806,,0,0,0,정보통신업,0,-4.383952541,-2.91501677,-1.731303353,2.94,-64.10580438,6.58,3.8,5.03,-1.8,54.37,330.21,73.52333333,59.43,15.17,73.9355
962,(주)브리지텍,64480,201212,200806,,0,0,0,정보통신업,0,18.95096027,17.69088948,26.13078701,7.14,369.8630988,16.14,16.68,21.8,-1.02,61.91,352.45,241.55,18.18,4.53,110.5651333
963,(주)브리지텍,64480,201712,200806,,0,0,0,정보통신업,0,-17.08752329,-12.27399926,-39.06662204,-1.17,-158.2024358,-6.35,-8.29,-10.3,-0.97,68.89,314.16,73.52333333,89.99,26.25,65.90609467
964,(주)브리지텍,64480,201812,200806,,0,0,0,정보통신업,0,8.145571432,-8.445920767,53.92259492,5.92,692.7769383,3.82,1.35,1.77,-0.47,78.29,212.29,73.52333333,3.84,1.38,89.52843575
965,(주)브리지텍,64480,201912,200806,,0,0,0,정보통신업,0,-24.62998126,-16.5266737,-23.4673106,5.59,-449.4588517,-6.45,-7.99,-10.87,-0.43,80.16,276.29,-21.15,11.7,3.08,66.71116402
966,(주)브이원텍,251630,201712,201707,,0,0,0,제조업,1,80.33282474,102.2831019,58.33236524,0.0,72.31652313,18.05,20.79,35.13,-1.54,49.68,220.86,1543.8,41.34,27.93,269.5087931
967,(주)브이원텍,251630,201812,201707,,0,0,0,제조업,1,-6.98685647,25.27283441,41.08377323,13.79,1.582299967,17.98,18.42,22.64,-2.16,59.46,933.26,2135.07,114.34,22.52,324.8740909
968,(주)브이원텍,251630,201912,201707,,0,0,0,제조업,1,6.514033246,6.141659753,-39.06662204,10.61,-69.27213081,7.85,5.69,6.07,-3.09,62.17,933.26,293.79,114.34,23.86,163.119863
969,(주)브이티지엠피,18290,201112,199409,,1,0,1,제조업,1,-0.544078775,-18.85511589,0.403124439,6.94,-163.7037307,-8.02,-2.32,-8.12,6.06,-24.41,33.38,-0.54,3.36,3.8,34.39705628
970,(주)블루베리엔에프티,44480,201112,200101,,0,0,0,제조업,1,1.021867335,-8.649886224,18.76568315,2.52,-449.4588517,-9.84,-6.66,-7.58,-0.06,0.33,330.86,-21.15,-0.3,-0.05,22.44840491
971,(주)블루베리엔에프티,44480,201212,200101,,0,0,0,제조업,1,3.321853508,7.262283785,5.056436303,-11.04,257.7916602,4.88,4.26,4.91,-0.12,6.85,353.62,18.55,0.16,0.02,54.19731034
972,(주)블루콤,33560,201112,201101,,0,0,0,제조업,1,34.44749878,36.11691564,-39.06662204,-13.11,-98.88999552,1.18,0.13,0.15,-3.09,52.64,736.04,2.66,22.2,4.96,84.61877358
973,(주)블루콤,33560,201212,201101,,0,0,0,제조업,1,-3.445179764,-0.307239616,37.74947413,-10.38,692.7769383,3.51,5.94,6.39,-2.5,55.71,933.26,301.99,102.5,10.49,114.0961053
974,(주)블루콤,33560,201712,201101,,0,1,1,제조업,1,-9.003781136,-4.293335012,-39.06662204,0.55,-56.98763907,1.66,6.15,6.88,-0.69,71.46,727.61,932.47,114.34,15.52,101.1602747
975,(주)비보존헬스케어,82800,201112,200511,,0,0,0,제조업,1,-25.32298956,-36.05506906,-14.75773631,-7.24,43.64330552,-16.02,-4.99,-9.27,2.09,-112.34,64.33,-2.93,-3.83,-2.31,14.14156098
976,(주)비보존헬스케어,82800,201212,200511,,0,0,0,제조업,1,22.23814051,3.871774974,85.69002802,-2.44,133.8588869,1.76,14.07,31.71,1.19,-112.34,91.69,5.92,6.97,2.36,80.1335
977,(주)비비안,2070,201112,197607,,0,0,0,제조업,1,26.45653232,17.15168949,21.75000559,8.1,-25.42053117,2.62,3.95,5.29,0.31,20.85,155.13,7.35,-7.2,-1.81,50.72901445
978,(주)비비안,2070,201212,197607,,0,0,0,제조업,1,5.293147747,-3.274236224,1.383385153,3.68,-117.5206572,-0.59,-0.64,-0.93,0.68,2.77,101.36,-0.74,-11.85,-3.75,47.14397972
979,(주)비상교육,100220,201112,200806,,0,0,0,정보통신업,0,20.3351121,5.999434615,43.65778794,25.0,-10.55784613,7.74,9.07,12.98,-0.33,59.09,153.73,23.17,23.18,9.22,88.86023077
980,(주)비상교육,100220,201212,200806,,0,0,0,정보통신업,0,18.42891974,11.56517238,3.71509673,-9.42,39.37085529,8.6,10.93,16.32,-0.31,61.87,140.84,21.81,17.26,8.86,97.84670913
981,(주)비상교육,100220,201712,200806,,0,0,0,정보통신업,0,6.918700218,7.337922745,1.225780544,2.99,-27.35995509,7.28,10.39,12.75,-0.34,75.45,235.35,292.16,69.73,22.6,101.4356844
982,(주)비상교육,100220,201812,200806,,0,0,0,정보통신업,0,-0.794789989,-1.071582548,11.1825029,-5.48,-59.8883771,0.91,4.05,4.97,-0.16,76.74,222.02,50.98,33.83,9.91,98.92153322
983,(주)비상교육,100220,201912,200806,,0,0,0,정보통신업,0,12.54267119,3.64726964,23.13756579,5.96,112.3255326,4.13,8.12,10.41,-1.12,77.92,204.91,77.14,30.96,11.14,104.8934727
984,(주)비씨월드제약,200780,201712,201412,,0,0,0,제조업,1,22.73455627,10.26663995,9.964865507,-2.49,28.40647333,6.82,7.5,10.89,0.47,56.68,137.0,34.25,21.42,15.73,77.02992701
985,(주)비씨월드제약,200780,201812,201412,,0,0,0,제조업,1,33.83271863,6.324614779,9.130785121,1.46,-36.88749265,3.59,4.05,6.66,0.25,58.0,83.41,23.93,9.19,12.03,84.63643885
986,(주)비씨월드제약,200780,201912,201412,,0,0,0,제조업,1,2.39385687,-0.741033496,-6.01261803,-0.72,-117.9382832,-1.08,-0.63,-1.16,2.36,55.51,48.11,-0.75,11.42,16.89,64.13373188
987,(주)비아트론,141000,201212,201205,,0,0,0,제조업,1,80.33282474,102.2831019,12.92094335,0.0,-0.268711648,18.05,20.48,27.87,0.0,46.77,296.81,909.2933333,-4.07,-1.49,135.4447541
988,(주)비아트론,141000,201712,201205,,0,0,0,제조업,1,8.35980979,9.491480621,31.88784901,0.67,48.50790394,9.1,15.56,20.06,-0.48,54.93,381.96,909.2933333,34.14,10.39,152.0810667
989,(주)비아트론,141000,201812,201205,,0,0,0,제조업,1,11.43169802,19.14502529,28.12883338,-8.0,40.33411973,16.64,19.86,24.58,-0.32,62.09,474.07,909.2933333,79.21,15.84,290.1395652
990,(주)비아트론,141000,201912,201205,,0,0,0,제조업,1,-3.45789751,2.668500356,-39.06662204,-7.97,-87.04515865,3.15,2.48,2.89,-1.22,62.97,572.47,853.14,63.2,21.52,121.7599213
991,(주)비에이치,90460,201112,200701,,0,0,0,제조업,1,30.58334108,77.49886244,48.68702037,16.18,211.6789479,6.36,10.43,28.22,2.69,46.72,59.93,3.3,2.86,1.65,65.31956962
992,(주)비에이치,90460,201212,200701,,0,0,0,제조업,1,22.70506599,18.10451503,50.3390045,39.24,74.48198021,8.53,14.97,35.13,1.76,56.65,81.64,5.85,10.09,4.87,70.77072727
993,(주)비에이치,90460,201712,200701,,0,0,0,제조업,1,67.34335971,44.06431877,85.69002802,28.82,134.0446506,11.17,18.24,35.13,0.92,68.4,108.39,11.72,8.12,4.31,81.01870266
994,(주)비에이치,90460,201812,200701,,0,0,0,제조업,1,-9.628566005,23.01251399,11.07134881,1.82,20.20123413,16.5,18.4,35.13,0.94,90.73,93.71,11.18,39.06,14.34,140.4383333
995,(주)비에이치,90460,201912,200701,,0,0,0,제조업,1,1.742959237,48.71869334,-14.71953761,-1.17,-31.2664536,11.94,13.2,26.77,0.67,89.42,108.28,11.17,58.41,17.71,88.0272892
996,(주)비엔씨컴퍼니,58370,201112,200202,42863.0,0,1,1,도매 및 소매업,1,-8.35411119,89.52039065,-35.17244625,-31.65,198.0571616,10.82,8.46,20.98,4.74,-65.33,67.96,1.12,-12.74,-11.61,209.493125
997,(주)비엔지티,32790,201112,199706,,0,0,0,도매 및 소매업,1,16.16110595,6.800803642,-20.02892697,48.62,-449.4588517,-2.33,-5.49,-9.03,0.55,-5.03,172.58,-3.65,-5.4,-1.4,38.97040936
998,(주)비엔지티,32790,201212,199706,,1,0,1,도매 및 소매업,1,5.025037111,-34.82512588,-10.46943794,-31.65,-127.162685,-20.27,-11.54,-25.24,0.75,-91.09,94.06,-5.52,-12.07,-5.85,-88.28790698
999,(주)비엘팜텍,65170,201112,200211,,0,0,0,도매 및 소매업,1,1.617411578,0.713970931,-8.347020467,14.29,63.17366495,0.82,5.31,11.03,3.48,-44.83,68.48,1.6,4.89,3.46,95.97625
1000,(주)비엘팜텍,65170,201212,200211,,0,0,0,도매 및 소매업,1,-5.182135398,-3.381333682,19.47804088,37.5,-39.84821719,-3.45,3.28,6.64,2.61,-55.22,59.03,1.11,4.7,2.6,-88.28790698
1001,(주)비엘팜텍,65170,201712,200211,,0,0,0,도매 및 소매업,1,-7.006233127,-4.416406665,13.17637072,-16.28,52.53875372,-3.74,3.91,9.75,1.92,-112.34,46.14,1.58,3.45,1.67,-75.77916667
1002,(주)비엘팜텍,65170,201812,200211,,0,0,0,도매 및 소매업,1,52.22063614,102.2831019,4.752168407,-8.33,-24.67002509,1.39,2.42,4.2,0.53,-50.17,159.31,1.75,0.05,0.02,101.9678788
1003,(주)비엘팜텍,65170,201912,200211,,0,0,0,도매 및 소매업,1,-14.21741774,-28.92922459,-32.86354244,-12.12,-233.6607269,-18.09,-2.89,-4.55,0.93,-78.22,202.79,-2.5,4.18,2.72,-88.28790698
1004,(주)비엠티,86670,201112,200711,,0,0,0,제조업,1,16.71586665,17.19197974,12.35912593,2.61,5.187139818,4.39,8.4,15.42,3.51,56.57,74.05,3.35,6.95,4.91,80.91388535
1005,(주)비엠티,86670,201212,200711,,0,0,0,제조업,1,-0.578554172,2.093773223,-2.730453773,18.47,-44.50880792,1.62,4.66,8.22,2.57,59.09,71.97,2.62,14.78,10.32,59.00075269
1006,(주)비엠티,86670,201712,200711,,0,0,0,제조업,1,3.089115207,4.109612055,54.7439724,12.45,119.3405119,3.2,6.25,10.61,1.03,54.61,75.49,7.68,19.13,11.93,58.57479705
1007,(주)비엠티,86670,201812,200711,,0,0,0,제조업,1,13.12583449,15.01013637,20.80474861,-0.74,37.06982245,6.69,7.92,13.26,0.94,56.59,77.88,9.91,3.5,1.99,81.48468401
