,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,유동비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,종업원1인당부가가치율_계산,당좌자산회전률
11902,한국가스공사(주),36460,201512,199912,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-9.378860512,3.419941455,-30.12520604,1.88,-5.979446768,2.26,2.81,0.49,174.81,143.48,1.3,11.58,14.37,41.88091154,572.6212222,2.83
11903,한국가스공사(주),36460,201612,199912,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-5.798004743,-6.666614617,-18.97923657,8.24,-8.947895265,2.23,3.82,0.0,153.77,134.51,1.09,16.74,24.22,35.81319619,341.6015787,2.69
11904,한국가스공사(주),36460,201712,199912,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-6.983589735,-13.27516846,5.041614141,2.22,12.67416779,2.68,3.52,0.0,115.05,91.65,1.25,12.55,16.41,155.4993527,362.9029139,3.28
11905,한국가스공사(주),36460,201812,199912,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,6.866695271,4.392534245,18.09794731,10.07,23.49486963,3.32,2.84,4.26,100.54,68.45,1.63,4.11,4.9,502.4439383,569.8456318,4.09
11906,한국가스공사(주),36460,201912,199912,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-0.951977713,-4.135847186,-4.59192823,3.2,4.515416395,3.38,3.09,0.93,103.73,74.01,1.66,3.28,4.09,502.4439383,534.7630807,3.74
11907,한국가스공사(주),36460,202012,199912,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-8.654081778,-5.049583398,-16.60720404,-0.44,-32.64551785,2.39,3.32,0.0,104.37,85.09,1.26,9.29,12.57,441.274321,534.5814031,3.27
11908,한국공항(주),5430,201112,197612,,0,0,0,운수 및 창고업,0,-4.08239141,-4.928055474,9.265248949,3.23,14.14978206,6.58,-0.29,11.26,326.87,308.47,10.16,33.07,9.36,8.110657596,41.34752577,3.01
11909,한국공항(주),5430,201212,197612,,0,0,0,운수 및 창고업,0,-5.746181358,-12.77025238,1.104036179,1.7,-32.08735825,5.07,0.1,0.93,252.22,241.99,6.74,12.71,3.93,-10.22559481,62.16161871,4.24
11910,한국공항(주),5430,201312,197612,,0,0,0,운수 및 창고업,0,-0.345968588,1.002210439,-1.059221995,-0.26,-56.2098009,2.19,0.37,0.79,202.51,192.44,2.81,12.61,3.83,-10.07675435,58.67485902,3.52
11911,한국공항(주),5430,201412,197612,,0,0,0,운수 및 창고업,0,4.345810125,9.048354562,3.905540309,3.25,64.40167094,3.46,0.28,10.52,247.12,238.27,5.84,-19.54,-6.49,6.02026545,71.64563989,2.8
11912,한국공항(주),5430,201512,197612,,0,0,0,운수 및 창고업,0,-1.718081367,1.051096632,3.990095277,3.37,14.526375,4.04,-0.19,2.2,326.73,317.11,10.97,29.72,7.36,4.245390567,65.0204086,2.56
11913,한국공항(주),5430,201612,197612,,0,0,0,운수 및 창고업,0,-2.083859821,4.925684033,3.708314441,-2.92,74.1002076,7.1,-0.12,5.58,360.88,350.35,28.47,39.88,7.73,4.033511731,71.98792089,2.79
11914,한국공항(주),5430,201712,197612,,0,0,0,운수 및 창고업,0,11.51190457,12.07004712,2.718208374,-6.3,0.815515525,6.84,-0.26,5.26,379.44,371.29,99.31,44.22,9.16,2.917164846,82.5907126,2.83
11915,한국공항(주),5430,201812,197612,,0,0,0,운수 및 창고업,0,1.927083478,1.053339822,8.37759766,2.87,-8.58197583,5.87,-0.39,3.12,421.85,411.78,3609.853333,29.03,5.81,3.13125845,83.57137557,2.77
11916,한국공항(주),5430,201912,197612,,0,0,0,운수 및 창고업,0,9.497731356,1.227056616,0.548378654,0.33,-10.74716158,4.96,-0.15,2.31,409.84,397.96,13.53,18.1,4.85,3.833785827,82.53196662,2.68
11917,한국공항(주),5430,202012,197612,,0,0,0,운수 및 창고업,0,-8.472016067,-15.63313142,-38.67458151,-6.25,-322.2711822,-10.89,0.03,-14.98,237.68,233.3,-21.04,20.37,10.42,3.185052315,53.10417452,1.52
11918,한국기업평가(주),34950,201312,200202,,0,0,0,임대업,1,1.646038436,6.327790032,-4.391796813,0.0,-11.26010367,15.38,-2.72,38.11,426.89,426.89,868.9,89.32,28.6,0.0,219.8664331,0.85
11919,한국기업평가(주),34950,201412,200202,,0,0,0,임대업,1,3.556680741,3.92684881,0.370474919,0.0,-2.822184172,14.69,-2.91,39.21,420.13,420.13,1135.91,79.32,26.74,0.0,213.3209554,0.84
11920,한국기업평가(주),34950,201512,200202,,0,0,0,임대업,1,6.375934386,5.561948044,2.856101587,3.82,-0.046973619,13.98,-2.55,39.73,431.35,431.35,1235.18,66.1,23.76,0.0,216.2476074,0.8
11921,한국기업평가(주),34950,201612,200202,,0,0,0,임대업,1,5.299757581,8.1329969,11.70289694,1.23,32.37405562,17.49,-2.32,41.93,504.02,504.02,1974.85,72.3,21.94,0.0,220.365697,0.8
11922,한국기업평가(주),34950,201712,200202,,0,0,0,임대업,1,4.038183557,2.594005738,5.731680111,0.61,14.87162987,19.2,-2.28,38.62,485.57,485.57,2598.08,78.81,24.99,0.0,235.8028313,0.79
11923,한국기업평가(주),34950,201812,200202,,0,0,0,임대업,1,2.397100596,-0.158275849,7.177688137,-1.2,5.571524404,19.64,-2.38,35.43,448.45,448.45,3609.853333,80.88,27.02,0.0,253.8759756,0.82
11924,한국기업평가(주),34950,201912,200202,,0,0,0,임대업,1,22.65030331,21.25893559,10.21413634,3.66,24.71216088,20.54,-2.39,44.95,456.1,456.1,622.27,76.7,28.6,0.0,273.6951176,0.8
11925,한국기업평가(주),34950,202012,200202,,0,0,0,임대업,1,-6.066141725,-9.779286707,3.380325355,2.94,3.356533365,20.54,-1.24,27.78,380.19,380.19,702.91,81.99,28.6,0.0,275.1105143,0.8
11926,한국내화(주),10040,201112,200010,,0,0,0,제조업,1,9.963590608,28.57677101,17.23038464,15.07,142.2923699,11.12,2.27,63.53,86.11,49.66,4.0,15.62,7.81,-36.44669738,96.59538462,5.34
11927,한국내화(주),10040,201212,200010,,0,0,0,제조업,1,-2.540341416,26.69684526,8.070607581,8.11,-31.36709723,7.8,1.44,56.41,102.79,46.52,3.98,33.99,12.43,-56.26662072,82.68278846,7.07
11928,한국내화(주),10040,201312,200010,,0,0,0,제조업,1,6.68025369,4.181426181,5.87408688,11.73,12.01969263,8.56,1.0,58.57,103.17,61.03,6.05,15.47,5.84,-42.14683927,82.7480895,7.52
11929,한국내화(주),10040,201412,200010,,0,0,0,제조업,1,0.475984233,2.721015062,-1.604493941,8.61,-16.24037746,6.93,1.04,59.18,89.17,46.85,4.92,13.02,4.91,-42.3188366,82.39868463,6.98
11930,한국내화(주),10040,201512,200010,,0,0,0,제조업,1,1.436343352,2.154193172,1.815331563,0.32,-45.75782352,3.72,0.67,59.42,109.11,62.56,4.07,15.47,5.77,-46.55102783,78.35161137,7.45
11931,한국내화(주),10040,201612,200010,,0,0,0,제조업,1,2.157323635,6.479182925,-3.429552334,-0.47,29.07611705,4.72,0.56,61.12,100.84,60.62,6.09,12.69,4.79,-40.21975087,78.61280952,6.52
11932,한국내화(주),10040,201712,200010,,0,0,0,제조업,1,4.793292015,14.02596294,4.655433993,2.54,12.35811041,5.13,0.56,64.91,113.58,42.73,6.91,-0.06,-0.02,-70.84972601,83.45956656,7.39
11933,한국내화(주),10040,201812,200010,,0,0,0,제조업,1,-5.049930257,5.077244594,-11.38051303,-2.17,6.292977001,5.46,0.65,68.0,217.82,84.4,7.27,9.45,2.96,-133.4220375,80.46993671,7.52
11934,한국내화(주),10040,201912,200010,,0,0,0,제조업,1,2.299262173,8.529966693,-6.585905212,-3.01,-21.65803416,4.34,0.52,64.47,130.37,53.35,7.19,20.73,6.37,-77.01524097,79.86727569,7.52
11935,한국내화(주),10040,202012,200010,,0,0,0,제조업,1,-3.070914451,2.643644015,-9.013790581,-2.61,-42.33625798,2.55,0.39,63.97,324.96,180.19,5.92,4.66,1.34,64.35166753,75.57681742,5.5
11936,한국단자공업(주),25540,201112,199610,,0,0,0,제조업,1,37.32438134,33.80154664,26.21964836,12.79,46.02272338,9.47,-0.23,90.82,227.07,174.35,66.76,35.02,8.96,41.48818658,121.6230191,2.99
11937,한국단자공업(주),25540,201212,199610,,0,0,0,제조업,1,4.432901486,9.915011226,5.2644258,11.34,15.03370901,9.66,-0.43,90.35,256.85,194.9,134.19,52.67,11.22,39.49203413,105.318836,2.62
11938,한국단자공업(주),25540,201312,199610,,0,0,0,제조업,1,14.74886539,10.75473092,17.22241666,13.76,11.44145057,9.81,-0.33,90.28,237.58,183.96,328.9,51.32,12.13,38.97094047,127.1700814,2.9
11939,한국단자공업(주),25540,201412,199610,,0,0,0,제조업,1,13.04494994,13.84827043,6.801139864,15.7,30.15664517,11.22,-0.28,89.83,234.51,176.32,143.14,55.94,13.67,43.26482813,147.0005327,2.87
11940,한국단자공업(주),25540,201512,199610,,0,0,0,제조업,1,8.841470389,12.15811852,9.388060171,4.82,20.9150123,12.24,-0.22,90.82,283.96,223.2,188.01,58.9,12.85,33.02838601,177.1513998,2.85
11941,한국단자공업(주),25540,201612,199610,,0,0,0,제조업,1,16.75185694,9.786790538,8.010324276,11.51,9.361813848,11.85,-0.3,90.82,256.59,214.27,474.26,58.35,16.94,27.02640026,173.1487962,2.34
11942,한국단자공업(주),25540,201712,199610,,0,0,0,제조업,1,6.496078838,9.953251549,4.228968401,5.25,-26.83358517,7.8,-0.37,90.13,267.71,207.98,411.24,56.51,15.15,35.61833561,155.1449183,2.19
11943,한국단자공업(주),25540,201812,199610,,0,0,0,제조업,1,-1.672282192,2.270138646,0.260128603,3.51,-30.15674364,5.32,-0.41,90.82,321.77,248.66,254.61,38.23,8.69,32.96832268,135.061326,2.31
11944,한국단자공업(주),25540,201912,199610,,0,0,0,제조업,1,2.91296699,2.792239883,3.450107939,-2.68,-27.45449456,3.84,-0.43,90.82,326.19,239.94,116.71,32.74,7.44,38.13189996,139.1369749,2.5
11945,한국단자공업(주),25540,202012,199610,,0,0,0,제조업,1,11.24392328,7.605778229,3.932388154,-12.17,135.6229865,8.44,-0.34,90.82,297.2,234.82,355.89,38.48,10.6,31.63268829,178.4409418,2.37
11946,한국맥널티(주),222980,201612,201512,,0,0,0,제조업,1,7.275716852,8.360362385,19.80741202,38.61,34.48764017,9.81,-0.07,64.15,284.43,247.58,25.6,34.62,10.82,19.98234195,75.63764286,1.85
11947,한국맥널티(주),222980,201712,201512,,0,0,0,제조업,1,7.361909557,2.158063814,1.235229755,7.14,-45.20978868,5.19,0.02,64.74,245.6,194.56,15.31,24.31,9.12,35.05668575,55.51226667,2.09
11948,한국맥널티(주),222980,201812,201512,,0,0,0,제조업,1,9.213463817,6.635490297,0.952913398,-1.33,-63.47290151,1.75,0.19,67.44,133.27,87.46,3.94,13.18,5.64,137.6868437,56.53351351,2.78
11949,한국맥널티(주),222980,201912,201512,,0,0,0,제조업,1,19.36130893,0.795817889,28.96886704,2.03,182.7597778,4.32,0.96,63.32,209.87,157.15,3.83,12.48,6.57,47.98334077,54.04178808,3.16
11950,한국맥널티(주),222980,202012,201512,,0,0,0,제조업,1,26.67013562,26.5531592,14.52032162,-30.12,59.05845157,5.57,0.93,63.93,266.68,210.34,5.0,15.0,8.74,33.80511725,147.854902,2.06
11951,한국석유공업(주),4090,201112,197706,,0,0,0,제조업,1,78.27578096,102.2875763,14.64499568,0.75,14.13610515,4.24,0.94,1.11,97.77,86.83,2.47,-4.4,-1.53,-443.0832004,106.5511194,4.63
11952,한국석유공업(주),4090,201212,197706,,0,0,0,제조업,1,-8.650993845,3.244858081,-5.249144339,-4.48,-17.0548009,3.39,1.03,3.77,111.93,98.12,1.91,-0.31,-0.09,115.7619839,123.7704688,4.21
11953,한국석유공업(주),4090,201312,197706,,0,0,0,제조업,1,6.563451646,6.994906637,7.998374841,4.69,41.77400658,4.87,0.65,6.98,122.06,105.23,3.88,8.13,2.42,76.306349,158.4110448,4.63
11954,한국석유공업(주),4090,201412,197706,,0,0,0,제조업,1,0.441309112,5.525177557,-4.885962237,5.22,-4.669142296,4.49,0.49,5.59,130.46,110.03,5.0,7.71,2.31,67.07888886,161.9519858,4.1
11955,한국석유공업(주),4090,201512,197706,,0,0,0,제조업,1,3.951280575,10.17555467,2.504114392,2.13,75.29438436,7.71,0.37,13.09,127.94,109.06,11.42,10.62,3.03,67.56486436,227.5505556,4.1
11956,한국석유공업(주),4090,201612,197706,,0,0,0,제조업,1,9.186235114,7.595443291,3.575030982,7.64,-6.983512148,6.72,0.35,7.06,134.29,114.18,11.17,7.47,2.29,58.65911356,165.3585806,3.96
11957,한국석유공업(주),4090,201712,197706,,0,0,0,제조업,1,8.619539933,5.590742389,5.406298225,1.94,-15.9190849,5.19,0.39,16.53,139.38,113.62,8.25,4.13,1.34,65.40556808,190.9168354,3.91
11958,한국석유공업(주),4090,201812,197706,,0,0,0,제조업,1,7.884926677,0.652354008,13.38283501,7.59,-41.69399703,2.8,0.47,3.79,140.19,122.89,3.53,-0.85,-0.28,43.05513149,128.1749412,3.92
11959,한국석유공업(주),4090,201912,197706,,0,0,0,제조업,1,-4.703433728,-6.087671432,0.8494572,0.59,-25.81914571,2.05,0.53,0.73,161.81,139.78,2.15,4.09,1.3,35.64674289,85.50192982,3.79
11960,한국석유공업(주),4090,202012,197706,,0,0,0,제조업,1,8.077374337,3.822467007,-0.28294539,2.34,184.0566478,5.73,0.42,3.88,119.73,101.66,7.5,11.19,3.99,91.57477896,165.4834286,3.67
11961,한국선재(주),25550,201112,199506,,0,0,0,제조업,1,-9.096913931,13.16964688,1.731625606,-1.32,26.54471847,8.3,2.14,55.93,106.93,60.09,3.05,5.23,2.74,-46.84485731,126.5284375,3.38
11962,한국선재(주),25550,201212,199506,,0,0,0,제조업,1,-11.60867435,14.47963281,-14.48345561,2.68,-64.81088057,3.53,1.75,56.46,122.2,67.6,1.49,37.49,17.35,245.9709365,102.2923478,3.86
11963,한국선재(주),25550,201312,199506,,0,0,0,제조업,1,-3.909157084,6.252645734,-17.35614924,-4.78,-22.80145948,2.83,1.38,58.74,125.74,69.85,1.69,14.88,7.38,217.1245171,88.90242009,3.47
11964,한국선재(주),25550,201412,199506,,0,0,0,제조업,1,-1.443409734,3.802095262,-8.091602639,-3.65,25.96199363,3.6,1.4,60.53,135.19,72.81,2.32,11.66,5.9,177.2840531,76.55781991,3.26
11965,한국선재(주),25550,201512,199506,,0,0,0,제조업,1,-3.595441425,5.947168504,-8.552582829,-13.27,-50.24241185,1.84,1.37,59.07,139.08,68.68,1.32,14.64,7.05,180.1413211,73.47896175,3.42
11966,한국선재(주),25550,201612,199506,,0,0,0,제조업,1,10.34798684,-0.379274171,7.871939111,2.19,138.8812715,4.25,1.34,59.2,125.9,67.1,3.21,10.41,5.73,227.0529436,93.31187166,4.09
11967,한국선재(주),25550,201712,199506,,0,0,0,제조업,1,9.61859303,2.846378715,8.657381729,-1.07,1.526964124,3.92,1.32,59.46,114.85,45.53,2.94,-0.2,-0.12,466.9265101,107.1638378,4.62
11968,한국선재(주),25550,201812,199506,,0,0,0,제조업,1,28.63960538,6.216468594,15.6124309,-0.54,5.667527096,3.47,1.37,60.97,91.34,36.87,2.61,0.43,0.32,-443.0832004,123.29625,5.36
11969,한국선재(주),25550,201912,199506,,0,0,0,제조업,1,-2.378580759,1.868658224,-3.733640328,3.26,-7.367209443,2.89,2.03,61.22,96.92,38.51,1.77,2.64,1.96,-443.0832004,99.53184211,4.95
11970,한국선재(주),25550,202012,199506,,0,0,0,제조업,1,-3.481531566,0.138373796,0.905887392,5.26,-21.71455513,2.33,1.43,64.18,82.95,36.26,1.93,8.07,5.59,-273.9243267,93.55775,4.89
11971,한국수출포장공업(주),2200,201112,197406,,0,0,0,제조업,1,37.98742995,45.02446851,11.20290372,0.73,20.85314036,4.34,0.86,24.29,108.05,80.19,5.52,5.28,2.13,346.0760478,131.2136462,4.7
11972,한국수출포장공업(주),2200,201212,197406,,0,0,0,제조업,1,-6.284319241,12.79667212,4.84924293,6.86,204.1950067,13.4,0.4,12.69,225.29,177.59,32.49,53.63,11.96,38.0715987,197.5070608,4.73
11973,한국수출포장공업(주),2200,201312,197406,,0,0,0,제조업,1,3.949560118,3.869802254,-9.109058271,-0.34,-58.34017311,5.66,0.04,5.45,243.69,189.39,49.05,59.45,15.21,37.78891483,131.708678,4.52
11974,한국수출포장공업(주),2200,201412,197406,,0,0,0,제조업,1,4.479501763,4.055217556,-2.138217994,5.76,-8.986128361,4.94,0.1,5.08,225.7,172.62,37.04,28.9,8.01,42.22473398,126.8269231,4.73
11975,한국수출포장공업(주),2200,201512,197406,,0,0,0,제조업,1,2.9199943,-1.074614681,-0.360543954,0.0,-80.94135935,0.91,0.16,0.99,178.6,130.81,5.73,22.4,7.3,60.79447707,96.24089744,4.73
11976,한국수출포장공업(주),2200,201612,197406,,0,0,0,제조업,1,-0.453147065,-0.794307323,-1.048623487,-2.56,13.86062098,1.02,0.15,1.04,159.19,120.77,7.01,18.17,6.02,64.90880918,101.446875,4.4
11977,한국수출포장공업(주),2200,201712,197406,,0,0,0,제조업,1,-0.188843751,-3.20596097,7.063593381,-0.66,-324.151757,-2.3,0.22,1.06,133.3,99.09,-10.75,3.56,1.2,102.7425523,79.08215232,4.52
11978,한국수출포장공업(주),2200,201812,197406,,0,0,0,제조업,1,-0.096943755,6.938508556,14.65624067,36.42,129.8189729,7.72,0.16,7.49,201.5,156.0,40.0,25.61,6.11,44.8288062,140.9542961,4.6
11979,한국수출포장공업(주),2200,201912,197406,,0,0,0,제조업,1,3.09800428,6.809669525,-3.083316492,-0.97,-16.46530128,6.35,-0.03,7.35,249.35,206.79,97.0,61.53,13.67,28.49487061,133.8884069,3.7
11980,한국수출포장공업(주),2200,202012,197406,,0,0,0,제조업,1,0.324286753,1.939030553,-2.48529562,-1.47,-43.52219268,3.53,-0.08,3.26,258.34,222.66,85.21,50.88,10.86,22.53065258,108.2060697,3.19
11981,한국쉘석유(주),2960,201112,198808,,0,0,0,제조업,1,3.60595855,6.518170838,14.88712709,0.0,-2.135737893,20.54,-0.2,80.55,255.17,177.56,2977.425,55.17,7.81,-77.61094203,384.88925,4.01
11982,한국쉘석유(주),2960,201212,198808,,0,0,0,제조업,1,-2.072419224,11.2365111,-5.804659378,1.67,13.90246442,20.54,-0.23,82.18,330.17,220.25,2977.425,78.86,8.7,-109.9203738,426.7420492,3.99
11983,한국쉘석유(주),2960,201312,198808,,0,0,0,제조업,1,5.27556407,4.730250133,-11.38570598,-4.1,-6.796117233,20.54,-0.26,82.88,324.62,233.34,2977.425,111.02,14.75,-91.27501719,435.2538462,3.42
11984,한국쉘석유(주),2960,201412,198808,,0,0,0,제조업,1,-6.319164114,0.609039649,-3.272747443,2.56,-8.199040017,20.54,-0.27,82.91,406.83,304.26,2977.425,121.58,13.69,-102.571465,402.16275,3.18
11985,한국쉘석유(주),2960,201512,198808,,0,0,0,제조업,1,9.975783161,6.923515775,-6.228129059,-1.67,18.11722523,20.54,-0.33,83.96,369.61,294.86,2977.425,110.24,14.62,-74.74769037,454.5592373,2.79
11986,한국쉘석유(주),2960,201612,198808,,0,0,0,제조업,1,-2.820753807,0.480869952,-5.770384632,-6.78,-10.23005058,20.54,-0.33,83.98,411.17,334.42,2977.425,121.58,16.09,-76.74719347,441.9895455,2.45
11987,한국쉘석유(주),2960,201712,198808,,0,0,0,제조업,1,6.484393625,2.181105267,-0.173324779,0.91,-14.36838352,20.54,-0.32,84.28,356.27,276.9,2977.425,78.87,11.8,-79.36545468,395.3897297,2.44
11988,한국쉘석유(주),2960,201812,198808,,0,0,0,제조업,1,10.42578729,0.109135502,4.378055917,5.41,3.273923571,20.54,-0.34,84.26,266.27,210.23,2977.425,54.98,11.27,-56.03853453,385.6824786,2.42
11989,한국쉘석유(주),2960,201912,198808,,0,0,0,제조업,1,-2.410167143,-1.638917378,-3.598793327,-2.56,-17.23968278,17.97,-0.35,83.95,263.11,211.08,2604.97,64.46,13.14,-52.02423341,372.3534211,2.31
11990,한국쉘석유(주),2960,202012,198808,,0,0,0,제조업,1,5.310031699,0.200625202,-5.4332985,-2.63,20.68912855,20.54,-0.27,83.95,249.16,213.4,3349.88,67.64,17.05,-35.76065862,425.4458559,2.09
11991,한국알콜산업(주),17890,201112,199208,,0,0,0,제조업,1,10.49454347,6.331586605,15.0560602,10.61,-4.844412019,5.59,0.77,85.14,190.45,108.79,7.28,13.02,5.68,90.27759273,206.3396575,3.4
11992,한국알콜산업(주),17890,201212,199208,,0,0,0,제조업,1,-5.860413288,2.425264263,2.496704251,-4.11,-56.44726453,2.39,0.56,85.62,174.57,93.25,3.6,26.86,8.96,109.0486822,180.0067857,3.79
11993,한국알콜산업(주),17890,201312,199208,,0,0,0,제조업,1,1.243157416,3.208811864,-6.29712062,-4.29,9.291088271,2.68,0.54,85.8,220.16,157.38,5.03,19.92,6.84,52.24733724,138.6718657,3.3
11994,한국알콜산업(주),17890,201412,199208,,0,0,0,제조업,1,5.769324916,7.259585913,-4.118294253,4.48,99.00485848,5.15,0.36,86.47,236.83,168.47,13.3,16.22,5.91,49.96103599,213.7458571,2.41
11995,한국알콜산업(주),17890,201512,199208,,0,0,0,제조업,1,2.782503355,9.947070771,2.446261847,4.29,17.80410387,5.82,0.24,87.02,310.04,216.44,14.75,35.96,10.58,44.56353315,215.1671233,2.48
11996,한국알콜산업(주),17890,201612,199208,,0,0,0,제조업,1,15.38091622,14.30292536,-1.194390746,2.05,27.24765231,6.79,0.01,88.33,235.58,200.63,23.07,54.89,19.51,25.77505666,350.2361745,2.08
11997,한국알콜산업(주),17890,201712,199208,,0,0,0,제조업,1,7.440157973,5.987481396,12.64003143,2.68,-11.26576838,5.42,0.07,87.58,283.25,236.42,14.55,32.5,11.55,25.55311973,269.9207843,2.19
11998,한국알콜산업(주),17890,201812,199208,,0,0,0,제조업,1,14.56777588,16.20365082,20.51653457,-1.96,65.77730023,8.08,0.21,85.09,345.78,290.93,19.85,19.32,6.22,22.31658844,363.8891333,2.77
11999,한국알콜산업(주),17890,201912,199208,,0,0,0,제조업,1,16.08996429,13.70405946,13.85016815,4.67,16.12202917,8.14,0.25,87.31,267.16,220.59,18.67,19.93,7.02,27.85920536,340.2692994,2.78
12000,한국알콜산업(주),17890,202012,199208,,0,0,0,제조업,1,13.12040796,13.91372275,27.55524142,-1.27,69.49781689,12.05,0.23,89.11,287.52,253.49,31.85,33.51,10.23,18.14794716,484.5792903,2.78
12001,한국앤컴퍼니(주),240,201112,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,29.14338485,27.11714608,11.62132056,4.83,-15.36266613,8.36,0.86,22.45,102.9,66.68,7.9,7.06,4.59,502.4439383,154.4798203,2.98
12002,한국앤컴퍼니(주),240,201212,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,-22.36308992,-31.51271657,-38.67458151,-30.12,-97.59744896,0.49,-2.91,0.0,618.37,618.37,231.97,121.58,28.6,0.0,-19.51572368,0.56
12003,한국앤컴퍼니(주),240,201312,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,78.27578096,102.2875763,82.96258463,13.16,594.6717064,7.19,-2.91,11.79,1062.09,940.6,231.97,121.58,28.6,0.0,685.3952381,0.56
12004,한국앤컴퍼니(주),240,201412,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.512526731,6.330362945,49.34370568,12.21,57.4148298,7.75,-2.91,3.44,1062.09,940.6,231.97,36.4,14.5,0.0,685.3952381,0.56
12005,한국앤컴퍼니(주),240,201512,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.404127018,6.274206488,-2.45013306,12.95,-3.543639164,7.02,-2.91,3.16,1062.09,940.6,231.97,45.26,20.3,0.0,685.3952381,0.56
12006,한국앤컴퍼니(주),240,201612,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,16.14432664,11.79500587,82.96258463,3.21,44.07167089,8.44,-1.38,5.68,582.41,547.16,785.06,37.63,12.44,7.306740238,342.5620889,1.0
12007,한국앤컴퍼니(주),240,201712,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,5.004649188,4.416557382,19.5378002,-5.78,-23.79988826,6.28,-1.06,6.41,301.44,273.43,356.7,40.7,12.65,13.90726611,371.061934,1.45
12008,한국앤컴퍼니(주),240,201812,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.565869392,8.002541536,2.801860003,-30.12,6.09032728,6.26,-0.6,7.15,299.87,256.77,129.42,34.97,10.84,21.56086024,685.3952381,1.78
12009,한국앤컴퍼니(주),240,201912,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.101123914,4.409933416,-0.040984494,44.64,-19.1927837,4.81,-0.41,8.05,388.06,315.34,53.22,34.07,9.18,25.2457548,685.3952381,1.82
12010,한국앤컴퍼니(주),240,202012,196812,,0,0,0,"전문, 과학 및 기술 서비스업",0,5.138908714,3.608816119,-3.146207792,-6.56,-8.398803525,4.23,-0.31,8.23,295.15,243.93,59.52,38.49,13.69,26.25005698,457.624386,1.78
12011,한국유나이티드제약(주),33270,201112,200710,,0,0,0,제조업,1,25.01256938,21.93544649,7.77628274,2.0,8.375257648,14.99,0.64,77.06,228.78,169.66,16.4,39.14,15.35,45.91049904,92.80015083,2.42
12012,한국유나이티드제약(주),33270,201212,200710,,0,0,0,제조업,1,10.28414514,18.07674121,-7.303526314,-0.3,-15.97891571,11.08,-0.03,73.13,269.45,182.6,21.73,46.06,18.48,51.25449054,90.41438729,2.1
12013,한국유나이티드제약(주),33270,201312,200710,,0,0,0,제조업,1,3.178406386,5.963683417,1.528800176,0.0,-25.10300042,7.79,-0.02,73.87,348.19,246.65,15.1,39.53,15.04,40.91177494,83.91223903,2.12
12014,한국유나이티드제약(주),33270,201412,200710,,0,0,0,제조업,1,12.17390967,14.4215216,13.36713562,10.14,48.18831825,10.71,0.24,76.68,392.0,296.28,21.66,36.44,12.98,32.78049703,91.64148352,2.07
12015,한국유나이티드제약(주),33270,201512,200710,,0,0,0,제조업,1,6.175911386,6.275591532,4.41810152,0.0,4.219371938,10.3,-0.09,85.49,289.94,223.7,32.6,40.51,14.63,-66.24350942,104.6518956,1.9
12016,한국유나이티드제약(주),33270,201612,200710,,0,0,0,제조업,1,1.610254183,3.137493214,9.169684149,12.36,18.34429203,11.67,0.02,90.82,291.11,221.26,42.08,49.25,15.82,-69.84309423,103.3459291,2.03
12017,한국유나이티드제약(주),33270,201712,200710,,0,0,0,제조업,1,13.48130847,13.69573452,11.37229799,1.83,16.958567,12.69,-0.07,90.82,254.82,187.36,71.91,45.0,14.64,-67.45353813,114.1681633,2.17
12018,한국유나이티드제약(주),33270,201812,200710,,0,0,0,제조업,1,13.60368747,13.28862232,7.568784364,0.12,19.0229535,13.3,-0.16,90.82,253.78,188.08,62.36,43.92,15.23,-65.70642267,128.8985731,2.05
12019,한국유나이티드제약(주),33270,201912,200710,,0,0,0,제조업,1,9.699827638,11.64937605,4.423677804,4.68,-8.665103972,10.89,-0.3,90.82,280.27,211.93,49.1,49.26,16.95,-68.34257184,121.7471707,1.86
12020,한국유나이티드제약(주),33270,202012,200710,,0,0,0,제조업,1,6.698817199,8.54258648,-2.422529846,-4.47,16.37630551,11.72,-0.21,90.82,302.6,225.63,69.72,49.07,17.39,-76.96083194,126.7008993,1.67
