,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,수지비율,유보율,자기자본구성비율,유동비율,이자보상배율,CASH FLOW 대 총자본비율,순운전자본회전률
1514,(주)메디톡스,86900,201412,200901,,0,0,0,제조업,1,112.1933723,34.44778668,93.89450916,39.57,198.1491687,40.3,-2.27,33.06,3668.62,48.41805254,295.02,472.3,36.19,0.82
1515,(주)메디톡스,86900,201512,200901,,0,0,0,제조업,1,20.79464649,39.08992831,16.6197739,44.33,3.412201042,27.77,-0.32,42.88,4874.03,55.75134042,217.7,487.92,31.38,0.61
1516,(주)메디톡스,86900,201612,200901,,0,0,0,제조업,1,59.18803029,30.13284751,50.56212817,26.43,45.50622599,28.5,0.55,44.68,6642.6,45.5755415,89.6,81.83,11.8,0.9
1517,(주)메디톡스,86900,201712,200901,,0,0,0,제조업,1,20.090368,38.61864526,36.00861385,29.66,19.93786774,25.28,0.94,52.08,8998.61,52.60721509,75.08,43.71,14.62,0.94
1518,(주)메디톡스,86900,201812,200901,,0,0,0,제조업,1,1.512515409,25.66142987,13.35568972,15.25,-5.184281717,21.8,0.79,59.37,10823.2,65.12199844,105.07,45.72,14.53,0.88
1519,(주)메디톡스,86900,201912,200901,,0,0,0,제조업,1,6.712286947,2.114402629,0.221636518,13.42,-69.94955703,6.29,0.85,88.22,11250.49,62.31610398,88.03,12.34,10.53,0.85
1520,(주)메디톡스,86900,202012,200901,,0,0,0,제조업,1,10.96836035,-6.806131034,-31.60401835,2.33,-244.3025808,-8.34,2.72,123.18,10447.41,52.33454662,117.96,-8.88,6.59,0.55
1521,(주)메디프론디비티,65650,201112,200301,,0,0,0,도매 및 소매업,1,-4.990265663,-0.132113491,7.948470042,4.0,136.4284739,1.72,-0.1,94.92,206.4,97.81842523,2530.92,2.96,-2.25,0.99
1522,(주)메디프론디비티,65650,201212,200301,,0,0,0,도매 및 소매업,1,-5.597351794,-6.217500674,-33.24037276,-3.85,-420.7493874,-5.82,-1.66,123.65,187.35,97.17583747,3954.45,-362.568,-0.56,0.88
1523,(주)메디프론디비티,65650,201312,200301,,1,0,1,도매 및 소매업,1,-4.832556153,-5.548846674,28.21898225,0.0,24.85053292,-4.61,-0.62,117.54,171.4,96.4444305,2516.09,-362.568,-4.08,1.45
1524,(주)메지온,140410,201212,201201,,0,0,0,"전문, 과학 및 기술 서비스업",0,113.098556,124.8369537,69.58950901,0.0,-39.84314453,3.4,-30.32,73.35,1814.47,94.1069565,2022.79,-25.175,1.2,0.21
1525,(주)메지온,140410,201312,201201,,0,0,0,"전문, 과학 및 기술 서비스업",0,-5.886725692,-1.8288816,-48.76517685,7.14,-247.1308505,-3.79,-43.09,107.79,1785.8,98.16452819,42687.72,-25.175,-0.33,0.07
1526,(주)메지온,140410,201412,201201,,0,0,0,"전문, 과학 및 기술 서비스업",0,22.94730748,6.390346185,1.188349298,26.67,-98.84058077,-6.96,-34.53,154.02,1745.63,84.94499271,686.8,-25.175,-5.17,0.06
1527,(주)메지온,140410,201512,201201,,0,0,0,"전문, 과학 및 기술 서비스업",0,32.33104335,-5.463251524,235.0802942,26.32,44.41032505,-3.02,1.48,79.37,1845.41,60.68435045,709.38,-1.9,-1.32,0.15
1528,(주)메지온,140410,201612,201201,,0,1,1,"전문, 과학 및 기술 서비스업",0,-6.941346873,-15.55472611,-41.37046761,0.0,-164.1813709,-7.53,28.57,212.36,1606.93,55.06749155,571.54,-1.96,-6.34,0.08
1529,(주)메카로,241770,201712,201712,,0,0,0,제조업,1,200.8247373,404.839015,120.2967126,0.0,1300.150798,46.67,0.09,61.59,2316.41,85.97436143,717.08,150.03,13.29,1.29
1530,(주)메카로,241770,201812,201712,,0,0,0,제조업,1,10.27281926,15.8231034,-5.223689445,8.33,-22.0395875,21.98,-1.4,65.26,2724.26,90.3016484,926.04,79.07666667,16.05,0.82
1531,(주)메카로,241770,201912,201712,,0,0,0,제조업,1,4.061255825,3.524033914,-27.86472882,-2.14,-74.69105059,5.45,-1.69,85.77,2755.07,89.83546121,660.66,292.36,12.36,0.68
1532,(주)메카로,241770,202012,201712,,0,0,0,제조업,1,-2.931332984,-3.997997221,0.339639565,8.73,-98.28442258,0.09,-0.61,104.13,2725.76,88.84828094,555.83,2.66,8.84,0.87
1533,(주)메타랩스,90370,201112,200612,,0,0,0,제조업,1,19.95002689,-1.690205164,21.85616995,-1.3,144.4850881,3.14,1.96,98.63,1335.8,41.12804035,129.3,1.44,-0.84,0.77
1534,(주)메타랩스,90370,201212,200612,,0,0,0,제조업,1,-9.787985103,-19.44737292,-4.007658922,-12.01,-262.3466467,-5.02,2.57,113.84,792.51,36.72428446,142.53,-1.83,-4.15,0.7
1535,(주)메타랩스,90370,201312,200612,,1,0,1,제조업,1,-9.053312144,-7.364684095,-2.891656442,2.8,356.4618942,2.16,2.05,101.63,641.83,37.40615269,116.22,0.92,-2.23,0.74
1536,(주)메타바이오메드,59210,201112,200804,,0,0,0,제조업,1,9.504473257,24.92516862,16.22705748,19.3,-12.79450003,5.61,2.08,93.13,343.79,72.45833573,146.64,4.54,6.18,0.88
1537,(주)메타바이오메드,59210,201212,200804,,0,0,0,제조업,1,91.93448724,4.711906297,65.30906814,9.56,50.23603594,5.73,3.66,96.45,371.68,39.53041775,54.36,2.56,3.84,0.91
1538,(주)메타바이오메드,59210,201312,200804,,0,0,0,제조업,1,12.91472049,8.932400158,41.8291886,8.05,-0.207093088,4.09,5.03,93.72,414.47,38.13624358,65.68,1.36,3.23,0.82
1539,(주)메타바이오메드,59210,201412,200804,,0,0,0,제조업,1,-1.482986356,-0.752944048,-3.390474523,12.42,-103.4468433,-0.13,4.91,109.88,358.8,38.41884524,82.73,-0.05,1.48,0.72
1540,(주)메타바이오메드,59210,201512,200804,,0,0,0,제조업,1,-1.105905816,17.64093882,11.77780037,9.39,102.1697197,6.25,3.02,96.52,377.41,45.70170807,66.74,3.29,2.04,0.81
1541,(주)메타바이오메드,59210,201612,200804,,0,0,0,제조업,1,5.530888925,1.588777047,-4.094286401,-3.54,-43.76682278,3.44,2.16,96.25,383.8,43.99451837,82.12,2.69,4.15,0.69
1542,(주)메타바이오메드,59210,201712,200804,,0,0,0,제조업,1,-0.343095593,-10.50686727,-0.673218089,10.99,-41.97062648,1.95,2.61,105.46,334.25,39.50762163,78.53,1.3,2.0,0.64
1543,(주)메타바이오메드,59210,201812,200804,,0,0,0,제조업,1,-18.36092164,8.526299244,-2.338439376,9.91,-198.5819296,-2.12,2.31,99.15,335.4,52.51916182,98.84,-1.44,-2.83,0.71
1544,(주)메타바이오메드,59210,201912,200804,,0,0,0,제조업,1,5.730741281,6.927765592,-6.929160607,3.86,139.985673,5.72,1.94,90.53,364.15,53.1137544,105.05,4.83,-1.17,0.73
1545,(주)메타바이오메드,59210,202012,200804,,0,0,0,제조업,1,4.418706109,-9.727526428,-20.5124905,-2.07,-65.26641929,1.89,2.27,109.3,325.41,45.91811342,109.94,1.81,3.58,0.52
1546,(주)멜파스,96640,201112,200912,,0,0,0,제조업,1,18.88036186,5.336620939,1.788992257,6.12,-61.2934146,7.67,-0.09,94.3,1621.47,68.14148657,132.07,37.14,10.03,1.8
1547,(주)멜파스,96640,201212,200912,,0,0,0,제조업,1,63.6431792,13.86864319,49.57368093,-0.96,63.54022446,8.77,0.44,95.8,1758.44,47.41522781,116.55,13.41,0.72,1.43
1548,(주)멜파스,96640,201312,200912,,0,0,0,제조업,1,-4.285849921,-8.673335107,107.2394766,-1.94,-86.62005912,0.97,0.44,102.29,1578.56,45.24173926,115.74,0.88,2.45,2.21
1549,(주)멜파스,96640,201412,200912,,1,1,1,제조업,1,-32.48016837,-18.87660147,-65.77113569,-27.06,-772.7104399,-7.93,1.05,108.48,1271.53,54.35682458,99.11,-6.56,6.59,1.02
1550,(주)모나리자,12690,201112,198810,,0,0,0,제조업,1,-1.8409742,13.25157581,3.724918064,6.58,41.7925682,11.71,0.12,94.3,116.2,68.77132548,127.93,20.63,15.17,2.52
1551,(주)모나리자,12690,201212,198810,,0,0,0,제조업,1,7.795757854,19.6843349,8.910512894,8.64,60.26761013,18.5,0.05,91.14,158.73,76.35597647,196.72,69.4,13.78,3.11
1552,(주)모나리자,12690,201312,198810,,0,0,0,제조업,1,8.660713387,11.52071787,-2.208491478,-0.57,-24.42459633,12.92,-0.07,94.51,188.52,78.36570407,207.57,67.58,16.02,2.98
1553,(주)모나리자,12690,201412,198810,,0,0,0,제조업,1,7.900102372,10.44182265,-3.886598125,-0.57,-2.310264914,11.65,-0.19,93.39,218.63,80.21170509,253.41,411.21,17.94,2.61
1554,(주)모나리자,12690,201512,198810,,0,0,0,제조업,1,4.949168016,8.083816343,0.125383744,-0.57,-25.87791757,8.12,-0.27,94.97,244.38,82.60748861,294.95,386.96,12.17,2.37
1555,(주)모나리자,12690,201612,198810,,0,0,0,제조업,1,2.364749568,5.553728741,-2.861532279,1.16,21.30119144,9.51,-0.24,94.22,263.5,85.18096787,351.37,595.55,7.88,2.26
1556,(주)모나리자,12690,201712,198810,,0,0,0,제조업,1,2.559545833,2.013659613,-3.325369038,1.14,-34.60712812,6.07,-0.22,95.6,270.82,84.72758134,350.56,408.16,8.69,2.12
1557,(주)모나리자,12690,201812,198810,,0,0,0,제조업,1,-6.189634416,-7.838377178,-3.687961793,0.0,-150.4204657,-3.12,-0.27,101.95,241.76,83.23847099,311.89,-178.3,6.4,2.05
1558,(주)모나리자,12690,201912,198810,,0,0,0,제조업,1,-0.53198273,0.93437092,4.355332816,4.52,189.9970973,3.59,-0.33,97.4,244.95,84.4655693,315.57,70.51,6.37,2.31
1559,(주)모나리자,12690,202012,198810,,0,0,0,제조업,1,18.4355758,9.35177492,-0.698028379,4.86,236.5779809,11.09,-0.16,91.38,277.2,77.98720832,281.52,44.34,7.94,2.33
1560,(주)모나미,5360,201112,197604,,0,0,0,도매 및 소매업,1,10.52982272,20.77958897,0.746892966,-10.34,209.7960616,6.16,2.55,98.59,340.32,30.08059238,102.49,1.51,-0.51,1.15
1561,(주)모나미,5360,201212,197604,,0,0,0,도매 및 소매업,1,-6.773219696,-4.864038965,-6.88069026,-8.24,-26.16377393,4.61,1.99,100.54,319.26,30.69660944,111.12,1.5,5.19,1.14
1562,(주)모나미,5360,201312,197604,,0,0,0,도매 및 소매업,1,-12.31254361,-9.554056037,-36.16979536,-18.56,-112.4929208,-0.64,3.08,103.28,275.17,31.66226883,109.09,-0.2,9.98,0.92
1563,(주)모나미,5360,201412,197604,,0,0,0,도매 및 소매업,1,-2.964679935,4.568769969,-10.43576748,-3.68,112.6488662,5.46,2.89,97.33,290.81,34.12040589,99.48,1.84,8.14,0.97
1564,(주)모나미,5360,201512,197604,,0,0,0,도매 및 소매업,1,-3.561165238,24.99732098,-4.757420089,7.63,3.516649428,5.85,2.22,95.55,270.92,44.22450082,115.48,2.7,4.02,0.97
1565,(주)모나미,5360,201612,197604,,0,0,0,도매 및 소매업,1,2.383666915,4.963989251,-1.929583954,19.15,4.401596862,6.14,1.68,94.96,294.25,45.33906792,118.77,3.85,3.64,0.99
1566,(주)모나미,5360,201712,197604,,0,0,0,도매 및 소매업,1,1.019669478,0.072507698,-1.793116686,8.93,-24.65660536,4.55,1.85,97.39,298.43,44.91396821,154.37,2.7,5.75,1.03
1567,(주)모나미,5360,201812,197604,,0,0,0,도매 및 소매업,1,1.622544784,-1.238128641,-1.791594709,2.73,-8.921995353,4.09,1.9,98.36,293.5,43.64964054,141.11,2.39,5.59,1.06
1568,(주)모나미,5360,201912,197604,,0,0,0,도매 및 소매업,1,6.433896713,1.442092411,-2.332148845,0.53,-73.54122366,1.04,2.18,101.29,287.25,41.60245003,98.88,0.57,2.74,0.89
1569,(주)모나미,5360,202012,197604,,0,0,0,도매 및 소매업,1,7.78434524,18.88061457,-3.238410437,0.0,-97.80979453,0.02,2.17,99.55,362.96,45.88537246,127.45,0.01,2.79,0.86
1570,(주)모다,149940,201212,201209,44022.0,0,0,0,제조업,1,17.26822542,64.47985846,-30.83732754,0.0,-86.7342841,4.94,-0.23,97.11,748.46,85.8885481,865.87,25.14,15.53,1.91
1571,(주)모다,149940,201312,201209,44022.0,0,0,0,제조업,1,0.200105097,3.853015893,-9.014033984,-8.18,-17.23367705,3.78,-0.42,98.89,340.58,89.01971452,1312.16,2592.75,9.37,1.86
1572,(주)모다,149940,201412,201209,44022.0,0,0,0,제조업,1,10.96674535,-20.55315553,-43.30400636,0.0,-856.6276218,-27.1,1.04,137.09,250.03,63.73382758,755.01,-14.78,4.54,1.03
1573,(주)모다,149940,201512,201209,44022.0,0,0,0,제조업,1,7.551461012,-11.74515322,15.28822966,3.96,49.75272796,-12.47,2.24,117.54,219.04,52.29886358,225.29,-5.83,-15.7,0.92
1574,(주)모다,149940,201612,201209,44022.0,0,0,0,제조업,1,669.9354746,354.0672541,322.8860288,21.9,172.330614,2.16,3.07,96.33,368.09,30.8431059,72.28,1.41,6.01,0.43
1575,(주)모다,149940,201712,201209,44022.0,0,0,0,제조업,1,72.49134944,53.04531396,26.15827802,-1.56,-188.641842,-1.41,12.19,129.25,-11.42,27.36596844,73.21,-0.25,0.98,0.34
1576,(주)모다,149940,201812,201209,44022.0,1,0,1,제조업,1,-40.26856688,-42.18329823,-7.462049273,-66.67,-104.1137957,-2.84,20.33,102.22,7.85,26.48873388,61.35,-0.35,-7.68,0.3
1577,(주)모다이노칩,80420,201112,200512,,0,0,0,도매 및 소매업,1,34.0274129,22.55672749,32.34111723,7.14,135.5450297,20.21,-0.37,74.77,1160.56,70.25365835,307.43,21.32,14.49,1.01
1578,(주)모다이노칩,80420,201212,200512,,0,0,0,도매 및 소매업,1,4.488971443,16.15953777,2.63690465,34.12,3.641017453,18.06,-0.05,76.46,1330.16,78.10041929,426.24,17.35,23.46,0.91
1579,(주)모다이노칩,80420,201312,200512,,0,0,0,도매 및 소매업,1,8.65598669,23.48839427,31.9185151,18.71,13.86642642,19.29,-0.96,77.14,1539.86,88.76174856,540.84,67.28,22.49,1.24
1580,(주)모다이노칩,80420,201412,200512,,0,0,0,도매 및 소매업,1,12.55827098,6.395389667,13.10063861,14.78,-1.736867921,17.12,-0.67,79.33,1757.04,83.90179365,353.74,304.01,20.5,1.33
1581,(주)모다이노칩,80420,201512,200512,,0,0,0,도매 및 소매업,1,-3.545500701,5.164912062,-16.81107393,2.36,-44.11495683,9.2,-0.84,85.24,1876.68,91.47862272,875.06,123.74,23.15,1.1
1582,(주)모다이노칩,80420,201612,200512,,0,0,0,도매 및 소매업,1,372.0832938,120.0152466,104.3514406,29.98,112.5475735,6.96,1.0,88.96,1311.21,42.63377247,94.23,4.93,8.1,0.69
1583,(주)모다이노칩,80420,201712,200512,,0,0,0,도매 및 소매업,1,11.43570468,16.13058622,70.32403924,4.68,105.293533,8.19,1.43,85.03,1496.03,44.42996977,92.31,5.33,9.2,0.66
1584,(주)모다이노칩,80420,201812,200512,,0,0,0,도매 및 소매업,1,-1.662342557,20.80421233,3.03585639,6.16,-15.10683519,6.65,2.04,89.77,1626.88,54.58059142,114.39,4.63,3.98,0.7
1585,(주)모다이노칩,80420,201912,200512,,0,0,0,도매 및 소매업,1,39.3143836,2.047874771,-0.356996074,-8.56,-29.39625163,3.96,3.58,95.2,764.06,39.980318,85.73,1.94,1.57,0.81
1586,(주)모다이노칩,80420,202012,200512,,0,0,0,도매 및 소매업,1,-0.734938076,4.222282804,28.78196182,-20.32,-15.11991467,2.9,2.68,96.88,774.29,41.97690434,82.26,1.89,2.25,0.98
1587,(주)모두투어네트워크,80160,201112,200507,,0,0,0,임대업,1,9.289468295,11.59932109,6.750362777,3.63,-13.7952508,12.67,-1.82,85.32,1803.34,54.18753538,213.74,616.91,19.0,0.73
1588,(주)모두투어네트워크,80160,201212,200507,,0,0,0,임대업,1,9.704915723,14.58275719,10.32150066,-1.17,26.97730814,14.95,-1.43,83.87,1387.54,56.59689147,210.36,371.5,12.57,0.82
1589,(주)모두투어네트워크,80160,201312,200507,,0,0,0,임대업,1,2.386146084,6.616339408,6.577624471,5.91,-25.7349193,10.49,-1.16,86.83,1554.76,58.93525268,206.45,641.95,12.35,0.85
1590,(주)모두투어네트워크,80160,201412,200507,,0,0,0,임대업,1,47.26291409,21.50022095,12.06282312,7.11,5.19501144,8.82,-0.45,88.73,1692.5,48.62491189,157.22,23.57,9.99,0.84
1591,(주)모두투어네트워크,80160,201512,200507,,0,0,0,임대업,1,-18.64791419,-10.34726575,24.06816243,12.23,-0.940935554,8.09,-0.28,92.22,1783.9,53.58628805,147.53,37.05,7.23,1.0
1592,(주)모두투어네트워크,80160,201612,200507,,0,0,0,임대업,1,15.28012316,3.05409891,16.03313424,3.13,22.32024093,10.25,-0.49,90.64,1971.14,47.90319855,143.97,46.2,6.82,1.06
1593,(주)모두투어네트워크,80160,201712,200507,,0,0,0,임대업,1,60.77811309,59.92096077,22.71918161,2.46,59.5829627,11.71,-0.33,88.97,1508.38,47.64781343,145.28,66.09,10.33,0.96
1594,(주)모두투어네트워크,80160,201812,200507,,0,0,0,임대업,1,-1.080601807,-1.147425404,25.4426256,-1.12,-48.29171395,4.94,-0.26,95.77,1564.5,47.61562563,135.09,11.92,10.84,1.04
1595,(주)모두투어네트워크,80160,201912,200507,,0,0,0,임대업,1,25.71539997,-4.262473658,-18.57789749,-6.39,-80.74721046,0.85,0.41,97.35,1528.46,36.26128711,146.16,0.86,7.19,0.86
1596,(주)모두투어네트워크,80160,202012,200507,,0,0,0,임대업,1,-38.98579396,-47.09009544,-81.56902976,-10.54,-762.9063991,-6.26,4.98,201.33,808.84,31.44482842,142.9,-5.2,-9.33,0.22
1597,(주)모린스,110310,201112,200909,41740.0,0,0,0,제조업,1,-18.57622308,-37.09820295,-74.01000444,6.48,-2677.525626,-25.17,5.94,193.18,525.68,56.73223908,36.42,-15.43,-1.35,0.53
1598,(주)모린스,110310,201212,200909,41740.0,1,0,1,제조업,1,26.14282754,-40.99813622,91.94373904,17.39,9.610034364,-22.81,5.49,152.24,294.44,26.53585548,26.57,-8.47,-8.36,0.62
1599,(주)모바일리더,100030,201112,201005,,0,0,0,정보통신업,0,-3.553570792,0.001727421,-20.40554152,-25.57,-73.04199874,3.04,-9.3,83.29,1588.85,96.12164372,1120.49,476.05,11.69,0.57
1600,(주)모바일리더,100030,201212,201005,,0,0,0,정보통신업,0,27.30315072,13.77741185,0.339001447,0.76,65.18410438,4.03,-9.05,81.89,1711.31,85.90888586,531.05,1740.59,11.08,0.47
1601,(주)모바일리더,100030,201312,201005,,0,0,0,정보통신업,0,4.261966112,9.164658167,65.51840462,2.27,125.8761015,8.92,-5.61,76.38,1926.98,89.94856426,689.17,165.72,12.77,0.75
1602,(주)모바일리더,100030,201412,201005,,0,0,0,정보통신업,0,-1.7459779,2.355745044,-18.04343126,-26.67,-96.78855986,0.28,-6.74,90.9,1984.43,93.70356667,925.44,19.88,8.34,0.65
1603,(주)모바일리더,100030,201512,201005,,0,0,0,정보통신업,0,-2.002366024,-3.471762276,4.841531986,-21.21,-996.1647227,-2.59,-5.23,100.76,1991.53,92.29855652,826.79,-14841.53,0.32,0.69
1604,(주)모바일리더,100030,201612,201005,,0,0,0,정보통신업,0,-0.240856156,1.050438352,-6.190372995,-7.69,207.7659986,2.43,-3.88,98.1,2002.55,93.49328028,742.86,8022.52,3.75,0.65
1605,(주)모바일리더,100030,201712,201005,,0,0,0,정보통신업,0,-5.867303531,-6.065152832,-0.564256908,2.78,-29.55925065,1.76,-4.32,92.86,1990.94,93.29677491,596.08,9003.98125,6.94,0.79
1606,(주)모바일리더,100030,201812,201005,,0,0,0,정보통신업,0,13.30400361,11.5380104,15.00096339,6.76,490.9838403,10.07,-5.06,74.15,2217.26,91.84262091,831.11,76442.57,6.65,0.85
1607,(주)모바일리더,100030,201912,201005,,0,0,0,정보통신업,0,4.659564292,-4.170500819,53.5266253,-16.46,44.41884627,13.38,-2.84,103.2,2116.59,84.09391368,399.66,9003.98125,14.9,0.98
1608,(주)모바일리더,100030,202012,201005,,0,0,0,정보통신업,0,47.520666,15.91044883,-14.3851015,9.09,-9.447215687,9.57,-1.03,72.87,2445.25,66.07456123,141.83,6.05,10.19,0.62
1609,(주)모베이스,101330,201112,201002,,0,0,0,제조업,1,15.91354118,13.16829117,17.96135205,0.0,110.5826665,5.4,0.46,96.99,1393.33,53.25751142,114.45,4.54,8.62,1.29
1610,(주)모베이스,101330,201212,201002,,0,0,0,제조업,1,4.422853678,24.71514051,56.69994222,-7.47,228.276989,16.35,0.32,90.34,1762.4,63.60693838,142.77,16.34,16.95,1.86
1611,(주)모베이스,101330,201312,201002,,0,0,0,제조업,1,27.28343135,27.62726034,36.81469031,8.07,51.53681333,21.33,0.27,89.19,2276.89,63.77875894,110.21,31.3,19.23,2.41
1612,(주)모베이스,101330,201412,201002,,0,0,0,제조업,1,7.839707921,32.71264103,38.48606771,-29.05,32.72004996,24.33,0.09,89.55,2535.15,78.4891549,223.46,68.2,21.14,3.1
1613,(주)모베이스,101330,201512,201002,,0,0,0,제조업,1,10.58150553,21.96987297,-33.29411908,34.5,-52.6915832,10.53,-0.16,87.64,2113.28,86.57245357,372.81,3248.72,15.5,2.04
1614,(주)모베이스,101330,201612,201002,,0,0,0,제조업,1,23.86034835,19.6461302,11.93722466,-51.3,67.81816573,15.04,-0.06,87.31,2542.78,83.62691684,295.38,303.3,12.12,2.04
1615,(주)모베이스,101330,201712,201002,,0,0,0,제조업,1,1.105631177,-0.087635994,12.38639798,21.43,-30.47267124,9.4,-0.01,93.48,1966.24,82.63993665,270.21,65.08,12.75,2.07
1616,(주)모베이스,101330,201812,201002,,0,0,0,제조업,1,19.50049749,8.725486518,17.00157817,-16.18,-1.459993905,8.39,0.04,93.07,1787.99,75.18853484,239.09,49.33,9.01,2.18
1617,(주)모베이스,101330,201912,201002,,0,0,0,제조업,1,231.2813385,52.72208491,73.85933784,-61.4,38.60033742,4.95,0.68,91.86,2156.65,34.66222955,84.7,6.15,5.52,1.11
1618,(주)모베이스,101330,202012,201002,,0,0,0,제조업,1,-2.576381531,-2.099375869,74.24890197,0.0,-77.91530474,0.72,1.01,101.3,2037.9,34.83194281,87.62,0.59,8.22,1.17
1619,(주)모베이스전자,12860,201112,199410,,0,0,0,제조업,1,14.1010587,25.00127448,15.01210126,25.39,85.55717513,7.38,0.74,96.26,734.79,32.37526349,112.35,5.89,1.52,1.4
1620,(주)모베이스전자,12860,201212,199410,,0,0,0,제조업,1,11.06407357,-3.647259924,10.47156677,0.76,-53.09613628,2.96,1.26,98.63,679.22,28.08689838,95.75,1.58,-0.42,1.32
1621,(주)모베이스전자,12860,201312,199410,,0,0,0,제조업,1,6.821183313,13.18645432,17.60339549,9.67,171.225691,7.37,0.98,96.14,773.62,29.7605432,91.13,4.58,7.66,1.42
1622,(주)모베이스전자,12860,201412,199410,,0,0,0,제조업,1,9.998153446,20.74779118,4.338943505,5.01,18.30218229,8.04,0.84,95.92,950.3,32.66891073,94.14,6.09,11.2,1.4
1623,(주)모베이스전자,12860,201512,199410,,0,0,0,제조업,1,17.54554493,9.487088323,1.853081072,-0.58,-33.30618964,4.7,0.69,96.63,1066.06,30.42925971,87.0,4.87,7.5,1.28
1624,(주)모베이스전자,12860,201612,199410,,0,0,0,제조업,1,10.7747124,6.14087293,1.830836265,12.09,-36.10082013,2.64,0.9,98.31,1172.59,29.15636718,102.46,2.41,4.19,1.18
1625,(주)모베이스전자,12860,201712,199410,,0,0,0,제조업,1,-10.80326408,-26.77357285,-2.862306731,1.18,-187.9619979,-2.33,1.25,107.48,841.15,23.93603953,82.62,-1.6,6.0,1.17
1626,(주)모베이스전자,12860,201812,199410,,1,0,1,제조업,1,10.28012272,-5.613601327,1.091080098,-4.23,954.401748,0.28,1.49,102.35,812.54,20.48634436,82.41,0.15,5.38,1.14
1627,(주)모토닉,9680,201112,199401,,0,0,0,제조업,1,8.167041974,8.939096481,-12.13430886,3.01,-24.03761168,6.38,-3.4,87.3,1972.42,83.59251279,1120.35,141.5,4.35,0.66
1628,(주)모토닉,9680,201212,199401,,0,0,0,제조업,1,6.480493511,5.886970258,-6.914100208,-2.55,-1.262465712,5.97,-4.25,85.92,2090.18,83.12656735,955.69,161.17,2.58,0.58
1629,(주)모토닉,9680,201312,199401,,0,0,0,제조업,1,1.213053478,4.096938252,-9.242132865,9.36,-25.96543166,4.26,-4.06,87.38,2178.07,85.49511008,1075.32,101.85,5.83,0.51
