,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,총자본정상영업이익률,금융비용부담률,1주당순이익,유동비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산,당좌자산회전률
7621,(주)휴온스,243070,201912,201606,,0,0,0,제조업,1,19.48156786,18.21230866,11.0846363,1.58,17.54,0.13,4164.513243,208.89,152.66,42.93,30.85,8.63,155.1364972,2.64
7622,(주)휴온스,243070,202012,201606,,0,0,0,제조업,1,38.67587307,22.84448576,11.41280254,7.77,15.1,0.27,5726.893238,214.08,164.37,30.04,25.61,10.9,165.4252949,2.31
7623,(주)휴온스글로벌,84110,201112,200612,,0,0,0,제조업,1,8.689607652,6.429137063,20.17943751,6.0,5.26,1.53,541.7208889,208.3,167.47,3.36,14.13,8.86,102.5805391,1.91
7624,(주)휴온스글로벌,84110,201212,200612,,0,0,0,제조업,1,20.40422401,11.66646294,19.79105088,12.4,7.99,2.01,758.3710927,167.58,135.65,4.44,19.32,13.2,90.75311751,1.66
7625,(주)휴온스글로벌,84110,201312,200612,,0,0,0,제조업,1,11.16136016,34.78583988,16.73112127,12.71,13.55,1.3,2146.368159,171.76,136.73,10.37,30.58,15.66,100.4007234,1.82
7626,(주)휴온스글로벌,84110,201412,200612,,0,0,0,제조업,1,23.41629876,50.41703706,15.27346421,11.7,13.07,0.53,2167.304909,265.87,219.41,18.74,40.49,14.69,112.9519048,1.68
7627,(주)휴온스글로벌,84110,201512,200612,,0,0,0,제조업,1,23.42358566,27.04765643,34.37368909,3.05,18.06,-0.27,3554.667917,271.37,230.56,55.67,53.27,16.26,133.6043993,1.68
7628,(주)휴온스글로벌,84110,201612,200612,,0,0,0,제조업,1,77.33371377,89.65468553,-33.1843217,-30.12,6.63,-0.52,16360.35769,244.18,203.15,44.63,34.07,21.47,63.45603175,0.95
7629,(주)휴온스글로벌,84110,201712,200612,,0,0,0,제조업,1,8.227004686,8.3420201,82.96258463,34.92,10.46,0.14,4923.386138,250.36,198.89,39.89,30.1,10.28,227.0611765,1.79
7630,(주)휴온스글로벌,84110,201812,200612,,0,0,0,제조업,1,11.60845435,9.53115521,16.3936483,44.64,10.65,0.1,5840.115898,222.96,174.76,43.59,37.59,13.33,172.686124,2.02
7631,(주)휴온스글로벌,84110,201912,200612,,0,0,0,제조업,1,10.29547187,8.013905122,18.67912708,27.13,10.31,0.05,5251.077567,203.52,153.96,48.59,37.09,13.24,135.3756707,2.21
7632,(주)휴온스글로벌,84110,202012,200612,,0,0,0,제조업,1,27.87434661,12.65042582,16.38205862,11.59,10.55,0.29,7941.537546,180.02,143.1,30.66,26.59,14.93,147.5434973,1.89
7633,(주)흥국,10240,201112,200905,,0,0,0,제조업,1,78.27578096,60.58759282,45.84836538,35.9,13.49,1.04,1145.331833,173.73,125.03,8.7,8.57,3.96,127.7695283,4.68
7634,(주)흥국,10240,201212,200905,,0,0,0,제조업,1,-0.771568216,5.515201093,-16.38791194,-0.94,6.17,2.02,572.2598366,207.27,170.22,2.82,24.54,12.75,128.8980952,3.02
7635,(주)흥국,10240,201312,200905,,0,0,0,제조업,1,-6.081973318,5.715352116,-12.69224308,4.76,5.76,1.53,528.2845572,160.53,128.76,3.66,25.28,12.52,112.7211818,2.35
7636,(주)흥국,10240,201412,200905,,0,0,0,제조업,1,-5.851940515,2.046255368,-7.330164388,-4.55,3.82,1.3,271.0440962,243.94,188.77,3.08,17.96,8.16,119.3239048,2.39
7637,(주)흥국,10240,201512,200905,,0,0,0,제조업,1,-7.232928695,1.969423166,-11.90577876,-4.76,3.47,1.02,228.8953651,182.44,141.41,3.88,20.66,8.53,120.7915,2.24
7638,(주)흥국,10240,201612,200905,,0,0,0,제조업,1,-5.337633608,6.184164114,-2.508602063,-4.0,7.21,0.65,587.3073555,161.63,102.35,12.34,33.29,10.49,141.9034375,3.0
7639,(주)흥국,10240,201712,200905,,0,0,0,제조업,1,12.30486827,11.12329821,46.05848887,13.54,11.96,0.21,1128.423845,178.4,117.45,39.93,21.62,5.37,142.3913761,5.1
7640,(주)흥국,10240,201812,200905,,0,0,0,제조업,1,13.20142175,11.58738412,28.79881369,1.83,13.39,0.18,674.9088836,217.18,137.81,51.28,26.97,6.1,161.9078378,4.64
7641,(주)흥국,10240,201912,200905,,0,0,0,제조업,1,4.551904723,9.456204913,-11.46683553,-9.01,9.84,0.2,568.2958502,220.12,150.5,33.57,44.69,10.64,156.3443564,3.41
7642,(주)흥국,10240,202012,200905,,0,0,0,제조업,1,17.53980724,9.694099016,14.00864911,-7.92,15.54,0.01,953.8760836,258.03,183.1,89.08,23.29,6.75,203.32,3.05
7643,(주)흥국에프엔비,189980,201512,201508,,0,0,0,제조업,1,78.27578096,102.2875763,13.11151752,0.0,14.8,0.09,899.4134683,348.06,234.49,26.37,57.69,16.11,144.0288571,3.09
7644,(주)흥국에프엔비,189980,201612,201508,,0,0,0,제조업,1,-10.90258473,-13.37486895,4.392661827,18.1,5.52,-0.45,455.9797453,218.59,107.28,19.35,48.41,13.39,98.2691129,2.93
7645,(주)흥국에프엔비,189980,201712,201508,,0,0,0,제조업,1,4.962525044,3.512427819,8.51141306,4.84,4.2,0.29,356.8308353,268.91,179.94,15.82,39.34,11.23,106.4423077,3.18
7646,(주)흥국에프엔비,189980,201812,201508,,0,0,0,제조업,1,16.55445764,4.04647577,6.129463053,4.62,5.59,-0.26,376.0694134,165.44,109.47,39.56,22.43,10.41,106.9716176,2.23
7647,(주)흥국에프엔비,189980,201912,201508,,0,0,0,제조업,1,9.101836222,7.254631874,12.83547745,13.97,6.79,-0.49,144.4808549,160.65,111.08,117.53,28.11,13.2,120.573871,2.13
7648,(주)흥국에프엔비,189980,202012,201508,,0,0,0,제조업,1,3.661270752,7.414000253,-6.236567215,0.0,2.73,-0.13,101.8327576,177.74,121.53,19.04,30.53,14.39,112.2881935,1.88
7649,(주)희림종합건축사사무소,37440,201112,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.300137102,-12.1929426,-15.79255832,-12.48,-1.75,1.19,-257.3258706,267.38,267.38,-1.05,-9.55,-4.3,63.45272928,1.42
7650,(주)희림종합건축사사무소,37440,201212,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.287062096,0.693002578,7.630508197,4.75,4.49,1.63,74.01133778,266.07,266.07,2.11,-11.03,-5.41,67.41303797,1.41
7651,(주)희림종합건축사사무소,37440,201312,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.325866729,1.826725717,2.933717192,4.11,5.51,1.9,93.85529513,150.85,150.85,2.36,-1.41,-0.68,69.04106383,1.38
7652,(주)희림종합건축사사무소,37440,201412,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.507667334,-24.5714806,-9.353075457,-8.0,-7.1,2.03,-1002.759208,146.69,146.69,-3.42,-2.64,-1.86,63.30179515,1.15
7653,(주)희림종합건축사사무소,37440,201512,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.55634752,10.64755243,0.095093005,3.08,4.94,1.89,262.0840763,143.09,143.09,2.47,7.72,5.38,77.71806624,1.14
7654,(주)희림종합건축사사무소,37440,201612,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.646580811,2.164711945,2.947396766,11.43,3.78,1.75,154.248221,126.58,126.58,2.0,12.95,8.76,76.27157239,1.18
7655,(주)희림종합건축사사무소,37440,201712,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,-6.180952234,5.58315306,14.10959347,9.2,6.25,1.26,265.9596803,148.13,148.13,3.82,9.57,4.98,79.08842845,1.42
7656,(주)희림종합건축사사무소,37440,201812,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.021642058,0.241820509,6.255065826,2.37,5.05,0.99,284.227122,148.21,148.21,3.28,12.76,6.24,83.99783019,1.57
7657,(주)희림종합건축사사무소,37440,201912,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,20.15282303,6.002448899,5.364298245,4.2,4.89,1.0,256.5219187,129.41,129.41,2.88,15.36,9.19,84.33138272,1.53
7658,(주)희림종합건축사사무소,37440,202012,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.849191335,7.216719563,14.17323457,2.96,5.55,0.97,340.2436708,134.71,134.71,4.03,17.21,9.21,88.6591287,1.62
7659,(주)힘스,238490,201712,201707,,0,0,0,제조업,1,49.47199045,102.2875763,79.70342909,0.0,20.54,0.2,2304.454799,232.32,189.36,39.32,41.1,9.11,143.2091,3.65
7660,(주)힘스,238490,201812,201707,,0,0,0,제조업,1,-10.02502582,0.714487952,-38.67458151,-1.0,-2.48,0.49,-180.6399725,279.56,169.56,-3.65,17.66,6.29,57.99479798,1.42
7661,(주)힘스,238490,201912,201707,,0,0,0,제조업,1,33.04833295,15.62133749,82.96258463,15.66,10.14,-0.2,1492.584136,214.0,110.96,68.43,-14.78,-4.51,100.2203493,3.85
7662,(주)힘스,238490,202012,201707,,0,0,0,제조업,1,4.756539006,27.91740606,24.85307983,10.04,20.54,0.01,1520.888797,615.12,460.31,218.71,121.58,28.6,148.2280952,2.79
7663,AJ네트웍스(주),95570,201512,201508,,0,0,0,임대업,1,19.97911651,40.50264733,4.39408239,0.0,4.7,3.72,3095.861277,51.15,33.02,1.84,-7.03,-8.83,541.5910138,6.04
7664,AJ네트웍스(주),95570,201612,201508,,0,0,0,임대업,1,20.64204812,7.405275636,18.78545605,44.64,3.25,3.36,364.7661226,51.15,33.02,1.43,-8.86,-11.69,324.3460506,4.8
7665,AJ네트웍스(주),95570,201712,201508,,0,0,0,임대업,1,13.11270226,4.605342099,14.12732921,44.64,3.48,3.38,440.9689871,51.15,33.02,1.57,-8.79,-11.71,269.2329816,5.1
7666,AJ네트웍스(주),95570,201812,201508,,0,0,0,임대업,1,9.383338736,9.98161872,-26.15796043,-14.91,-0.86,3.37,795.9635896,93.93,90.73,-0.58,-5.36,-10.57,318.7619882,1.23
7667,AJ네트웍스(주),95570,201912,201508,,1,0,1,임대업,1,-22.36308992,-29.37463907,13.82641045,4.53,0.82,3.51,899.7549992,62.88,55.52,0.38,-3.87,-4.69,528.9873446,1.26
7668,CS홀딩스(주),590,201112,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.714774385,7.2708798,-25.17559769,0.0,7.04,-0.62,10193.24944,399.35,311.37,119.82,30.92,7.36,685.3952381,2.43
7669,CS홀딩스(주),590,201212,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.346810285,4.228116992,-5.217234721,-30.12,4.07,-0.74,5672.152532,489.29,372.19,149.55,16.84,3.52,685.3952381,2.12
7670,CS홀딩스(주),590,201312,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,22.28688573,20.11444483,41.37727218,0.0,7.95,-0.95,11271.76257,592.23,443.51,501.89,33.86,6.98,685.3952381,2.21
7671,CS홀딩스(주),590,201412,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,11.29673356,10.1015241,-3.122813678,0.0,8.5,-1.13,12440.54909,584.04,448.76,476.48,49.35,12.54,685.3952381,1.51
7672,CS홀딩스(주),590,201512,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.439886174,9.568182698,-1.828975518,44.64,8.33,-1.44,16360.35769,601.6,505.32,314.76,53.12,14.93,685.3952381,1.13
7673,CS홀딩스(주),590,201612,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.15663931,6.517757827,-11.38785855,0.0,6.85,-1.5,14845.43371,773.92,664.96,241.44,67.8,17.64,476.8266667,0.83
7674,CS홀딩스(주),590,201712,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.89406125,2.879741235,-1.774445308,0.0,5.71,-1.55,12356.01335,764.01,661.39,127.52,50.71,13.84,639.7433333,0.77
7675,CS홀딩스(주),590,201812,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.656116316,1.975403884,1.315351638,0.0,4.39,-1.98,10949.62849,907.08,772.8,54.91,45.6,11.04,685.3952381,0.76
7676,CS홀딩스(주),590,201912,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.243340979,4.149167783,10.13509337,33.33,5.5,-1.98,14382.11423,1017.94,870.24,209.47,52.36,10.92,667.6025,0.83
7677,CS홀딩스(주),590,202012,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.00168939,3.287942267,-2.470468695,44.64,4.98,-1.38,10251.69643,1000.6,836.18,272.25,60.52,12.95,212.4222222,0.81
7678,HD현대(주),267250,201812,201705,,0,0,0,제조업,1,11.77318424,4.47734555,82.96258463,0.0,3.89,0.73,16360.35769,102.59,52.59,3.83,5.8,2.72,675.1058523,6.0
7679,HD현대(주),267250,201912,201705,,0,0,0,제조업,1,10.14105463,12.60673471,-2.297848732,18.18,2.72,0.94,7082.341287,123.85,75.52,2.28,6.77,3.52,685.3952381,5.02
7680,HD현대(주),267250,202012,201705,,0,0,0,제조업,1,3.279796317,-6.620621124,-28.98706423,-30.12,-2.28,1.06,-2238.020276,127.03,79.34,-2.53,6.77,5.53,685.3952381,3.41
7681,KB오토시스(주),24120,201112,199412,,0,0,0,제조업,1,14.76595116,0.427476868,21.20612563,12.95,3.42,1.0,138.4809565,113.04,64.62,3.09,0.51,0.24,90.2772332,4.13
7682,KB오토시스(주),24120,201212,199412,,0,0,0,제조업,1,-2.33309656,3.927717816,13.08906447,13.44,6.16,0.98,351.9855652,133.86,80.24,4.88,11.41,4.28,94.71275261,4.62
7683,KB오토시스(주),24120,201312,199412,,0,0,0,제조업,1,10.16518235,4.819434775,0.292502036,9.06,6.94,0.79,363.4282609,132.31,83.48,6.93,21.17,9.21,93.11498403,4.25
7684,KB오토시스(주),24120,201412,199412,,0,0,0,제조업,1,0.55465416,4.069974285,-10.36460198,-8.31,5.2,0.86,311.3261739,126.75,76.12,5.43,18.17,8.54,93.59351916,3.82
7685,KB오토시스(주),24120,201512,199412,,0,0,0,제조업,1,9.946072756,5.758812801,12.15517569,-9.41,7.17,0.67,469.7456522,125.96,82.37,8.52,13.7,6.58,135.5058462,4.08
7686,KB오토시스(주),24120,201612,199412,,0,0,0,제조업,1,11.56434855,17.97078095,29.21749438,-0.38,13.76,0.58,1241.147913,136.64,91.37,16.98,24.45,9.54,160.7444788,4.39
7687,KB오토시스(주),24120,201712,199412,,0,0,0,제조업,1,5.500327053,10.99535631,-1.860889356,-3.86,12.59,0.42,1067.575304,120.07,83.22,21.4,29.97,11.8,142.3413253,3.81
7688,KB오토시스(주),24120,201812,199412,,0,0,0,제조업,1,-2.799568801,11.32977059,-7.546770824,3.21,9.87,0.33,1108.713217,167.32,124.27,16.06,44.36,14.85,151.1210506,3.14
7689,KB오토시스(주),24120,201912,199412,,0,0,0,제조업,1,-1.176540337,8.205148379,-2.681465229,-2.33,8.76,0.19,929.7790435,206.72,135.98,18.43,50.37,14.1,125.2575697,3.08
7690,KB오토시스(주),24120,202012,199412,,0,0,0,제조업,1,5.114958675,0.098647971,-10.77060075,-10.36,4.17,0.2,288.5043478,184.34,125.72,12.72,18.9,6.97,114.9239556,2.65
7691,KCW(주),68060,201112,200301,42265.0,0,0,0,제조업,1,18.20659159,7.943401207,13.96771385,4.79,4.34,1.67,491.0299632,88.69,69.09,1.9,14.45,8.59,64.91192893,3.41
7692,KCW(주),68060,201212,200301,42265.0,0,0,0,제조업,1,5.46703036,6.053203322,12.7874273,9.14,4.45,1.63,541.2386029,94.48,70.76,1.99,13.65,7.57,69.66165116,3.2
7693,KCW(주),68060,201312,200301,42265.0,0,0,0,제조업,1,3.486078811,7.263104668,7.182670491,5.12,3.19,1.25,587.3099265,110.07,82.95,1.85,11.35,5.95,65.65727876,3.19
7694,KCW(주),68060,201412,200301,42265.0,0,0,0,제조업,1,-0.915667694,6.742025765,6.227209503,-2.21,3.57,0.92,385.7733456,117.39,87.6,2.68,15.94,7.45,66.90671946,3.24
7695,KD(주),44180,201112,200011,,0,0,0,건설업,1,78.27578096,102.2875763,82.96258463,8.89,2.07,2.75,-278.9944492,88.73,84.61,0.72,1.66,1.37,101.2985714,1.57
7696,KD(주),44180,201212,200011,,0,0,0,건설업,1,-22.36308992,-31.51271657,-38.67458151,12.24,1.36,2.51,-226.2855383,109.7,97.39,1.6,-3.57,-4.03,-75.62221774,0.56
7697,KD(주),44180,201312,200011,,0,0,0,건설업,1,-2.066375748,-29.93690553,78.91051961,-27.27,-7.76,3.49,-195.0740574,86.01,68.89,-2.06,-7.0,-5.16,40.405,1.85
7698,KD(주),44180,201412,200011,,0,0,0,건설업,1,15.48636969,102.2875763,0.565731647,10.0,-10.89,1.21,-41.08308792,143.63,84.8,-9.32,-19.54,-13.66,3.676818182,2.11
7699,KD(주),44180,201512,200011,,0,0,0,건설업,1,43.55871405,22.83111534,32.95007065,-20.45,4.41,1.93,4.03024683,132.9,74.79,1.6,-19.54,-13.66,170.7288571,2.32
7700,KD(주),44180,201612,200011,,0,0,0,건설업,1,54.61505235,102.2875763,19.1302766,-2.86,3.2,0.7,0.077227985,313.79,191.68,2.3,-19.54,-13.66,182.8585294,1.65
7701,KD(주),44180,201712,200011,,0,0,0,건설업,1,65.97506568,3.872978582,-37.33901206,26.47,-10.89,4.6,-46.97964373,145.41,50.29,-9.74,-19.54,-13.66,-75.62221774,0.86
7702,KD(주),44180,201812,200011,,0,0,0,건설업,1,50.23682073,-31.51271657,82.96258463,2.33,-7.79,3.35,-43.91364568,85.88,33.02,-3.84,-6.8,-13.66,-65.09977273,1.8
7703,KD(주),44180,201912,200011,,0,0,0,건설업,1,-6.869053559,42.93269152,82.96258463,-15.91,3.73,2.79,118.0704773,66.77,33.02,1.63,-3.58,-4.48,423.3448649,4.36
7704,KD(주),44180,202012,200011,,0,0,0,건설업,1,7.310863878,-12.00646099,-38.67458151,13.51,-5.74,5.3,-343.7099706,125.38,33.02,-2.22,-13.01,-13.66,199.0766667,1.52
7705,KG스틸(주),16380,201112,198602,,1,0,1,제조업,1,-0.965478486,-16.18935538,14.28302369,-5.73,0.44,4.47,-2238.020276,63.67,35.55,0.12,-0.14,-0.13,146.7199724,5.81
7706,KISCO홀딩스(주),1940,201112,198911,,0,0,0,제조업,1,-22.36308992,-31.51271657,-38.67458151,4.0,-4.39,-0.2,-2238.020276,417.19,345.28,-21.04,41.01,6.15,-56.45884615,2.44
7707,KISCO홀딩스(주),1940,201212,198911,,0,0,0,제조업,1,1.276197296,4.444160322,-8.045791839,0.0,3.59,-0.44,9549.197949,593.85,487.24,50.96,51.69,6.66,267.2457692,2.26
7708,KISCO홀딩스(주),1940,201312,198911,,0,0,0,제조업,1,74.42816304,59.25457946,82.96258463,-7.69,0.67,-0.7,5406.989897,348.98,248.01,14.97,26.51,4.83,538.4016667,3.48
7709,KISCO홀딩스(주),1940,201412,198911,,0,0,0,제조업,1,0.165753495,-0.547673766,-12.67101242,0.0,0.5,-0.83,4022.924945,337.0,243.69,19.51,24.76,5.35,532.8816667,2.39
7710,KISCO홀딩스(주),1940,201512,198911,,0,0,0,제조업,1,1.985285902,6.433165068,-6.205840628,-4.17,6.48,-0.94,16360.35769,456.05,385.24,668.13,58.71,11.07,685.3952381,2.0
7711,KISCO홀딩스(주),1940,201612,198911,,0,0,0,제조업,1,6.172371984,5.983878488,-2.703932839,-13.04,6.0,-1.0,16360.35769,513.76,442.89,1832.26,71.95,14.96,685.3952381,1.55
7712,KISCO홀딩스(주),1940,201712,198911,,0,0,0,제조업,1,-0.345052513,-1.190902053,15.42403054,-5.0,6.53,-0.93,-1959.768905,500.19,439.65,932.15,57.74,10.87,685.3952381,1.46
7713,KISCO홀딩스(주),1940,201812,198911,,0,0,0,제조업,1,3.785577606,1.608858632,7.656164916,-10.53,4.11,-0.83,1965.741233,462.03,404.8,167.44,42.85,8.67,685.3952381,1.38
7714,KISCO홀딩스(주),1940,201912,198911,,0,0,0,제조업,1,0.786578363,3.792444685,-10.02218265,0.0,3.71,-1.0,3403.753495,567.04,499.6,117.66,31.53,6.12,685.3952381,1.22
7715,KISCO홀딩스(주),1940,202012,198911,,0,0,0,제조업,1,0.467211085,0.546842128,-10.01010726,-5.88,5.3,-1.19,1974.639729,577.55,525.17,177.81,45.75,9.87,685.3952381,1.07
7716,LG이노텍(주),11070,201112,200807,,0,0,0,제조업,1,6.894154036,-9.873746409,10.95492379,0.78,-1.57,1.97,-2238.020276,117.78,92.28,-0.66,5.39,3.65,89.16450943,3.66
7717,LG이노텍(주),11070,201212,200807,,0,0,0,제조업,1,10.8009591,-4.267198217,16.75701848,25.11,1.66,1.77,-1239.645875,103.18,79.39,0.71,9.28,6.32,98.94746797,3.6
7718,LG이노텍(주),11070,201312,200807,,0,0,0,제조업,1,-6.242260322,3.831336635,16.84658749,-7.61,2.88,1.5,770.5108324,123.17,100.08,1.33,12.5,6.57,119.4910252,3.85
7719,LG이노텍(주),11070,201412,200807,,0,0,0,제조업,1,-3.328982729,28.8245327,4.098897598,2.76,6.97,1.02,4760.897773,126.44,104.97,4.07,21.57,9.11,137.4183362,3.85
7720,LG이노텍(주),11070,201512,200807,,0,0,0,제조업,1,-11.61551413,4.041575076,-5.072447476,-5.02,5.36,0.64,4017.893949,138.09,114.7,4.84,33.07,11.58,129.5059827,3.82
7721,LG이노텍(주),11070,201612,200807,,0,0,0,제조업,1,10.45850969,0.760374212,-6.24886305,1.93,2.54,0.52,209.2765288,120.23,96.97,2.94,19.84,8.78,102.6998249,3.63
7722,LG이노텍(주),11070,201712,200807,,0,0,0,제조업,1,35.93595949,9.688444452,32.78779233,34.58,5.81,0.37,7384.866515,109.5,83.82,8.91,9.9,5.09,106.8473906,4.05
7723,LG이노텍(주),11070,201812,200807,,0,0,0,제조업,1,-2.065877899,8.583863435,4.459194379,-25.6,4.53,0.62,6891.422302,140.96,108.12,4.85,20.73,9.45,146.1412586,4.19
7724,LG이노텍(주),11070,201912,200807,,0,0,0,제조업,1,0.255613223,4.077406467,4.008524598,-0.97,6.99,0.68,4322.47469,123.69,99.83,6.32,25.68,11.03,144.2351063,4.42
7725,LG이노텍(주),11070,202012,200807,,0,0,0,제조업,1,4.640962545,10.11898522,14.93268033,21.77,11.53,0.49,9977.048188,138.42,100.8,13.71,23.81,9.01,158.6960303,4.39
7726,LS일렉트릭(주),10120,201112,199407,,0,0,0,제조업,1,5.456372776,3.960742108,11.55568451,2.35,7.43,1.14,2324.034267,179.15,136.51,4.63,9.19,4.41,115.2002266,2.97
7727,LS일렉트릭(주),10120,201212,199407,,0,0,0,제조업,1,14.18194469,7.858891327,7.798494245,-0.09,8.14,1.13,3242.1124,191.5,152.95,5.36,10.04,5.32,139.547385,2.75
7728,LS일렉트릭(주),10120,201312,199407,,0,0,0,제조업,1,4.007098786,10.67593433,5.350959233,5.73,8.49,1.0,3799.699967,237.25,198.33,6.29,9.31,4.65,130.2941084,2.4
7729,LS일렉트릭(주),10120,201412,199407,,0,0,0,제조업,1,9.188430918,7.174684457,-2.461955447,2.49,7.17,0.95,3504.855733,190.25,167.51,5.59,10.49,5.95,123.9517878,2.02
7730,LS일렉트릭(주),10120,201512,199407,,0,0,0,제조업,1,-1.860270459,2.137795229,-4.023934787,-1.19,6.79,0.91,2351.7876,225.59,199.46,6.0,10.61,5.96,132.6499542,1.78
7731,LS일렉트릭(주),10120,201612,199407,,0,0,0,제조업,1,0.449959599,5.062342689,0.542323842,-2.49,5.51,0.76,2691.5864,208.28,186.71,5.49,14.32,7.74,126.712249,1.77
7732,LS일렉트릭(주),10120,201712,199407,,0,0,0,제조업,1,-0.264573892,7.698745422,5.878582961,-3.82,7.01,0.51,3533.484433,217.93,192.24,8.4,17.46,8.25,150.6824664,1.86
7733,LS일렉트릭(주),10120,201812,199407,,0,0,0,제조업,1,6.650088224,13.00637595,6.025954679,0.37,8.8,0.31,4407.831933,219.39,191.3,12.21,15.76,7.03,156.882576,1.92
7734,LS일렉트릭(주),10120,201912,199407,,0,0,0,제조업,1,5.499498225,5.026042822,-5.558591234,-1.06,6.82,0.24,3434.753733,221.14,195.1,10.56,17.9,8.96,154.856016,1.67
7735,LS일렉트릭(주),10120,202012,199407,,0,0,0,제조업,1,0.088713038,3.726993467,2.378678378,0.09,5.27,0.23,2849.518233,256.08,228.63,9.07,22.41,10.51,149.1218366,1.63
7736,OCI(주),10060,201112,198507,,0,0,0,제조업,1,30.31110051,64.16528053,29.12640417,9.56,17.41,0.85,16360.35769,136.71,106.36,15.24,34.36,28.0,505.1660662,3.21
7737,OCI(주),10060,201212,198507,,0,0,0,제조업,1,1.083085921,-3.454316126,-24.72973785,-1.72,2.14,1.79,532.894138,208.41,151.55,1.86,19.36,22.21,242.4033047,2.16
7738,OCI(주),10060,201312,198507,,0,0,0,제조업,1,0.264189083,-8.863151135,-8.170132326,-2.94,-1.46,2.42,-2238.020276,116.76,89.13,-1.21,1.04,1.41,161.8197049,2.08
7739,OCI(주),10060,201412,198507,,1,0,1,제조업,1,1.594337429,-0.544219125,6.230554354,-0.26,0.62,2.66,1775.086647,103.49,73.16,0.48,2.39,3.17,251.8308062,2.29
7740,SK이노베이션(주),96770,201112,200707,,0,0,0,제조업,1,19.84076038,31.3311139,27.30547903,-30.12,8.82,0.4,16360.35769,139.02,86.72,7.32,7.51,2.22,685.3952381,6.2
7741,SK이노베이션(주),96770,201212,200707,,0,0,0,제조업,1,-3.413950819,10.22421157,7.252848926,14.56,4.94,0.29,12616.59721,148.74,92.53,4.99,11.11,2.65,685.3952381,6.23
7742,SK이노베이션(주),96770,201312,200707,,0,0,0,제조업,1,4.309022414,3.469709899,-9.082897035,0.58,4.0,0.28,8309.678726,145.71,85.02,4.98,6.91,1.91,409.0385518,6.34
7743,SK이노베이션(주),96770,201412,200707,,0,0,0,제조업,1,-0.531485985,-5.049859254,-1.206327709,-0.74,-0.66,0.26,-2238.020276,130.56,84.8,-0.95,6.06,1.75,344.1691534,6.73
7744,SK이노베이션(주),96770,201512,200707,,0,0,0,제조업,1,-10.65908273,6.134583539,-26.58297604,-24.44,5.96,0.42,9258.774864,171.37,123.86,7.4,17.51,5.18,545.9752713,5.1
7745,SK이노베이션(주),96770,201612,200707,,0,0,0,제조업,1,3.895094532,7.384044417,-18.27223741,5.21,10.1,0.4,16360.35769,171.55,120.67,12.76,27.19,9.82,88.19195579,3.99
7746,SK이노베이션(주),96770,201712,200707,,0,0,0,제조업,1,5.101916468,5.486398016,17.05541857,8.1,9.68,0.26,16360.35769,162.93,102.87,15.67,19.61,6.33,685.3952381,4.45
7747,SK이노베이션(주),96770,201812,200707,,0,0,0,제조업,1,5.378466691,0.096584207,17.83354976,15.49,6.02,0.3,16360.35769,187.37,118.25,8.16,11.66,3.58,685.3952381,5.24
7748,SK이노베이션(주),96770,201912,200707,,0,0,0,제조업,1,9.534809247,-5.786216401,-8.501720484,11.7,3.36,0.47,701.8652178,165.95,103.84,3.69,8.34,3.56,552.5218156,4.65
7749,SK이노베이션(주),96770,202012,200707,,0,0,0,제조업,1,-2.600589558,-15.10826756,-31.50179759,16.43,-6.58,0.84,-2238.020276,120.7,85.49,-7.26,10.15,6.84,685.3952381,3.37
7750,SNT모티브(주),64960,201112,200203,,0,0,0,제조업,1,20.79363211,17.66150262,33.9072288,5.39,7.47,0.44,2780.142303,139.48,93.01,11.26,6.91,3.16,139.7763664,3.23
7751,SNT모티브(주),64960,201212,200203,,0,0,0,제조업,1,-0.483690334,1.415174326,-0.589908906,-1.23,3.83,0.18,1074.173898,146.45,99.61,11.79,8.66,3.88,107.9435855,2.95
