,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,종업원수증가율,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,수지비율,CASH FLOW 대 총자본비율,총자본투자효율,순운전자본회전률
7587,(주)휴비스,79980,201312,201202,,0,0,0,제조업,1,0.098508674,4.64,5.21,11.87,0.15,96.91,5.8,17.67,1.69
7588,(주)휴비스,79980,201412,201202,,0,0,0,제조업,1,8.885329626,2.32,5.04,11.58,0.21,97.23,4.08,16.8,1.58
7589,(주)휴비스,79980,201512,201202,,0,0,0,제조업,1,-4.790705076,-0.21,3.83,8.6,0.51,97.52,4.94,19.21,1.58
7590,(주)휴비스,79980,201612,201202,,0,0,0,제조업,1,6.716899879,9.31,1.7,3.79,0.51,98.92,4.46,16.02,1.56
7591,(주)휴비스,79980,201712,201202,,0,0,0,제조업,1,-1.514587036,0.38,3.26,7.35,0.53,97.7,6.54,20.97,1.68
7592,(주)휴비스,79980,201812,201202,,0,0,0,제조업,1,6.420820775,-9.05,3.7,8.43,0.58,98.1,6.09,17.84,1.46
7593,(주)휴비스,79980,201912,201202,,0,0,0,제조업,1,-8.445448779,-7.46,0.53,1.21,0.9,99.85,1.73,14.71,1.29
7594,(주)휴비스,79980,202012,201202,,0,0,0,제조업,1,-0.491541321,1.68,4.56,9.15,0.92,90.01,4.45,27.7,1.39
7595,(주)휴비츠,65510,201112,200310,,0,0,0,제조업,1,19.51622527,21.74,17.97,24.74,0.49,83.48,12.99,31.79,1.38
7596,(주)휴비츠,65510,201212,200310,,0,0,0,제조업,1,23.13016396,25.0,16.56,21.51,-0.01,81.71,14.24,31.94,1.37
7597,(주)휴비츠,65510,201312,200310,,0,0,0,제조업,1,21.18407094,5.71,6.09,8.65,0.27,101.61,8.66,12.2,1.13
7598,(주)휴비츠,65510,201412,200310,,0,0,0,제조업,1,5.123965979,-16.76,2.69,4.3,0.79,96.93,7.61,16.71,0.99
7599,(주)휴비츠,65510,201512,200310,,0,0,0,제조업,1,7.209077939,0.65,9.5,15.1,0.41,88.67,9.22,22.57,1.08
7600,(주)휴비츠,65510,201612,200310,,0,0,0,제조업,1,21.80048054,-3.23,9.79,15.85,-0.19,80.98,8.35,20.81,0.96
7601,(주)휴비츠,65510,201712,200310,,0,0,0,제조업,1,0.978506382,7.33,6.5,10.92,0.94,95.03,7.91,15.33,0.99
7602,(주)휴비츠,65510,201812,200310,,0,0,0,제조업,1,0.554211312,3.11,5.89,9.57,1.25,91.63,6.46,19.47,1.12
7603,(주)휴비츠,65510,201912,200310,,0,0,0,제조업,1,7.223852027,3.61,7.99,12.72,1.07,90.74,7.22,20.89,1.1
7604,(주)휴비츠,65510,202012,200310,,0,0,0,제조업,1,2.354723853,4.07,4.46,7.66,1.47,103.86,7.63,13.02,0.7
7605,(주)휴센텍,215090,201912,201504,,1,0,1,제조업,1,-26.63978108,1.6,-12.39,-18.7,1.54,130.92,-4.76,15.21,0.75
7606,(주)휴스틸,5010,201112,197306,,0,0,0,제조업,1,12.68880503,3.56,8.08,11.24,-0.28,93.02,5.31,15.72,1.61
7607,(주)휴스틸,5010,201212,197306,,0,0,0,제조업,1,3.558454753,3.08,7.57,10.73,-0.13,92.03,6.46,15.8,1.56
7608,(주)휴스틸,5010,201312,197306,,0,0,0,제조업,1,0.998628395,5.62,3.1,4.36,-0.14,95.91,3.23,11.68,1.52
7609,(주)휴스틸,5010,201412,197306,,0,0,0,제조업,1,3.049427357,-0.17,3.41,4.84,0.56,97.01,2.44,13.7,1.49
7610,(주)휴스틸,5010,201512,197306,,0,0,0,제조업,1,-11.1868677,-4.5,1.51,2.08,-0.1,96.7,11.1,12.46,1.32
7611,(주)휴스틸,5010,201612,197306,,0,0,0,제조업,1,14.18205047,6.63,0.24,0.35,0.47,99.02,6.86,9.69,1.09
7612,(주)휴스틸,5010,201712,197306,,0,0,0,제조업,1,12.30773683,1.15,3.65,5.96,0.77,98.76,-8.77,11.31,1.38
7613,(주)휴스틸,5010,201812,197306,,0,0,0,제조업,1,-8.43934364,-5.66,2.84,4.58,0.93,96.75,1.76,13.94,1.1
7614,(주)휴스틸,5010,201912,197306,,0,0,0,제조업,1,-4.036589103,-2.92,-2.18,-3.22,0.66,102.62,10.58,8.5,1.21
7615,(주)휴스틸,5010,202012,197306,,0,0,0,제조업,1,4.322896078,-4.95,2.98,4.35,0.69,96.71,2.47,11.55,0.92
7616,(주)휴엠앤씨,263920,201712,201709,,0,0,0,제조업,1,75.28914409,0.0,3.87,4.8,0.14,96.92,-11.26,18.79,1.5
7617,(주)휴엠앤씨,263920,201812,201709,,0,0,0,제조업,1,20.34254992,1.74,-0.22,-0.33,0.48,103.29,12.17,17.04,1.41
7618,(주)휴엠앤씨,263920,201912,201709,,1,0,1,제조업,1,169.2375032,-21.71,1.38,1.98,7.47,123.78,-2.52,3.31,0.76
7619,(주)휴온스,243070,201712,201606,,0,0,0,제조업,1,17.79285441,0.0,16.73,27.77,0.24,84.35,14.3,43.64,1.28
7620,(주)휴온스,243070,201812,201606,,0,0,0,제조업,1,18.99020496,30.28,19.56,30.69,0.14,83.18,10.16,44.23,1.39
7621,(주)휴온스,243070,201912,201606,,0,0,0,제조업,1,19.48156786,1.58,17.54,26.45,0.13,86.05,10.49,38.06,1.34
7622,(주)휴온스,243070,202012,201606,,0,0,0,제조업,1,38.67587307,7.77,15.1,24.51,0.27,83.3,10.64,34.87,1.18
7623,(주)휴온스글로벌,84110,201112,200612,,0,0,0,제조업,1,8.689607652,6.0,5.26,9.84,1.53,95.33,6.5,24.7,0.97
7624,(주)휴온스글로벌,84110,201212,200612,,0,0,0,제조업,1,20.40422401,12.4,7.99,15.96,2.01,93.45,9.64,26.01,0.84
7625,(주)휴온스글로벌,84110,201312,200612,,0,0,0,제조업,1,11.16136016,12.71,13.55,22.31,1.3,85.28,12.01,33.84,0.92
7626,(주)휴온스글로벌,84110,201412,200612,,0,0,0,제조업,1,23.41629876,11.7,13.07,19.19,0.53,84.17,10.52,31.75,0.94
7627,(주)휴온스글로벌,84110,201512,200612,,0,0,0,제조업,1,23.42358566,3.05,18.06,24.01,-0.27,79.35,12.69,32.5,1.03
7628,(주)휴온스글로벌,84110,201612,200612,,0,0,0,제조업,1,77.33371377,-88.35,6.63,8.34,-0.52,83.83,6.31,11.2,0.58
7629,(주)휴온스글로벌,84110,201712,200612,,0,0,0,제조업,1,8.227004686,34.92,10.46,12.83,0.14,80.35,5.55,24.5,1.03
7630,(주)휴온스글로벌,84110,201812,200612,,0,0,0,제조업,1,11.60845435,51.76,10.65,13.19,0.1,80.03,7.5,25.18,1.12
7631,(주)휴온스글로벌,84110,201912,200612,,0,0,0,제조업,1,10.29547187,27.13,10.31,13.02,0.05,83.28,8.01,22.27,1.16
7632,(주)휴온스글로벌,84110,202012,200612,,0,0,0,제조업,1,27.87434661,11.59,10.55,14.43,0.29,79.83,8.23,17.59,0.96
7633,(주)흥국,10240,201112,200905,,0,0,0,제조업,1,84.17218755,35.9,13.49,27.37,1.04,91.81,4.74,19.48,2.04
7634,(주)흥국,10240,201212,200905,,0,0,0,제조업,1,-0.771568216,-0.94,6.17,13.37,2.02,95.52,12.87,18.75,1.54
7635,(주)흥국,10240,201312,200905,,0,0,0,제조업,1,-6.081973318,4.76,5.76,11.41,1.53,95.13,11.74,19.66,1.23
7636,(주)흥국,10240,201412,200905,,0,0,0,제조업,1,-5.851940515,-4.55,3.82,6.85,1.3,96.94,7.54,18.76,1.24
7637,(주)흥국,10240,201512,200905,,0,0,0,제조업,1,-7.232928695,-4.76,3.47,5.71,1.02,97.39,7.48,19.14,1.17
7638,(주)흥국,10240,201612,200905,,0,0,0,제조업,1,-5.337633608,-4.0,7.21,10.68,0.65,92.96,9.47,23.23,1.38
7639,(주)흥국,10240,201712,200905,,0,0,0,제조업,1,12.30486827,13.54,11.96,16.81,0.21,90.42,6.31,26.59,2.09
7640,(주)흥국,10240,201812,200905,,0,0,0,제조업,1,13.20142175,1.83,13.39,19.06,0.18,90.86,8.15,27.09,1.99
7641,(주)흥국,10240,201912,200905,,0,0,0,제조업,1,4.551904723,-9.01,9.84,13.76,0.2,91.3,12.03,24.39,1.54
7642,(주)흥국,10240,202012,200905,,0,0,0,제조업,1,17.53980724,-7.92,15.54,22.06,0.01,87.48,7.41,26.13,1.5
7643,(주)흥국에프엔비,189980,201512,201508,,0,0,0,제조업,1,82.79191341,0.0,14.8,19.43,0.09,79.33,8.5,21.35,1.31
7644,(주)흥국에프엔비,189980,201612,201508,,0,0,0,제조업,1,-10.90258473,18.1,5.52,6.57,-0.45,90.29,8.28,21.03,1.3
7645,(주)흥국에프엔비,189980,201712,201508,,0,0,0,제조업,1,4.962525044,4.84,4.2,5.1,0.29,93.68,7.18,21.37,1.35
7646,(주)흥국에프엔비,189980,201812,201508,,0,0,0,제조업,1,16.55445764,4.62,5.59,7.26,-0.26,92.94,6.06,19.46,0.99
7647,(주)흥국에프엔비,189980,201912,201508,,0,0,0,제조업,1,9.101836222,13.97,6.79,9.39,-0.49,88.05,7.94,22.97,0.89
7648,(주)흥국에프엔비,189980,202012,201508,,0,0,0,제조업,1,3.661270752,0.0,2.73,3.73,-0.13,92.1,7.83,21.38,0.81
7649,(주)희림종합건축사사무소,37440,201112,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.300137102,-12.48,-1.75,-3.29,1.19,102.86,-4.98,49.2,1.0
7650,(주)희림종합건축사사무소,37440,201212,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.287062096,4.75,4.49,9.78,1.63,98.54,-6.16,50.1,1.03
7651,(주)희림종합건축사사무소,37440,201312,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.325866729,4.11,5.51,12.44,1.9,97.97,-0.78,52.93,0.83
7652,(주)희림종합건축사사무소,37440,201412,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.507667334,-8.0,-7.1,-22.81,2.03,109.18,-1.82,41.25,0.68
7653,(주)희림종합건축사사무소,37440,201512,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.55634752,3.08,4.94,15.28,1.89,96.98,5.13,51.04,0.68
7654,(주)희림종합건축사사무소,37440,201612,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.646580811,11.43,3.78,11.17,1.75,97.77,8.54,55.38,0.68
7655,(주)희림종합건축사사무소,37440,201712,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,-6.180952234,9.2,6.25,17.29,1.26,97.05,5.9,67.32,0.82
7656,(주)희림종합건축사사무소,37440,201812,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.021642058,2.37,5.05,13.17,0.99,96.84,7.86,73.01,0.94
7657,(주)희림종합건축사사무소,37440,201912,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,20.15282303,4.2,4.89,13.58,1.0,97.28,10.15,63.34,0.89
7658,(주)희림종합건축사사무소,37440,202012,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.849191335,2.96,5.55,16.1,0.97,97.0,11.19,65.94,0.92
7659,(주)힘스,238490,201712,201707,,0,0,0,제조업,1,49.47199045,0.0,25.84,41.95,0.2,84.37,11.5,39.53,1.75
7660,(주)힘스,238490,201812,201707,,0,0,0,제조업,1,-10.02502582,-1.0,-2.48,-3.26,0.49,104.4,3.42,17.61,0.73
7661,(주)힘스,238490,201912,201707,,0,0,0,제조업,1,33.04833295,15.66,10.14,13.59,-0.2,90.76,-4.43,26.46,1.49
7662,(주)힘스,238490,202012,201707,,0,0,0,제조업,1,4.756539006,10.04,27.48,32.12,0.01,81.33,36.2,41.19,1.79
7663,AJ네트웍스(주),95570,201512,201508,,0,0,0,임대업,1,19.97911651,0.0,4.7,21.8,3.72,96.41,-5.41,26.78,1.18
7664,AJ네트웍스(주),95570,201612,201508,,0,0,0,임대업,1,20.64204812,82.03,3.25,14.99,3.36,97.75,-7.04,23.65,1.04
7665,AJ네트웍스(주),95570,201712,201508,,0,0,0,임대업,1,13.11270226,51.14,3.48,17.66,3.38,97.71,-7.12,23.95,1.0
7666,AJ네트웍스(주),95570,201812,201508,,0,0,0,임대업,1,9.383338736,-14.91,-0.86,-4.53,3.37,104.59,-4.34,10.39,0.45
7667,AJ네트웍스(주),95570,201912,201508,,1,0,1,임대업,1,-29.97446339,4.53,0.82,4.25,3.51,93.99,-3.13,24.67,0.54
7668,CS홀딩스(주),590,201112,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.714774385,0.0,7.04,8.15,-0.62,88.12,4.25,14.97,1.52
7669,CS홀딩스(주),590,201212,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.346810285,-33.33,4.07,4.65,-0.74,93.22,1.9,12.18,1.33
7670,CS홀딩스(주),590,201312,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,22.28688573,0.0,7.95,9.05,-0.95,88.95,4.36,18.39,1.41
7671,CS홀딩스(주),590,201412,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,11.29673356,0.0,8.5,9.81,-1.13,86.69,6.82,17.85,0.98
7672,CS홀딩스(주),590,201512,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.439886174,50.0,8.33,9.65,-1.44,76.75,7.28,22.46,0.78
7673,CS홀딩스(주),590,201612,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.15663931,0.0,6.85,7.81,-1.5,83.55,7.39,16.55,0.62
7674,CS홀딩스(주),590,201712,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.89406125,0.0,5.71,6.41,-1.55,86.13,5.53,14.19,0.59
7675,CS홀딩스(주),590,201812,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.656116316,0.0,4.39,4.9,-1.98,87.49,4.44,12.65,0.58
7676,CS홀딩스(주),590,201912,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.243340979,33.33,5.5,6.07,-1.98,85.54,4.69,14.32,0.64
7677,CS홀딩스(주),590,202012,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.00168939,125.0,4.98,5.47,-1.38,89.81,5.27,12.73,0.62
7678,HD현대(주),267250,201812,201705,,0,0,0,제조업,1,11.77318424,0.0,3.89,8.34,0.73,98.45,3.18,8.3,1.71
7679,HD현대(주),267250,201912,201705,,0,0,0,제조업,1,10.14105463,18.18,2.72,5.94,0.94,99.25,3.64,7.47,1.5
7680,HD현대(주),267250,202012,201705,,0,0,0,제조업,1,3.279796317,-90.63,-2.28,-5.2,1.06,105.36,3.94,2.53,1.17
7681,KB오토시스(주),24120,201112,199412,,0,0,0,제조업,1,14.76595116,12.95,3.42,6.76,1.0,98.33,0.25,20.32,1.25
7682,KB오토시스(주),24120,201212,199412,,0,0,0,제조업,1,-2.33309656,13.44,6.16,11.78,0.98,96.61,5.26,26.27,1.49
7683,KB오토시스(주),24120,201312,199412,,0,0,0,제조업,1,10.16518235,9.06,6.94,13.2,0.79,95.55,10.31,26.25,1.49
7684,KB오토시스(주),24120,201412,199412,,0,0,0,제조업,1,0.55465416,-8.31,5.2,9.97,0.86,96.6,8.52,25.08,1.33
7685,KB오토시스(주),24120,201512,199412,,0,0,0,제조업,1,9.946072756,-9.41,7.17,13.77,0.67,94.5,6.7,27.47,1.43
7686,KB오토시스(주),24120,201612,199412,,0,0,0,제조업,1,11.56434855,-0.38,13.76,26.16,0.58,89.64,11.25,33.59,1.65
7687,KB오토시스(주),24120,201712,199412,,0,0,0,제조업,1,5.500327053,-3.86,12.59,22.71,0.42,91.38,12.95,29.75,1.46
7688,KB오토시스(주),24120,201812,199412,,0,0,0,제조업,1,-2.799568801,3.21,9.87,16.21,0.33,90.39,15.49,29.23,1.32
7689,KB오토시스(주),24120,201912,199412,,0,0,0,제조업,1,-1.176540337,-2.33,8.76,12.86,0.19,91.19,14.48,28.83,1.4
7690,KB오토시스(주),24120,202012,199412,,0,0,0,제조업,1,5.114958675,-10.36,4.17,5.99,0.2,95.96,6.08,21.02,1.17
7691,KCW(주),68060,201112,200301,42265.0,0,0,0,제조업,1,18.20659159,4.79,4.34,11.8,1.67,96.9,9.35,30.28,1.2
7692,KCW(주),68060,201212,200301,42265.0,0,0,0,제조업,1,5.46703036,9.14,4.45,12.56,1.63,97.69,8.8,33.45,1.17
7693,KCW(주),68060,201312,200301,42265.0,0,0,0,제조업,1,3.486078811,5.12,3.19,8.81,1.25,96.83,7.17,34.08,1.21
7694,KCW(주),68060,201412,200301,42265.0,0,0,0,제조업,1,-0.915667694,-2.21,3.57,9.33,0.92,97.81,9.62,35.32,1.29
7695,KD(주),44180,201112,200011,,0,0,0,건설업,1,165.5857969,8.89,2.07,5.71,2.75,117.57,1.14,-14.03,0.77
7696,KD(주),44180,201212,200011,,0,0,0,건설업,1,-68.81046728,12.24,1.36,4.09,2.51,104.57,-2.13,11.42,0.24
7697,KD(주),44180,201312,200011,,0,0,0,건설업,1,-2.066375748,-27.27,-7.76,-22.42,3.49,111.45,-4.98,8.92,0.77
7698,KD(주),44180,201412,200011,,0,0,0,건설업,1,15.48636969,10.0,-18.54,-45.09,1.21,123.13,-36.13,-6.18,0.76
7699,KD(주),44180,201512,200011,,0,0,0,건설업,1,43.55871405,-20.45,4.41,9.3,1.93,98.01,-20.09,19.52,0.77
7700,KD(주),44180,201612,200011,,0,0,0,건설업,1,54.61505235,-2.86,3.2,5.56,0.7,99.95,-14.76,14.26,0.66
7701,KD(주),44180,201712,200011,,0,0,0,건설업,1,65.97506568,26.47,-12.99,-25.69,4.6,170.4,-16.67,-2.15,0.25
7702,KD(주),44180,201812,200011,,0,0,0,건설업,1,50.23682073,2.33,-7.79,-30.26,3.35,135.0,-5.75,1.76,0.29
7703,KD(주),44180,201912,200011,,0,0,0,건설업,1,-6.869053559,-15.91,3.73,19.22,2.79,89.9,-2.73,20.66,0.64
7704,KD(주),44180,202012,200011,,0,0,0,건설업,1,7.310863878,13.51,-5.74,-26.74,16.92,120.8,-10.49,10.91,0.22
7705,KG스틸(주),16380,201112,198602,,1,0,1,제조업,1,-0.965478486,-5.73,0.44,1.45,4.47,104.26,-0.1,5.51,1.25
7706,KISCO홀딩스(주),1940,201112,198911,,0,0,0,제조업,1,-43.41516382,4.0,-4.39,-5.04,-0.2,102.63,5.1,3.37,1.6
7707,KISCO홀딩스(주),1940,201212,198911,,0,0,0,제조업,1,1.276197296,0.0,3.59,4.03,-0.44,92.75,5.01,9.04,1.55
7708,KISCO홀딩스(주),1940,201312,198911,,0,0,0,제조업,1,74.42816304,-7.69,0.67,0.79,-0.7,97.86,4.65,11.57,2.08
7709,KISCO홀딩스(주),1940,201412,198911,,0,0,0,제조업,1,0.165753495,0.0,0.5,0.6,-0.83,98.27,4.49,9.53,1.33
7710,KISCO홀딩스(주),1940,201512,198911,,0,0,0,제조업,1,1.985285902,-4.17,6.48,7.75,-0.94,91.18,8.56,15.45,1.25
7711,KISCO홀딩스(주),1940,201612,198911,,0,0,0,제조업,1,6.172371984,-13.04,6.0,7.03,-1.0,90.67,10.59,14.45,1.1
7712,KISCO홀딩스(주),1940,201712,198911,,0,0,0,제조업,1,-0.345052513,-5.0,6.53,7.69,-0.93,100.72,8.92,7.07,1.06
7713,KISCO홀딩스(주),1940,201812,198911,,0,0,0,제조업,1,3.785577606,-10.53,4.11,4.92,-0.83,95.68,7.38,10.49,1.0
7714,KISCO홀딩스(주),1940,201912,198911,,0,0,0,제조업,1,0.786578363,0.0,3.71,4.42,-1.0,93.11,4.65,11.75,0.89
7715,KISCO홀딩스(주),1940,202012,198911,,0,0,0,제조업,1,0.467211085,-5.88,5.3,6.21,-1.19,94.01,6.72,11.53,0.81
7716,LG이노텍(주),11070,201112,200807,,0,0,0,제조업,1,6.894154036,0.78,-1.57,-4.78,1.97,103.71,3.77,18.34,1.54
7717,LG이노텍(주),11070,201212,200807,,0,0,0,제조업,1,10.8009591,25.11,1.66,5.96,1.77,100.32,6.87,22.9,1.46
7718,LG이노텍(주),11070,201312,200807,,0,0,0,제조업,1,-6.242260322,-7.61,2.88,10.53,1.5,99.65,8.91,29.63,1.61
7719,LG이노텍(주),11070,201412,200807,,0,0,0,제조업,1,-3.328982729,2.76,6.97,20.84,1.02,97.1,13.31,33.8,1.76
7720,LG이노텍(주),11070,201512,200807,,0,0,0,제조업,1,-11.61551413,-5.02,5.36,12.92,0.64,98.06,18.16,34.98,1.8
7721,LG이노텍(주),11070,201612,200807,,0,0,0,제조업,1,10.45850969,1.93,2.54,5.92,0.52,99.82,11.68,25.05,1.67
7722,LG이노텍(주),11070,201712,200807,,0,0,0,제조업,1,35.93595949,34.58,5.81,15.9,0.37,96.95,6.62,24.47,1.69
7723,LG이노텍(주),11070,201812,200807,,0,0,0,제조업,1,-2.065877899,-25.6,4.53,12.95,0.62,97.74,13.1,27.19,1.76
7724,LG이노텍(주),11070,201912,200807,,0,0,0,제조업,1,0.255613223,-0.97,6.99,18.65,0.68,98.14,15.87,28.43,1.98
7725,LG이노텍(주),11070,202012,200807,,0,0,0,제조업,1,4.640962545,21.77,11.53,29.4,0.49,95.48,14.24,34.09,1.9
7726,LS일렉트릭(주),10120,201112,199407,,0,0,0,제조업,1,5.456372776,2.35,7.43,16.93,1.14,94.74,5.16,25.95,1.41
7727,LS일렉트릭(주),10120,201212,199407,,0,0,0,제조업,1,14.18194469,-0.09,8.14,19.1,1.13,93.49,5.88,26.17,1.4
7728,LS일렉트릭(주),10120,201312,199407,,0,0,0,제조업,1,4.007098786,5.73,8.49,19.83,1.0,94.02,5.2,25.5,1.34
7729,LS일렉트릭(주),10120,201412,199407,,0,0,0,제조업,1,9.188430918,2.49,7.17,16.41,0.95,94.56,5.95,23.4,1.18
7730,LS일렉트릭(주),10120,201512,199407,,0,0,0,제조업,1,-1.860270459,-1.19,6.79,15.38,0.91,94.96,5.83,24.38,1.06
7731,LS일렉트릭(주),10120,201612,199407,,0,0,0,제조업,1,0.449959599,-2.49,5.51,11.96,0.76,95.68,7.57,23.77,1.08
7732,LS일렉트릭(주),10120,201712,199407,,0,0,0,제조업,1,-0.264573892,-3.82,7.01,14.31,0.51,94.4,8.57,25.78,1.13
7733,LS일렉트릭(주),10120,201812,199407,,0,0,0,제조업,1,6.650088224,0.37,8.8,16.77,0.31,93.19,7.26,25.82,1.16
7734,LS일렉트릭(주),10120,201912,199407,,0,0,0,제조업,1,5.499498225,-1.06,6.82,12.67,0.24,94.03,8.29,23.89,1.01
7735,LS일렉트릭(주),10120,202012,199407,,0,0,0,제조업,1,0.088713038,0.09,5.27,9.63,0.23,94.91,9.94,22.84,1.02
7736,OCI(주),10060,201112,198507,,0,0,0,제조업,1,30.31110051,9.56,17.41,37.09,0.85,76.5,16.62,26.3,1.33
7737,OCI(주),10060,201212,198507,,0,0,0,제조업,1,1.083085921,-1.72,2.14,4.23,1.79,99.46,9.81,12.89,1.01
7738,OCI(주),10060,201312,198507,,0,0,0,제조업,1,0.264189083,-2.94,-1.46,-3.09,2.42,105.8,0.57,9.9,0.93
7739,OCI(주),10060,201412,198507,,1,0,1,제조업,1,1.594337429,-0.26,0.62,1.41,2.66,98.54,1.34,13.42,0.88
7740,SK이노베이션(주),96770,201112,200707,,0,0,0,제조업,1,19.84076038,-69.91,8.82,21.55,0.4,94.13,4.33,18.37,2.23
7741,SK이노베이션(주),96770,201212,200707,,0,0,0,제조업,1,-3.413950819,14.56,4.94,10.9,0.29,97.77,5.74,10.58,2.29
7742,SK이노베이션(주),96770,201312,200707,,0,0,0,제조업,1,4.309022414,0.58,4.0,8.31,0.28,98.37,3.6,8.54,2.28
7743,SK이노베이션(주),96770,201412,200707,,0,0,0,제조업,1,-0.531485985,-0.74,-0.66,-1.4,0.26,100.72,3.28,4.2,2.4
7744,SK이노베이션(주),96770,201512,200707,,0,0,0,제조업,1,-10.65908273,-24.44,5.96,11.96,0.42,96.07,7.99,13.08,2.07
7745,SK이노베이션(주),96770,201612,200707,,0,0,0,제조업,1,3.895094532,5.21,10.1,18.26,0.4,92.82,11.91,14.47,1.79
7746,SK이노베이션(주),96770,201712,200707,,0,0,0,제조업,1,5.101916468,8.1,9.68,17.2,0.26,93.11,8.55,16.49,1.85
7747,SK이노베이션(주),96770,201812,200707,,0,0,0,제조업,1,5.378466691,15.49,6.02,10.96,0.3,95.7,5.42,13.59,2.1
7748,SK이노베이션(주),96770,201912,200707,,0,0,0,제조업,1,9.534809247,11.7,3.36,6.76,0.47,99.02,4.5,4.86,1.86
7749,SK이노베이션(주),96770,202012,200707,,0,0,0,제조업,1,-2.600589558,16.43,-6.58,-15.26,0.84,106.94,6.07,0.62,1.31
7750,SNT모티브(주),64960,201112,200203,,0,0,0,제조업,1,20.79363211,5.39,7.47,13.74,0.44,94.04,3.2,18.18,1.29
7751,SNT모티브(주),64960,201212,200203,,0,0,0,제조업,1,-0.483690334,-1.23,3.83,7.07,0.18,97.53,3.92,13.55,1.17
7752,SNT모티브(주),64960,201312,200203,,0,0,0,제조업,1,34.74224755,-0.62,4.95,9.04,0.06,95.83,3.37,12.41,1.04
7753,SNT모티브(주),64960,201412,200203,,0,0,0,제조업,1,-7.544771395,-4.07,5.95,10.45,-0.04,93.41,3.8,16.68,1.09
7754,SNT모티브(주),64960,201512,200203,,0,0,0,제조업,1,5.177999756,-1.09,10.76,17.23,-0.1,89.26,4.87,21.73,1.29
7755,SNT모티브(주),64960,201612,200203,,0,0,0,제조업,1,6.428615823,-6.26,5.92,9.2,-0.12,94.93,7.07,13.78,1.13
7756,SNT모티브(주),64960,201712,200203,,0,0,0,제조업,1,-1.750145052,-4.34,7.82,11.96,-0.08,93.85,7.19,15.19,1.08
7757,SNT모티브(주),64960,201812,200203,,0,0,0,제조업,1,-2.429348645,-4.41,4.65,6.81,-0.25,93.07,6.72,15.46,1.07
7758,SNT모티브(주),64960,201912,200203,,0,0,0,제조업,1,-13.17268097,-1.79,7.98,11.43,-0.43,89.8,9.13,18.58,1.07
7759,SNT모티브(주),64960,202012,200203,,0,0,0,제조업,1,5.199878344,-3.26,8.39,11.94,-0.29,92.23,10.92,15.24,1.05
7760,SNT중공업(주),3570,201112,197607,,0,0,0,제조업,1,31.45609117,-4.21,7.23,10.83,-0.33,89.53,4.97,14.06,1.05
7761,SNT중공업(주),3570,201212,197607,,0,0,0,제조업,1,-2.171000299,-1.61,4.31,6.43,-0.21,93.29,4.18,14.26,1.0
7762,SNT중공업(주),3570,201312,197607,,0,0,0,제조업,1,-19.09721119,0.55,1.86,2.66,-0.23,98.06,3.62,11.19,0.85
7763,SNT중공업(주),3570,201412,197607,,0,0,0,제조업,1,-2.278998238,-9.88,-0.4,-0.56,-0.35,99.86,5.7,9.96,0.96
7764,SNT중공업(주),3570,201512,197607,,0,0,0,제조업,1,0.7924173,-11.87,4.19,5.78,-0.4,92.0,5.43,13.57,0.88
7765,SNT중공업(주),3570,201612,197607,,0,0,0,제조업,1,-3.378741125,-5.25,-0.16,-0.22,-0.4,104.73,5.25,6.35,0.81
7766,SNT중공업(주),3570,201712,197607,,0,0,0,제조업,1,-5.84988693,-1.93,-4.33,-5.96,-0.53,108.87,4.64,3.97,0.77
7767,SNT중공업(주),3570,201812,197607,,0,0,0,제조업,1,0.864001071,-1.97,1.91,2.66,-0.55,93.61,4.14,11.35,0.72
7768,SNT중공업(주),3570,201912,197607,,0,0,0,제조업,1,-0.508207931,-3.26,2.28,3.14,-0.91,93.74,4.13,10.47,0.71
7769,SNT중공업(주),3570,202012,197607,,0,0,0,제조업,1,-0.951930519,-14.64,1.63,2.24,-0.99,95.74,5.12,9.14,0.59
7770,STX엔진(주),77970,201112,200405,,0,0,0,제조업,1,22.54426052,-2.91,5.47,19.43,2.49,93.28,-3.47,9.35,0.63
